province,pop,cp,cr,pov_head,gdp_pc_pp,shewp,shewr,social_p,social_r,axfin_p,axfin_r,urbanization_rate,pi,rho,shareable,T_rebuild_K,income_elast,max_increased_spending,share1,finance_pre,prepare_scaleup,rating,borrow_abi,avg_prod_k,k,eff_prod_k_gar,protection,gdp_pc_pp_nat,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_received,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Abra,51167,92.82897218628722,203.89142050304676,0.27193649999999997,173.68948702635626,0.02968233433951416,0.06316269830617667,0.17353081756401578,0.20345720788135574,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.14533744227769949,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,1904.0919931743128,0.17731872965773066,1,234.60257722888613,0.21858467824697989,1.2018342573076888,4.130862825885335,211363.8582120749,3.5442924970447855e-05,1.8135081419629058,0.0,0.5134464320232001,521.0684610790687,4.130862825885335,4.96461245638784,4.96461245638784,4.130862825885335,3.5442924970447855e-05,0.013913309549708607,3.0,0.0,0.0,1.7959432124872823,0.10811633062071271,0.6373020333247934,1.413111605111328,1.4030844976030508,8.665663604753194,443396.00966440665,0.04989169899176589,0.4766931898463632,0.023783033139239466
Agusan del Norte,141357,82.34842550798723,234.81632362665314,0.2767785,192.61648748721595,0.05712460063897764,0.2491000860787229,0.14733560328849124,0.2265208726341895,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.11832981686458785,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,2815.4420309243374,0.17731872965773066,1,234.60257722888613,0.23713168275577798,1.2018342573076888,1.5407843308459162,217800.65065538624,1.2004906099344348e-05,1.6969775114850194,0.0,0.6809816697184002,770.4659499488637,1.5407843308459162,1.8517673919335262,1.8517673919335262,1.5407843308459162,1.2004906099344348e-05,0.006674601930366405,4.0,0.0,0.0,2.392859353077687,0.5878961975458151,0.8865145372222046,1.3607790359755654,1.323401786062213,2.9351549836902024,414904.70302949595,0.01523833718484255,0.5249413879020371,0.00799923387113047
Agusan del Sur,141595,83.30408110359977,216.087522244498,0.37295759999999994,166.5649287168474,0.07623700505595637,0.1391886108170207,0.12644386776901576,0.11333413685486968,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.18652720232252248,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,1825.9881616512187,0.17731872965773066,1,234.60257722888613,0.13448785819978615,1.2018342573076888,0.8747087191466617,123854.38108757156,8.124004255516731e-06,1.1503183825598917,0.0,0.4569025786636802,499.6947861505421,0.8747087191466616,1.0512549038361878,1.0512549038361878,0.8747087191466617,8.124004255516731e-06,0.0077608062686792875,3.0,0.0,0.0,1.5909833622023202,0.23142066203245595,0.4003607897661343,0.5673215037732984,0.5588448873642609,1.9862888872910602,281248.5749959777,0.011925012681797251,0.44037336398715227,0.0052514579502725076
Aklan,123269,79.44585903031265,211.61951034517918,0.2044606,184.5952062931508,0.07756705284875416,0.12851680008157856,0.18418347295253293,0.2395421529618196,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.08799550286835289,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,2698.196344896901,0.17731872965773066,1,234.60257722888613,0.25521758726123794,1.2018342573076888,1.0800901371855676,133141.63112072775,8.479158597658154e-06,1.0452174011747228,0.0,0.7349523449254404,738.3808251726035,1.0800901371855676,1.2980893278497763,1.2980893278497763,1.0800901371855676,8.479158597658154e-06,0.005185105134695719,4.0,0.0,0.0,2.6926412363562164,0.35429875257752086,0.9863891706201952,1.2646607932027292,1.2426470514161607,2.0731228057481603,255551.77514176996,0.01123064269857522,0.5209966984062858,0.005851127766938349
Albay,267030,76.58221031242061,224.00858474710728,0.33910619999999997,174.01538713278356,0.08152311956797828,0.17277507678010856,0.20180436413230068,0.21355415229826646,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.14923681609161135,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,2543.552949971253,0.17731872965773066,1,234.60257722888613,0.23120479438060665,1.2018342573076888,8.293409918933257,2214589.2506527477,8.069624695619387e-05,21.548318824712446,0.0,0.6344666567948803,696.0615485311342,8.293409918933257,9.967304150469374,9.967304150469374,8.293409918933257,8.069624695619387e-05,0.02089586224257535,4.0,0.0,0.0,2.1831728197428397,0.4254929169820214,0.9017255708094915,2.697004695902313,2.6428348931963237,19.72993286732195,5268483.9735609805,0.11338039234580387,0.420346585804626,0.04765906081974761
Antique,121378,73.00738257920132,204.4395375188618,0.23561100000000001,173.47267606137342,0.023393244282816982,0.1722569519292951,0.2431943617591732,0.3512885692024434,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.09915880014892076,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,2535.620235689993,0.17731872965773066,1,234.60257722888613,0.3609085479250696,1.2018342573076888,1.0705651266192941,129943.05393879673,9.713174234020796e-06,1.1789656621769762,0.0,0.7117048761664003,693.8907042454939,1.0705651266192941,1.2866418438500116,1.2866418438500116,1.0705651266192941,9.713174234020796e-06,0.004233865446320161,4.0,0.0,0.0,2.554981884425147,0.41154907472100233,1.3744520271867482,1.6635386705245916,1.6318763547585045,2.374835048646859,288252.72853465844,0.013689966065933397,0.4507955730353922,0.006171376097527519
Apayao,24614,67.65457836874164,181.0193100789096,0.5469357,119.01609118569668,0.0,0.04779411764705882,0.0970280339888075,0.11781716855981995,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.3109050533392038,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,1304.7282835903661,0.17731872965773066,1,234.60257722888613,0.12774154918877045,1.2018342573076888,4.5370406092089866,111674.71755506998,7.395857696031616e-05,1.820416413301222,0.0,0.35952299980176017,357.04827355709006,4.5370406092089866,5.452770830943505,5.452770830943505,4.5370406092089866,7.395857696031616e-05,0.022205652192538408,3.0,0.0,0.0,1.4910672016366209,0.0433076169117647,0.3552928460526631,1.434741288906293,1.4310647316185952,18.08259756097245,445085.0563657759,0.15193405682227287,0.25090646373733666,0.038121236918544056
Aurora,47135,67.26519313472515,202.1915723228324,0.27132540000000005,165.58261851906752,0.0,0.07072148139521342,0.08244081427735074,0.1351519451347849,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.11022144471797267,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,2420.2926231848905,0.17731872965773066,1,234.60257722888613,0.14947411814742156,1.2018342573076888,4.9170722381133265,231766.19994347164,5.176926089798063e-05,2.4401441124263172,0.0,0.6850513051609601,662.3304740762702,4.9170722381133265,5.909505861421186,5.909505861421186,4.9170722381133265,5.176926089798063e-05,0.032115504357156675,4.0,0.0,0.0,2.381575973079312,0.15459884150119377,0.5519054363978529,1.1132318183472523,1.1060960764472454,12.657392141948117,596606.1786107245,0.07644155078083009,0.38847435419319587,0.029695582073109357
Basilan,52418,102.81856749049429,142.411081804131,0.3211191,129.69716924099885,0.0,0.042012083743150214,0.10088407543954113,0.09404484786987756,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.2545699805867445,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,1895.7611902109415,0.17731872965773066,1,234.60257722888613,0.11322480576091679,1.2018342573076888,0.04302332630464152,2255.196718236699,5.440941955499976e-07,0.02852032954233977,0.0,0.6478903863558401,518.7886769639956,0.04302332630464152,0.051706907416245194,0.051706907416245194,0.04302332630464152,5.440941955499976e-07,0.0005628911334138925,4.0,0.0,0.0,2.2553174094936836,0.08556360366727554,0.44975325652255654,0.6595841382060074,0.6570618332953154,0.13302901134334635,6973.114716595529,0.0010256893972462606,0.32341311019442825,0.0003317213980568616
Bataan,159358,109.54218999437886,289.07467826880884,0.0446542,281.05779863090487,0.0,0.16199209153847166,0.03139821189272194,0.2760261249819631,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.017403960624023496,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,4108.173447182384,0.17731872965773066,1,234.60257722888613,0.29363243706391595,1.2018342573076888,11.661172222070707,1858301.0829647435,5.0246653131805604e-05,8.007206149778277,0.0,0.8542154777100802,1124.2311945236197,11.661172222070705,14.014796256849397,14.014796256849397,11.661172222070707,5.0246653131805604e-05,0.011918380987313942,3.9999999999999996,0.0,0.0,3.6385367222701386,0.4642753928534834,1.1458313926721826,3.9092772372389284,3.81858321241818,12.285120194453409,1957732.1839477064,0.04371029821729539,0.9492110811692013,0.04149029942906717
