province,pop,cp,cr,pov_head,gdp_pc_pp,shewp,shewr,social_p,social_r,axfin_p,axfin_r,urbanization_rate,pi,rho,shareable,T_rebuild_K,income_elast,max_increased_spending,share1,finance_pre,prepare_scaleup,rating,borrow_abi,avg_prod_k,k,eff_prod_k_gar,protection,gdp_pc_pp_nat,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_received,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Abra,51167,92.82897218628722,203.89142050304676,0.27193649999999997,173.68948702635626,1.0,1.0,0.17353081756401578,0.20345720788135574,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.14533744227769949,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,1904.0919931743128,0.17731872965773066,1,234.60257722888613,0.21858467824697989,1.2018342573076888,3.644708223910142,186488.78569281026,3.196262316368293e-05,1.6354315394161647,0.0,0.5134464320232002,521.0684610790688,3.6447082239101425,4.380335201386272,4.380335201386272,3.644708223910142,3.196262316368293e-05,0.014527685643126866,3.0,0.0,0.0,1.7956426904766885,2.0,0.6373020333247934,1.413111605111328,1.2246967244298177,7.814742730542442,399856.94129366515,0.04499260642848583,0.46638876666604645,0.020984046221272337
Agusan del Norte,141357,82.34842550798723,234.81632362665314,0.2767785,192.61648748721595,1.0,1.0,0.14733560328849124,0.2265208726341895,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.11832981686458785,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,2815.4420309243374,0.17731872965773066,1,234.60257722888613,0.23713168275577798,1.2018342573076888,1.5539490708557024,219661.5788089495,1.2735642310483896e-05,1.800272190083072,0.0,0.6809816697184002,770.4659499488637,1.5539490708557022,1.8675892274658363,1.8675892274658363,1.5539490708557024,1.2735642310483896e-05,0.007022981414362551,4.0,0.0,0.0,2.39278276426625,3.0,0.8865145372222046,1.3607790359755654,1.156662180579231,3.113817275101735,440159.86855655594,0.01616589169350521,0.4990495374539701,0.008067580772174753
Agusan del Sur,141595,83.30408110359977,216.087522244498,0.37295759999999994,166.5649287168474,1.0,1.0,0.12644386776901576,0.11333413685486968,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.18652720232252248,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,1825.9881616512187,0.17731872965773066,1,234.60257722888613,0.13448785819978615,1.2018342573076888,0.8996521696477036,127386.24896126657,8.840212038612768e-06,1.2517298236073748,0.0,0.4569025786636802,499.6947861505421,0.8996521696477033,1.0812327971437983,1.0812327971437983,0.8996521696477036,8.840212038612768e-06,0.008324567021881479,3.0,0.0,0.0,1.5908512010059477,2.0,0.4003607897661343,0.5673215037732984,0.4916786366035252,2.1613990319698972,306043.2959317776,0.012976315294104769,0.41623603802013426,0.005401210066118242
Aklan,123269,79.44585903031265,211.61951034517918,0.2044606,184.5952062931508,1.0,1.0,0.18418347295253293,0.2395421529618196,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.08799550286835289,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,2698.1963448969004,0.17731872965773066,1,234.60257722888613,0.25521758726123794,1.2018342573076888,1.0089278506743233,124369.52722477313,8.185818087046765e-06,1.0090576097721677,0.0,0.7349523449254404,738.3808251726035,1.0089278506743233,1.2125640540922182,1.2125640540922182,1.0089278506743233,8.185818087046765e-06,0.005376166051170414,4.0,0.0,0.0,2.6925786620091237,3.0,0.9863891706201952,1.2646607932027292,1.0749616742223198,2.001402139670958,246710.84035509932,0.010842113291352668,0.5041105086657881,0.005465623246315896
Albay,267030,76.58221031242061,224.00858474710728,0.33910619999999997,174.01538713278356,1.0,1.0,0.20180436413230068,0.21355415229826646,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.14923681609161135,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,2543.552949971253,0.17731872965773066,1,234.60257722888613,0.23120479438060665,1.2018342573076888,7.211664395126904,1925730.7434307374,7.307909060315727e-05,19.51430956376109,0.0,0.6344666567948802,696.0615485311342,7.211664395126904,8.667225322269648,8.667225322269648,7.211664395126904,7.307909060315727e-05,0.022357625531104437,4.0,0.0,0.0,2.1822062449618738,3.0,0.9017255708094915,2.697004695902313,2.2924539915169664,17.867566410962585,4771176.258719339,0.10267808327391545,0.4036176068556383,0.0414426822475417
Antique,121378,73.00738257920132,204.4395375188618,0.23561100000000001,173.47267606137342,1.0,1.0,0.2431943617591732,0.3512885692024434,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.09915880014892076,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,2535.620235689993,0.17731872965773066,1,234.60257722888613,0.3609085479250696,1.2018342573076888,1.0493231119963369,127364.7406878914,9.890750929041046e-06,1.2005195662651442,0.0,0.7117048761664003,693.8907042454939,1.049323111996337,1.2611124629819106,1.2611124629819106,1.0493231119963369,9.890750929041046e-06,0.004410374998847199,4.0,0.0,0.0,2.5549358972000196,3.0,1.3744520271867482,1.6635386705245916,1.414007869945903,2.418251891482838,293522.5780844039,0.01394024665087473,0.4339180362856686,0.006048924452085431
Apayao,24614,67.65457836874164,181.0193100789096,0.5469357,119.01609118569668,1.0,1.0,0.0970280339888075,0.11781716855981995,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.3109050533392038,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,1304.7282835903661,0.17731872965773066,1,234.60257722888613,0.12774154918877045,1.2018342573076888,4.00389788883428,98551.94263576699,6.839596665781282e-05,1.683498323315405,0.0,0.35952299980176017,357.04827355709006,4.003897888834279,4.81202164556297,4.81202164556297,4.00389788883428,6.839596665781282e-05,0.02463808099206418,3.0,0.0,0.0,1.4888180116014083,2.0,0.3552928460526631,1.434741288906293,1.243442450385454,16.722559988282825,411609.09155159345,0.14050671486254068,0.23943091797187355,0.033641651720750405
Aurora,47135,67.26519313472515,202.1915723228324,0.27132540000000005,165.58261851906752,1.0,1.0,0.08244081427735074,0.1351519451347849,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.11022144471797267,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,2420.2926231848905,0.17731872965773066,1,234.60257722888613,0.14947411814742156,1.2018342573076888,4.320946069177005,203667.7929706581,4.8164959971346543e-05,2.2702553882494194,0.0,0.6850513051609602,662.3304740762702,4.320946069177005,5.193061009915923,5.193061009915923,4.320946069177005,4.8164959971346543e-05,0.03386879085216801,4.0,0.0,0.0,2.3807481732798825,3.0,0.5519054363978529,1.1132318183472523,0.9462470455951644,11.77615394316645,555069.0161111506,0.07111950546796297,0.3669233681922436,0.02609540849047166
Basilan,52418,102.81856749049429,142.411081804131,0.3211191,129.69716924099885,1.0,1.0,0.10088407543954113,0.09404484786987756,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.2545699805867445,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,1895.7611902109415,0.17731872965773066,1,234.60257722888613,0.11322480576091679,1.2018342573076888,0.04471124366161772,2343.673970254677,5.733096682816661e-07,0.030051746191988377,0.0,0.6478903863558401,518.7886769639956,0.04471124366161771,0.05373550431936343,0.05373550431936343,0.04471124366161772,5.733096682816661e-07,0.0005854078695242083,4.0,0.0,0.0,2.2553022472533106,3.0,0.44975325652255654,0.6595841382060074,0.5606465174751065,0.1401720859896283,7347.540403404336,0.0010807644207651542,0.31897394795798373,0.0003447356941039847
Bataan,159358,109.54218999437886,289.07467826880884,0.0446542,281.05779863090487,1.0,1.0,0.03139821189272194,0.2760261249819631,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.017403960624023496,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,4108.173447182384,0.17731872965773066,1,234.60257722888613,0.29363243706391595,1.2018342573076888,9.9094617301003,1579152.002385324,4.2062827593827186e-05,6.703048079697114,0.0,0.8542154777100802,1124.2311945236197,9.9094617301003,11.90953057871406,11.90953057871406,9.9094617301003,4.2062827593827186e-05,0.011997745597000446,4.0,0.0,0.0,3.6385175506217555,3.0,1.1458313926721826,3.9092772372389284,3.322885651653089,10.284205225634084,1638870.3763465963,0.03659106872583055,0.9635612585210074,0.03525773623208996
