country,gdp_pc_pp,pop,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Germany,44072.3921575,82667685.0,0.7551,41936.0585755,1,0.2,1.5,0.06,0.8,0.05,0.8,0.916666666667,0.273017446397,1.0,0.465117085747,1.06971076892,44.1577012212,3650414934.88,8.20602046598e-08,6.78372714985,0.0,2.98283,220361.960788,44.1577012212,47.235968527,47.235968527,44.1577012212,8.20602046598e-08,0.00113125690027,5.0,0.0,0.0,807135.088603,3.39834009011,0.0,2.475352752,1.26275525,1.26275525,51.6514754896,4269907905.56,0.00117196895746,0.85491654987,0.00100193565766
Ghana,3980.20210606,28206728.0,0.54682,1513.46103433,1,0.2,1.5,0.06,0.8,0.05,0.8,0.541666666667,0.407935016576,1.0,0.195803901997,1.11386305652,8.32763440631,234895318.582,6.48780380886e-07,18.2999717354,0.0,1.0458919,19901.0105303,8.32763440631,9.2758443134,9.2758443134,8.32763440631,6.48780380886e-07,0.00126192510227,5.0,0.0,0.0,48784.7566932,3.39817822701,0.0,1.31982056717,3.48959543981,3.48959543981,11.0848176395,312666436.088,0.0027849886373,0.751264899173,0.0020922642078
Greece,24263.8781263,10746740.0,0.78329,18103.9693224,1,0.2,1.5,0.06,0.8,0.05,0.8,0.466666666667,0.236791750316,1.0,0.505664739767,1.0578557722,444.257087227,4774315409.59,2.2838119226e-06,24.5435329411,0.0,0.7183493,121319.390632,444.257087227,469.959924063,469.959924063,444.257087227,2.2838119226e-06,0.0232721969694,5.0,0.0,0.0,512346.356956,3.36711424045,0.0,2.442517692,1.01038887,1.01038887,587.232345053,6310833331.88,0.0242019161981,0.756526936858,0.0183094015274
Guatemala,7366.76847955,16582469.0,0.5203,4146.74412863,1,0.2,1.5,0.06,0.8,0.05,0.466666666667,0.583333333333,0.647562772801,1.0,0.0595393265553,1.19228215046,48.8444355268,809961337.945,3.60264252981e-06,59.7407080686,0.0,0.88905044,36833.8423977,48.8444355268,58.236348628,58.236348628,48.8444355268,3.60264252981e-06,0.0358828945617,5.0,0.0,0.0,56880.7287028,3.34148707555,0.0,0.345415847743,0.982809055982,0.982809055982,154.987434253,2570074323.89,0.0210387274533,0.315150939572,0.00663037472433
Guinea,1215.0253768,12395924.0,0.37651,508.145078427,1,0.2,1.5,0.06,0.8,0.05,0.6,0.333333333333,0.351069489284,1.0,0.0772786986508,1.09525359659,6.03274906153,74781498.8778,2.85786142563e-06,35.4258330346,0.0,0.182970329,6075.126884,6.03274906153,6.60739010699,6.60739010699,6.03274906153,2.85786142563e-06,0.00261784113861,5.0,0.0,0.0,17304.627914,3.39592064085,0.0,0.347822124946,3.44,3.44,8.2355644472,102087430.985,0.00677810077423,0.732524054691,0.00496512186224
Guinea-Bissau,1466.26769456,1815698.0,0.50094,620.214764744,1,0.2,1.5,0.06,0.8,0.05,0.2,0.166666666667,0.423188762937,1.0,0.0902700065654,1.11885490299,1.75858123434,3193052.43002,6.51522550591e-07,1.18296819206,0.0,0.001,7331.3384728,1.75858123434,1.96759723634,1.96759723634,1.75858123434,6.51522550591e-07,0.000754464446837,5.0,0.0,0.0,17324.0386203,3.39859108267,0.0,0.435393639491,3.402,3.402,2.48899091169,4519255.82037,0.00169750102312,0.706543855214,0.00119935891711
Guyana,7248.23018348,773303.0,0.28661,4456.55369735,1,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.380848192174,1.0,0.195105207402,1.10499879029,71.9920134914,55671640.0089,2.53535252029e-06,1.96059571,0.0,3.4,36241.1509174,71.9920134914,79.5510878186,79.5510878186,71.9920134914,2.53535252029e-06,0.013968783972,5.0,0.0,0.0,95159.0467334,3.37639653977,0.0,1.07180554995,1.482,1.482,106.453595615,82320884.8497,0.0146868398105,0.676276015626,0.00993235750921
Haiti,1653.96184811,10847334.0,0.59794,739.595436254,1,0.2,1.5,0.06,0.8,0.05,0.533333333333,0.25,0.133366953773,1.0,0.0263975960001,1.02400961446,84.5503496401,917145882.362,4.63527583062e-05,502.803851168,0.0,0.55390815,8269.80924055,84.5503496401,86.5803709372,86.5803709372,84.5503496401,4.63527583062e-05,0.025803551575,5.0,0.0,0.0,62007.9337991,3.36109560104,0.0,0.123041617825,1.75008168139,1.75008168139,212.146487368,2301223805.41,0.128265647488,0.398547016682,0.0511198911491
Honduras,4392.26594677,9112867.0,0.55315,2361.15761951,1,0.2,1.5,0.06,0.8,0.05,0.333333333333,0.566666666667,0.363592694105,1.0,0.158582955394,1.09935186297,123.13004227,1122067698.91,7.7011983054e-06,70.1799958977,0.0,0.85213038,21961.3297338,123.13004227,135.363241357,135.363241357,123.13004227,7.7011983054e-06,0.0210797309526,5.0,0.0,0.0,60400.9103865,3.36298139118,0.0,0.883081609986,2.26550331589,2.26550331589,152.533704893,1390019365.7,0.0347277935219,0.807231702373,0.0280333758844
Hungary,25381.2879152,9817958.0,0.71672,12664.8474351,1,0.2,1.5,0.06,0.8,0.05,0.866666666667,0.666666666667,0.221269411701,1.0,0.57746376048,1.05277602789,297.344073178,2919311622.01,1.23545238608e-06,12.1296196375,0.0,1.0640988,126906.439576,297.344073178,313.036712278,313.036712278,297.344073178,1.23545238608e-06,0.00509067149349,5.0,0.0,0.0,573538.107235,3.3932318037,0.0,3.12156688,2.44042,2.44042,339.888998509,3337015912.02,0.0133913219709,0.874827000823,0.0117150900369
India,6092.64809657,1324171354.0,0.33136,1709.3879212,1,0.2,1.5,0.06,0.8,0.05,0.866666666667,0.775,0.452530164236,1.0,0.136881502906,1.12845698808,19.6497987566,26019700625.4,6.97347842381e-07,923.408036654,0.0,0.82814552,30463.2404829,19.6497987566,22.1739527213,22.1739527213,19.6497987566,6.97347842381e-07,0.00247282185842,5.0,0.0,0.0,67317.5909374,3.3964632097,0.0,0.730358303207,2.78886696,2.78886696,22.5648475578,29879724743.4,0.00370361905039,0.870814602506,0.0032251655512
Indonesia,10764.5479973,261115456.0,0.54466,3570.29488812,1,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.608333333333,0.309976818667,1.0,0.15882024994,1.08180586396,39.4044403939,10289108421.9,6.74293278632e-07,176.068396928,0.0,1.5426926,53822.7399865,39.4044403939,42.6279546842,42.6279546842,39.4044403939,6.74293278632e-07,0.00556544155796,5.0,0.0,0.0,173634.726035,3.39128889293,0.0,0.853816103678,1.0875826,1.0875826,51.2401410341,13379592791.6,0.00476008291727,0.769015065116,0.00366057547458
"Iran, Islamic Rep.",16010.1114418,80277428.0,0.73879,4957.58127646,1,0.2,1.5,0.06,0.8,0.05,0.6,0.416666666667,0.317995177479,1.0,0.163546229435,1.08442990235,112.787029408,9054252632.6,9.73871239023e-07,78.179878272,0.0,1.1928694,80050.557209,112.787029408,122.309627287,122.309627287,112.787029408,9.73871239023e-07,0.00609815583231,5.0,0.0,0.0,251735.129582,3.3901382998,0.0,0.909724720415,1.78732667269,1.78732667269,134.24934647,10777192245.3,0.00838528494682,0.840130938238,0.00704473730977
Iraq,16086.9180587,37202572.0,0.69592,4609.60069352,1,0.2,1.5,0.06,0.8,0.05,0.2,0.25,0.584092471451,1.0,0.117598630105,1.17151125312,87.8999238156,3270103244.54,7.44748064823e-07,27.7065435034,0.0,0.17920084,80434.5902936,87.8999238156,102.975749899,102.975749899,87.8999238156,7.44748064823e-07,0.00495476037972,5.0,0.0,0.0,137708.657833,3.39087027416,0.0,0.597367985478,3.1,3.1,103.392327596,3846460511.64,0.00642710600121,0.850159057826,0.00546406238253
Ireland,62828.3391657,4773095.0,0.63535,61606.4829394,1,0.2,1.5,0.06,0.8,0.05,0.0,0.35,0.311250549275,1.0,0.561752771729,1.08222269714,42.0453535315,200686466.714,4.5895575384e-08,0.219063941387,0.0,2.6272101,314141.695828,42.0453535315,45.5024359011,45.5024359011,42.0453535315,4.5895575384e-08,0.000792096956005,5.0,0.0,0.0,1009288.80788,3.39843108233,0.0,2.983011622,1.36505575,1.36505575,49.1546483228,234619806.136,0.000782364279806,0.855368819961,0.000669210010798
Israel,32612.6885765,8547100.0,0.92205,37292.6122173,1,0.2,1.5,0.06,0.8,0.05,0.0,0.4,0.358478281362,1.0,0.238526081715,1.09767815196,38.6815335414,330614935.332,1.15948742944e-07,0.991025500818,0.0,2.8596203,163063.442882,38.6815335414,42.4598742527,42.4598742527,38.6815335414,1.15948742944e-07,0.000664972381226,5.0,0.0,0.0,454876.770394,3.39865655517,0.0,1.41707200976,2.9,2.9,46.4785683593,397256971.624,0.00142516825163,0.832244514125,0.00118608845912
Italy,34620.1293634,60600590.0,0.69116,30527.268203,1,0.2,1.5,0.06,0.8,0.05,0.866666666667,0.716666666667,0.204611968718,1.0,0.45754809499,1.04732481637,198.665297605,12039234247.4,5.33006352786e-07,32.3004994526,0.0,1.964389,173100.646817,198.665297605,208.067096333,208.067096333,198.665297605,5.33006352786e-07,0.00383279603679,5.0,0.0,0.0,845994.727979,3.39450592985,0.0,2.28405287,1.528,1.528,233.620166598,14157519931.7,0.00674810206934,0.850377347549,0.00573843313871
Jamaica,8190.00090509,2881355.0,0.5503,4868.24826261,1,0.2,1.5,0.06,0.8,0.05,0.6,0.408333333333,0.381009113473,1.0,0.188224212856,1.1050514524,134.384633736,387209836.338,3.17456390091e-06,9.1470455687,0.0,1.623088,40950.0045255,134.384633736,148.50193469,148.50193469,134.384633736,3.17456390091e-06,0.013012308809,5.0,0.0,0.0,107477.755984,3.38148324143,0.0,1.0185532883,2.26550331589,2.26550331589,160.091426025,461280230.835,0.0195471805047,0.839424303177,0.0164083783742
Japan,38239.7712871,126994511.0,0.93928,38894.4677292,1,0.2,1.5,0.06,0.8,0.05,0.8,0.816666666667,0.210442533555,1.0,0.273212431609,1.04923289087,263.29456739,33436964834.7,6.20939674078e-07,78.85593027,0.0,3.0736423,191198.856436,263.29456739,276.257320094,276.257320094,263.29456739,6.20939674078e-07,0.00698544973791,5.0,0.0,0.0,908556.142172,3.38972281061,0.0,1.61159129831,1.119108,1.119108,315.984597152,40128309398.9,0.00826324495457,0.833251271624,0.00688535936613
Jordan,8389.54333612,9455802.0,0.83905,4087.93751672,1,0.2,1.5,0.06,0.8,0.05,0.466666666667,0.425,0.175722722221,1.0,0.211033532479,1.03787070066,16.9684731759,160450522.594,3.61150611635e-07,3.4149686758,0.0,0.22048036,41947.7166806,16.9684731759,17.6110811442,17.6110811442,16.9684731759,3.61150611635e-07,0.000571083625222,5.0,0.0,0.0,238715.381542,3.39902803853,0.0,1.07978619411,2.9,2.9,18.8828903463,178552872.303,0.00225076498086,0.898616306332,0.00202257411352
Kazakhstan,23419.9055774,17797032.0,0.53229,7510.07720866,1,0.2,1.5,0.06,0.8,0.05,0.6,0.775,0.330570755356,1.0,0.0596152879132,1.08854530801,70.249168546,1250226700.59,3.893340714e-07,6.9289909274,0.0,0.48731996,117099.527887,70.249168546,76.4694028123,76.4694028123,70.249168546,3.893340714e-07,0.00574010090578,5.0,0.0,0.0,354234.383985,3.39090728646,0.0,0.302873702387,0.938124964724,0.938124964724,94.9582875104,1689975681.49,0.00405459736789,0.73978975809,0.00299954960594
Kenya,2925.60091711,48461567.0,0.26055,1455.35976536,1,0.2,1.5,0.06,0.8,0.05,0.8,0.508333333333,0.462960273152,1.0,0.111351257914,1.13187028086,6.60409335294,320044712.498,7.9045911242e-07,38.3068872373,0.0,1.7991379,14628.0045856,6.60409335294,7.47497699823,7.47497699823,6.60409335294,7.9045911242e-07,0.00176461220479,5.0,0.0,0.0,31596.6734812,3.39762127921,0.0,0.522120244839,3.1,3.1,8.51093506461,412453249.866,0.00290912373414,0.775953911387,0.00225734594022
Kiribati,1897.81234732,114395.0,0.44447,1449.05823117,1,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.283949579832,1.0,0.0879932419562,1.07328835113,0.0964260018564,11030.6524824,1.92537142876e-08,0.00220252864593,0.0,0.0,7591.24938928,0.0964260018564,0.103492904539,0.103492904539,0.0964260018564,1.92537142876e-08,2.73027885223e-05,4.0,0.0,0.0,26734.4977012,2.71994608169,0.0,0.353658710513,1.9824,1.9824,0.108309574238,12390.0737449,5.70707501143e-05,0.890281422811,5.08090286126e-05
"Korea, Rep.",34985.8493334,51245707.0,0.82592,27538.8061282,1,0.2,1.5,0.06,0.8,0.05,0.866666666667,0.95,0.236793622197,1.0,0.237857560103,1.05785638478,249.665650063,12794292751.1,7.01428160892e-07,35.9451820146,0.0,2.9251341,174929.246667,249.665650063,264.110401978,264.110401978,249.665650063,7.01428160892e-07,0.00802731417996,5.0,0.0,0.0,738741.377592,3.38880240281,0.0,1.3513228603,1.136112,1.136112,312.303668217,16004222276.5,0.00892657100422,0.79943233292,0.00713618948288
Kyrgyz Republic,3291.96824336,6082700.0,0.3585,1077.03617433,1,0.2,1.5,0.06,0.8,0.05,0.6,0.483333333333,0.520225666641,1.0,0.280394665936,1.15061059852,31.2295754827,189960138.789,3.02684919311e-06,18.4114155869,0.0,0.26176369,16459.8412168,31.2295754827,35.9330805378,35.9330805378,31.2295754827,3.02684919311e-06,0.0194445831937,5.0,0.0,0.0,31639.8099369,3.36958561983,0.0,1.44404225503,1.29821766034,1.29821766034,38.8999711731,236616854.655,0.0118166301426,0.802817445385,0.00948659682418
Lao PDR,5734.58657173,6758353.0,0.39654,2353.15287465,1,0.2,1.5,0.06,0.8,0.05,0.4,0.166666666667,0.247298886073,1.0,0.149212275347,1.06129427231,227.652326834,1538554786.01,8.75309476087e-06,59.1565042364,0.0,1.0866188,28672.9328587,227.652326834,241.606110546,241.606110546,227.652326834,8.75309476087e-06,0.0298188630568,5.0,0.0,0.0,115944.448089,3.35110380017,0.0,0.679849485005,1.6,1.6,258.638810507,1747972380.9,0.0451015617728,0.880193990947,0.0396981236548
Latvia,23712.0907802,1960424.0,0.67361,14118.0639068,1,0.2,1.5,0.06,0.8,0.05,0.0,0.35,0.239369908081,1.0,0.284858859261,1.05869948412,156.439370596,306687496.661,7.74067827172e-07,1.51750114602,0.0,1.3786706,118560.453901,156.439370596,165.622280946,165.622280946,156.439370596,7.74067827172e-07,0.00935399551539,5.0,0.0,0.0,495302.249358,3.38247503105,0.0,1.67534806,0.938124964724,0.938124964724,192.336087063,377060281.144,0.00811130865032,0.813364631592,0.0065974515721
Lebanon,12974.1654544,6006668.0,0.87914,7914.00467748,1,0.2,1.5,0.06,0.8,0.05,0.533333333333,0.4,0.167657612417,1.0,0.117877983874,1.03523136282,42.9771261477,258149328.363,4.82675531128e-07,2.89927166721,0.0,1.05538103,64870.8272721,42.9771261477,44.491268872,44.491268872,42.9771261477,4.82675531128e-07,0.000962831141345,5.0,0.0,0.0,386924.436874,3.39841782521,0.0,0.59006354558,2.7,2.7,48.5326488531,291519508.821,0.00374071450095,0.885530197986,0.00331251565264
Lesotho,2808.23632967,2203821.0,0.2784,998.134371558,1,0.2,1.5,0.06,0.8,0.05,0.4,0.166666666667,0.199212095658,1.0,0.0929757718344,1.04555768739,27.6273382996,60885708.3188,3.52773610872e-06,7.77449891885,0.0,0.48346454,14041.1816484,27.6273382996,28.8859759412,28.8859759412,27.6273382996,3.52773610872e-06,0.00278762716487,5.0,0.0,0.0,70483.5798348,3.39507128887,0.0,0.439644113853,3.26640341596,3.26640341596,35.7207343676,78722104.5348,0.0127199886955,0.77342582085,0.00983796769798
Liberia,753.557379047,4613823.0,0.501,455.370741357,1,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.472512071273,1.0,0.143438884307,1.1349961431,2.31899604648,10699437.2961,2.04862585383e-06,9.45199708279,0.0,0.8479589,3767.78689523,2.31899604648,2.63205156861,2.63205156861,2.31899604648,2.04862585383e-06,0.00210553320831,5.0,0.0,0.0,7973.94844344,3.39580793553,0.0,0.655066582882,3.39373960166,3.39373960166,2.88343236745,13303646.5759,0.00382642708787,0.804248461888,0.00307739809994
Lithuania,27904.0962509,2872298.0,0.66512,14879.680299,1,0.2,1.5,0.06,0.8,0.05,0.0,0.35,0.312964424495,1.0,0.3793593294,1.08278356932,78.1819007107,224561717.048,3.00170648737e-07,0.862179554027,0.0,1.6090054,139520.481254,78.1819007107,84.6540775079,84.6540775079,78.1819007107,3.00170648737e-07,0.00292698819199,5.0,0.0,0.0,445803.006139,3.3943192721,0.0,2.23061754,1.5235808,1.5235808,95.2005930846,273444473.116,0.00341170673397,0.821233336659,0.00280180730484
Luxembourg,97018.6636397,582972.0,0.90432,102831.321483,1,0.2,1.5,0.06,0.8,0.05,0.0,0.5,0.247230660386,1.0,0.452519623488,1.06127194519,35.5549145163,20727519.6254,2.02698010422e-08,0.0118167264532,0.0,3.1555912,485093.318198,35.5549145163,37.7334332899,37.7334332899,35.5549145163,2.02698010422e-08,0.000346516696152,5.0,0.0,0.0,1962108.2492,3.39930176479,0.0,2.299059212,1.3390896,1.3390896,41.6835928861,24300367.512,0.000429645094277,0.852971446427,0.000366474997516
"Macedonia, FYR",13054.7769673,2081206.0,0.57204,5237.14767046,1,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.333333333333,0.263932166583,1.0,0.284269748755,1.06673757657,44.5528945071,92723751.3656,5.61315278652e-07,1.16821272582,0.0,0.79284921,65273.8848364,44.5528945071,47.5262467157,47.5262467157,44.5528945071,5.61315278652e-07,0.00435017915487,5.0,0.0,0.0,247313.109582,3.39321515664,0.0,1.65836295776,1.118388,1.118388,56.9676457414,118561406.123,0.00436373948664,0.782073647722,0.00341276565802
Madagascar,1396.0917342,24894551.0,0.35741,401.318870069,1,0.2,1.5,0.06,0.8,0.05,0.6,0.25,0.294072983843,1.0,0.0973354859307,1.07660127357,53.5010279988,1331884070.07,1.68936417794e-05,420.559626853,0.0,0.19672331,6980.45867101,53.5010279988,57.5992748808,57.5992748808,53.5010279988,1.68936417794e-05,0.0211469260441,5.0,0.0,0.0,23737.1640869,3.3661797007,0.0,0.469351047809,2.46978885086,2.46978885086,59.9608302086,1492697945.63,0.0429490618271,0.89226629806,0.0383220004016
Malawi,1083.97019632,18091575.0,0.16454,300.794825113,1,0.2,1.5,0.06,0.8,0.05,0.8,0.333333333333,0.253076569219,1.0,0.0317494880412,1.06318504108,12.3574922032,223566497.006,5.79817736005e-06,104.898160573,0.0,0.39288024,5419.85098159,12.3574922032,13.1383008557,13.1383008557,12.3574922032,5.79817736005e-06,0.00545977037097,5.0,0.0,0.0,21415.8544915,3.39207557241,0.0,0.15100787239,2.46978885086,2.46978885086,14.0796052065,254722233.563,0.0129889228083,0.877687408276,0.0114002139959
Malaysia,25660.4598532,31187265.0,0.7537,9502.56839625,1,0.2,1.5,0.06,0.8,0.05,0.8,0.766666666667,0.250594074561,1.0,0.100456095357,1.06237263526,96.2931150601,3003118897.06,4.79026105251e-07,14.9395140864,0.0,1.8252636,128302.299266,96.2931150601,102.299170404,102.299170404,96.2931150601,4.79026105251e-07,0.00384100466739,5.0,0.0,0.0,511992.550066,3.39449061138,0.0,0.560591878347,1.28676818752,1.28676818752,133.996384417,4178980749.85,0.00522190113441,0.718624726176,0.00375258727284
Maldives,12235.5464664,417492.0,0.4654,8601.63248838,1,0.2,1.5,0.06,0.8,0.05,0.6,0.333333333333,0.326357971697,1.0,0.0724408634475,1.08716665855,0.216227950116,90273.4393497,2.6543866411e-09,0.00110818518757,0.0,2.2,48942.1858655,0.216227950116,0.235075818012,0.235075818012,0.216227950116,2.6543866411e-09,1.09010753752e-05,4.0,0.0,0.0,149964.732318,2.71998248944,0.0,0.297728371799,1.9824,1.9824,0.24443911027,102051.373025,1.99777844775e-05,0.884588189987,1.76721122109e-05
Mali,1962.69087403,17994837.0,0.40683,780.507110878,1,0.2,1.5,0.06,0.8,0.05,0.6,0.333333333333,0.643844865959,1.0,0.0547012832503,1.19106545132,5.63234589359,101353146.283,1.81485587142e-06,32.6580355846,0.0,0.178438579,9813.45437015,5.63234589359,6.70849260374,6.70849260374,5.63234589359,1.81485587142e-06,0.0138751064431,5.0,0.0,0.0,15241.9548388,3.37795799439,0.0,0.2544640965,1.04684855,1.04684855,10.7372873974,193215736.539,0.00547069716353,0.52455947998,0.00286970605923
Mauritania,3572.28055033,4301018.0,0.60446,1077.55613626,1,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.333333333333,0.238105970858,1.0,0.100606238693,1.05828585586,22.1109745939,95099699.7258,3.42398029718e-06,14.7266008898,0.0,0.64727181,17861.4027516,22.1109745939,23.3997316721,23.3997316721,22.1109745939,3.42398029718e-06,0.0105676689294,5.0,0.0,0.0,75014.5100825,3.38489616791,0.0,0.484522221206,0.9845951,0.9845951,49.7418957453,213940788.955,0.0139244090839,0.444514111547,0.00618959633275
Mauritius,19548.6385168,1263473.0,0.39548,9627.59578522,1,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.741666666667,0.294812791693,1.0,0.375458997085,1.0768433785,137.292214786,173465006.493,8.76403596971e-07,1.10731228188,0.0,1.58326008,78194.5540673,137.292214786,147.842212412,147.842212412,137.292214786,8.76403596971e-07,0.00694189645671,4.0,0.0,0.0,265234.604029,2.70963749657,0.0,1.52748606942,1.2,1.2,162.963291195,205899718.416,0.00833629876858,0.842473257502,0.00702310877907
Mexico,16831.1247258,127540423.0,0.79517,8201.30625288,1,0.2,1.5,0.06,0.8,0.05,0.533333333333,0.766666666667,0.368263044977,1.0,0.295960778467,1.10088025304,26.4073642146,3368006402.24,2.16149742646e-07,27.5678296085,0.0,0.85274428,84155.623629,26.4073642146,29.0713457986,29.0713457986,26.4073642146,2.16149742646e-07,0.00137510250102,5.0,0.0,0.0,228520.414353,3.39768779829,0.0,1.65848085307,1.9861538,1.9861538,32.1112287791,4095479701.54,0.00190784806733,0.822371650622,0.00156896016427
Moldova,4944.33566121,3552000.0,0.45089,1900.20147935,1,0.2,1.5,0.06,0.8,0.05,0.6,0.375,0.256704773757,1.0,0.378181136261,1.0643723848,49.3966827543,175457017.143,2.43733828705e-06,8.6574255956,0.0,0.39741601,24721.678306,49.3966827543,52.5764650244,52.5764650244,49.3966827543,2.43733828705e-06,0.00563899815872,5.0,0.0,0.0,96303.9290007,3.3910154727,0.0,1.95125633153,2.36123326454,2.36123326454,57.655780662,204793332.911,0.0116609762388,0.856751607335,0.0099905601357
Mongolia,11328.4757358,3027398.0,0.72823,3686.45169811,1,0.2,1.5,0.06,0.8,0.05,0.533333333333,0.566666666667,0.207674879251,1.0,0.271284740898,1.04832716548,49.3801920566,149493494.672,7.68911387947e-07,2.32780079805,0.0,1.8617079,56642.3786791,49.3801920566,51.7665967696,51.7665967696,49.3801920566,7.68911387947e-07,0.00544076048239,5.0,0.0,0.0,272745.451368,3.3913744268,0.0,1.47512204978,0.938124964724,0.938124964724,63.0816839464,190973363.816,0.00556841762453,0.782797619964,0.00435894406345
Montenegro,15658.1132131,622781.0,0.64223,6701.00008024,1,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.364896662392,1.0,0.340224299345,1.09977859154,35.9055144377,22361272.187,3.05003207837e-07,0.18995020278,0.0,0.30949447,78290.5660656,35.9055144377,39.4881160969,39.4881160969,35.9055144377,3.05003207837e-07,0.00164132529605,5.0,0.0,0.0,214555.445787,3.39671397936,0.0,1.69415788685,2.4638958433,2.4638958433,40.6634793713,25324442.3464,0.00259695908555,0.88299169163,0.00229309329604
Morocco,7265.84707894,35276786.0,0.60685,2832.42977714,1,0.2,1.5,0.06,0.8,0.05,0.866666666667,0.75,0.269256967219,1.0,0.151147316847,1.06848013782,22.9814216585,810710693.823,6.76830553255e-07,23.8764065854,0.0,0.74160953,36329.2353947,22.9814216585,24.5551925809,24.5551925809,22.9814216585,6.76830553255e-07,0.00282398097357,5.0,0.0,0.0,134924.03101,3.39601856536,0.0,0.84259458043,1.53660875,1.53660875,28.5222590758,1006173629.65,0.00392552427348,0.80573637584,0.00316293770139
Myanmar,5351.5548029,52885223.0,0.3465,1275.01760815,1,0.2,1.5,0.06,0.8,0.05,0.466666666667,0.25,0.721910597968,1.0,0.0932172056469,1.21661275881,75.2425478859,3979218924.03,3.81920756866e-06,201.979643952,0.0,0.73970565,26757.7740145,75.2425478859,91.5410437635,91.5410437635,75.2425478859,3.81920756866e-06,0.0326883689256,5.0,0.0,0.0,37065.2184493,3.35137442233,0.0,0.428503634774,1.564,1.564,101.73408519,5380229781.98,0.019010192166,0.739600181643,0.014059941579
Namibia,9812.40862857,2479713.0,0.47625,4140.46193249,1,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.608333333333,0.27517268198,1.0,0.170594189469,1.07041607795,69.8386040593,173179694.388,1.47612152713e-06,3.66035774041,0.0,1.5387305,49062.0431429,69.8386040593,74.7563646469,74.7563646469,69.8386040593,1.47612152713e-06,0.00305809670001,5.0,0.0,0.0,178295.471737,3.39561425049,0.0,0.975083703478,3.26640341596,3.26640341596,97.6262627145,242085112.795,0.00994926591522,0.715366973163,0.00711737624296
Nepal,2287.72326468,28982771.0,0.18995,729.532501133,1,0.2,1.5,0.06,0.8,0.05,0.6,0.333333333333,0.270199300271,1.0,0.305409409324,1.06878851989,23.7438299477,688161986.038,3.62000783794e-06,104.917858185,0.0,0.97641782,11438.6163234,23.7438299477,25.3771328663,25.3771328663,23.7438299477,3.62000783794e-06,0.00607339663206,5.0,0.0,0.0,42333.9968383,3.39060250289,0.0,1.46231350923,2.2931255,2.2931255,26.9518940478,781140573.202,0.0117810989047,0.880970736441,0.0103788033782
Netherlands,47128.3107893,17018408.0,0.91032,45294.7799954,1,0.2,1.5,0.06,0.8,0.05,0.8,0.916666666667,0.252519894857,1.0,0.405960111599,1.06300286727,45.0497555225,766675119.782,7.58192171312e-08,1.29032237138,0.0,3.1539702,235641.553946,45.0497555225,47.8880192904,47.8880192904,45.0497555225,7.58192171312e-08,0.000927695088749,5.0,0.0,0.0,933160.3519,3.39877317719,0.0,2.0791912,1.3385196,1.3385196,52.7757956754,898160023.328,0.00111983210922,0.853606372884,0.000955895824994
Nicaragua,5136.84157371,6149928.0,0.59107,2151.38204656,1,0.2,1.5,0.06,0.8,0.05,0.6,0.483333333333,0.299517118673,1.0,0.144461258355,1.07838288738,51.1910332413,314821168.68,2.45324060914e-06,15.0872531129,0.0,0.48919263,25684.2078685,51.1910332413,55.2035342349,55.2035342349,51.1910332413,2.45324060914e-06,0.00722521532302,5.0,0.0,0.0,85752.0531125,3.38839625077,0.0,0.780293644972,1.98416866932,1.98416866932,61.4551868572,377944974.398,0.0119636134335,0.832981492031,0.00996546856795
Niger,906.992520616,20672987.0,0.1901,363.22697389,1,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.333333333333,0.233592316855,1.0,0.0638401905509,1.05680874544,5.95431623049,123093502.027,5.84825486257e-06,120.900896747,0.0,0.10274809,4534.96260308,5.95431623049,6.29257346549,6.29257346549,5.95431623049,5.84825486257e-06,0.0110814103723,5.0,0.0,0.0,19414.0058378,3.3822597782,0.0,0.317322987791,1.1151185,1.1151185,10.8693824455,224702601.995,0.0119839824458,0.547806304574,0.00656490113772
Nigeria,5438.92271095,185989640.0,0.48597,2177.98516982,1,0.2,1.5,0.06,0.8,0.05,0.8,0.591666666667,0.873644472949,1.0,0.0426297506211,1.26626824607,7.423211194,1380640377.62,3.81645029304e-07,70.9820216081,0.0,1.4869859,27194.6135548,7.423211194,9.39977661886,9.39977661886,7.423211194,3.81645029304e-07,0.00170747968448,5.0,0.0,0.0,31127.7806897,3.39745507096,0.0,0.197044542793,3.39373960166,3.39373960166,10.4161954534,1937304442.54,0.00191512106477,0.712660512873,0.00136483116023
