country,gdp_pc_pp,pop,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Albania,11424.6283187,2876101.0,0.58376,4146.89625046,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.185279986031,1.0,0.183943312586,1.1183474946,110.084787927,316614968.641,1.79607585414e-06,5.16569556018,0.0,0.086087198,57123.1415934,110.084787927,123.113046771,123.113046771,110.084787927,1.79607585414e-06,0.0044676867198,1.0,0.0,50.6979183615,0.0,308307.134608,3.39099980367,0.0,0.191790901534,2.09932902517,2.09932902517,149.226206945,429189643.021,0.0130617997175,0.737704121686,0.00963574348821
Algeria,13974.6662247,40606052.0,0.71304,3843.75232202,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.288910450329,1.0,0.145444582109,1.21624346508,59.1061665865,2400068073.93,9.38902611755e-07,38.1251282759,30.9965765312,0.15218446,69873.3311234,59.1061665865,71.8874888565,71.8874888565,59.1061665865,9.38902611755e-07,0.00886564477349,1.0,30.9965765312,78.728139657,30.9965765312,241851.172375,3.38701467529,0.0,0.15626269646,0.9502850249,0.9502850249,105.539534567,4285543828.69,0.00755220431532,0.560038158486,0.00422952259726
Angola,6024.72613816,28813463.0,0.44819,3110.80818263,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.432397390525,1.0,0.127358535734,1.3517904141,7.80097955567,224773235.791,4.99464752842e-07,14.3913091758,0.0,0.18571632,30123.6306908,7.80097955567,10.5452893839,10.5452893839,7.80097955567,4.99464752842e-07,0.00135713673424,1.0,0.0,1.17767313534,0.0,69666.5413596,3.39782268509,0.0,0.130048432798,3.09951132123,3.09951132123,15.8922514821,457910800.067,0.00263783798926,0.490866858257,0.00129482724638
Antigua and Barbuda,20777.613083,100963.0,0.23393,14353.3788139,3.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.416666666667,0.400510641609,1.0,0.139014907013,1.32166814984,-3643.20537523,-367828944.299,-3.43326092435e-05,-3.46632322705,-46.1403870175,0.153,83110.4523321,-3643.20537523,-4815.10850777,-4815.10850777,-3643.20537523,-3.43326092435e-05,0.0557421055739,1.0,-46.1403870175,-166.105393263,-46.1403870175,207511.221171,2.64974680723,0.0,0.163904959972,-5.35123006178,-5.35123006178,-6996.39485048,-706377013.289,-0.336727554918,0.520726095809,-0.175342825024
Argentina,10405.0,43847430.0,0.91893,12449.2168521,3.0,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.375,0.269549514885,1.0,0.154097673055,1.19795388607,47.9553005439,2102716683.73,1.08868990292e-06,47.7362543102,4.07022499466,0.050750804,52024.9999999,47.9553005439,57.4482386441,57.4482386441,47.9553005439,1.08868990292e-06,0.00303831805133,1.0,4.07022499466,14.8008181624,4.07022499466,193007.21065,3.39536372916,0.0,0.161626621754,2.28918037737,2.28918037737,78.6244939245,3447481993.64,0.00755641460112,0.60992825709,0.00460887078751
Armenia,8174.36673173,2924816.0,0.62558,3606.15205715,3.0,0.2,1.5,0.06,0.8,0.05,0.4,0.425,0.366695721222,1.0,0.353665438477,1.28972441138,58.662541449,171577139.831,1.62383839864e-06,4.74942852977,1.68069209315,0.0209314598,40871.8336587,58.662541449,75.6585117406,75.6585117406,58.662541449,1.62383839864e-06,0.0110167469849,1.0,1.68069209315,9.88642407737,1.68069209315,111459.80521,3.38129832025,0.0,0.402563319538,1.24536372294,1.24536372294,81.6560742189,238828992.373,0.00998928441782,0.718410014322,0.00717640196167
Australia,44414.029479,24127159.0,0.89554,49927.8195095,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.916666666667,0.27360239086,1.0,0.22769110058,1.20178249216,113.505507486,2738565426.5,2.27028972813e-07,5.47756412467,5.95727186456,0.65936592,222070.147395,113.505507486,136.408931661,136.408931661,113.505507486,2.27028972813e-07,0.00113865080466,1.0,5.95727186456,8.12355254258,5.95727186456,811652.802803,3.3983264356,0.0,0.282336592,2.85398367783,2.85398367783,144.515561465,3486749929.43,0.00325382684615,0.785420658758,0.00255562282499
Austria,44143.7001647,8747358.0,0.66032,44176.515216,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.891666666667,0.232278518207,1.0,0.4838857587,1.1627453167,109.906451579,961391078.468,2.03492349044e-07,1.78002042735,20.7097417293,0.64525414,220718.500823,109.906451579,127.793211848,127.793211848,109.906451579,2.03492349044e-07,0.00190179793424,1.0,20.7097417293,29.0907127749,20.7097417293,950232.085718,3.39724770935,0.0,0.49449017,1.52778864277,1.52778864277,128.444017846,1123545807.05,0.00290967946426,0.855675907855,0.00248974261715
Azerbaijan,15994.0097416,9762274.0,0.54895,3876.93643264,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.25,0.598221283185,1.0,0.4315486726,1.50843827831,41.286664652,403051732.879,4.85659093024e-07,4.7411371367,0.0,0.0571493,79970.048708,41.286664652,62.2783853451,62.2783853451,41.286664652,4.85659093024e-07,0.00648120839168,1.0,0.0,4.34247568991,0.0,133679.711765,3.38708457338,0.0,0.485983358847,1.24936042119,1.24936042119,66.8361836631,652473138.033,0.00417882599441,0.617729235711,0.0025813829877
Bangladesh,3319.35355607,162951560.0,0.35035,1358.77975225,3.0,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.616666666667,0.289708907625,1.0,0.147886692351,1.21699773895,87.2713424495,14221001395.4,8.17136778375e-06,1331.5371277,9.17271708214,0.087379278,16596.7677804,87.2713424495,106.209026436,106.209026436,87.2713424495,8.17136778375e-06,0.0154348257708,1.0,9.17271708214,20.530486091,9.17271708214,57287.7372547,3.37725451234,0.0,0.138046064324,2.35597426591,2.35597426591,106.327758645,17326274142.6,0.0320326704731,0.820776658525,0.0262916682345
