country,gdp_pc_pp,pop,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Belarus,16742.2554956,9507120.0,0.77046,4989.25461056,2,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.516666666667,0.386444536754,1.0,0.435313789819,1.20954594817,73.7648933751,701291693.104,6.34600364559e-07,6.03322181791,0.0,0.86186926,83711.277478,73.7648933751,89.2220278991,89.2220278991,73.7648933751,6.34600364559e-07,0.00439646807559,5.0,0.0,0.0,216619.125169,3.39341559618,0.0,2.34227519986,1.88,1.88,93.5357867896,889255949.303,0.00558680918555,0.788627496565,0.00440591134178
Belgium,41945.6921229,11348159.0,0.97897,41096.1573022,2,0.2,1.5,0.06,0.8,0.05,0.0,0.425,0.216691517437,1.0,0.48314774691,1.10058086105,25.3110186832,287233464.469,5.10330718859e-08,0.579131414019,0.0,2.8961435,209728.460615,25.3110186832,27.8568227364,27.8568227364,25.3110186832,5.10330718859e-08,0.000424923131024,5.0,0.0,0.0,967866.500246,3.39914428672,0.0,2.55087786,1.54,1.54,29.8290101919,338504350.471,0.000711134056496,0.848536995373,0.000603423555607
Belize,7831.45448606,366954.0,0.43845,4810.56590199,2,0.2,1.5,0.06,0.8,0.05,0.0,0.075,0.961548126505,1.0,0.150881730148,1.57870705654,109.056437964,40018696.1366,4.59418256442e-06,1.68585366875,0.0,1.272667,39157.2724303,109.056437964,172.168168175,172.168168175,109.056437964,4.59418256442e-06,0.0373110945579,5.0,0.0,0.0,40723.1539961,3.33504106118,0.0,0.999139735417,1.80623152696,1.80623152696,216.641630126,79497512.7413,0.0276630133664,0.503395574988,0.0139254385195
Benin,2009.96138386,10872298.0,0.44395,789.440410686,2,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.25,0.330253321946,1.0,0.0827798384973,1.17347660082,5.30896224941,57720619.6463,1.83216097312e-06,19.9198000837,0.0,0.41186028,10049.8069193,5.30896224941,6.22994297433,6.22994297433,5.30896224941,1.83216097312e-06,0.00152537215379,5.0,0.0,0.0,30430.6005465,3.39792032986,0.0,0.386564288883,3.39373960166,3.39373960166,11.2336212435,122135277.779,0.00558897366574,0.472595802752,0.00264132549612
Bhutan,8105.79696745,797765.0,0.39377,2804.00022299,2,0.2,1.5,0.06,0.8,0.05,0.6,0.416666666667,0.185575394278,1.0,0.0440194671464,1.08060730721,208.368011021,166228706.312,5.77010847758e-06,4.60319058962,0.0,1.2077739,40528.9848373,208.368011021,225.163995298,225.163995298,208.368011021,5.77010847758e-06,0.0069210585576,5.0,0.0,0.0,218396.328861,3.38911082494,0.0,0.218691854431,3.39556230657,3.39556230657,286.507810248,228565903.243,0.0353460383228,0.727268170596,0.0257060486288
Bolivia,6707.95618416,10887882.0,0.68911,3104.95608914,2,0.2,1.5,0.06,0.8,0.05,0.533333333333,0.45,0.421834200421,1.0,0.170332203809,1.23226270337,34.8856378177,379830708.054,1.3151600742e-06,14.319307699,0.0,1.3671704,33539.7809208,34.8856378177,42.9882703661,42.9882703661,34.8856378177,1.3151600742e-06,0.0045757696314,5.0,0.0,0.0,79509.3922857,3.39245373776,0.0,1.0631863771,2.25541684672,2.25541684672,49.1633485792,535284738.056,0.00732910997472,0.709586283803,0.00520063591054
Bosnia and Herzegovina,11179.3499097,3516816.0,0.3994,4708.71826066,2,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.323932232357,1.0,0.143200371171,1.16941907018,68.0656654307,239374421.237,1.03637223208e-06,3.64473044775,0.0,0.49884081,55896.7495485,68.0656654307,79.5972871792,79.5972871792,68.0656654307,1.03637223208e-06,0.00375847931083,5.0,0.0,0.0,172556.923841,3.39246593662,0.0,0.773800359916,2.468094374,2.468094374,83.3539708586,293140578.379,0.00745606600849,0.816585757458,0.0060885173092
Botswana,15513.4419328,2250260.0,0.5771,6788.04274538,2,0.2,1.5,0.06,0.8,0.05,0.6,0.708333333333,0.281178076714,1.0,0.0831001334421,1.14197502051,48.586258402,109331713.832,5.34130373528e-07,1.20193221434,0.0,1.5309666,77567.209664,48.586258402,55.4842934349,55.4842934349,48.586258402,5.34130373528e-07,0.00128399374478,5.0,0.0,0.0,275865.069462,3.39792845402,0.0,0.560991628245,3.26640341596,3.26640341596,70.2235980496,158021353.747,0.00452662912291,0.691879364651,0.00313188128157
Brazil,14023.6916227,207652865.0,0.85933,8649.94849175,2,0.2,1.5,0.06,0.8,0.05,0.866666666667,0.558333333333,0.265575010188,1.0,0.213762613761,1.13195935474,27.0162694152,5610005745.69,3.32221107622e-07,68.9866648111,0.0,0.72792381,70118.4581136,27.0162694152,30.5813188949,30.5813188949,27.0162694152,3.32221107622e-07,0.000753112095286,5.0,0.0,0.0,264025.06043,3.39892672772,0.0,1.03578129715,3.30265153998,3.30265153998,37.5408570189,7795466514.53,0.00267695967858,0.719649777884,0.0019264734381
Bulgaria,17709.075186,7127822.0,0.74266,7350.7958009,2,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.716666666667,0.323078471507,1.0,0.43909310688,1.16887103795,43.7771644282,312035835.709,3.45442248079e-07,2.46225085559,0.0,0.85743753,88545.37593,43.7771644282,51.1698596238,51.1698596238,43.7771644282,3.45442248079e-07,0.00164648529932,5.0,0.0,0.0,274067.707195,3.39737797707,0.0,2.366689173,2.2413224552,2.2413224552,55.3838939027,394766537.405,0.00312743005047,0.790431321156,0.00247201866661
Burkina Faso,1594.57677663,18646433.0,0.30688,649.730483656,2,0.2,1.5,0.06,0.8,0.05,0.8,0.416666666667,0.405665091881,1.0,0.0372065918619,1.22188369316,4.14432734512,77276922.1709,1.22504348211e-06,22.8426912112,0.0,0.49080616,7972.88388314,4.14432734512,5.06388600213,5.06388600213,4.14432734512,1.22504348211e-06,0.00145533759266,5.0,0.0,0.0,19653.8574374,3.39773280392,0.0,0.181018396331,3.39373960166,3.39373960166,5.3075372608,98966637.9284,0.00332849276284,0.780838106542,0.00259901398657
Burundi,721.176561507,10524117.0,0.12359,285.727442065,2,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.25,0.462979312718,1.0,0.10226863015,1.25867390221,2.72208302586,28647520.2479,2.6850895995e-06,28.2581971006,0.0,0.23330115,3605.88280754,2.72208302586,3.4262148643,3.4262148643,2.72208302586,2.6850895995e-06,0.00334461959471,5.0,0.0,0.0,7788.43181214,3.39484502247,0.0,0.516335948504,2.46978885086,2.46978885086,3.5382958984,37237440.0154,0.00490628243797,0.769320346299,0.00377450290422
Cameroon,3045.91916487,23439189.0,0.54938,1032.64872204,2,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.566666666667,0.419737574603,1.0,0.018028650423,1.23091687155,9.02164292045,211459993.503,1.24225502978e-06,29.1174504292,0.0,0.49901461,15229.5958243,9.02164292045,11.1048924799,11.1048924799,9.02164292045,1.24225502978e-06,0.00354163646963,5.0,0.0,0.0,36283.6132523,3.39482933858,0.0,0.0807097064271,1.83436809608,1.83436809608,14.2089177864,333045509.48,0.00466490311045,0.634928222971,0.00296187864225
Canada,43087.7573653,36286425.0,0.82006,42157.927991,2,0.2,1.5,0.06,0.8,0.05,0.866666666667,0.833333333333,0.335483893856,1.0,0.24114664264,1.17683412416,46.8788865943,1701067202.49,1.01444409736e-07,3.68105496556,0.0,3.3152264,215438.786827,46.8788865943,55.1686734468,55.1686734468,46.8788865943,1.01444409736e-07,0.00122976245077,5.0,0.0,0.0,642173.263075,3.39825665257,0.0,1.52252264,1.50667645612,1.50667645612,61.7385143089,2240269969.08,0.00143285513297,0.759313487197,0.00108798622766
Central African Republic,647.880444823,4594621.0,0.40332,382.213174318,2,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.314743833051,1.0,0.00945003463381,1.16352100289,3.51334341777,16142481.4475,5.51160502984e-06,25.3237362138,0.0,0.155265746,3239.40222411,3.51334341777,4.08784885694,4.08784885694,3.51334341777,5.51160502984e-06,0.00275438123247,5.0,0.0,0.0,10292.1864829,3.39459906097,0.0,0.0461005231262,3.23928222119,3.23928222119,6.1843419489,28414707.3896,0.00954549870785,0.568103032918,0.00542282676665
Chad,1845.91467919,14452543.0,0.22618,664.295651899,2,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.753200994464,1.0,0.0357168332084,1.44496826659,4.42306017689,63924467.3982,1.40157548157e-06,20.2563299152,0.0,0.26443054,9229.57339594,4.42306017689,6.39118159684,6.39118159684,4.42306017689,1.40157548157e-06,0.00264401301257,5.0,0.0,0.0,12253.7987387,3.39473086501,0.0,0.172884459244,3.39373960166,3.39373960166,7.56324716211,109308154.83,0.00409728967832,0.584809683208,0.00239613467879
Chile,22706.720537,17909754.0,0.89697,13792.9260544,2,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,1.0,0.166982123967,1.18447933685,222.792868526,3990165468.25,1.75421487849e-06,31.4175569368,0.0,0.8280141,113533.602685,222.792868526,263.893549167,263.893549167,222.792868526,1.75421487849e-06,0.0271039195418,5.0,0.0,0.0,326814.988575,3.36169230298,0.0,0.93073427567,0.7738484,0.7738484,408.388807086,7314143071.26,0.0179853716181,0.54554107424,0.00981175895314
China,14400.8860587,1378665000.0,0.56778,8123.18087255,2,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,1.0,0.19586191952,1.10862061582,51.7641311361,71365395852.8,6.0755771148e-07,837.618552297,0.0,2.2412108,72004.4302934,51.7641311361,57.3867829374,57.3867829374,51.7641311361,6.0755771148e-07,0.00147210807041,5.0,0.0,0.0,314133.006393,3.39798661903,0.0,1.11299741032,2.839823155,2.839823155,71.4411666587,98493436031.5,0.00496088687651,0.724570070131,0.00359451015203
Colombia,13124.3248436,48653419.0,0.76708,5805.60533452,2,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.716666666667,0.27977925648,1.0,0.104940216041,1.14107711266,180.518952759,8782864246.02,2.63354183704e-06,128.130814451,0.0,0.72659449,65621.624218,180.518952759,205.986045394,205.986045394,180.518952759,2.63354183704e-06,0.0138590107569,5.0,0.0,0.0,234547.854061,3.37963826453,0.0,0.54466400711,1.41792,1.41792,269.43248605,13108811636.0,0.0205292454478,0.669996982937,0.013754532512
Comoros,1411.15233854,795601.0,0.28412,775.080084705,2,0.2,1.5,0.06,0.8,0.05,0.266666666667,0.166666666667,0.197958724461,1.0,0.0416231060007,1.08855621238,3.79325330641,3017916.12383,1.2912355554e-06,1.02730829911,0.0,0.500418376,5644.60935416,3.79325330641,4.12916945181,4.12916945181,3.79325330641,1.2912355554e-06,0.00100847401681,4.0,0.0,0.0,28514.0721609,2.71814632437,0.0,0.165527210688,1.97583108069,1.97583108069,4.65734534093,3705388.61059,0.00330038452528,0.814466832226,0.00268805372943
"Congo, Dem. Rep.",742.307904932,78736153.0,0.43015,444.505316816,2,0.2,1.5,0.06,0.8,0.05,0.4,0.375,0.237056001858,1.0,0.0834408819573,1.11365289846,6.5057989421,512241580.892,6.27795846867e-06,494.302298517,0.0,0.28384167,3711.53952466,6.5057989421,7.24520184867,7.24520184867,6.5057989421,6.27795846867e-06,0.00354863319975,5.0,0.0,0.0,15656.8047026,3.3944072379,0.0,0.395744109312,3.1,3.1,8.63907753612,680207730.663,0.0116381322073,0.753066391047,0.00876428621987
"Congo, Rep.",5301.39727121,5125821.0,0.65798,1528.24483012,2,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.372753423902,1.0,0.153842015674,1.2007575725,30.2068225101,154834765.165,1.61773983709e-06,8.29224482951,0.0,0.58231138,26506.986356,30.2068225101,36.2710708702,36.2710708702,30.2068225101,1.61773983709e-06,0.0056917214795,5.0,0.0,0.0,71111.3155677,3.38930574372,0.0,0.787810745794,1.83436809608,1.83436809608,42.4881325413,217786562.031,0.00801451586586,0.710947285827,0.00569789830205
Costa Rica,15401.4925047,4857274.0,0.77675,11824.638102,2,0.2,1.5,0.06,0.8,0.05,0.933333333333,0.75,0.481896754917,1.0,0.196189451166,1.2708170779,61.5089972981,298766053.342,6.70193502319e-07,3.25531347378,0.0,1.3456361,77007.4625234,61.5089972981,78.1666842108,78.1666842108,61.5089972981,6.70193502319e-07,0.00462196318273,5.0,0.0,0.0,159800.749305,3.39360403347,0.0,1.04321155668,1.98416866932,1.98416866932,87.1580481464,423350521.152,0.00565906506268,0.705717929741,0.00399370368031
Cote d'Ivoire,3448.14401279,23695919.0,0.54869,1526.19717484,2,0.2,1.5,0.06,0.8,0.05,0.4,0.45,0.575976439362,1.0,0.109442382129,1.33120717318,7.19655506636,170528985.931,7.84022155409e-07,18.5781254888,0.0,0.54207842,17240.7200639,7.19655506636,9.58010572655,9.58010572655,7.19655506636,7.84022155409e-07,0.00172546173919,5.0,0.0,0.0,29933.0300438,3.39698628672,0.0,0.553698551804,3.39373960166,3.39373960166,10.8013945975,255948971.469,0.00313252420938,0.666261657363,0.00208708077147
Croatia,21408.5515146,4170600.0,0.59284,12090.6665636,2,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.558333333333,0.230522471532,1.0,0.319203080089,1.10945900133,133.162368689,555366974.855,7.48445279177e-07,3.12146588133,0.0,1.4150729,107042.757573,133.162368689,147.73818858,147.73818858,133.162368689,7.48445279177e-07,0.00272760929662,5.0,0.0,0.0,464348.472673,3.3957341281,0.0,1.77290329,2.4647497964,2.4647497964,159.521906314,665302062.472,0.00745131711527,0.834759136011,0.00622005503728
Cyprus,31195.5062212,1170125.0,0.6684,23324.2017354,2,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.201747782914,1.0,0.37022945668,1.09098842293,56.8823639244,66559476.087,2.46300529781e-07,0.28820240741,0.0,1.2116548,155977.531106,56.8823639244,62.0580005101,62.0580005101,56.8823639244,2.46300529781e-07,0.0030148343471,5.0,0.0,0.0,773131.326913,3.39408891145,0.0,1.93502983,0.864900761905,0.864900761905,92.321179704,108027320.401,0.00295943842197,0.616135583479,0.00182341531889
Czech Republic,31071.7483717,10561633.0,0.7298,18266.5496886,2,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.9,0.239799831571,1.0,0.486997761933,1.11541417284,58.5055046856,617913668.969,1.88294327629e-07,1.9886955844,0.0,2.0008619,155358.741858,58.5055046856,65.2578691155,65.2578691155,58.5055046856,1.88294327629e-07,0.000962282232317,5.0,0.0,0.0,647868.436106,3.39850296432,0.0,2.406354512,2.354,2.354,70.1698190937,741107876.944,0.00225831576178,0.833770208349,0.00188291640321
Denmark,45686.4845315,5731118.0,0.87847,53417.6642756,2,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.916666666667,0.230106064028,1.0,0.451262143978,1.10919170782,2.68981835412,15415666.386,4.84786327341e-09,0.0277836764678,0.0,3.3538486,228432.422658,2.68981835412,2.98352421393,2.98352421393,2.68981835412,4.84786327341e-09,5.45469306854e-05,5.0,0.0,0.0,992726.652479,3.39991714751,0.0,2.426238312,1.3,1.3,3.22018218757,18455244.0984,7.04843504723e-05,0.835300053675,5.88755817327e-05
Djibouti,3139.27353523,942333.0,0.7743,1862.16727373,2,0.2,1.5,0.06,0.8,0.05,0.6,0.25,0.260598620673,1.0,0.0997042200049,1.12876499202,7.39503253495,6968583.19376,8.01991115102e-07,0.755742693467,0.0,0.19268074,15696.3676762,7.39503253495,8.34725384031,8.34725384031,7.39503253495,8.01991115102e-07,0.00166256776913,5.0,0.0,0.0,60231.9675968,3.39739881262,0.0,0.647745423723,1.79024013693,1.79024013693,9.59806246745,9044570.99914,0.00305741515027,0.770471390453,0.00235565090202
Dominica,10174.0385414,73543.0,0.6982,7144.45467278,2,0.2,1.5,0.06,0.8,0.05,0.0,0.0,1.47170826203,1.0,0.145975100282,1.90618072292,226.705915369,16672633.134,7.57022311294e-06,0.556736918395,0.0,1.76,40696.1541656,226.705915369,432.142445647,432.142445647,226.705915369,7.57022311294e-06,0.051552163808,4.0,0.0,0.0,27652.3243197,2.63312594781,0.0,0.906929903566,2.57736039426,2.57736039426,528.577581249,38873181.0578,0.0519535658429,0.428898090671,0.0222827851935
Dominican Republic,14098.8758698,10648791.0,0.79841,6722.22353581,2,0.2,1.5,0.06,0.8,0.05,0.6,0.508333333333,0.377150399089,1.0,0.156371125704,1.20358000704,179.234922604,1908635230.71,2.19260598363e-06,23.3486028651,0.0,1.5195851,70494.379349,179.234922604,215.723569409,215.723569409,179.234922604,2.19260598363e-06,0.0153700466953,5.0,0.0,0.0,186913.177129,3.3770069872,0.0,0.841794668456,1.54899736922,1.54899736922,249.737468155,2659402103.26,0.0177132893758,0.717693359861,0.0127127101663
Ecuador,10462.4413269,16385068.0,0.63976,5968.98413849,2,0.2,1.5,0.06,0.8,0.05,0.8,0.458333333333,0.2574734718,1.0,0.204859374659,1.12675894747,202.28165838,3314398727.7,3.84516777348e-06,63.0033354399,0.0,0.79544135,52312.2066346,202.28165838,227.922668489,227.922668489,202.28165838,3.84516777348e-06,0.00719479032177,5.0,0.0,0.0,203175.132059,3.38946288687,0.0,1.09022288084,3.40568509671,3.40568509671,279.985386448,4587579595.96,0.026760999436,0.722472200944,0.019334078162
"Egypt, Arab Rep.",10319.2569275,95688681.0,0.43222,3514.49009689,2,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.458333333333,0.492778341883,1.0,0.122676409209,1.27780200857,8.31646517404,795791583.087,1.54217364175e-07,14.7568561652,0.0,0.23856751,51596.2846375,8.31646517404,10.6267959036,10.6267959036,8.31646517404,1.54217364175e-07,0.000681482090519,5.0,0.0,0.0,104704.854601,3.39897408856,0.0,0.601105452802,2.9,2.9,10.999022311,1052481937.23,0.00106587348181,0.756109492176,0.000805917057059
El Salvador,7989.99725603,6344722.0,0.67189,4223.58457943,2,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.508333333333,0.134243575308,1.0,0.216037682101,1.04765722391,213.190301137,1352633193.81,5.13393497972e-06,32.5733902124,0.0,0.8700515,39949.9862802,213.190301137,223.350359054,223.350359054,213.190301137,5.13393497972e-06,0.00684261866666,5.0,0.0,0.0,297593.28287,3.38934356053,0.0,1.0486889202,2.46,2.46,249.486783508,1582924284.03,0.0312248897607,0.854515410151,0.0266821494808
Estonia,27735.1385141,1316481.0,0.67468,17574.6873553,2,0.2,1.5,0.06,0.8,0.05,0.0,0.4,0.280060391597,1.0,0.396474445,1.14125757432,64.7013657513,85178118.6857,2.84072750997e-07,0.373976379306,0.0,1.7029932,138675.69257,64.7013657513,73.8409237326,73.8409237326,64.7013657513,2.84072750997e-07,0.00393267260781,5.0,0.0,0.0,495163.531622,3.39225578808,0.0,2.0846845,0.938124964724,0.938124964724,89.2777345107,117532441.206,0.00321893955804,0.72472006717,0.00233283009272
Ethiopia,1608.29347612,102403196.0,0.19922,706.757754078,2,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.591666666667,0.378116165384,1.0,0.114872230631,1.20419993597,5.86854867813,600958140.522,1.61053813373e-06,164.924252174,0.0,0.75083545,8041.4673806,5.86854867813,7.06690594246,7.06690594246,5.86854867813,1.61053813373e-06,0.00356569202517,5.0,0.0,0.0,21267.1874857,3.39432234685,0.0,0.588232207438,1.79024013693,1.79024013693,7.0679330734,723778935.83,0.00439467869412,0.830306203693,0.00364892898297
Fiji,8862.74044256,898760.0,0.54099,5153.35154432,2,0.2,1.5,0.06,0.8,0.05,1.0,0.675,0.336139019412,1.0,0.191434908248,1.17725465166,298.406385427,268195722.966,6.85067948486e-06,6.15711669381,0.0,2.4,35450.9617702,298.406385427,351.30030533,351.30030533,298.406385427,6.85067948486e-06,0.0400073824825,4.0,0.0,0.0,105465.178759,2.67178387898,0.0,0.798942536808,1.136,1.136,388.916142383,349542272.128,0.0438821541603,0.767276934299,0.0336697647145
France,38058.8730457,66896109.0,0.7975,36854.9682805,2,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.95,0.223449179748,1.0,0.444033858401,1.10491862933,75.9867600254,5083218581.22,1.81353795721e-07,12.1318632861,0.0,2.8015826,190294.365228,75.9867600254,83.9591867344,83.9591867344,75.9867600254,1.81353795721e-07,0.00146965707023,5.0,0.0,0.0,851622.572268,3.39779701144,0.0,2.28075308,1.528,1.528,91.6660927982,6132104935.44,0.00240853408056,0.828951662559,0.00199655833041
Gabon,16785.9980144,1979786.0,0.87366,7179.34066115,2,0.2,1.5,0.06,0.8,0.05,0.533333333333,0.591666666667,0.329912373595,1.0,0.149618862052,1.17325774482,106.436748079,210721983.732,1.07632309877e-06,2.13088940242,0.0,1.05737672,83929.9900719,106.436748079,124.877739017,124.877739017,106.436748079,1.07632309877e-06,0.00582232123676,5.0,0.0,0.0,254400.855468,3.3916372063,0.0,0.80700237359,2.00796205625,2.00796205625,159.268221014,315316994.208,0.00948815917154,0.668286161554,0.00634080547296
Georgia,9267.29900371,3719300.0,0.53826,3853.64990353,2,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.616666666667,0.363265148312,1.0,0.570502910751,1.19466701352,95.252276397,354271791.603,2.07937302342e-06,7.73381208599,0.0,0.043902422,46336.4950186,95.252276397,113.794752574,113.794752574,95.252276397,2.07937302342e-06,0.0143404746951,5.0,0.0,0.0,127555.575408,3.3783318981,0.0,3.15883499158,1.3431918,1.3431918,126.216909137,469438550.153,0.0136196003913,0.754671280166,0.0102783212626
Germany,44072.3921575,82667685.0,0.7551,41936.0585755,2,0.2,1.5,0.06,0.8,0.05,0.8,0.916666666667,0.273017446397,1.0,0.465117085747,1.13673668191,44.1577012212,3650414934.88,8.72661649952e-08,7.21409183898,0.0,2.98283,220361.960788,44.1577012212,50.1956787668,50.1956787668,44.1577012212,8.72661649952e-08,0.00113125690027,5.0,0.0,0.0,807135.088603,3.39834009011,0.0,2.475352752,1.26275525,1.26275525,54.9282834598,4540794034.64,0.00124631953862,0.803915550239,0.00100193565766
