country,gdp_pc_pp,pop,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Netherlands,47128.310789281626,17018408.0,0.91032,45294.7799954,4.0,0.2,1.5,0.06,0.8,0.05,0.8,0.916666666667,0.252519894857,1.0,0.405960111599461,1.237992365969814,-54.05970662698186,-920010143.7382812,-9.488251789191721e-08,-1.614749401551947,-13.721674882144292,0.6307940400000001,235641.5539464081,-54.059706626981864,-66.92550411077131,-66.9255041107713,-54.05970662698186,-9.488251789191721e-08,0.0009276950887487795,1.0,-13.72167488214429,-18.711374839280865,-13.721674882144292,933160.3518995998,3.3987731771867216,0.0,0.41583823999961333,-1.6062235199999997,-1.6062235199999997,-66.0452661857825,-1123985286.4182503,-0.0014013926041415248,0.8185250775568718,-0.001147074989992568
Nicaragua,5136.8415737088135,6149928.0,0.59107,2151.38204656,4.0,0.2,1.5,0.06,0.8,0.05,0.6,0.483333333333,0.299517118673,1.0,0.14446125835541687,1.2960901563217708,-61.42923988956194,-377785402.4155337,-3.092642448588974e-06,-19.019528388565885,-2.3436116151303676,0.09783852600000004,25684.20786854407,-61.429239889561934,-79.61783313118985,-79.61783313118985,-61.42923988956194,-3.092642448588974e-06,0.007225215323017688,1.0,-2.3436116151303676,-8.08141936252408,-2.3436116151303676,85752.05311247999,3.388396250772123,0.0,0.1560587289944037,-2.381002403188001,-2.381002403188001,-77.47259639034087,-476450889.77365625,-0.015081757005483322,0.7929157244202134,-0.011958562281532437
Niger,906.992520616238,20672987.0,0.1901,363.22697389,4.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.33333333333299997,0.233592316855,1.0,0.06384019055086529,1.214594165622156,-7.14517947659307,-147712202.43227535,-6.505268504882942e-06,-134.4833312329545,-2.5126362537366838,0.020549618000000002,4534.96260308119,-7.145179476593069,-8.678493304593111,-8.678493304593111,-7.14517947659307,-6.505268504882942e-06,0.011081410372336774,0.9999999999999998,-2.5126362537366838,-11.306863141820731,-2.5126362537366833,19414.00583777,3.3822597781971813,0.0,0.0634645975581285,-1.3381421999999998,-1.3381421999999998,-12.090487325216852,-249946487.29787275,-0.013330305432951323,0.5909753084716884,-0.007877881365260233
Nigeria,5438.922710951993,185989640.0,0.48596999999999996,2177.98516982,4.0,0.2,1.5,0.06,0.8,0.05,0.8,0.591666666667,0.873644472949,1.0,0.04262975062105649,2.005824220500576,-8.907853432798651,-1656768453.1389852,-6.27477453075045e-07,-116.70430560554453,-0.7813878197458968,0.2973971799999999,27194.613554759962,-8.907853432798653,-17.867588168176738,-17.867588168176738,-8.907853432798651,-6.27477453075045e-07,0.0017074796844760748,0.9999999999999998,-0.7813878197458967,-1.6508193374904012,-0.7813878197458967,31127.780689739997,3.3974550709619717,0.0,0.03940890855854587,-4.072487521989999,-4.072487521989999,-17.125672528041697,-3185197668.2483654,-0.003148725113073749,0.520146196782221,-0.001637797392277979
Norway,63810.78642620633,5232929.0,0.80734,70812.4774226,4.0,0.2,1.5,0.06,0.8,0.05,0.8,1.0,0.335951687348,1.0,0.3952829296817407,1.3411304323332123,-1.2046301040204395,-6303743.8056015745,-1.5129571290616593e-09,-0.0079171972364235,-0.5061167143645526,0.79710486,255243.14570482538,-1.2046301040204392,-1.6155660922065342,-1.6155660922065342,-1.2046301040204395,-1.5129571290616593e-09,3.109244269165e-05,0.9999999999999999,-0.5061167143645527,-0.6326458929556908,-0.5061167143645526,759761.46367864,2.719956167829169,0.0,0.4096280383997529,-0.9005999661344,-0.9005999661344,-1.6598667874956454,-8685965.0484228,-2.6012323001459795e-05,0.7257390250201627,-1.8878157933588985e-05
Pakistan,4866.163456087457,193203476.0,0.39224000000000003,1468.19294648,4.0,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.541666666667,0.37671735813,1.0,0.13487566322611366,1.3915248003903995,-37.47111656252963,-7239549969.481894,-1.9762425858742676e-06,-381.816937010137,-3.0217850365020533,0.038437394000000014,24330.81728043728,-37.47111656252963,-52.14198799507943,-52.14198799507944,-37.47111656252963,-1.9762425858742676e-06,0.004160324916416674,0.9999999999999998,-3.0217850365020533,-7.607291000982966,-3.0217850365020533,64586.39814532002,3.3937189929022464,0.0,0.12750143463530722,-3.3368803199999997,-3.3368803199999997,-45.64559003685954,-8818886659.19223,-0.009380200736939482,0.8209142774202527,-0.007700340710021596
Panama,21334.939678372535,4034119.0,0.66895,13680.2360069,4.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.7166666666670001,0.540242716064,1.0,0.14082050298008264,1.59367422946463,-55.33365591719961,-223222552.67503738,-4.571953961778529e-07,-1.8443806344336036,-3.113697839845089,0.2219576,106674.6983918627,-55.3336559171996,-88.18382145730406,-88.18382145730406,-55.33365591719961,-4.571953961778529e-07,0.0017774374855351756,0.9999999999999997,-3.113697839845089,-6.517041990367152,-3.1136978398450887,197456.98594338,3.397307867653578,0.0,0.15252196992177475,-4.086822116051,-4.086822116051,-96.94091411780059,-391071183.5199876,-0.004543763215607807,0.5707977526388837,-0.0025935698319921635
Papua New Guinea,2620.882402558256,8084991.0,0.13039,2182.71656543,4.0,0.2,1.5,0.06,0.8,0.05,0.4,0.4,0.325181207197,1.0,0.01591862063194461,1.3278160055012664,-32.572435980521014,-263347851.75058857,-4.016715070356946e-06,-32.475105193400275,-0.51720595421316,0.14380000000000004,13104.412012791281,-32.572435980521014,-43.25020183310114,-43.250201833101144,-32.572435980521014,-4.016715070356946e-06,0.0054771704925517814,1.0000000000000002,-0.51720595421316,-3.2325372138322495,-0.51720595421316,40298.79870903,3.3904958389727007,0.0,0.016375475391094296,-3.42528,-3.42528,-36.67036923224577,-296479605.20938396,-0.013991611831363224,0.8882494685076344,-0.012428041772773513
Paraguay,8877.606645267864,6725308.0,0.59924,4080.20464394,4.0,0.2,1.5,0.06,0.8,0.05,0.8,0.666666666667,0.36827321306999994,1.0,0.16518873808417972,1.3810861802004477,-23.536027227063705,-158287032.19838932,-7.061290977678843e-07,-4.748935670251134,-3.3498375527576645,0.12248523399999997,44388.033226339336,-23.536027227063705,-32.50528194011915,-32.50528194011915,-23.536027227063705,-7.061290977678843e-07,0.0021508395010302406,0.9999999999999998,-3.3498375527576645,-6.280945411417479,-3.3498375527576645,120530.17067494999,3.3969019016261135,0.0,0.1801598070263978,-2.626512719999999,-2.626512719999999,-40.18858513310891,-270280613.1043784,-0.004526961684490843,0.5856396075927992,-0.0026511680644928544
Peru,12071.592376592804,31773839.0,0.7892399999999999,6045.65007662,4.0,0.2,1.5,0.06,0.8,0.05,0.6,0.766666666667,0.270198675364,1.0,0.21630684492457583,1.2598468075767302,-304.87589804902694,-9687077699.590195,-4.718843947460981e-06,-149.93578785274968,-36.85504844108016,0.145671992,60357.96188296401,-304.87589804902694,-384.0969268641552,-384.09692686415525,-304.87589804902694,-4.718843947460981e-06,0.026113921833828144,0.9999999999999998,-36.85504844108015,-80.11967052405245,-36.85504844108015,223383.63354909996,3.358960710700224,0.0,0.2098834894131149,-1.3834944,-1.3834944,-425.8447819538081,-13530723540.790403,-0.03527660383724806,0.7159319803103686,-0.025255648843825352
Philippines,7236.467071303398,103320222.0,0.44288999999999995,2951.07192904,4.0,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.633333333333,0.27365718828,1.0,0.246032833993314,1.2641222081644328,-217.73948600900258,-22496892032.616043,-6.099685458387645e-06,-630.2208556907831,-27.967634336613628,0.18278259400000002,36182.33535651698,-217.73948600900258,-275.24931985828897,-275.2493198582889,-217.73948600900258,-6.099685458387645e-06,0.006926172447840266,0.9999999999999998,-27.967634336613624,-60.217394504729555,-27.967634336613624,132217.74141557,3.3899291181166125,0.0,0.2384169037183168,-5.939999999999999,-5.939999999999999,-255.49238427708178,-26397529862.817398,-0.035306231861435625,0.852234741262831,-0.03008919737539611
Poland,26003.01339457692,37948016.0,0.60531,12372.4170564,4.0,0.2,1.5,0.06,0.8,0.05,0.6,0.791666666667,0.41320263199900004,1.0,0.5235024155193478,1.436627757970912,-30.67261848088112,-1163965016.8743725,-1.6446240812805948e-07,-6.241022095042131,-6.6663995717149875,0.245507388,130015.06697288461,-30.672618480881127,-44.0651351192854,-44.06513511928541,-30.67261848088112,-1.6446240812805948e-07,0.0023994642607057734,1.0,-6.666399571714987,-14.034525414130906,-6.666399571714987,314652.07843399997,3.396143715557213,0.0,0.5339679387994163,-1.125749957668,-1.125749957668,-46.92257459372715,-1780618611.4439514,-0.001804505265667137,0.6536857524646909,-0.0011795793824141193
Portugal,27006.87428135685,10324611.0,0.64017,19813.3082485,4.0,0.2,1.5,0.06,0.8,0.05,0.8,0.666666666667,0.190242267405,1.0,0.49195413630049833,1.1610049984289306,-16.734141538047734,-172773501.79928455,-6.608858567627254e-08,-0.682338938647686,-1.9901153114364871,0.27893372000000005,135034.37140678428,-16.734141538047734,-19.42842197009061,-19.428421970090607,-16.734141538047734,-6.608858567627254e-08,0.0009946586233455935,0.9999999999999998,-1.9901153114364873,-3.731466208941548,-1.9901153114364871,709802.155161,3.398569738935021,0.0,0.5049709740005089,-0.606,-0.606,-19.95551658230668,-206032946.01636595,-0.0007389050792924302,0.8385722047849596,-0.0006196252614690587
Romania,21647.80893235787,19705301.0,0.5474899999999999,9474.13060441,4.0,0.2,1.5,0.06,0.8,0.05,0.6,0.691666666667,0.267748037821,1.0,0.4406469153370982,1.256817338713649,-119.24205764070729,-2349700637.669487,-6.781160355973117e-07,-13.362480594371744,-9.728162500971308,0.15855516599999997,108239.04466178935,-119.24205764070729,-149.86548554673323,-149.86548554673325,-119.24205764070729,-6.781160355973117e-07,0.0029863689184064534,0.9999999999999998,-9.728162500971308,-23.441355424015953,-9.728162500971308,404257.0976156001,3.3952229665080527,0.0,0.45625591660009446,-2.4005288399999993,-2.4005288399999993,-146.9664641592883,-2896018413.164488,-0.0067889764095068065,0.811355558717585,-0.005508273747855899
Russian Federation,24026.004916384132,144342396.0,0.7410100000000001,8748.36450405,4.0,0.2,1.5,0.06,0.8,0.05,0.0,0.25,0.349163003927,1.0,0.23262767541199986,1.3574622119269413,-56.46049056423829,-8149642487.377545,-3.397370516345126e-07,-49.038460042901264,0.0,0.16870056000000005,120130.02458192068,-56.46049056423829,-76.64298240781112,-76.64298240781112,-56.46049056423829,-3.397370516345126e-07,0.003058238162256859,0.9999999999999998,0.0,-18.863395663054234,0.0,344051.4121795001,3.3938842259263726,0.0,0.24254190812185805,-1.4122576561320006,-1.4122576561320006,-86.10240062718863,-12428226807.88031,-0.0035837169320011475,0.6557365433828534,-0.0023499741534530366
Rwanda,1773.7504839479968,11917508.0,0.29775,702.835601586,4.0,0.2,1.5,0.06,0.8,0.05,0.8,0.483333333333,0.7125778172499999,1.0,0.11410463557055604,1.80671422983118,-8.381946947557871,-99891919.8030965,-2.608165517707882e-06,-31.082833422607816,-0.5614393628125673,0.325945766,8868.752419739985,-8.381946947557871,-15.143782823842825,-15.143782823842827,-8.381946947557871,-2.608165517707882e-06,0.003700930362660701,0.9999999999999998,-0.5614393628125673,-1.4519983521024684,-0.5614393628125673,12446.01249863,3.394182782398125,0.0,0.10892255243482214,-4.116,-4.116,-13.257037858390566,-157990854.73367244,-0.007474015076169664,0.6322639368682815,-0.004725550196271921
Senegal,2380.386917486484,15411614.0,0.44065,958.073737853,4.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.508333333333,0.226210112016,1.0,0.22138621957973326,1.2054683119174652,-5.404894378132208,-83298145.86654364,-7.472310874784437e-07,-11.516037089018008,-0.49343967716217135,0.08662865900000001,11901.93458743242,-5.404894378132208,-6.515428902099232,-6.515428902099232,-5.404894378132208,-7.472310874784437e-07,0.0006006942623214174,0.9999999999999998,-0.49343967716217135,-1.4560515063804045,-0.49343967716217135,52614.511709319995,3.3990187164854095,0.0,0.20557206122346544,-4.128,-4.128,-5.904740397121648,-91001579.77064554,-0.0024805800913057555,0.9153483497372557,-0.002270594892967814
Serbia,13720.087229387096,7057412.0,0.5566800000000001,5348.29406421,4.0,0.2,1.5,0.06,0.8,0.05,0.6,0.508333333333,0.22012045336999997,1.0,0.38168746637843953,1.1979402989285397,-239.44134233897705,-1689836202.7192044,-2.475957098846811e-06,-17.473849340886666,-12.551733443740465,0.10037340000000002,68600.43614693549,-239.44134233897705,-286.836433217405,-286.836433217405,-239.44134233897705,-2.475957098846811e-06,0.006204694639929084,1.0000000000000002,-12.551733443740465,-41.15322440573343,-12.551733443740465,311649.53141189995,3.390374111537714,0.0,0.39189931517796855,-2.9584500033599994,-2.9584500033599994,-270.7142381100227,-1910541912.6085315,-0.01973123301506269,0.8844800480780927,-0.017451881925802697
