country,gdp_pc_pp,pop,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Albania,11424.6283187,2876101.0,0.58376,4146.89625046,1,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.185279986031,1.0,0.183943312586,1.04099835156,110.434601053,317621066.524,1.66712819874e-06,4.79482907952,0.0,0.086087198,57123.1415934,110.434601053,114.962237652,114.962237652,110.434601053,1.66712819874e-06,0.0044676867198,1.0,0.0,50.8590196151,0.0,308307.134608,3.39099980367,0.0,0.191790901534,2.106,2.106,138.512645229,398376357.455,0.0121240395193,0.797288946949,0.00966636270108
Algeria,13974.6662247,40606052.0,0.71304,3843.75232202,1,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.288910450329,1.0,0.145444582109,1.07491181486,59.1128451412,2400339263.67,8.16130930276e-07,33.1398549936,30.9999407472,0.15218446,69873.3311234,59.1128451412,63.5410956521,63.5410956521,59.1128451412,8.16130930276e-07,0.00886564477349,1.0,30.9999407472,78.7370353479,30.9999407472,241851.172375,3.38701467529,0.0,0.15626269646,0.9503924,0.9503924,91.739097803,3725162575.82,0.00656467183745,0.644358256805,0.00423000050168
Angola,6024.72613816,28813463.0,0.44819,3110.80818263,1,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.432397390525,1.0,0.127358535734,1.12186846137,7.80220948281,224808674.251,4.1042385238e-07,11.8257324849,0.0,0.18571632,30123.6306908,7.80220948281,8.75305274773,8.75305274773,7.80220948281,4.1042385238e-07,0.00135713673424,1.0,0.0,1.17785881102,0.0,69666.5413596,3.39782268509,0.0,0.130048432798,3.1,3.1,13.0590978426,376277832.501,0.00216758364499,0.597453941831,0.00129503139294
Antigua and Barbuda,20777.613083,100963.0,0.23393,14353.3788139,1,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.416666666667,0.400510641609,1.0,0.139014907013,1.1114334016,2203.63886333,222485990.559,2.10099301912e-05,2.12122558189,27.8731183563,0.153,83110.4523321,2203.63886333,2449.19783776,2449.19783776,2203.63886333,2.10099301912e-05,0.0557421055739,1.0,27.8731183563,100.470948602,27.8731183563,207511.221171,2.64974680723,0.0,0.163904959972,3.23675920412,3.23675920412,4281.462162,432269264.262,0.206061309588,0.514693060444,0.106058326071
Argentina,10405.0,43847430.0,0.91893,12449.2168521,1,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.375,0.269549514885,1.0,0.154097673055,1.06857587515,47.9612200667,2102976239.59,9.54440989538e-07,41.8497844779,4.07072741648,0.050750804,52024.9999999,47.9612200667,51.2502027061,51.2502027061,47.9612200667,9.54440989538e-07,0.00303831805133,1.0,4.07072741648,14.8026451508,4.07072741648,193007.21065,3.39536372916,0.0,0.161626621754,2.28946295,2.28946295,68.9291225919,3022364877.81,0.00662461533801,0.695804882802,0.00460943969888
Armenia,8174.36673173,2924816.0,0.62558,3606.15205715,1,0.2,1.5,0.06,0.8,0.05,0.4,0.425,0.366695721222,1.0,0.353665438477,1.10036734038,58.8809321008,172215892.303,1.38515814694e-06,4.05133271071,1.6869490236,0.0209314598,40871.8336587,58.8809321008,64.790654655,64.790654655,58.8809321008,1.38515814694e-06,0.0110167469849,1.0,1.6869490236,9.92322955058,1.6869490236,111459.80521,3.38129832025,0.0,0.402563319538,1.25,1.25,69.6538378118,203724659.293,0.00852100720432,0.845336509093,0.00720311848405
Australia,44414.029479,24127159.0,0.89554,49927.8195095,1,0.2,1.5,0.06,0.8,0.05,0.8,0.916666666667,0.27360239086,1.0,0.22769110058,1.06990219422,113.522064995,2738964912.14,1.99862488322e-07,4.82211403388,5.95814087595,0.65936592,222070.147395,113.522064995,121.45750643,121.45750643,113.522064995,1.99862488322e-07,0.00113865080466,1.0,5.95814087595,8.12473755811,5.95814087595,811652.802803,3.3983264356,0.0,0.282336592,2.8544,2.8544,127.222703595,3069522398.04,0.00286447109364,0.892309798388,0.00255599562405
Austria,44143.7001647,8747358.0,0.66032,44176.515216,1,0.2,1.5,0.06,0.8,0.05,0.8,0.891666666667,0.232278518207,1.0,0.4838857587,1.05637879984,109.921656249,961524079.163,1.83323318903e-07,1.6035947002,20.712561377,0.64525414,220718.500823,109.921656249,116.118907304,116.118907304,109.921656249,1.83323318903e-07,0.00190179793424,1.0,20.712561377,29.0947372402,20.712561377,950232.085718,3.39724770935,0.0,0.49449017,1.528,1.528,115.713360995,1012186194.01,0.00262128821471,0.9499478306,0.00249008705294
Azerbaijan,15994.0097416,9762274.0,0.54895,3876.93643264,1,0.2,1.5,0.06,0.8,0.05,0.0,0.25,0.598221283185,1.0,0.4315486726,1.17613496046,41.3078003271,403258065.13,3.78212031455e-07,3.69220948116,0.0,0.0571493,79970.048708,41.3078003271,48.5835481044,48.5835481044,41.3078003271,3.78212031455e-07,0.00648120839168,1.0,0.0,4.3446987117,0.0,133679.711765,3.38708457338,0.0,0.485983358847,1.25,1.25,52.0493678817,508120190.788,0.00325430387517,0.793627319759,0.00258270446213
Bangladesh,3319.35355607,162951560.0,0.35035,1358.77975225,1,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.616666666667,0.289708907625,1.0,0.147886692351,1.07517311304,87.2946801708,14224804313.5,7.13807457063e-06,1163.16038668,9.17507421816,0.087379278,16596.7677804,87.2946801708,93.8568930312,93.8568930312,87.2946801708,7.13807457063e-06,0.0154348257708,1.0,9.17507421816,20.5359762639,9.17507421816,57287.7372547,3.37725451234,0.0,0.138046064324,2.35660429026,2.35660429026,92.8823044349,15135316404.1,0.0279820461622,0.939841885943,0.0262986990377
Belarus,16742.2554956,9507120.0,0.77046,4989.25461056,1,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.516666666667,0.386444536754,1.0,0.435313789819,1.10683021532,73.7648933751,701291693.104,5.6886998087e-07,5.40831517253,4.04750210729,0.172373852,83711.277478,73.7648933751,81.6452128177,81.6452128177,73.7648933751,5.6886998087e-07,0.00439646807559,1.0,4.04750210729,10.6825568814,4.04750210729,216619.125169,3.39341559618,0.0,0.468455039971,1.88,1.88,83.8475743371,797148950.932,0.00500814088992,0.879749878972,0.00440591134178
Belgium,41945.6921229,11348159.0,0.97897,41096.1573022,1,0.2,1.5,0.06,0.8,0.05,0.0,0.425,0.216691517437,1.0,0.48314774691,1.0512778946,25.3110186832,287233464.469,4.87075957846e-08,0.552741541472,0.0,0.5792287,209728.460615,25.3110186832,26.6089144314,26.6089144314,25.3110186832,4.87075957846e-08,0.000424923131024,1.0,0.0,5.13987381298,0.0,967866.500246,3.39914428672,0.0,0.510175572,1.54,1.54,28.4697612233,323079377.054,0.000678729084739,0.88904920855,0.000603423555607
