country,gdp_pc_pp,gdp_pc_pp_A,pop,share1,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Burkina Faso,1642.185834,1594.576777,18646433,0.083,0.30688000000000004,649.7304837,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.4166666666666667,0.40566509188102295,1.0,0.037206592051000006,1.3265373735307222,3.597848781281366,67087046.24429465,1.10134739864636e-06,20.536200478583634,0.3972340437835176,0.019946362342399996,1668.4608073439997,3.5978487812813658,4.772680872681693,4.7726808726816925,3.597848781281366,1.10134739864636e-06,0.0014352359028858913,0.20320000000000005,0.39723404378351757,1.1917021313505527,0.39723404378351757,4112.902097657792,0.6886469614257792,0.6072,0.0073565876540800015,0.6896078870569395,0.6071807396118662,4.9868820942266225,92987562.8488964,0.0030367343274906255,0.7214625718636184,0.0021908901579779224
Burundi,721.1765615,721.1765615,10524117,0.069,0.12359,285.7274421,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.25,0.4629793127178333,1.0,0.10229098596046879,1.3806800555012047,2.478188683891398,26080747.65734909,3.2937658648691426e-06,34.66397733248904,0.1697492327306599,0.018776076551999997,1451.0072417379997,2.478188683891398,3.4215856896176327,3.4215856896176327,2.478188683891398,3.2937658648691426e-06,0.003664062093102503,0.4023999999999999,0.1697492327306599,1.033130249425974,0.1697492327306599,3134.064961175336,1.3625334520552657,0.6072,0.04155471713557603,0.993843033585566,0.9338568019759085,4.340383371982101,45678702.431594156,0.006018475368853347,0.5709607819181409,0.0034363134025555786
Cameroon,3346.8177930000006,3045.919165,23439189,0.045,0.54938,1032.648722,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5666666666666667,0.4197375746029477,1.0,0.018028650735000002,1.3398311415593882,8.015263079799409,187871266.21214038,1.4158021838091717e-06,33.18525497291591,1.1487302193222968,0.0401606958128,6733.797399515999,8.015263079799409,10.73909908210646,10.739099082106458,8.015263079799409,1.4158021838091717e-06,0.003907279035475705,0.4023999999999999,1.1487302193222968,3.040756462911962,1.1487302193222968,16042.874898407323,1.3624427855728118,0.8096,0.006495517299840001,0.7381497218620218,0.6787455454386129,18.652058468431534,437189123.6806173,0.005573072578806961,0.429725388935767,0.0023948907814950794
Canada,43113.68397,43087.75737,36286425,0.066,0.82006,42157.92799,3.0,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.8333333333333333,0.3354838938558465,1.0,0.24114664264000005,1.260239721228972,38.97689760068613,1414332271.5199769,8.676421242105347e-08,3.148363086700625,4.681145151068548,0.39888804044799997,129685.96138176,38.97689760068614,49.12023456665888,49.12023456665887,38.97689760068613,8.676421242105347e-08,0.0012700093861991028,0.6015999999999998,4.681145151068548,6.48158559378722,4.681145151068549,386563.8969764805,2.0436396686549454,1.6064000000000003,0.1831899240448,0.9064165560005033,0.8096035536361943,52.839928969378086,1917372119.5526652,0.0012255953122944899,0.7376409915931966,0.000904049341452881
Central African Republic,647.8804448000001,647.8804448,4594621,0.033,0.40332,382.21317430000005,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.3147438330510679,1.0,0.0094500347288,1.2406473321184426,3.316282910744564,15237063.1036481,5.68139734907568e-06,26.103867569407456,0.0,0.012495787238079998,1303.5354549376004,3.316282910744564,4.114337545765227,4.114337545765227,3.316282910744564,5.68139734907568e-06,0.00261347452799582,0.4023999999999998,0.0,0.4962462334445237,0.0,4141.575840585567,1.363025908155216,0.0,0.0037101701393279993,1.3034871658045886,1.3034871658045886,6.37485882316443,29290060.220946576,0.009839560484237706,0.5202127612134926,0.005118664928632467
Chad,1845.9146790000002,1845.914679,14452543,0.049,0.22618,664.2956518999998,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.7532009944644721,1.0,0.035716833231,1.654842034610844,4.157604863412885,60087963.06548383,1.6175938293104333e-06,23.3783443746437,0.0,0.0107464571456,1875.4493138639998,4.157604863412884,6.880179291278118,6.880179291278118,4.157604863412885,1.6175938293104333e-06,0.002552483011251243,0.20319999999999996,0.0,0.8618592766131542,0.0,2489.971903445838,0.6857892581993151,0.0,0.007026024413760002,0.6896078870569393,0.6896078870569393,8.728935472835776,126155315.26538438,0.004728785990024502,0.4763014775800836,0.0022523277542086688
Chile,22706.72054,22706.72054,17909754,0.048,0.89697,13792.92605,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.9,0.3473941118185529,1.0,0.166982124336,1.2714908755487702,144.3217342414981,2584766757.118607,1.0103827101647982e-06,18.095705784904837,42.540384496153415,0.099626656512,68301.81538432,144.32173424149806,183.50376823143927,183.50376823143924,144.3217342414981,1.0103827101647982e-06,0.018458823426357445,0.6015999999999999,42.540384496153415,59.89510024611655,42.540384496153415,196611.89715269167,2.0196250046293924,1.6064000000000003,0.11198594820864001,0.4655471974399999,0.4158227946496,235.22146275522238,4212758533.466195,0.010359112067322002,0.6135568266220803,0.0063559039266485855
China,14399.447659999994,14400.88606,1378665000,0.052000000000000005,0.5677800000000001,8123.180873,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.8166666666666667,0.2292163791392399,1.0,0.195861919520056,1.159852624116077,44.9547960453075,61977603889.80387,5.148409770424178e-07,709.7932356141849,5.33433643529857,0.35895232172800007,57655.38843063999,44.9547960453075,52.14093815975295,52.14093815975295,44.9547960453075,5.148409770424178e-07,0.0015130186694678452,0.8008000000000003,5.33433643529857,9.511093982703823,5.33433643529857,251532.58526789927,2.7206581990277767,2.403200000000001,0.1782576652365364,2.2741303825239996,2.0011438622801596,60.53093936465984,83451887519.17876,0.004203698696916535,0.7426746803726912,0.0031219805861155865
Colombia,13124.324840000003,13124.32484,48653419,0.039,0.76708,5805.605335,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,1.0,0.2797792564799715,1.0,0.10501325128700002,1.2076175548331232,136.71774660533728,6651785810.325301,2.20116835809524e-06,107.09436641594976,33.396412454688544,0.08742384903679999,39477.96911872,136.71774660533728,165.1027508578319,165.1027508578319,136.71774660533728,2.20116835809524e-06,0.01294235123838808,0.6015999999999999,33.396412454688544,46.678366460822964,33.39641245468854,141103.98896404993,2.0266902069299015,1.6064000000000003,0.06553397344255998,0.853020672,0.76191080448,225.17162969443382,10955369646.43613,0.017156816250704275,0.6071712799293068,0.010417126082452044
Comoros,1411.152339,1411.152339,795601,0.045,0.28412,775.0800847,3.0,0.2,1.5,0.06,0.8,0.05,0.26666666666666666,0.16666666666666666,0.197958724460889,1.0,0.04162310617999998,1.1303246425491325,3.4443674925389254,2740342.2214314616,1.6842314632939977e-06,1.3399762364281675,0.04230926573033373,0.09395355009400001,4239.1016263559995,3.4443674925389263,3.893253454811913,3.8932534548119127,3.4443674925389254,1.6842314632939977e-06,0.0011705814025554295,0.7510000000000001,0.04230926573033373,0.9519584789325088,0.04230926573033373,21414.068199825797,2.0405705118536224,1.2024000000000001,0.031077733902799998,1.4838491415959447,1.3650621770250415,6.074838572890265,4833147.643430067,0.004304877939114032,0.5669891390875555,0.0024408190365752752
"Congo, Dem. Rep.",743.8943424,742.3079048999998,78736153,0.055,0.43015,444.50531680000006,3.0,0.2,1.5,0.06,0.8,0.05,0.4,0.375,0.2370560018580905,1.0,0.083440882175,1.1672584335895029,5.810955168128689,457532255.1939212,7.627789147969096e-06,600.5827734062342,0.2502557110632079,0.022843577601600003,1496.7154169087996,5.810955168128688,6.78288642720872,6.78288642720872,5.810955168128689,7.627789147969096e-06,0.003637663514848752,0.4023999999999999,0.25025571106320793,1.6683714070880524,0.2502557110632079,6313.763014550388,1.3623846024981998,0.4048,0.03184948597279998,1.2474399999999997,1.1972448000000002,10.53024684175569,829111126.4602427,0.01415556785629304,0.5518346583373954,0.007811532951549287
"Congo, Rep.",5301.395941,5301.397271,5125821,0.042,0.65798,1528.24483,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.075,0.3727534239023239,1.0,0.15384201525799995,1.29544690511866,26.097477356649524,133770997.4817386,2.1441996627550363e-06,10.990783659542686,0.0,0.04686441986239999,10666.408633291998,26.097477356649527,33.80789627307594,33.80789627307594,26.097477356649524,2.1441996627550363e-06,0.005915863281384403,0.4023999999999999,0.0,8.641212754007194,0.0,28615.186204398262,1.3572553691752316,0.0,0.06340300867711998,0.7381497218620217,0.7381497218620217,56.315012696845166,288660674.6967556,0.01062267623916098,0.4634195413776677,0.00492275575095543
Costa Rica,15401.492499999997,15401.4925,4857274,0.042,0.77675,11824.6381,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.725,0.4818967549173638,1.0,0.19611013340200006,1.3985506824023444,53.8542560054042,261584877.4843937,7.397597740704762e-07,3.593215916838397,11.416954910997815,0.26912722000000006,77007.46249999997,53.85425600540419,75.3179064866286,75.3179064866286,53.8542560054042,7.397597740704762e-07,0.0051892280948645205,1.0,11.416954910997815,16.87234715911007,11.416954910997813,159800.74925635327,3.392848904337443,3.9999999999999996,0.20864231120000004,1.9841686693238025,1.6667016822319938,96.20507776053938,467294422.8742462,0.0062464775904373816,0.5597860035979692,0.0034966907269152136
Cote d'Ivoire,3424.7642100000003,3448.144013,23695919,0.057,0.54869,1526.197175,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.1875,0.5759764393620561,1.0,0.10944238212883546,1.4874243748368206,6.846048390893174,162223408.140685,8.910017689647333e-07,21.113105746245033,0.0,0.04362647124160001,6890.625590519998,6.846048390893174,10.182979247926902,10.182979247926902,6.846048390893174,8.910017689647333e-07,0.00170018472525642,0.4023999999999999,0.0,1.5813998581251913,0.0,11963.380998972747,1.3647411947575807,0.0,0.044561659449158145,1.3656408157072466,1.3656408157072466,12.150538182274113,287918168.5735746,0.0035478466362138584,0.5634358156151942,0.0019989838631527786
Croatia,21527.967669999995,21408.55151,4170600,0.073,0.5928399999999999,12090.66656,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5708333333333333,0.23052247153165525,1.0,0.3197515696700001,1.1610864425994154,117.1286929617633,488496926.86633,7.12436989200577e-07,2.9712897071599267,12.843850891595306,0.11388506699199999,43314.27095203998,117.12869296176329,135.99653743729294,135.99653743729294,117.1286929617633,7.12436989200577e-07,0.0029995913405313195,0.4023999999999999,12.843850891595306,33.75026511660081,12.843850891595306,187896.08954063337,1.3634730781364053,0.8096000000000001,0.14268325677920005,0.9918153180713601,0.9119968606647425,153.11529272673235,638582639.84611,0.007112389570340357,0.7649705713641878,0.005440768713387952
Cyprus,31331.392999999985,31195.50622,1170125,0.079,0.6684,23324.20174,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.2125,0.20174778291418224,1.0,0.3706353399699999,1.13390402972057,53.72350236358405,62863213.20318879,2.3692285047262863e-07,0.2772293504092845,0.0,0.14578630553599997,94244.83014399996,53.723502363584046,60.91729582077053,60.91729582077053,53.72350236358405,2.3692285047262863e-07,0.0028146570711281094,0.6016000000000001,0.0,51.0223183718137,0.0,467141.8381043077,2.03993033387418,0.0,0.2328227891456,0.5203242983619049,0.5203242983619049,89.40139598693641,104610808.47921397,0.0028534127412380436,0.6009246474343005,0.0017146860455130124
Czech Republic,31338.875210000013,31071.74837,10561633,0.097,0.7298,18266.54969,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.9,0.23979983157078166,1.0,0.4869977619340001,1.1698504307822832,50.84621137869483,537019024.0221989,1.6620554602886502e-07,1.7554019797214797,19.979522189535338,0.16102936571200005,63053.816922520025,50.846211378694846,59.4824622850132,59.4824622850132,50.84621137869483,1.6620554602886502e-07,0.0010188138405252387,0.4023999999999999,19.979522189535338,33.48258742521921,19.97952218953534,262943.5413256679,1.3665757268122427,1.0120000000000002,0.19366341112576005,0.9472495999999999,0.8519596800000001,62.74293672778762,662667871.0611137,0.002002080046183878,0.8103894084411901,0.0016224644642788635
Denmark,45991.22478000002,45686.48453,5731118,0.094,0.8784700000000001,53417.66428000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.9166666666666669,0.2301060640275852,1.0,0.45219752521800005,1.1606930774147577,2.272628723223111,13024703.382980986,4.003095401470326e-09,0.02294221211108381,0.3636019669852939,0.136300407104,46727.084376480016,2.272628723223111,2.637824426579003,2.637824426579003,2.272628723223111,4.003095401470326e-09,5.444614049665123e-05,0.20319999999999996,0.3636019669852939,0.5408954880772964,0.3636019669852939,203067.59221642392,0.6907972662305776,0.8096,0.09860232499968001,0.2641599999999999,0.22206079999999997,2.6867867300134587,15398291.790541273,5.841955161806973e-05,0.8458537843127306,4.9414398813997185e-05
Dominica,10151.342519999998,10174.03854,73543,0.038,0.6982,7144.454673,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.0,1.471708262030755,1.0,0.14597510012200005,2.33358999477393,112.92537360718453,8304870.751193171,4.887028436566243e-06,0.35940673231039133,0.0,0.33044,30494.632930079995,112.92537360718454,263.52152200583384,263.52152200583384,112.92537360718453,4.887028436566243e-06,0.05474246725567217,0.7509999999999999,0.0,11.880520131243104,0.0,20720.569230209796,1.973488633923419,0.0,0.17027608932580005,0.8898705578295287,0.8898705578295287,340.0945599299815,25011574.22093063,0.03350242189739269,0.3320411053632659,0.011124181199156754
Dominican Republic,14098.87587,14098.875869999998,10648791,0.049,0.7984100000000001,6722.223536,3.0,0.2,1.5,0.06,0.8,0.05,0.6,1.0,0.3771503990888722,1.0,0.156210215263,1.2996005693521007,142.182191235151,1514068438.3851547,1.784446203878568e-06,19.002194675846262,17.238256065721572,0.2433767496159999,56451.89898347999,142.18219123515098,184.7800566809315,184.78005668093147,142.182191235151,1.784446203878568e-06,0.013999539880935953,0.8008,17.238256065721572,28.73042677620262,17.238256065721572,149680.07224666254,2.7019768295898285,2.4032,0.13482183386672003,1.2404370932690103,1.0915350741609142,203.2738398596235,2164620636.4326,0.014417733848707436,0.6994613341949901,0.010084647353885173
Ecuador,10424.26415,10462.44133,16385068,0.047,0.63976,5968.984138000002,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.4708333333333333,0.25747347179967145,1.0,0.205029506352,1.186546082720012,175.09522049359595,2868947094.2625623,3.3806581508221e-06,55.392313685974365,11.428613943611392,0.09570750323200002,31356.18656320001,175.09522049359592,207.75854797967304,207.758547979673,175.09522049359595,3.3806581508221e-06,0.00653485841561867,0.6015999999999999,11.428613943611396,30.45455291461799,11.428613943611394,121784.14476656004,2.035880022899948,1.2048000000000003,0.13117561704192005,2.0488601541803386,1.8847333779997222,244.8163818670114,4011333064.4049487,0.023485243499610606,0.7152103922061506,0.01679689021441345
"Egypt, Arab Rep.",10319.25693,10319.25693,95688681,0.091,0.43222,3514.490097,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.4708333333333333,0.4927783418827425,1.0,0.12267640883099996,1.408830126034286,8.145643221119125,779445855.7254802,1.9139420638119871e-07,18.31425915965869,1.212458589599922,0.028704442803199996,31040.324845439998,8.145643221119126,11.475827565839582,11.475827565839586,8.145643221119125,1.9139420638119871e-07,0.0007415528881905453,0.6016,1.2124585895999218,3.8626999314687787,1.2124585895999218,62990.44054339975,2.0443246233078955,1.2048000000000003,0.07232500786431997,1.7446400000000004,1.6048832000000006,13.65161350236361,1306304889.5629642,0.0013229260202520814,0.59667988840358,0.0007893633501302041
El Salvador,7989.997255999999,7989.9972560000015,6344722,0.059,0.67189,4223.584579,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.4583333333333333,0.13424357530792413,1.0,0.216128328528,1.0701352339359869,181.52551015530898,1151728897.8436122,5.268190071800498e-06,33.42520144873421,19.82138098117827,0.07002174472,16075.874479071997,181.52551015530898,194.25684427540094,194.25684427540094,181.52551015530898,5.268190071800498e-06,0.006740448546738816,0.4023999999999999,19.82138098117827,68.11626829543071,19.82138098117827,119751.53702661463,1.357695272723248,0.6072,0.08439848444256,0.9899039999999999,0.9301555200000001,256.01099373377576,1624318584.1845493,0.03204143700318885,0.7090535742542222,0.02271909543135255
Estonia,28109.817039999994,27735.13851,1316481,0.075,0.6746800000000001,17574.68736,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.4,0.2800603915970392,1.0,0.39726146249999994,1.2078831330615611,57.81234184919298,76108849.60996741,2.9526014478673506e-07,0.38870437066898583,0.0,0.13705689273600002,56556.95188448,57.81234184919298,69.83055260242921,69.83055260242921,57.81234184919298,2.9526014478673506e-07,0.0040209676450131855,0.4023999999999999,0.0,39.655673252513296,0.0,201945.55739197895,1.3602603668221298,0.0,0.16777540855999995,0.37750148580459447,0.37750148580459447,94.67664492978987,124640004.1938147,0.0033680989383554484,0.6106293890332231,0.002056660196931435
Ethiopia,1608.2934759999994,1608.293476,102403196,0.066,0.19922,706.7577541,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.5791666666666667,0.3781161653838428,1.0,0.11454857269755475,1.3005128940178288,4.386234271333952,449164407.7893279,1.5022445935918461e-06,153.83464755752615,0.922698125709461,0.060427237016,3235.886473711999,4.386234271333952,5.704354226052701,5.7043542260527005,4.386234271333952,1.5022445935918461e-06,0.003793321888396921,0.4024,0.9226981257094612,2.172474331297619,0.922698125709461,8557.916243615518,1.362152897157114,0.8096000000000002,0.04734092805452273,0.7203926311007615,0.6624174945064101,6.5926489367967696,675108321.2339911,0.004099157918114177,0.665321984134822,0.0027272598793616903
Fiji,8447.264216000001,8862.740443,898760,0.076,0.54099,5153.351544,3.0,0.2,1.5,0.06,0.8,0.05,1.0,0.7,0.33613901941237423,1.0,0.191434908688,1.2608585947675097,136.062634995062,122287653.82816193,3.816347635633763e-06,3.429980601002201,47.90363857048546,0.4506,25375.581704864006,136.062634995062,171.55574276023845,171.55574276023845,136.062634995062,3.816347635633763e-06,0.02735341569363966,0.7509999999999999,47.903638570485455,80.77321786906165,47.90363857048547,75491.33019196834,2.0101403280024868,2.0039999999999996,0.15000146158460004,0.8531360000000001,0.7393088,201.59875420510807,181188896.32938293,0.023865567484352975,0.6749180347445544,0.01610730190460305
France,38061.09426,38058.87305,66896109,0.079,0.7975,36854.96828,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.95,0.2234491797478895,1.0,0.44393288542000003,1.1544045583839209,61.67323547696002,4125699482.849386,1.5058233091867462e-07,10.073372022609727,24.040690463361596,0.5603165199999999,190305.47129999998,61.67323547696002,71.19586416488762,71.19586416488762,61.67323547696002,1.5058233091867462e-07,0.0016760188220517054,0.9999999999999998,24.040690463361596,35.0323560848319,24.040690463361596,851672.2751666196,3.3974946105906847,3.9999999999999996,0.45615061600000006,1.528,1.2835199999999998,76.06982943510081,5088775601.501912,0.001998624341051744,0.8107450211857872,0.0016203747337284263
Gabon,16786.00072,16785.99801,1979786,0.058,0.87366,7179.340661,3.0,0.2,1.5,0.06,0.8,0.05,0.5333333333333333,0.5541666666666667,0.3299123735952057,1.0,0.14961886197400004,1.2549765065300778,92.78329544309202,183691069.35209745,1.3121466521338e-06,2.5977695718413676,12.256708590900605,0.0850976784256,33773.43344863999,92.78329544309206,116.44085597951972,116.44085597951972,92.78329544309202,1.3121466521338e-06,0.005877143807418716,0.4024000000000001,12.256708590900606,41.679028122379414,12.256708590900605,102370.92074054538,1.3595977097466934,0.20240000000000002,0.06494755097904005,0.8080039314362782,0.7917474706288526,194.1640602465985,384403288.17937225,0.011567023228782424,0.4778602967266567,0.0055274211523501
Georgia,9276.766243,9267.299004,3719300,0.067,0.5382600000000001,3853.649904,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.6291666666666667,0.3632651483124993,1.0,0.5731474039568999,1.28648367260485,66.40246886028451,246970702.43205622,1.536240922301341e-06,5.713740862315378,0.7829303646095905,0.0035332669225599995,18664.853680915992,66.40246886028451,85.425692009408,85.425692009408,66.40246886028451,1.536240922301341e-06,0.013257400394446176,0.4023999999999999,0.7829303646095906,1.8665889487380962,0.7829303646095905,51380.7993076714,1.3484085585257448,0.6072,0.25422304017225583,0.54050038032,0.5078769378816002,93.39381810512455,347359627.6783897,0.010067497192310633,0.710994262870178,0.007157932745194485
Germany,44356.85773,44072.39216,82667685,0.078,0.7551,41936.05858,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.9166666666666669,0.2730174463967501,1.0,0.464361956386,1.201229916171454,40.72275525764957,3366455903.9714694,7.861697576943849e-08,6.4990833885605745,6.90225197925643,0.2400581584000001,89245.99775276,40.72275525764957,48.91739188441703,48.91739188441703,40.72275525764957,7.861697576943849e-08,0.0011192153961826963,0.4023999999999998,6.90225197925643,9.412161789895132,6.902251979256431,326887.5265321592,1.3665175970107586,0.8096,0.19921638948095993,0.5081327125999999,0.46723964658399997,49.973095664112705,4131160130.835735,0.0011266148735850207,0.8148935885693768,0.0009180712372713323
Ghana,3980.202105999998,3980.202106,28206728,0.054000000000000006,0.54682,1513.461034,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5541666666666667,0.4079350165763704,1.0,0.195803902202,1.3286816897071048,6.7842962047942095,191362797.72006252,6.057002014253569e-07,17.084820831150253,0.30500296928398757,0.042505046815999994,4043.885339695997,6.78429620479421,9.014170144859467,9.014170144859467,6.7842962047942095,6.057002014253569e-07,0.0012263294459605024,0.20319999999999996,0.30500296928398757,0.6879766224450845,0.30500296928398757,9913.062559901457,0.689107912664352,0.8096000000000001,0.05363750788351997,0.7090857933692886,0.5960787346464976,10.348765891867945,291904824.64759654,0.0026000604030301847,0.6555657240372309,0.0017045104806530174
Greece,24223.992290000002,24263.87813,10746740,0.059,0.7832899999999999,18103.96932,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5541666666666667,0.2367917503163358,1.0,0.505664739768,1.1670088046671074,269.53925446371017,2896668287.515332,1.566805966561272e-06,16.838056353082685,82.22537848162649,0.05781275166399998,48738.67248748001,269.5392544637101,314.5546831625577,314.55468316255764,269.53925446371017,1.566805966561272e-06,0.016208005626515243,0.4023999999999999,82.22537848162649,209.42541400898943,82.22537848162649,205829.26737257038,1.3457422750171228,1.0119999999999998,0.19657382385216,0.4065804812879999,0.3656799398303999,401.9519662299752,4319673273.562324,0.016593134666572137,0.6705757829518723,0.011126954270662464
Guatemala,7366.768479999997,7366.76848,16582469,0.045,0.5203,4146.744129,3.0,0.2,1.5,0.06,0.8,0.05,0.4666666666666667,0.5708333333333333,0.6475627728005022,1.0,0.05960050464499999,1.5550494079996444,27.63420931602839,458243419.3225521,2.4553938669232577e-06,40.71649268104504,5.9511376268155,0.0715507794112,14821.938181759991,27.634209316028386,42.972560837428226,42.972560837428226,27.63420931602839,2.4553938669232577e-06,0.020422308550596593,0.4023999999999999,5.9511376268155,22.34003697240438,5.9511376268155,22888.805231437014,1.3348884233501916,0.40479999999999994,0.027799067286079997,0.3954823641272429,0.3795687198927789,105.63728414332618,1751726989.550898,0.014339704638488411,0.2615952269137755,0.0037511982887818954
Guinea,1823.338788,1215.025377,12395924,0.076,0.37651,508.1450784,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.3333333333333333,0.3510694892836516,1.0,0.07727869865088091,1.274962872381474,7.520921587561889,93228772.40937652,2.1765688418944338e-06,26.980581944891423,0.5075322108844583,0.014725452077919993,3668.557641456,7.520921587561889,9.588895790233744,9.588895790233742,7.520921587561889,2.1765688418944338e-06,0.0024600893921403128,0.4023999999999999,0.5075322108844582,2.5376610544222915,0.5075322108844582,10449.662398579832,1.3643167534823002,0.6072,0.02799272461567371,1.3842560000000002,1.30070528,11.530465487986548,142930773.87370417,0.006323819557765339,0.652265218208046,0.0041248075437541176
Guinea-Bissau,1491.681953,1466.267695,1815698,0.045,0.5009399999999999,620.2147647,3.0,0.2,1.5,0.06,0.8,0.05,0.2,0.16666666666666666,0.4231887629374076,1.0,0.09027000656517369,1.3430913549878307,1.6949463771591782,3077510.747115165,7.549440302570819e-07,1.3707503658497233,0.010915083806884109,8.048000000000003e-05,3001.2640894360006,1.6949463771591782,2.276467826330435,2.2764678263304354,1.6949463771591782,7.549440302570819e-07,0.0007501406464417589,0.4024000000000001,0.010915083806884109,0.32745251420652327,0.010915083806884107,7092.022171391889,1.366758560599902,0.2024,0.03504048010614734,1.3689648000000005,1.3414222079999996,2.9593869249059948,5373352.920777964,0.00198392621091528,0.5727356442966708,0.0011362652566456156
Guyana,7266.335284999999,7248.230183,773303,0.045,0.28661,4456.553697,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.3808481921743437,1.0,0.1951052074018167,1.3030937414147443,53.46994491473352,41348468.81239816,2.241818222920581e-06,1.733604757239154,0.0,0.2736320000000001,14619.866593419998,53.46994491473352,69.67635057218035,69.67635057218035,53.46994491473352,2.241818222920581e-06,0.010307538403911845,0.4023999999999999,0.0,10.522160580359605,0.0,38387.64865851683,1.3503509587023927,0.0,0.08625891065969776,0.5963568,0.5963568,94.48111279597151,73062527.96846315,0.013002580955906375,0.5659326328024935,0.007358584873603657
Haiti,1653.9618480000001,1653.961848,10847334,0.055,0.5979399999999999,739.5954363,3.0,0.2,1.5,0.06,0.8,0.05,0.5333333333333333,0.25,0.1333669537730951,1.0,0.026410021335,1.0693071211172875,53.940409748939786,585109640.643606,2.9450905888801375e-05,319.4638127783953,4.406321766841231,0.08871392930399999,6622.463239392,53.940409748939786,57.67886426052566,57.67886426052567,53.940409748939786,2.9450905888801375e-05,0.03558706323721668,0.8008,4.406321766841232,44.48370492715056,4.406321766841231,49655.95338301855,2.674954629788085,1.8024000000000002,0.019706345378719996,0.718649026340394,0.653965991698033,134.79107198289583,1462123778.0165133,0.08149587739637862,0.4001779120488373,0.03261285005707083
Honduras,4392.265946999999,4392.265947,9112867,0.032,0.55315,2361.15762,3.0,0.2,1.5,0.06,0.8,0.05,0.33333333333333337,0.5916666666666667,0.3635926941047578,1.0,0.15814311766399994,1.286793093328051,83.99660361194638,765449877.1673871,8.239899324385451e-06,75.08910663651449,3.210768946012838,0.13647720166079996,17586.632851787996,83.9966036119464,108.08624939086661,108.08624939086664,83.99660361194638,8.239899324385451e-06,0.017755537566511992,0.8008,3.2107689460128386,16.27995521922002,3.2107689460128386,48369.04904013545,2.691713871499542,1.2016,0.14143435097791998,1.8142150553625787,1.7053259039877693,163.20348107517248,1487251616.9750638,0.03715701258632655,0.5146740930927636,0.01912375175490402
Hungary,25664.136000000002,25381.28792,9817958,0.078,0.71672,12664.84744,3.0,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.6916666666666667,0.22126941170098394,1.0,0.5782193994400001,1.1523454099490313,210.70676502854627,2068710169.3661358,9.225971316675633e-07,9.058019889632607,12.823138309439337,0.085638671424,51636.24163199999,210.70676502854622,242.80697352585432,242.80697352585432,210.70676502854627,9.225971316675633e-07,0.005233048842688536,0.4023999999999998,12.823138309439337,21.39170431602485,12.823138309439337,233363.66845761528,1.361263122900402,1.0120000000000002,0.2512237025024,0.9820250079999998,0.8832368063999999,258.15520959249,2534557005.260264,0.010058986968916077,0.8162018708092573,0.008210163982475243
