country,gdp_pc_pp,pop,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Albania,11424.6283187,2876101.0,0.58376,4146.89625046,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.185279986031,1.0,0.183943312586,1.1183474946,154.608441475,444669493.134,2.62049541874e-06,7.53680949433,0.0,0.086087198,57123.1415934,154.608441475,172.905963167,172.905963167,154.608441475,2.62049541874e-06,0.0044676867198,1.0,0.0,71.2026274611,0.0,308307.134608,3.39099980367,0.0,0.191790901534,2.9484,2.9484,217.722759734,626192646.993,0.0190573166724,0.710116120445,0.0135329077815
Algeria,13974.6662247,40606052.0,0.71304,3843.75232202,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.288910450329,1.0,0.145444582109,1.21624346508,82.7579831977,3360474969.14,1.33387007112e-06,54.1631974692,42.9108037281,0.15218446,69873.3311234,82.7579831977,100.653856247,100.653856247,82.7579831977,1.33387007112e-06,0.00886564477349,1.0,42.9108037281,110.231849487,42.9108037281,241851.172375,3.38701467529,0.0,0.15626269646,1.33054936,1.33054936,149.936771628,6088340345.42,0.0107291844554,0.551952548393,0.00592200070235
Angola,6024.72613816,28813463.0,0.44819,3110.80818263,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.432397390525,1.0,0.127358535734,1.3517904141,10.9230932759,314732143.952,7.1672809793e-07,20.6514185308,0.0,0.18571632,30123.6306908,10.9230932759,14.7657327827,14.7657327827,10.9230932759,7.1672809793e-07,0.00135713673424,1.0,0.0,1.64900233543,0.0,69666.5413596,3.39782268509,0.0,0.130048432798,4.34,4.34,22.8052592537,657098493.711,0.00378527732725,0.478972554288,0.00181304395012
Antigua and Barbuda,20777.613083,100963.0,0.23393,14353.3788139,3.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.416666666667,0.400510641609,1.0,0.139014907013,1.32166814984,3085.09440866,311480386.782,3.78743583003e-05,3.82390883707,37.7955619374,0.153,83110.4523321,3085.09440866,4077.47101919,4077.47101919,3085.09440866,3.78743583003e-05,0.0557421055739,1.0,37.7955619374,140.659328043,37.7955619374,207511.221171,2.64974680723,0.0,0.163904959972,4.53146288576,4.53146288576,7718.14234968,779246806.051,0.371464340915,0.399719811956,0.148481656499
Argentina,10405.0,43847430.0,0.91893,12449.2168521,3.0,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.375,0.269549514885,1.0,0.154097673055,1.19795388607,67.1457080934,2944166735.43,1.56853039047e-06,68.7760264992,5.69901838307,0.050750804,52024.9999999,67.1457080934,80.4374619432,80.4374619432,67.1457080934,1.56853039047e-06,0.00303831805133,1.0,5.69901838307,20.7237032112,5.69901838307,193007.21065,3.39536372916,0.0,0.161626621754,3.20524813,3.20524813,113.278269436,4966960989.64,0.010886907202,0.592750122574,0.00645321557843
Armenia,8174.36673173,2924816.0,0.62558,3606.15205715,3.0,0.2,1.5,0.06,0.8,0.05,0.4,0.425,0.366695721222,1.0,0.353665438477,1.28972441138,82.4333049411,241102249.225,2.29517801179e-06,6.71297337172,2.36172863304,0.0209314598,40871.8336587,82.4333049411,106.316245693,106.316245693,82.4333049411,2.29517801179e-06,0.0110167469849,1.0,2.36172863304,13.8925213708,2.36172863304,111459.80521,3.38129832025,0.0,0.402563319538,1.75,1.75,115.414949069,337567489.676,0.0141191303078,0.714234209745,0.0100843658777
Australia,44414.029479,24127159.0,0.89554,49927.8195095,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.916666666667,0.27360239086,1.0,0.22769110058,1.20178249216,158.930890993,3834550877.0,3.27011013491e-07,7.88984671724,8.34139722633,0.65936592,222070.147395,158.930890993,191.000362258,191.000362258,158.930890993,3.27011013491e-07,0.00113865080466,1.0,8.34139722633,11.3746325814,8.34139722633,811652.802803,3.3983264356,0.0,0.282336592,3.99616,3.99616,208.159247845,5022291270.07,0.0046867904193,0.763506270504,0.00357839387367
Austria,44143.7001647,8747358.0,0.66032,44176.515216,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.891666666667,0.232278518207,1.0,0.4838857587,1.1627453167,153.890318749,1346133710.83,2.86443461393e-07,2.50562350356,28.7399157804,0.64525414,220718.500823,153.890318749,178.935247411,178.935247411,153.890318749,2.86443461393e-07,0.00190179793424,1.0,28.7399157804,40.7326321362,28.7399157804,950232.085718,3.39724770935,0.0,0.49449017,2.1392,2.1392,180.802616117,1581545210.51,0.00409577392566,0.85115095154,0.00348612187412
Azerbaijan,15994.0097416,9762274.0,0.54895,3876.93643264,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.25,0.598221283185,1.0,0.4315486726,1.50843827831,57.8309204579,564561291.182,6.82428300345e-07,6.66205205332,0.0,0.0571493,79970.048708,57.8309204579,87.2343740889,87.2343740889,57.8309204579,6.82428300345e-07,0.00648120839168,1.0,0.0,6.08257819638,0.0,133679.711765,3.38708457338,0.0,0.485983358847,1.75,1.75,93.9154725482,916828575.855,0.00587191542743,0.615776281466,0.00361578624699
Bangladesh,3319.35355607,162951560.0,0.35035,1358.77975225,3.0,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.616666666667,0.289708907625,1.0,0.147886692351,1.21699773895,122.212552239,19914726038.9,1.17491969529e-05,1914.54997222,12.5936626594,0.087379278,16596.7677804,122.212552239,148.732399746,148.732399746,122.212552239,1.17491969529e-05,0.0154348257708,1.0,12.5936626594,28.7503667695,12.5936626594,57287.7372547,3.37725451234,0.0,0.138046064324,3.29924600637,3.29924600637,152.883312922,24912574338.7,0.0460581587166,0.799384510336,0.0368181786527
