country,hazard,rp,gdp_pc_pp,pop,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dk_event,fa,error_incl,error_excl,max_aid,need,aid,unif_aid
Albania,earthquake,1.0,11424.6283187,2876101.0,0.58376,4146.89625046,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.185279986031,1.0,0.183943312586,1.1183474946,0.0,0.00215386785003,0.00107925850521,0.5,99.9654977884,0.0,0.0,0.0
Albania,earthquake,20.0,11424.6283187,2876101.0,0.58376,4146.89625046,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.185279986031,1.0,0.183943312586,1.1183474946,133.377962193,0.00695247639774,0.00350057586998,0.5,99.9654977884,61.5966232223,0.0,0.0
Albania,earthquake,50.0,11424.6283187,2876101.0,0.58376,4146.89625046,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.185279986031,1.0,0.183943312586,1.1183474946,328.760835575,0.0147312641355,0.00747575945489,0.5,99.9654977884,151.828360444,0.0,0.0
Albania,earthquake,100.0,11424.6283187,2876101.0,0.58376,4146.89625046,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.185279986031,1.0,0.183943312586,1.1183474946,596.406200916,0.0254246325132,0.0130439539934,0.5,99.9654977884,275.432368595,0.0,0.0
Albania,earthquake,250.0,11424.6283187,2876101.0,0.58376,4146.89625046,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.185279986031,1.0,0.183943312586,1.1183474946,1217.74912776,0.0503895869805,0.0265317156855,0.5,99.9654977884,562.381018338,0.0,0.0
Albania,earthquake,500.0,11424.6283187,2876101.0,0.58376,4146.89625046,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.185279986031,1.0,0.183943312586,1.1183474946,1967.73218158,0.0806211208834,0.043845427992,0.5,99.9654977884,908.738263787,0.0,0.0
Albania,earthquake,1000.0,11424.6283187,2876101.0,0.58376,4146.89625046,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.185279986031,1.0,0.183943312586,1.1183474946,3012.1963677,0.122805516362,0.0699990245337,0.5,99.9654977884,1391.09281385,0.0,0.0
Albania,earthquake,1500.0,11424.6283187,2876101.0,0.58376,4146.89625046,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.185279986031,1.0,0.183943312586,1.1183474946,3777.91331024,0.153769700663,0.0908557048734,0.5,99.9654977884,1744.71628529,0.0,0.0
Albania,earthquake,2000.0,11424.6283187,2876101.0,0.58376,4146.89625046,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.185279986031,1.0,0.183943312586,1.1183474946,2.66166823448e-11,1.08246744901e-15,5.41233724505e-16,0.5,99.9654977884,1.22921187793e-11,0.0,0.0
Albania,flood,1.0,11424.6283187,2876101.0,0.58376,4146.89625046,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.185279986031,1.0,0.183943312586,1.1183474946,0.0,0.000584525265282,0.00029243356745,0.5,99.9654977884,0.0,0.0,0.0
Albania,flood,20.0,11424.6283187,2876101.0,0.58376,4146.89625046,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.185279986031,1.0,0.183943312586,1.1183474946,246.649883664,0.0127613715141,0.0064631646017,0.5,99.9654977884,113.061497513,0.0,0.0
Albania,flood,50.0,11424.6283187,2876101.0,0.58376,4146.89625046,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.185279986031,1.0,0.183943312586,1.1183474946,641.538513515,0.0285327523129,0.014685390774,0.5,99.9654977884,294.07394795,0.0,0.0
Albania,flood,100.0,11424.6283187,2876101.0,0.58376,4146.89625046,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.185279986031,1.0,0.183943312586,1.1183474946,814.719250173,0.0344731924543,0.0178520120751,0.5,99.9654977884,373.458025235,0.0,0.0
Albania,flood,250.0,11424.6283187,2876101.0,0.58376,4146.89625046,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.185279986031,1.0,0.183943312586,1.1183474946,1479.25676498,0.0607557697301,0.0323429028213,0.5,99.9654977884,678.074453437,0.0,0.0
Albania,flood,500.0,11424.6283187,2876101.0,0.58376,4146.89625046,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.185279986031,1.0,0.183943312586,1.1183474946,1745.51700296,0.0709852177573,0.0382045684924,0.5,99.9654977884,800.12511402,0.0,0.0
Albania,flood,1000.0,11424.6283187,2876101.0,0.58376,4146.89625046,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.185279986031,1.0,0.183943312586,1.1183474946,2044.46145389,0.0827321886739,0.0450970739692,0.5,99.9654977884,937.157845571,0.0,0.0
