province,pop,cp,cr,pov_head,gdp_pc_pp,shewp,shewr,social_p,social_r,axfin_p,axfin_r,urbanization_rate,pi,rho,shareable,T_rebuild_K,income_elast,max_increased_spending,share1,finance_pre,prepare_scaleup,rating,borrow_abi,avg_prod_k,assets,eff_prod_k_gar,protection,gdp_pc_pp_nat,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Abra,51167,92.82897218628722,203.89142050304676,0.27193649999999997,173.68948702635626,0.02968233433951416,0.06316269830617667,0.17353081756401578,0.20345720788135574,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.14533744227769949,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,32475558.338250034,0.17731872965773066,1,234.60257722888613,0.21858467824697989,1.2018342573076888,2.9687175749282053,151900.37215635148,2.4946152127152063e-05,1.2764197658899896,0.0,0.5134464320232001,521.0684610790688,2.9687175749282053,3.5679064818201227,3.5679064818201227,2.9687175749282053,2.4946152127152063e-05,0.04768607071000806,3.0,0.0,0.0,1904.0919931743128,1.784073477711749,0.10811633062071271,0.6373020333247934,0.4305081310338128,0.42745334661519374,6.0992416045555995,312079.8951802964,0.03511577878993954,0.4867355267105394,0.01709209708517201
Agusan del Norte,141357,82.34842550798723,234.81632362665314,0.2767785,192.61648748721595,0.05712460063897764,0.2491000860787229,0.14733560328849124,0.2265208726341895,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.11832981686458785,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,99495609.79134291,0.17731872965773066,1,234.60257722888613,0.23713168275577798,1.2018342573076888,1.1122615077120783,157225.94994565623,8.795825691581625e-06,1.243351532284904,0.0,0.6809816697184002,770.4659499488637,1.1122615077120785,1.3367539830530761,1.3367539830530761,1.1122615077120783,8.795825691581625e-06,0.016183852070331035,4.0,0.0,0.0,2815.4420309243374,2.3963076359898934,0.5878961975458151,0.8865145372222046,0.5905099624724333,0.5742901076244833,2.150546734865851,303994.83480043215,0.011164915127053098,0.5171994124468353,0.0057744875437306465
Agusan del Sur,141595,83.30408110359977,216.087522244498,0.37295759999999994,166.5649287168474,0.07623700505595637,0.1391886108170207,0.12644386776901576,0.11333413685486968,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.18652720232252248,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,86183597.91633473,0.17731872965773066,1,234.60257722888613,0.13448785819978615,1.2018342573076888,0.6381983933518773,90365.70150665908,6.188776295980226e-06,0.87629977962932,0.0,0.4569025786636802,499.6947861505421,0.6381983933518773,0.767008692089014,0.767008692089014,0.6381983933518773,6.188776295980226e-06,0.009826306765562313,3.0,0.0,0.0,1825.9881616512187,1.590634921283389,0.23142066203245595,0.4003607897661343,0.4806186081699383,0.47343746034916034,1.51313283400711,214252.04363123674,0.009084342338232349,0.4217728800860047,0.003831529231683488
Aklan,123269,79.44585903031265,211.61951034517918,0.2044606,184.5952062931508,0.07756705284875416,0.12851680008157856,0.18418347295253293,0.2395421529618196,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.08799550286835289,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,83150991.309774,0.17731872965773066,1,234.60257722888613,0.25521758726123794,1.2018342573076888,0.7716131313473223,95115.97908805308,6.118473539337284e-06,0.7542181147205677,0.0,0.7349523449254404,738.3808251726035,0.7716131313473222,0.9273510946416692,0.9273510946416692,0.7716131313473223,6.118473539337284e-06,0.009419503817420988,4.0,0.0,0.0,2698.1963448969004,2.690645899188957,0.35429875257752086,0.9863891706201952,0.7218030327763378,0.7092387264661375,1.495944070944735,184403.52968128654,0.008103916136202722,0.5158034623981796,0.004180028002037842
Albay,267030,76.58221031242061,224.00858474710728,0.33910619999999997,174.01538713278356,0.08152311956797828,0.17277507678010856,0.20180436413230068,0.21355415229826646,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.14923681609161135,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,169801236.05770588,0.17731872965773066,1,234.60257722888613,0.23120479438060665,1.2018342573076888,6.047216041971325,1614788.0996876028,5.768353812478609e-05,15.403235185461625,0.0,0.6344666567948803,696.0615485311342,6.047216041971325,7.267751400581748,7.267751400581748,6.047216041971325,5.768353812478609e-05,0.09526147795132853,4.0,0.0,0.0,2543.552949971253,2.144214081790583,0.4254929169820213,0.9017255708094915,0.6329801126686511,0.6202665983495355,14.103410972377088,3766033.831953854,0.0810469189234133,0.42877684368805463,0.03475104208662282
Antique,121378,73.00738257920132,204.4395375188618,0.23561100000000001,173.47267606137342,0.023393244282816982,0.1722569519292951,0.2431943617591732,0.3512885692024434,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.09915880014892076,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,76942128.24189499,0.17731872965773066,1,234.60257722888613,0.3609085479250696,1.2018342573076888,0.7697216963738157,93427.280062461,7.005313788772273e-06,0.8502909770536009,0.0,0.7117048761664003,693.8907042454939,0.7697216963738157,0.9250779032950391,0.9250779032950391,0.7697216963738157,7.005313788772273e-06,0.010682194580641811,4.0,0.0,0.0,2535.620235689993,2.5561583804424983,0.41154907472100233,1.3744520271867482,0.6868279085079493,0.6737554368537242,1.712773220321283,207892.9879361567,0.009873446696097061,0.44940082390442254,0.004437135080002418
Apayao,24614,67.65457836874164,181.0193100789096,0.5469357,119.01609118569668,0.0,0.04779411764705882,0.0970280339888075,0.11781716855981995,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.3109050533392038,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,10704860.657431092,0.17731872965773066,1,234.60257722888613,0.12774154918877045,1.2018342573076888,3.3995453645777225,83676.40960371608,5.5243539433471754e-05,1.359764479615474,0.0,0.35952299980176017,357.04827355709006,3.3995453645777225,4.085690078421063,4.085690078421063,3.3995453645777225,5.5243539433471754e-05,0.08913526564242961,3.0,0.0,0.0,1304.728283590366,1.4606181166343297,0.0433076169117647,0.3552928460526631,0.39658009457824556,0.3955638490375676,13.506840348688495,332457.36834261863,0.11348751428589804,0.2516906453927114,0.028563745714632233
Aurora,47135,67.26519313472515,202.1915723228324,0.27132540000000005,165.58261851906752,0.0,0.07072148139521342,0.08244081427735074,0.1351519451347849,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.11022144471797267,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,28520123.19845494,0.17731872965773066,1,234.60257722888613,0.14947411814742156,1.2018342573076888,3.5710088368537347,168319.5015251008,3.889464914970444e-05,1.8332992876713188,0.0,0.6850513051609601,662.3304740762702,3.5710088368537347,4.291760753279302,4.291760753279302,3.5710088368537347,3.889464914970444e-05,0.06504876112320501,4.0,0.0,0.0,2420.2926231848905,2.361814977225359,0.15459884150119377,0.5519054363978529,0.5796238848295543,0.5759085342861578,9.509597355107331,448234.87133298407,0.05743113280946371,0.3755163024789739,0.021566326639788694
Basilan,52418,102.81856749049429,142.411081804131,0.3211191,129.69716924099885,0.0,0.042012083743150214,0.10088407543954113,0.09404484786987756,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.2545699805867445,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,24843002.517119274,0.17731872965773066,1,234.60257722888613,0.11322480576091679,1.2018342573076888,0.03130522743229823,1640.9574115462083,3.9799976183738876e-07,0.020862351515992243,0.0,0.6478903863558401,518.7886769639956,0.03130522743229823,0.03762369476094443,0.03762369476094443,0.03130522743229823,3.9799976183738876e-07,0.0005854078695242083,4.0,0.0,0.0,1895.7611902109415,2.2553022472533106,0.08556360366727554,0.44975325652255654,0.6595841382060074,0.6570618332953154,0.09730946454702602,5100.76751262601,0.0007502821003456822,0.32170794051764184,0.00024137170930946012
Bataan,159358,109.54218999437886,289.07467826880884,0.0446542,281.05779863090487,0.0,0.16199209153847166,0.03139821189272194,0.2760261249819631,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.017403960624023496,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,163667576.04902256,0.17731872965773066,1,234.60257722888613,0.29363243706391595,1.2018342573076888,8.230816315303661,1311646.4263741607,3.2364003299840575e-05,5.157462837855994,0.0,0.8542154777100802,1124.2311945236197,8.23081631530366,9.892077013338984,9.892077013338984,8.230816315303661,3.2364003299840575e-05,0.11131496427812858,4.0,0.0,0.0,4108.173447182385,3.8305007977657666,0.4642753928534834,1.1458313926721826,0.4250944436970026,0.4153192634773097,7.912878684064119,1260980.5213350898,0.02815391966566846,1.040179768189779,0.029285137631468682
Batanes,4454,101.80045308641978,175.89881860592754,0.1818182,162.42638716422857,0.5,0.33342480790340284,0.01993586654462852,0.12396245162615825,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.11395423774736026,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,2643625.526432471,0.17731872965773066,1,234.60257722888613,0.13217060706421452,1.2018342573076888,15.850674740820196,70598.90529561316,0.00013475301195062592,0.6001899152280877,0.0,0.5638877352777603,487.27916149268583,15.850674740820198,19.049883904959387,19.049883904959387,15.850674740820196,0.00013475301195062592,0.24367259562148297,2.9999999999999996,0.0,0.0,1780.6188997075474,2.9355759247919915,0.727422418990121,0.371534349051239,0.4910288351920965,0.46798788645523615,32.94661127051603,146744.2065988784,0.20284026410809633,0.48110182290598696,0.09758682082113698
Batangas,546431,86.02898454395351,276.5634392311325,0.1474136,248.47606934165864,0.06250698315353008,0.1012385163561432,0.10102973003875744,0.25268893091866484,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.05103848571642853,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,496150047.80131316,0.17731872965773066,1,234.60257722888613,0.2661847474758458,1.2018342573076888,3.8623127764104837,2110487.4327267567,2.0026714865279298e-05,10.943217830549433,0.0,0.7775263841126403,993.9042773666342,3.862312776410483,4.641859807127291,4.641859807127291,3.8623127764104837,2.0026714865279298e-05,0.05377075312962159,3.999999999999999,0.0,0.0,3631.931920416765,2.9817068961325672,0.2865868848396794,0.9990818469866025,0.4742631080619779,0.4675975413936079,4.896457453088914,2675576.1425488284,0.01970595182893128,0.7887973730832597,0.01554400303676625
Benguet,182831,92.42916188244484,341.04516746384564,0.0280084,334.08183093311953,0.0,0.2003488830116482,0.11470136490769148,0.1885254434254563,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.007748978537496474,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,223200843.4171857,0.17731872965773066,1,234.60257722888613,0.20999732612334718,1.2018342573076888,4.741670575221122,866924.3729382529,1.4264437044744691e-05,2.607981289327716,0.0,0.6499786487251201,1002.2454927993588,4.7416705752211215,5.698702134168599,5.698702134168599,4.741670575221122,1.4264437044744691e-05,0.056369148074873476,3.0,0.0,0.0,3662.4124478428575,2.752625696015724,0.3894748627134095,0.6243711121866102,0.3070531396362314,0.2991450970253475,3.487601913329766,637641.7454159944,0.010439364222797126,1.3595790726855181,0.01419314112945689
Biliran,35756,82.69809868773434,205.5642049632353,0.2088654,179.90172652956025,0.04204606320299946,0.1747737556561086,0.20887795644018836,0.2736680811790785,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.09601226066507462,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,23505927.88815331,0.17731872965773066,1,234.60257722888613,0.2878446118415024,1.2018342573076888,2.3692070488439123,84713.36723846296,2.0962490264899187e-05,0.7495348019117354,0.0,0.73166505325696,719.606906118241,2.369207048843913,2.8473941939554654,2.8473941939554654,2.3692070488439123,2.0962490264899187e-05,0.03503855549446868,4.0,0.0,0.0,2629.592559363834,2.6537898387274947,0.44115459924243877,1.1137091687634564,0.6525363575541193,0.6396911022860476,5.125251065057192,183258.47708218495,0.028489171082052095,0.4622616567989483,0.013169451425218089
Bohol,272951,78.22296492720628,224.89207501477603,0.3057509,180.04786260330246,0.048025882211970516,0.15500591041499556,0.1380023750803216,0.3277312195827249,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.13283546708831112,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,179583238.6288394,0.17731872965773066,1,234.60257722888613,0.3222386501460504,1.2018342573076888,0.6069998338896738,165681.21166002034,5.284942115594262e-06,1.4425302353935692,0.0,0.6593596371321601,720.1914504132097,0.6069998338896739,0.7295131945486867,0.7295131945486867,0.6069998338896738,5.284942115594262e-06,0.00932748711039997,4.0,0.0,0.0,2631.72860519052,2.2934687969849885,0.3668900115296858,1.144821782193836,0.5975446229403286,0.5871650125837247,1.2921487315879914,352693.2884356738,0.007176695756921974,0.46976003539754974,0.0033713248528091117
Bukidnon,291073,78.06423230374295,209.47389468214402,0.4148774,154.95499561971516,0.06386220602848626,0.2130430442773012,0.08748279611687304,0.09708349291220753,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.2090096263218004,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,164816483.43848097,0.17731872965773066,1,234.60257722888613,0.11336579030006436,1.2018342573076888,0.22527096242705116,65570.29484652907,2.4715994908197515e-06,0.7194158785913776,0.0,0.43343909406432013,464.86498685914535,0.2252709624270512,0.27073835982150335,0.27073835982150335,0.22527096242705116,2.4715994908197515e-06,0.004592545676175058,3.0,0.0,0.0,1698.7128669283752,1.539058686538521,0.30230257194962457,0.3226450517691444,0.39794128088796527,0.39038559589300637,0.604296901877639,175894.51212023,0.0038998220061306197,0.3727819251217428,0.0014537831550775094
Bulacan,710908,101.5324967587854,293.50470803278813,0.0535976,283.2154582418087,0.0,0.15943847028485222,0.15132723732958844,0.1844508737315264,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.019214693230594774,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,735738521.0782692,0.17731872965773066,1,234.60257722888613,0.20564443623331322,1.2018342573076888,8.526854393204886,6061809.002964498,3.390481684748435e-05,24.103205535411405,0.0,0.8475410397542403,1132.8618329672345,8.526854393204886,10.247865716828194,10.247865716828194,8.526854393204886,3.390481684748435e-05,0.10491277324682212,4.000000000000001,0.0,0.0,4139.7115861870725,3.4605894443110827,0.45267885278973835,0.8154562092438636,0.4706561037330719,0.460347556549842,8.289601877555071,5893144.291568921,0.02926959541338817,1.0286204957915046,0.03010730574573609
Cagayan,265428,84.3379001665134,213.96610821924494,0.1515935,194.31531446180324,0.03660809702512613,0.07915502839811538,0.09209980061998388,0.16505190490225702,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.0657955215949051,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,188472028.1279195,0.17731872965773066,1,234.60257722888613,0.1812129271531333,1.2018342573076888,11.535681188105745,3061892.7863965323,8.39688171907151e-05,22.287675209297134,0.0,0.7744069347744001,777.2612578472128,11.535681188105746,13.863976833245346,13.863976833245346,11.535681188105745,8.39688171907151e-05,0.18911803865386564,4.000000000000001,0.0,0.0,2840.273492290482,2.7840923525969794,0.21811557047107236,0.6934120538044091,0.5135420181729603,0.5080999245442582,20.530064143138908,5449253.865385074,0.10565335110102464,0.5618921162484988,0.059365785038900394
Camarines Norte,122835,88.82260132018152,189.4534566609824,0.21706430000000002,167.61009048803024,0.03236695045568766,0.12888366676371502,0.18779738410323188,0.18591028482148728,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.11503016151119592,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,75234221.30615057,0.17731872965773066,1,234.60257722888613,0.20616970982006852,1.2018342573076888,7.693411720247289,945020.2286565757,7.203446175031827e-05,8.848353109100344,0.0,0.7255462338643202,670.440361952121,7.6934117202472905,9.246205760965669,9.246205760965669,7.693411720247289,7.203446175031827e-05,0.1166328570151691,4.0,0.0,0.0,2449.927831844364,2.5341261839498386,0.3237999999000435,0.8178342502108706,0.6677725037223953,0.6578973941222542,17.612158533704434,2163389.4934875844,0.10507815181307473,0.43682389671455585,0.04590064773455097
Camarines Sur,383327,92.94640543029585,215.63893477588044,0.3172596,176.713551992712,0.035744239972371604,0.12151861008050804,0.17901383863276674,0.2294120851389761,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.16686971132508066,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,247532601.53843608,0.17731872965773066,1,234.60257722888613,0.24007730266632976,1.2018342573076888,3.2020184488174364,1227420.1259298413,2.7916910376721784e-05,10.701305503977633,0.0,0.6507707219430403,706.8542079708482,3.2020184488174364,3.8482954643200213,3.8482954643200213,3.2020184488174364,2.7916910376721784e-05,0.046939611342733015,4.0,0.0,0.0,2582.9915611312135,2.2438314889830515,0.28291760318924625,0.9187681026411632,0.6451161458045138,0.636591625408002,6.825580970262057,2616429.4765876434,0.03862511331640007,0.46912027895766073,0.018119823933760857
Camiguin,18995,96.20523191380195,219.27628020358958,0.41041049999999996,168.76662973945372,0.0,0.05991606393427985,0.13798056528896288,0.2032505166190428,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.2339540547400589,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,11714372.101995245,0.17731872965773066,1,234.60257722888613,0.20580388311361492,1.2018342573076888,0.28019740180248,5322.349647238107,2.470501034623703e-06,0.04692716715267724,0.0,0.5812524288352002,675.0665189578149,0.28019740180248,0.3367508362948276,0.3367508362948276,0.28019740180248,2.470501034623703e-06,0.0055558198035699355,4.0,0.0,0.0,2466.8327669376677,2.0597900274908163,0.10597764653094027,0.7639774159182762,0.47497726157635395,0.4725199693650235,0.6040283334147525,11473.518193213224,0.003579074455342665,0.4638812226215291,0.0016602654341978387
Capiz,166428,85.33278461621302,248.3915829369223,0.22317670000000003,212.0006584217409,0.0,0.08277062304211626,0.12458610950924613,0.30602262850808715,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.08983127417732671,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,128930819.61975464,0.17731872965773066,1,234.60257722888613,0.3102364532160354,1.2018342573076888,0.9317442179844895,155068.32671072264,6.267853878989699e-06,1.0431463853724974,0.0,0.7209845644140802,848.0026336869637,0.9317442179844895,1.1198021202221222,1.1198021202221222,0.9317442179844895,6.267853878989699e-06,0.00991586942899256,4.0,0.0,0.0,3098.777119709537,2.59942418849724,0.1928944456038984,1.1342193561951621,0.7294227041004739,0.7229425786873498,1.5324670095473174,255045.41946494093,0.007228595519258828,0.6080027903894138,0.004395006246305781
Catanduanes,51389,73.4070479201092,198.75256459662137,0.27084949999999997,164.80279407754642,0.274732380199727,0.29601558538603184,0.21419689617654056,0.190961913515614,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.12064274963859055,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,30947664.258602075,0.17731872965773066,1,234.60257722888613,0.2137026808488161,1.2018342573076888,8.744295248830856,449360.58854216884,8.65349232974552e-05,4.446943173332926,0.0,0.6854064681888002,659.2111763101859,8.744295248830856,10.509193586057783,10.509193586057783,8.744295248830856,8.65349232974552e-05,0.1486391925205277,4.0,0.0,0.0,2408.8940636013212,2.3675228303043827,0.8707531197087717,0.8575610346262185,0.6277444883485661,0.6005672346975601,21.15746756183682,1087261.1005352323,0.12838051490729807,0.41329593077592813,0.05305914440210467
Cavite,782511,98.877564679978,310.5756049173212,0.0255369,305.16949323358415,0.0,0.2527916971026676,0.1010196233141053,0.19710243809770311,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.008274177260383667,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,872619085.2883103,0.17731872965773066,1,234.60257722888613,0.21834157689072206,1.2018342573076888,7.574430698294674,5927075.340153264,2.6012240094800413e-05,20.354864008822364,0.0,0.8684826728185602,1220.6779729343366,7.574430698294675,9.103210292813536,9.103210292813536,7.574430698294674,2.6012240094800413e-05,0.09464548464492903,4.000000000000001,0.0,0.0,4460.609935391631,3.7593167537793395,0.7390085424387792,0.8654433907412793,0.43009205181046295,0.4143137001078644,6.359896155736647,4976688.700721639,0.02084053713346972,1.1909676687822195,0.02482040592601771
Cebu,983408,81.29791925777063,261.91609483508523,0.18873399999999999,227.82730408567636,0.06413150649504587,0.1856228205854556,0.13361732101702944,0.2043417900664045,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.06734786049799353,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,818714812.0034794,0.17731872965773066,1,234.60257722888613,0.22051062972470287,1.2018342573076888,5.898815811589058,5800942.659643172,3.563186587828502e-05,35.040661959632516,0.0,0.7466890687616002,911.3092163427056,5.898815811589057,7.089398919915986,7.089398919915986,5.898815811589058,3.563186587828502e-05,0.07437010118200052,3.9999999999999996,0.0,0.0,3330.1124741856056,2.678214676405889,0.48807983673574845,0.8386436193755189,0.5865239588258836,0.5727979396909608,8.711858955443317,8567311.791654602,0.03823887128193884,0.6771018495315949,0.02589161046900138
