country,gdp_pc_pp,pop,urbanization_rate,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Benin,1733.3093993643502,10323474.0,0.4395,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.25,0.3302533219458435,20.0,0.08292798928509816,1.255298588167888,2.6845078565456943,27713447.059845205,8.117342316449196e-07,8.379917235296304,0.8071236358408502,0.44121735,8666.546996821753,53.69015713091388,53.97746853390672,67.39717844494827,53.69015713091389,1.623468463289839e-05,0.019106904420114094,5.0,2.7227628057754494,16.142472716817007,26242.11906714123,3.3742327382748654,1.6000000000000005,0.38949999588377865,3.3937396016581687,3.1765402671520446,3.9856588203047645,41145845.20428691,0.0022994503011213173,0.6735418101693971,0.0015487759182118172
Bolivia,5934.38797771874,10671200.0,0.68512,3.0,0.2,1.5,0.06,0.8,0.05,0.5333333333333333,0.45,0.4218342004210295,20.0,0.25299094871638006,1.3418117485225833,10.632119855724387,113457477.40440609,5.196273680948402e-07,5.545047570413657,3.168424887609049,0.9922858899999999,29671.9398885937,212.64239711448775,232.17667326348408,285.3260666822243,212.64239711448778,1.0392547361896801e-05,0.04083250444491936,5.0,10.219104333440699,63.36849775218097,70340.28976071253,3.334218359382375,2.4000000000000004,1.3539148475841705,2.255416846714412,2.038896829429828,16.16323252632133,172481086.93488017,0.002723656186115202,0.6577966281441726,0.0017916118554505969
Bosnia and Herzegovina,9387.350031380154,3829307.0,0.39766999999999997,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.32393223235700314,20.0,0.14001290809823436,1.2493272822979196,25.874116775867453,99079936.48864667,5.226218661839266e-07,2.0012795705311737,6.468529193966863,0.3487670600000001,46936.75015690078,517.4823355173489,517.1614863488977,646.5047998690698,517.4823355173489,1.0452437323678533e-05,0.038943012660252886,5.0,0.027270359165120234,129.37058387933723,144896.8193605759,3.3236921466748397,0.0,0.7562381074406394,2.4681242856999996,2.4681242856999996,32.34409292018147,123855461.42790133,0.003445497697652822,0.7999642110761747,0.002756274847467616
Botswana,15246.608797311901,2021144.0,0.57444,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.7083333333333333,0.2811780767140953,20.0,0.07042621696111831,1.2089389699717095,16.83008704874559,34016029.45804985,1.5978530293301495e-07,0.32294910631124557,4.930351690946526,0.95434085,76233.04398655951,336.60174097491176,322.7982650685277,406.9309620248939,336.6017409749117,3.1957060586602994e-06,0.011057889305620492,5.0,14.47433686256424,98.60703381893053,271120.1558721594,3.3822623656912003,3.200000000000001,0.5033290597731997,3.2664034159574444,2.848303778714892,20.466695982605458,41366139.785067126,0.0013423769347459024,0.8223157789146521,0.0011038577346926398
Brazil,14555.082195311496,200361925.0,0.8568700000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.5583333333333333,0.26557501018758395,20.0,0.2190353062941068,1.1941993145009573,10.1176854966641,2027198942.6562004,9.08333286465341e-08,18.199540581777217,3.236510349339286,0.5823356000000001,72775.41097655748,202.353709933282,191.07289787088285,241.6506616890509,202.353709933282,1.8166665729306823e-06,0.005998439709081854,5.000000000000001,14.152443168617681,64.7302069867857,274029.58932451485,3.391482721470091,0.8000000000000003,1.106351119339643,3.302651539985098,3.1969666907055743,10.853726321182084,2174673499.1352105,0.0007457001049900152,0.9321854262087362,0.0006951307701940167
Bulgaria,15695.017794275904,7265115.0,0.73948,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.7166666666666667,0.3230784715072762,20.0,0.4277098855127999,1.2485207651457937,13.20544489541507,95939075.79135346,1.079264595378862e-07,0.7840981400855902,4.941871459082515,0.29565078,78475.08897137953,264.1088979083014,263.7321368702138,329.7454432982848,264.1088979083014,2.1585291907577243e-06,0.014565546039415986,5.0,32.82412275357941,98.83742918165032,242897.92075982428,3.3769873004374875,3.2000000000000006,2.3105104979999997,2.2431041456000003,1.9559868149632,14.438068111042366,104894225.20455556,0.0009199140963260356,0.9146268596222666,0.0008413781410449372
Burkina Faso,1630.4444967271695,16934839.0,0.29859,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.4166666666666667,0.40566509188102295,20.0,0.345259870363266,1.3265373735307222,1.6549713109531046,28026672.700609762,4.1959675223360904e-07,7.105803443999058,0.5245275316789176,0.46578390000000003,8152.222483635846,33.09942621906208,35.634513645606155,43.90762592200855,33.09942621906208,8.39193504467218e-06,0.013143826677103319,5.0,2.2174383571759764,10.490550633578353,20095.94280305194,3.379677521908667,2.4000000000000004,1.8353202004681712,3.3937396016581687,3.0679405998989835,1.8795929648192484,31830604.244746637,0.0011528101499880558,0.8804945229789446,0.0010150430230990188
Burundi,746.960151427392,10162532.0,0.12057000000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.25,0.4629793127178333,20.0,0.10213299974961002,1.3806800555012047,1.3374992207719596,13592378.631070105,1.2905280834711473e-06,13.115032945174207,0.4482315109515841,0.21190360000000005,3734.8007571369594,26.74998441543919,30.247083538063293,36.93316996736495,26.749984415439194,2.5810561669422945e-05,0.038218213662101305,5.0,2.2785437897300307,8.96463021903168,8066.8847495852715,3.3428005730613015,2.4000000000000004,0.5141961935036782,2.4697888508587633,2.2326891211763216,1.7926139142441084,18217496.26715101,0.0023998789102986826,0.7461167238211152,0.001790589790119441
Cambodia,2943.5246683518503,15135169.0,0.20723000000000005,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.15,0.4592944496539701,20.0,0.029051198359788716,1.377199097964687,22.4511985028491,339802683.5931681,3.175973473347654e-06,48.06889525863374,5.612799625712275,0.050486593999999996,14717.623341759254,449.023970056982,506.1630767430467,618.395406526998,449.023970056982,6.351946946695309e-05,0.2866647401604847,5.0,0.023662730293895352,112.2559925142455,32043.982575551327,3.0049989927575957,0.0,0.14280992386390398,1.5154131100000001,1.5154131100000001,34.51030352649096,522319276.1147366,0.0117241427930054,0.6505650837181136,0.007627317937654677
Cameroon,2739.343944800181,22253959.0,0.54381,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5666666666666667,0.4197375746029477,20.0,0.047606027121154575,1.3398311415593882,4.369401588182823,97236483.79795542,7.087635110617965e-07,15.77279411586527,1.8604741904010589,0.5024353500000001,13696.719724000905,87.38803176365646,95.24280360278516,117.08520635652792,87.38803176365647,1.4175270221235933e-05,0.0514291124831059,5.0,15.36708105427842,37.20948380802118,32631.626408375203,3.326718117072116,3.2000000000000006,0.31961634933090066,1.8343680960785826,1.5995689797805237,6.914226173899798,153868905.79069299,0.0025240445571007514,0.6319436880263885,0.001595054026157181
Canada,41898.88235946359,35154279.0,0.81828,3.0,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.8333333333333333,0.3354838938558465,20.0,0.23708781730000006,1.260239721228972,17.05087400100515,599411181.8251812,3.1877531877820976e-08,1.1206316494643125,6.468735415794973,2.9354254999999996,209494.41179731794,341.01748002010294,344.52737493833354,429.763773954741,341.01748002010294,6.375506375564195e-07,0.011414915384656162,5.0,44.138309299491986,129.37470831589945,624454.4541006647,3.3840298342978135,3.200000000000001,1.4845425500000002,1.5066764561178583,1.3138218697347726,18.608378572449208,654164132.0735012,0.0004441258936885743,0.9163008982550453,0.0004069529553251654
Central African Republic,584.375944042188,4616417.0,0.40037,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.3147438330510679,20.0,0.06869580667148026,1.2406473321184426,1.8380026212969849,8484986.546999963,2.817584689919244e-06,13.007145861482927,0.4595006553242462,0.155265746,2921.879720210941,36.760052425939705,36.41818505086513,45.60626097077617,36.7600524259397,5.635169379838489e-05,0.03217745265332519,5.0,0.001937186573879519,9.190013106484924,9283.358126152258,3.3377799811426363,0.0,0.28490097264185144,3.2392822211843644,3.2392822211843644,2.708249612810204,12502409.552820442,0.004634430353304697,0.6786681008290772,0.0031452400463019285
Chad,2021.5934708651703,12825314.0,0.22471,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.7532009944644721,20.0,0.07190968099154395,1.654842034610844,2.132873029607248,27354766.326844256,6.055178555488726e-07,7.765956630020934,0.533218257401812,0.37478033999999993,10107.96735432585,42.65746059214496,59.92924169864552,70.59135887763706,42.65746059214496,1.2110357110977455e-05,0.023913513770631584,5.0,0.0022479690446955466,10.66436514803624,13420.013288103319,3.353045337794812,0.0,0.3063102435725145,3.3937396016581687,3.3937396016581687,3.74491545972354,48029716.67440875,0.001852457239150485,0.5695383654307385,0.001055045468016106
Chile,21714.0315564501,17619708.0,0.8953,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.3473941118185529,20.0,0.18626686982954885,1.2714908755487702,51.577697409276475,908783967.6638079,2.8715358400302757e-07,5.059562301286817,24.636591115476225,0.7125095800000003,108570.15778225049,1031.5539481855296,1053.7773066873901,1311.6114327542093,1031.5539481855296,5.743071680060552e-06,0.14268741971508717,5.0,234.89769624270505,492.7318223095245,312527.3402416149,3.2224028968847045,3.200000000000001,1.148815897833317,0.774316,0.6752035519999999,62.51993105700446,1101582929.40455,0.002879241051781242,0.8249800749500016,0.0023753164986976103
China,11524.567506562998,1357380000.0,0.55614,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.8416666666666667,0.2292163791392399,20.0,0.18822186322226658,1.159852624116077,14.29993511643881,19410445928.351715,1.8277891346618597e-07,248.10044156073153,4.7652375777660625,1.8526066,57622.837532815,285.99870232877623,260.2317414087222,331.7163453898239,285.99870232877623,3.6555782693237187e-06,0.011544647413210275,5.0,23.820147574219554,95.30475155532125,251390.5757921924,3.3864552818755578,3.200000000000001,1.0741369903180347,2.848032265,2.4834841350800008,15.386225169672883,20884954320.810577,0.0013350804844442755,0.9293985339968108,0.0012408218450102617
Colombia,12025.3853718442,48321405.0,0.76436,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.7166666666666667,0.2797792564799715,20.0,0.10178718715954246,1.2076175548331232,56.028303994974834,2707366368.8042965,8.662688290418673e-07,41.85932692700783,22.324025314438753,0.57398298,60126.926859221,1120.5660798994961,1073.1328012160827,1353.215269437168,1120.5660798994963,1.7325376580837346e-05,0.11834315428338565,5.0,166.39803806768992,446.48050628877513,214908.45181199233,3.241555085126809,3.2000000000000006,0.5294028561112344,1.4206400000000001,1.23879808,77.73118102561526,3756079879.46707,0.006463924325253826,0.7207957380257926,0.004659169104564205
Comoros,1399.7808484348998,734917.0,0.28296,3.0,0.2,1.5,0.06,0.8,0.05,0.26666666666666666,0.16666666666666666,0.197958724460889,20.0,0.041653463516364495,1.1303246425491325,1.8841276699231182,1384677.454796888,8.116384852824842e-07,0.5964869206883473,0.4843001119873813,0.500418376,5599.123393739599,37.68255339846236,33.17486615150389,42.59351870045557,37.68255339846236,1.623276970564968e-05,0.01319157971785876,4.0,0.2673496907959504,9.686002239747626,28284.297188658777,2.6959234825455756,1.8000000000000005,0.1655272106883409,1.9758310806870103,1.7980062834251793,2.892190354771333,2125519.858957484,0.002066173685691658,0.6514535486278821,0.001346016179625381
"Congo, Dem. Rep.",783.2592535785261,67513677.0,0.42494,3.0,0.2,1.5,0.06,0.8,0.05,0.4,0.375,0.2370560018580905,20.0,0.031093328767158562,1.1672584335895029,3.8389953281253395,259184690.5875632,3.6967703743085472e-06,249.58256099423633,1.125600452802325,0.08533887300000001,3916.2962678926306,76.7799065625068,70.43106298332442,89.62199346530006,76.77990656250678,7.393540748617095e-05,0.04654811478777676,5.0,3.32107857407086,22.5120090560465,16520.553106421892,3.3285515886136685,1.6000000000000005,0.14221612781995238,3.1,2.9015999999999993,5.513843143688507,372259825.0316504,0.007039614429701357,0.6962467426226472,0.004901308615998954
"Congo, Rep.",5680.2299827443285,4447632.0,0.6537999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3727534239023239,20.0,0.16160967859693265,1.29544690511866,19.51236259956436,86783808.2934256,1.0447475358071105e-06,4.6466525721768495,4.87809064989109,0.36748196999999994,28401.149913721652,390.2472519912872,408.0033471316341,505.5445948231747,390.24725199128716,2.089495071614221e-05,0.08120400444160486,5.0,0.02056530628115864,97.56181299782179,76192.86126574619,3.2583317339837055,0.0,0.8172949112616159,1.8343680960785824,1.8343680960785824,30.43221404150538,135351289.00184864,0.005357567234769331,0.6411745978439873,0.0034351360171753493
Costa Rica,13430.743207071202,4872166.0,0.7682100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.75,0.4818967549173638,20.0,0.24112379115111449,1.3985506824023444,17.352246985731856,84543027.78748523,2.2252333834189614e-07,1.0841706432758829,7.249827887428177,1.1960850600000004,67153.71603535602,347.0449397146371,398.6169909580903,485.3599372621861,347.044939714637,4.450466766837924e-06,0.03899712703503552,5.0,58.25361144446764,144.99655774856353,139352.91190510633,3.347907313763312,4.0,1.4005117402269684,1.984168669323803,1.6667016822319949,23.5662792154686,114818824.34011279,0.0017546519095876319,0.7363167866712733,0.0012919796557941787
Croatia,20048.987159099495,4255700.0,0.5896399999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5583333333333333,0.23052247153165525,20.0,0.3074818837962999,1.1610864425994154,44.953814553979434,191309948.59737027,2.3428177982295257e-07,0.9970329703925391,16.535286362147158,0.6877021299999998,100244.9357954975,899.0762910795886,819.1835993179551,1043.905292435076,899.0762910795886,4.685635596459052e-06,0.025172412410795153,5.0,105.98403412582215,330.70572724294317,434859.7129357599,3.3612091444677064,3.200000000000001,1.7001662130000001,2.4648051244,2.1493100684768,45.254614467525016,192590062.7894462,0.0022572020276338807,0.9933531659238543,0.0022421987802798585
Czech Republic,28124.4644802821,10514272.0,0.72992,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.9,0.23979983157078166,20.0,0.48631139266659984,1.1698504307822832,21.2446298338923,223371816.6128584,6.110723680530208e-08,0.6424981089393571,13.343057205503877,1.9330297000000005,140622.32240141052,424.892596677846,390.86002914199946,497.0607872597811,424.892596677846,1.2221447361060415e-06,0.009834862904162363,5.0,160.66038599229597,266.8611441100776,586415.4344074384,3.3849159486107716,4.0,2.3995712919999996,2.354,1.9773600000000002,19.60830273644454,206167028.4293222,0.0006971973724225686,1.0834507259216493,0.0007553789992618984
Denmark,42482.73245525211,5614932.0,0.87676,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.9166666666666669,0.2301060640275852,20.0,0.44589611798110007,1.1606930774147577,1.3398926620896023,7523406.184932094,2.1009633522882504e-09,0.01179676635759057,0.5428706102080814,3.0316706000000004,212413.66227626055,26.79785324179204,24.406031634033138,31.104082747324647,26.797853241792044,4.2019267045765e-08,0.0006949515244855764,5.0,4.159361090870118,10.857412204161625,923111.9708813773,3.398943865032672,3.200000000000001,2.394020512,1.3,1.1336000000000002,1.2515737791646075,7027501.662992288,2.946076457023838e-05,1.0705662617699976,3.153970059484609e-05
Djibouti,2902.5462446952693,872932.0,0.7734300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.25,0.2605986206727131,20.0,0.10193764365749666,1.1894982984017932,3.5261110931199227,3078055.208739361,4.229912570150627e-07,0.36924260396867276,1.0744474937595545,0.19268074000000002,14512.731223476347,70.52222186239844,66.2592238295123,83.8860629048367,70.52222186239845,8.459825140301255e-06,0.020812359620587417,5.0,3.8621107998666875,21.48894987519109,55689.977122722186,3.3691121670879673,2.4000000000000004,0.6477454237224755,1.790240136930322,1.6183770837850109,4.500633797514622,3928747.262132034,0.0015505812545588337,0.7834698959660173,0.0012148337341960662
Dominican Republic,11795.470579020399,10403761.0,0.7898000000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.5083333333333333,0.3771503990888722,20.0,0.143410012884762,1.2996005693521007,70.5666121932298,734158167.8380488,9.681322696606668e-07,10.07221674993713,22.21930716966461,0.9751257200000001,58977.352895102,1411.3322438645962,1481.409501296524,1834.168187671407,1411.332243864596,1.936264539321334e-05,0.16838277771466487,5.0,91.62745701840916,444.3861433932921,156376.2176510504,3.169080165710599,3.2000000000000006,0.7596875489201063,1.5489973692170464,1.3507257059572644,84.38320357826846,877902682.4426498,0.007153864952904355,0.8362637254910181,0.005982517757175423
Ecuador,10540.657366653302,15737878.0,0.63742,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.4583333333333333,0.25747347179967145,20.0,0.19552760747074657,1.186546082720012,59.5639717824389,937410521.107466,8.793525840120522e-07,13.83914368616643,18.300845306082824,0.8017432600000002,52703.28683326651,1191.279435648778,1115.7508670982352,1413.5079477939646,1191.279435648778,1.7587051680241042e-05,0.044521781202443156,5.0,68.25982542592739,366.0169061216566,204694.04659394413,3.3369563579688992,2.4000000000000004,1.0540490673628646,3.4056850967093406,3.078739327425243,64.75232128325639,1019064132.5726925,0.006143100855180866,0.9198739226950449,0.005650878281166507
"Egypt, Arab Rep.",10733.488722812801,82056378.0,0.43135,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.4583333333333333,0.4927783418827425,20.0,0.1184502890119491,1.408830126034286,3.971644143418442,325898733.11382985,7.277314598288696e-08,5.971500775020955,1.587490985864435,0.042767454999999996,53667.443614063995,79.43288286836884,92.0534036311997,111.90743838271072,79.43288286836884,1.4554629196577394e-06,0.007258056124703779,5.0,11.895784965777676,31.749819717288712,108907.87815271773,3.3894606209463416,2.4000000000000004,0.5815254473033205,2.9000000000000004,2.6216,5.506403110401687,451835495.04749656,0.0005130114963179174,0.7212774044667998,0.00037002360052581666
El Salvador,7515.082656377622,6340454.0,0.6672600000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5083333333333333,0.13424357530792413,20.0,0.1951788282528002,1.0701352339359869,56.88118400356825,360652530.6401603,1.2944440454147527e-06,8.20736292552615,20.12050708544192,0.7763161399999998,37575.413281888104,1137.623680071365,933.065213644124,1217.4111830042884,1137.623680071365,2.5888880908295053e-05,0.04526467621806629,5.0,118.06417234867365,402.4101417088383,279904.7417777624,3.332321931228675,2.4000000000000004,0.9714180189589343,2.4599999999999995,2.2238399999999996,57.381344756945104,363823776.88955164,0.007635490836318192,0.9912835651465574,0.007568936577869366
Estonia,25253.7672011471,1317997.0,0.67538,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.4,0.2800603915970392,20.0,0.3957416174170001,1.2078831330615611,34.73553132396878,45781326.07839688,1.631935032118437e-07,0.21508854765270038,8.683882830992195,1.6224853000000001,126268.8360057355,694.7106264793754,665.4882014245691,839.1292480830679,694.7106264793754,3.263870064236874e-06,0.054101559161733856,5.0,0.0366099613448218,173.67765661984384,450862.88455746917,3.296344259118909,0.0,2.0766337100000003,0.9381249647231473,0.9381249647231473,44.556423173940296,58725232.07398379,0.0017643475850175894,0.7795852730002023,0.001375459393733185
France,37216.8018998205,65939866.0,0.7951999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.95,0.2234491797478895,20.0,0.43999073406,1.1544045583839209,33.98426069925994,2240917596.618267,6.320249541222163e-08,4.167564078347509,21.46791110859484,2.6324213000000003,186084.00949910254,679.6852139851987,614.7462239443427,784.6317092906643,679.685213985199,1.2640499082444328e-06,0.019096781623413828,5.0,259.4727368255751,429.3582221718967,832780.0071096933,3.371936488177139,4.0,2.2638369500000004,1.5280000000000002,1.28352,30.87188012878165,2035687638.8599248,0.0008295145889182528,1.1008160357417507,0.0009131429613629389
Gabon,18646.36981443209,1671711.0,0.8715600000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.5333333333333333,0.5916666666666667,0.3299123735952057,20.0,0.13994045907514252,1.2549765065300778,75.36250724419523,125984332.34770082,7.230295359107176e-07,1.2086964285068418,29.739526186767158,0.5448309300000003,93231.84907216048,1507.250144883904,1514.8304143591042,1891.5635212933555,1507.250144883904,1.4460590718214358e-05,0.08751115820631024,5.0,218.0574168010916,594.7905237353432,282595.7937138594,3.2798076061389643,0.8000000000000002,0.7619340052728403,2.0079620562531773,1.943707270453076,125.2639180036688,209405069.6298312,0.006717871588426605,0.6016298104453988,0.004041671810341628
Georgia,6930.29138015289,4487200.0,0.53641,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.6166666666666667,0.3632651483124993,20.0,0.5676231992344137,1.28648367260485,26.054030975892328,116909647.79502407,8.302049633879265e-07,3.7252957117143035,6.747917228809801,0.06708400400000002,34651.456900764446,521.0806195178466,540.1190142231253,670.3617091205299,521.0806195178466,1.660409926775853e-05,0.14085310438557966,5.0,4.715649678791596,134.958344576196,95388.88346909486,3.204964096305066,2.4000000000000004,3.161153149785616,1.3442463,1.2151986552000003,32.5902005993027,146238748.12919107,0.00470257292393725,0.7994437130420664,0.003759442359163482
