country,gdp_pc_pp,pop,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Burundi,721.176561507,10524117.0,0.12359,285.727442065,1.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.25,0.462979312718,1.0,0.10226863015,1.13187651163,-1.63324981552,-17188512.1487,-1.32585177164e-06,-13.9534191694,-0.0407919356847,0.04666023,3605.88280754,-1.63324981552,-1.84863710381,-1.84863710381,-1.63324981552,-1.32585177164e-06,0.00334461959471,1.0,-0.0407919356847,-0.244751614108,-0.0407919356847,7788.43181214,3.39484502247,0.0,0.103267189701,-1.48187331052,-1.48187331052,-1.7471505928,-18387217.2553,-0.00242263917889,0.934807693307,-0.00226470174253
Cameroon,3045.91916487,23439189.0,0.54938,1032.64872204,1.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.566666666667,0.419737574603,1.0,0.018028650423,1.11772548849,-5.41298575227,-126875996.102,-5.81491158645e-07,-13.6296811693,-0.314897678533,0.099802922,15229.5958243,-5.41298575227,-6.05023214415,-6.05023214415,-5.41298575227,-5.81491158645e-07,0.00354163646963,1.0,-0.314897678533,-0.83355267847,-0.314897678533,36283.6132523,3.39482933858,0.0,0.0161419412854,-1.10062085765,-1.10062085765,-6.65109809873,-155896345.394,-0.00218360952432,0.813848431029,-0.00177712718535
Canada,43087.7573653,36286425.0,0.82006,42157.927991,1.0,0.2,1.5,0.06,0.8,0.05,0.866666666667,0.833333333333,0.335483893856,1.0,0.24114664264,1.09015315126,-28.1273319567,-1020640321.5,-5.1418635222e-08,-1.86579845059,-2.4169059764,0.66304528,215438.786827,-28.1273319567,-30.663099569,-30.663099569,-28.1273319567,-5.1418635222e-08,0.00122976245077,1.0,-2.4169059764,-3.34648519809,-2.4169059764,642173.263075,3.39825665257,0.0,0.304504528,-0.904005873672,-0.904005873672,-31.2931008683,-1135514757.68,-0.000726264321511,0.89883492451,-0.000652791736599
Central African Republic,647.880444823,4594621.0,0.40332,382.213174318,1.0,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.314743833051,1.0,0.00945003463381,1.08336588753,-2.10800605066,-9685488.8685,-2.58928761671e-06,-11.8967952588,0.0,0.0310531492,3239.40222411,-2.10800605066,-2.283741846,-2.283741846,-2.10800605066,-2.58928761671e-06,0.00275438123247,1.0,0.0,-0.302526793665,0.0,10292.1864829,3.39459906097,0.0,0.00922010462524,-1.94356933271,-1.94356933271,-2.90533155752,-13348897.3861,-0.0044843637136,0.725564710578,-0.00325369605999
Chad,1845.91467919,14452543.0,0.22618,664.295651899,1.0,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.753200994464,1.0,0.0357168332084,1.22685265999,-2.65383610614,-38354680.4389,-6.57621358428e-07,-9.5043009604,0.0,0.052886108,9229.57339594,-2.65383610614,-3.25586588598,-3.25586588598,-2.65383610614,-6.57621358428e-07,0.00264401301257,1.0,0.0,-0.4543455884,0.0,12253.7987387,3.39473086501,0.0,0.0345768918488,-2.03624376099,-2.03624376099,-3.54868712977,-51287553.3366,-0.00192245458026,0.747836033183,-0.00143768080728
Chile,22706.720537,17909754.0,0.89697,13792.9260544,1.0,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,1.0,0.166982123967,1.09405081535,-133.675721115,-2394099280.95,-7.40097959371e-07,-13.2549723882,-38.5206469122,0.16560282,113533.602685,-133.675721115,-146.248031679,-146.248031679,-133.675721115,-7.40097959371e-07,0.0271039195418,1.0,-38.5206469122,-52.0549282597,-38.5206469122,326814.988575,3.36169230298,0.0,0.186146855134,-0.46430904,-0.46430904,-172.298004344,-3085814872.5,-0.00758797396848,0.775840217209,-0.00588705537188
China,14400.8860587,1378665000.0,0.56778,8123.18087255,1.0,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,1.0,0.19586191952,1.05537670319,-31.0584786817,-42819237511.7,-2.76575716773e-07,-381.305260565,-3.48032150906,0.44824216,72004.4302934,-31.0584786817,-32.7783948372,-32.7783948372,-31.0584786817,-2.76575716773e-07,0.00147210807041,1.0,-3.48032150906,-5.16879432038,-3.48032150906,314133.006393,3.39798661903,0.0,0.222599482063,-1.703893893,-1.703893893,-32.5218353786,-44836716172.2,-0.00225832183145,0.955003871096,-0.00215670609122
Colombia,13124.3248436,48653419.0,0.76708,5805.60533452,1.0,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.716666666667,0.27977925648,1.0,0.104940216041,1.07192359697,-108.311371655,-5269718547.61,-1.21740363029e-06,-59.2308489165,-8.52490627452,0.145318898,65621.624218,-108.311371655,-116.101515097,-116.101515097,-108.311371655,-1.21740363029e-06,0.0138590107569,1.0,-8.52490627452,-16.2207518965,-8.52490627452,234547.854061,3.37963826453,0.0,0.108932801422,-0.850752,-0.850752,-124.550171189,-6059791665.36,-0.00949002502397,0.869620415787,-0.00825271950718
Comoros,1411.15233854,795601.0,0.28412,775.080084705,1.0,0.2,1.5,0.06,0.8,0.05,0.266666666667,0.166666666667,0.197958724461,1.0,0.0416231060007,1.0451475169,-2.27595198385,-1810749.6743,-6.18636996266e-07,-0.492188212866,-0.0102537890442,0.125104594,5644.60935416,-2.27595198385,-2.3787055645,-2.3787055645,-2.27595198385,-6.18636996266e-07,0.00100847401681,1.0,-0.0102537890442,-0.230710253493,-0.0102537890442,28514.0721609,2.71814632437,0.0,0.041381802672,-1.18549864841,-1.18549864841,-2.2313559445,-1775269.0208,-0.00158122966852,1.01998607145,-0.00161283223766
"Congo, Dem. Rep.",742.307904932,78736153.0,0.43015,444.505316816,1.0,0.2,1.5,0.06,0.8,0.05,0.4,0.375,0.237056001858,1.0,0.0834408819573,1.05794224952,-3.90347936526,-307344948.535,-2.95385025911e-06,-232.57480594,-0.0676970519102,0.056768334,3711.53952466,-3.90347936526,-4.12965574063,-4.12965574063,-3.90347936526,-2.95385025911e-06,0.00354863319975,1.0,-0.0676970519102,-0.451313679401,-0.0676970519102,15656.8047026,3.3944072379,0.0,0.0791488218624,-1.86,-1.86,-4.06478340783,-320045408.311,-0.00547587245242,0.960316694301,-0.00525857173192
