country,gdp_pc_pp,pop,urbanization_rate,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Central African Republic,584.375944042188,4616417.0,0.40037,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.3147438330510679,20.0,0.06869580667148026,1.2406473321184426,1.8380026212969849,8484986.546999963,2.4899319543065422e-06,11.494564202703943,0.0,0.155265746,2921.8797202109404,36.760052425939705,16.9620432864349,45.60626097077617,36.7600524259397,4.979863908613083e-05,0.03217745265332519,5.0,0.0,28.644217684341278,9283.358126152258,3.3377799811426363,0.0,0.28490097264185144,3.2392822211843644,3.2392822211843644,2.3933112908019534,11048522.92915008,0.00409549933600479,0.7679747420909483,0.0031452400463019285
Chad,2021.5934708651703,12825314.0,0.22471,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.7532009944644721,20.0,0.07190968099154395,1.654842034610844,2.132873029607248,27354766.326844256,5.156081465856542e-07,6.6128363809190445,0.0,0.37478033999999993,10107.96735432585,42.65746059214496,38.14483794246544,70.59135887763706,42.65746059214496,1.0312162931713086e-05,0.023913513770631584,5.0,0.0,32.44652093517162,13420.013288103319,3.3530453377948115,0.0,0.3063102435725145,3.3937396016581687,3.3937396016581687,3.188855459196562,40898072.5648101,0.0015773969916077365,0.6688522126194547,0.001055045468016106
Chile,21714.0315564501,17619708.0,0.8953,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.3473941118185529,20.0,0.18626686982954885,1.2714908755487702,51.577697409276475,908783967.6638079,4.422338244313692e-07,7.792030854203992,25.241882351104366,0.7125095800000003,108570.15778225049,1031.5539481855294,1056.06872512052,1311.6114327542093,1031.5539481855296,8.844676488627386e-06,0.14268741971508717,5.0,504.8376470220874,760.3803546557771,312527.3402416149,3.2224028968847045,3.2000000000000006,1.148815897833317,0.774316,0.6752035519999999,96.2844615383004,1696504097.242084,0.004434204734758218,0.53568038482263,0.0023753164986976107
China,11524.567506562998,1357380000.0,0.55614,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.8416666666666667,0.2292163791392399,20.0,0.18822186322226658,1.159852624116077,14.29993511643881,19410445928.351715,2.0772790959066776e-07,281.9657099201806,4.036134042563862,1.8526066,57622.837532815,285.99870232877623,194.63640734412894,331.7163453898239,285.99870232877623,4.154558191813355e-06,0.011544647413210275,5.0,80.72268085127723,217.8026188969722,251390.5757921924,3.3864552818755578,3.2000000000000006,1.0741369903180347,2.848032265,2.4834841350800008,17.486417499569782,23735713385.566032,0.0015173165925412503,0.8177738588702134,0.0012408218450102614
Colombia,12025.3853718442,48321405.0,0.76436,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.7166666666666667,0.2797792564799715,20.0,0.10178718715954246,1.2076175548331232,56.028303994974834,2707366368.8042965,1.3476223268007323e-06,65.11900424038055,17.73409437025934,0.57398298,60126.926859221,1120.5660798994961,879.3344737328084,1353.215269437168,1120.5660798994963,2.695244653601465e-05,0.11834315428338565,5.0,354.6818874051867,828.5626831095465,214908.45181199233,3.241555085126809,3.200000000000001,0.5294028561112344,1.4206400000000001,1.23879808,120.92351880486031,5843194326.194771,0.010055687619623919,0.46333669867306965,0.004659169104564205
Comoros,1399.7808484348998,734917.0,0.28296,3.0,0.2,1.5,0.06,0.8,0.05,0.26666666666666666,0.16666666666666666,0.197958724460889,20.0,0.041653463516364495,1.1303246425491325,1.8841276699231182,1384677.454796888,8.079772220867221e-07,0.5937961961243076,0.06443707644145616,0.500418376,5599.123393739599,37.68255339846236,14.885575830629417,42.59351870045557,37.68255339846236,1.6159544441734445e-05,0.01319157971785876,4.0,1.2887415288291233,28.996684398655276,28284.297188658777,2.6959234825455756,1.8000000000000005,0.1655272106883409,1.9758310806870103,1.7980062834251793,2.87914381953049,2115931.7384178895,0.002056853272960315,0.6544055413773556,0.0013460161796253808
"Congo, Dem. Rep.",783.2592535785261,67513677.0,0.42494,3.0,0.2,1.5,0.06,0.8,0.05,0.4,0.375,0.2370560018580905,20.0,0.031093328767158562,1.1672584335895029,3.8389953281253395,259184690.5875632,3.819283809751404e-06,257.8538935028858,0.39150872858387226,0.08533887300000001,3916.2962678926306,76.7799065625068,39.97899867043429,89.62199346530006,76.77990656250678,7.638567619502808e-05,0.046548114787776755,5.0,7.830174571677443,57.47316936654323,16520.553106421892,3.3285515886136685,1.6000000000000005,0.14221612781995238,3.1000000000000005,2.9015999999999993,5.696575582446668,384596763.8793912,0.007272911946357943,0.6739128222848049,0.004901308615998955
"Congo, Rep.",5680.2299827443285,4447632.0,0.6537999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3727534239023239,20.0,0.16160967859693265,1.29544690511866,19.51236259956436,86783808.2934256,9.495246918958612e-07,4.223136404466174,0.0,0.36748196999999994,28401.149913721652,390.2472519912872,227.19562138282947,505.54459482317475,390.24725199128716,1.899049383791722e-05,0.08120400444160486,5.0,0.0,278.3489734403453,76192.86126574619,3.2583317339837055,0.0,0.8172949112616159,1.8343680960785824,1.8343680960785824,27.658489415958122,123014782.59807666,0.004869255206211789,0.7054746304513039,0.0034351360171753493
Costa Rica,13430.743207071202,4872166.0,0.7682100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.75,0.4818967549173638,20.0,0.24112379115111449,1.3985506824023444,17.352246985731856,84543027.78748523,3.191775713501608e-07,1.5550861110948275,8.695947783611144,1.1960850600000004,67153.71603535602,347.0449397146371,398.2816048255292,485.35993726218624,347.044939714637,6.383551427003217e-06,0.03899712703503552,5.0,173.9189556722229,260.99728810887996,139352.91190510633,3.347907313763312,4.0,1.4005117402269684,1.984168669323803,1.6667016822319949,33.802421902354006,164691010.7103045,0.002516794594401689,0.5133433052772898,0.001291979655794179
Croatia,20048.987159099495,4255700.0,0.5896399999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5583333333333333,0.23052247153165525,20.0,0.3074818837962999,1.1610864425994154,44.953814553979434,191309948.59737027,2.3427305449777178e-07,0.9969958380261674,11.875144637304125,0.6877021299999998,100244.9357954975,899.0762910795886,620.3034339986892,1043.905292435076,899.0762910795886,4.6854610899554354e-06,0.025172412410795153,5.0,237.50289274608255,661.1047511824693,434859.7129357599,3.3612091444677064,3.200000000000001,1.7001662130000001,2.4648051244000007,2.1493100684768005,45.2529290559345,192582890.18334046,0.0022571179629588354,0.9933901626216206,0.0022421987802798585
Czech Republic,28124.4644802821,10514272.0,0.72992,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.9,0.23979983157078166,20.0,0.48631139266659984,1.1698504307822832,21.2446298338923,223371816.6128584,8.147053909246614e-08,0.8566034080048218,8.390939661648325,1.9330297000000005,140622.32240141052,424.892596677846,381.7102810561232,497.0607872597811,424.892596677846,1.6294107818493225e-06,0.009834862904162363,5.0,167.8187932329665,283.1692994366243,586415.4344074384,3.384915948610771,4.0,2.3995712919999996,2.354,1.9773600000000005,26.142550017706014,274869881.65976584,0.000929530588432516,0.8126456607906873,0.0007553789992618984
Denmark,42482.73245525211,5614932.0,0.87676,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.9166666666666669,0.2301060640275852,20.0,0.44589611798110007,1.1606930774147577,1.3398926620896023,7523406.184932094,2.465686763282533e-09,0.013844663509131518,0.6774462511747051,3.0316706000000004,212413.66227626055,26.79785324179204,24.49758211603414,31.104082747324643,26.797853241792044,4.931373526565066e-08,0.0006949515244855764,5.0,13.548925023494101,20.155425654784615,923111.9708813773,3.398943865032672,3.200000000000001,2.394020512,1.3,1.1336000000000002,1.4688447074512672,8247463.150898758,3.457509963603283e-05,0.9122085236733964,3.153970059484609e-05
Djibouti,2902.5462446952693,872932.0,0.7734300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.25,0.2605986206727131,20.0,0.10193764365749666,1.1894982984017932,3.5261110931199227,3078055.208739361,3.971366783820993e-07,0.3466733149334427,0.3171310101466887,0.19268074000000002,14512.731223476347,70.52222186239844,39.28111354634588,83.88606290483669,70.52222186239845,7.942733567641987e-06,0.020812359620587417,5.0,6.342620202933772,50.947569561424594,55689.977122722186,3.3691121670879673,2.4000000000000004,0.6477454237224755,1.790240136930322,1.6183770837850109,4.2255406638239865,3688609.6627532,0.0014558047685016694,0.8344757212509933,0.001214833734196066
Dominican Republic,11795.470579020399,10403761.0,0.7898000000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.5083333333333333,0.3771503990888722,20.0,0.143410012884762,1.2996005693521007,70.5666121932298,734158167.8380488,9.635454200890123e-07,10.024496263250683,13.163063041010293,0.9751257200000001,58977.352895102,1411.332243864596,1028.3911884428144,1834.168187671407,1411.332243864596,1.9270908401780243e-05,0.16838277771466487,5.0,263.26126082020585,1069.0382600487983,156376.2176510504,3.169080165710599,3.2000000000000006,0.7596875489201063,1.5489973692170464,1.3507257059572644,83.98341000324025,873743325.6387208,0.007119971131343789,0.8402446648749698,0.005982517757175422
Ecuador,10540.657366653302,15737878.0,0.63742,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.4583333333333333,0.25747347179967145,20.0,0.19552760747074657,1.186546082720012,59.5639717824389,937410521.107466,9.068858702418983e-07,14.272459185790819,12.359989363822596,0.8017432600000002,52703.28683326651,1191.279435648778,745.7914721604923,1413.5079477939641,1191.279435648778,1.8137717404837958e-05,0.044521781202443156,5.0,247.19978727645196,914.916262909924,204694.04659394413,3.3369563579688992,2.4000000000000004,1.0540490673628646,3.4056850967093406,3.078739327425243,66.77977219242938,1050971907.632246,0.006335446630083585,0.8919463158814351,0.0056508782811665065
"Egypt, Arab Rep.",10733.488722812801,82056378.0,0.43135,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.4583333333333333,0.4927783418827425,20.0,0.1184502890119491,1.408830126034286,3.971644143418442,325898733.11382985,7.571585931426297e-08,6.212969172485984,0.8174158329907902,0.042767454999999996,53667.443614063995,79.43288286836882,74.75217324676572,111.90743838271072,79.43288286836884,1.5143171862852592e-06,0.007258056124703779,5.0,16.348316659815804,53.50358179576081,108907.87815271773,3.3894606209463416,2.4000000000000004,0.5815254473033205,2.9000000000000004,2.6216,5.729064445459536,470106277.72298807,0.000533756040874489,0.6932448013507851,0.0003700236005258167
El Salvador,7515.082656377622,6340454.0,0.6672600000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5083333333333333,0.13424357530792413,20.0,0.1951788282528002,1.0701352339359869,56.88118400356825,360652530.6401603,1.457613166909272e-06,9.241929234582564,9.277787958302646,0.7763161399999998,37575.413281888104,1137.623680071365,573.3504142985831,1217.4111830042887,1137.623680071365,2.915226333818544e-05,0.045264676218066305,5.0,185.55575916605292,829.6165278717583,279904.7417777624,3.332321931228675,2.4000000000000004,0.9714180189589343,2.4599999999999995,2.2238399999999996,64.61446050832153,409685014.5878293,0.0085979707027556,0.8803166281368653,0.0075689365778693635
Estonia,25253.7672011471,1317997.0,0.67538,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.4,0.2800603915970392,20.0,0.3957416174170001,1.2078831330615611,34.73553132396878,45781326.07839688,1.443991901174175e-07,0.19031769937718596,0.0,1.6224853000000001,126268.8360057355,694.7106264793754,376.0200510667448,839.1292480830679,694.7106264793754,2.88798380234835e-06,0.054101559161733856,5.0,0.0,463.10919701632326,450862.88455746917,3.296344259118909,0.0,2.0766337100000003,0.9381249647231473,0.9381249647231473,39.42504630526844,51962092.755204886,0.001561155054263652,0.8810523912898236,0.0013754593937331848
France,37216.8018998205,65939866.0,0.7951999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.95,0.2234491797478895,20.0,0.43999073406,1.1544045583839209,33.98426069925994,2240917596.618267,9.426621853416255e-08,6.215901818469396,15.57801153477783,2.6324213000000003,186084.00949910254,679.6852139851987,632.0519486840417,784.6317092906643,679.685213985199,1.8853243706832516e-06,0.019096781623413828,5.0,311.5602306955566,464.13999130217906,832780.0071096933,3.3719364881771385,4.0,2.2638369500000004,1.5280000000000002,1.28352,46.04526102647291,3036218342.020646,0.0012372170276859545,0.7380620707030262,0.0009131429613629389
Gabon,18646.36981443209,1671711.0,0.8715600000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.5333333333333333,0.5916666666666667,0.3299123735952057,20.0,0.13994045907514252,1.2549765065300778,75.36250724419523,125984332.34770082,9.197955647252862e-07,1.537632363302473,15.096100796566155,0.5448309300000003,93231.84907216048,1507.2501448839039,1170.8812664063532,1891.563521293356,1507.250144883904,1.8395911294505724e-05,0.08751115820631024,5.0,301.9220159313232,1022.6042708183255,282595.7937138594,3.2798076061389643,0.8000000000000003,0.7619340052728403,2.0079620562531773,1.9437072704530758,159.35337420864911,266392788.55171502,0.008546080325260486,0.47292696259772593,0.004041671810341627
