country,gdp_pc_pp,pop,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Denmark,45686.4845315,5731118.0,0.87847,53417.6642756,3.0,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.916666666667,0.230106064028,1.0,0.451262143978,1.16069307742,2.33315225347,13371570.8766,4.16185499767e-09,0.0238520820905,0.361171433114,0.67076972,228432.422658,2.33315225347,2.70807366915,2.70807366915,2.33315225347,4.16185499767e-09,5.45469306854e-05,1.0,0.361171433114,0.537279817855,0.361171433114,992726.652479,3.39991714751,0.0,0.485247662401,1.28108494653,1.28108494653,2.76450274582,15843691.4476,6.05102969548e-05,0.84396814472,5.10687630574e-05
Djibouti,3139.27353523,942333.0,0.7743,1862.16727373,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.25,0.260598620673,1.0,0.0997042200049,1.1894982984,6.96570141273,6564010.30936,7.80901028821e-07,0.735868809192,0.131346761686,0.038536148,15696.3676762,6.96570141273,8.28568997762,8.28568997762,6.96570141273,7.80901028821e-07,0.00166256776913,1.0,0.131346761686,0.875645077907,0.131346761686,60231.9675968,3.39739881262,0.0,0.129549084745,1.76392175148,1.76392175148,9.34566071168,8806724.49542,0.00297701382399,0.745340712404,0.00221888960441
Dominica,10174.0385414,73543.0,0.6982,7144.45467278,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.0,1.47170826203,1.0,0.145975100282,2.33358999477,203.339242474,14954177.9093,8.33635735765e-06,0.613080729153,0.0,0.44,40696.1541656,203.339242474,474.510421783,474.510421783,203.339242474,8.33635735765e-06,0.051552163808,1.0,0.0,14.8004245395,0.0,27652.3243197,2.63312594781,0.0,0.226732475891,2.52415037197,2.52415037197,582.071564179,42807289.0444,0.0572114565726,0.349337186333,0.019986089265
Dominican Republic,14098.8758698,10648791.0,0.79841,6722.22353581,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.508333333333,0.377150399089,1.0,0.156371125704,1.29960056935,164.458919846,1751288665.53,2.07955315046e-06,22.1447268726,8.79224030672,0.30391702,70494.379349,164.458919846,213.730905867,213.730905867,164.458919846,2.07955315046e-06,0.0153700466953,1.0,8.79224030672,28.8270173991,8.79224030672,186913.177129,3.3770069872,0.0,0.168358933691,1.52427155081,1.52427155081,236.860768678,2522280821.75,0.0167999754636,0.694327392267,0.0116646831538
Ecuador,10462.4413269,16385068.0,0.63976,5968.98413849,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.458333333333,0.2574734718,1.0,0.204859374659,1.18654608272,189.686718853,3108029787.1,3.54871732695e-06,58.1459747148,9.74236320807,0.15908827,52312.2066346,189.686718853,225.072033199,225.072033199,189.686718853,3.54871732695e-06,0.00719479032177,1.0,9.74236320807,26.5953289241,9.74236320807,203175.132059,3.38946288687,0.0,0.218044576169,3.3527541915,3.3527541915,258.399386116,4233891512.67,0.0246978098172,0.734083473277,0.018130254013
"Egypt, Arab Rep.",10319.2569275,95688681.0,0.43222,3514.49009689,3.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.458333333333,0.492778341883,1.0,0.122676409209,1.40883012603,7.93020822727,758831165.322,1.59471252513e-07,15.2595938104,0.463121648793,0.047713502,51596.2846375,7.93020822727,11.1723162563,11.1723162563,7.93020822727,1.59471252513e-07,0.000681482090519,1.0,0.463121648793,1.5156708506,0.463121648793,104704.854601,3.39897408856,0.0,0.12022109056,2.8576176914,2.8576176914,11.3737378002,1088337968.14,0.00110218573684,0.697238530249,0.000768486363213
El Salvador,7989.99725603,6344722.0,0.67189,4223.58457943,3.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.508333333333,0.134243575308,1.0,0.216037682101,1.07013523394,199.887898889,1268233149.61,4.68253230282e-06,29.7093657174,9.76114574939,0.1740103,39949.9862802,199.887898889,213.907083439,213.907083439,199.887898889,4.68253230282e-06,0.00684261866666,1.0,9.76114574939,28.8856058099,9.76114574939,297593.28287,3.38934356053,0.0,0.20973778404,2.42183752297,2.42183752297,227.550587906,1443745221.2,0.0284794325472,0.878432794786,0.0250172675264
Estonia,27735.1385141,1316481.0,0.67468,17574.6873553,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.4,0.280060391597,1.0,0.396474445,1.20788313306,54.9323466239,72317390.6158,2.55005883708e-07,0.335710400789,0.0,0.34059864,138675.69257,54.9323466239,66.3518549465,66.3518549465,54.9323466239,2.55005883708e-07,0.00393267260781,1.0,0.0,20.9227054137,0.0,495163.531622,3.39225578808,0.0,0.4169369,0.924192448237,0.924192448237,80.1426659346,105506296.992,0.00288957150489,0.685431985364,0.00198060473345
Ethiopia,1608.29347612,102403196.0,0.19922,706.757754078,3.0,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.591666666667,0.378116165384,1.0,0.114872230631,1.30051289402,5.24077264698,536671868.56,1.5154978021e-06,155.191818466,0.547116956659,0.15016709,8041.4673806,5.24077264698,6.81569240202,6.81569240202,5.24077264698,1.5154978021e-06,0.00356569202517,1.0,0.547116956659,1.26096097565,0.547116956659,21267.1874857,3.39432234685,0.0,0.117646441488,1.76349031908,1.76349031908,6.6508434751,681067627.946,0.00413534194713,0.787986165454,0.00325859224376
Fiji,8862.74044256,898760.0,0.54099,5153.35154432,3.0,0.2,1.5,0.06,0.8,0.05,1.0,0.675,0.336139019412,1.0,0.191434908248,1.26085859477,261.042240912,234614324.442,5.96622818647e-06,5.36220724487,50.0416905023,0.6,35450.9617702,261.042240912,329.137353052,329.137353052,261.042240912,5.96622818647e-06,0.0400073824825,1.0,50.0416905023,78.185621365,50.0416905023,105465.178759,2.67178387898,0.0,0.199735634202,1.113868184,1.113868184,338.705446078,304414906.717,0.0382167850083,0.770705767902,0.0294538966366
