country,gdp_pc_pp,pop,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Albania,11424.6283187,2876101.0,0.58376,4146.89625046,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.185279986031,1.0,0.183943312586,1.1183474946,41.357722091,118948985.864,6.67148942392e-07,1.91878774036,0.0,0.086087198,57123.1415934,41.357722091,46.2523048828,46.2523048828,41.357722091,6.67148942392e-07,0.0044676867198,1.0,0.0,19.0159157303,0.0,308307.134608,3.39099980367,0.0,0.191790901534,0.0885769655118,0.0885769655118,55.4297892881,159421672.401,0.00485178053429,0.746128077017,0.00362004968016
Algeria,13974.6662247,40606052.0,0.71304,3843.75232202,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.288910450329,1.0,0.145444582109,1.21624346508,15.6525192645,635587011.187,2.49671545031e-07,10.1381757404,7.85675056404,0.15218446,69873.3311234,15.6525192645,19.0372742675,19.0372742675,15.6525192645,2.49671545031e-07,0.00886564477349,1.0,7.85675056404,20.8222609633,7.85675056404,241851.172375,3.38701467529,0.0,0.15626269646,0.0399728750415,0.0399728750415,28.0649114481,1139605253.64,0.00200827060889,0.557725588891,0.00112006390799
Angola,6024.72613816,28813463.0,0.44819,3110.80818263,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.432397390525,1.0,0.127358535734,1.3517904141,3.33776801682,96172655.2552,2.11831601039e-07,6.10360199877,0.0,0.18571632,30123.6306908,3.33776801682,4.51196280961,4.51196280961,3.33776801682,2.11831601039e-07,0.00135713673424,1.0,0.0,0.502847746388,0.0,69666.5413596,3.39782268509,0.0,0.130048432798,0.130383947335,0.130383947335,6.74017747283,194207854.227,0.00111875250729,0.495204767274,0.000554011575012
Antigua and Barbuda,20777.613083,100963.0,0.23393,14353.3788139,3.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.416666666667,0.400510641609,1.0,0.139014907013,1.32166814984,1000.31367643,100994669.713,1.17464090683e-05,1.18595269876,12.653365838,0.153,83110.4523321,1000.31367643,1322.08272599,1322.08272599,1000.31367643,1.17464090683e-05,0.0557421055739,1.0,12.653365838,45.6162593711,12.653365838,207511.221171,2.64974680723,0.0,0.163904959972,0.136135948905,0.136135948905,2393.7159956,241676748.064,0.115206495859,0.417891545308,0.0481438205838
Argentina,10405.0,43847430.0,0.91893,12449.2168521,3.0,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.375,0.269549514885,1.0,0.154097673055,1.19795388607,13.5299703479,593254427.73,3.0589302915e-07,13.4126231831,1.14962734334,0.050750804,52024.9999999,13.5299703479,16.2082805566,16.2082805566,13.5299703479,3.0589302915e-07,0.00303831805133,1.0,1.14962734334,4.18046306671,1.14962734334,193007.21065,3.39536372916,0.0,0.161626621754,0.0962932957087,0.0962932957087,22.0914004505,968651134.855,0.00212315237391,0.612454170942,0.00130033352695
Armenia,8174.36673173,2924816.0,0.62558,3606.15205715,3.0,0.2,1.5,0.06,0.8,0.05,0.4,0.425,0.366695721222,1.0,0.353665438477,1.28972441138,20.8879225414,61093330.0559,5.78480563133e-07,1.69194920674,0.598297215278,0.0209314598,40871.8336587,20.8879225414,26.9396636047,26.9396636047,20.8879225414,5.78480563133e-07,0.0110167469849,1.0,0.598297215278,3.51939538399,0.598297215278,111459.80521,3.38129832025,0.0,0.402563319538,0.0525741723123,0.0525741723123,29.0893797294,85081083.2626,0.00355860957601,0.718060087074,0.00255529550201
Australia,44414.029479,24127159.0,0.89554,49927.8195095,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.916666666667,0.27360239086,1.0,0.22769110058,1.20178249216,39.3462512167,949313259.16,7.82085436785e-08,1.88694996849,2.06312005085,0.65936592,222070.147395,39.3462512167,47.2856358443,47.2856358443,39.3462512167,7.82085436785e-08,0.00113865080466,1.0,2.06312005085,2.81334552389,2.06312005085,811652.802803,3.3983264356,0.0,0.282336592,0.120054173959,0.120054173959,49.7837410838,1201140236.74,0.00112090124827,0.790343400479,0.00088589690416
Austria,44143.7001647,8747358.0,0.66032,44176.515216,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.891666666667,0.232278518207,1.0,0.4838857587,1.1627453167,51.3776939381,449419082.091,9.52868253463e-08,0.833507973987,9.67980831738,0.64525414,220718.500823,51.3776939381,59.7391730095,59.7391730095,51.3776939381,9.52868253463e-08,0.00190179793424,1.0,9.67980831738,13.6265558421,9.67980831738,950232.085718,3.39724770935,0.0,0.49449017,0.0642666682346,0.0642666682346,60.144878924,526108787.815,0.00136247932773,0.854232228201,0.00116387375201
Azerbaijan,15994.0097416,9762274.0,0.54895,3876.93643264,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.25,0.598221283185,1.0,0.4315486726,1.50843827831,11.4025656194,111314969.88,1.3420171208e-07,1.3101138846,0.0,0.0571493,79970.048708,11.4025656194,17.2000664514,17.2000664514,11.4025656194,1.3420171208e-07,0.00648120839168,1.0,0.0,1.20100374428,0.0,133679.711765,3.38708457338,0.0,0.485983358847,0.0525741723123,0.0525741723123,18.4687786254,180297277.387,0.00115473098515,0.61739684311,0.000712927264874
Bangladesh,3319.35355607,162951560.0,0.35035,1358.77975225,3.0,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.616666666667,0.289708907625,1.0,0.147886692351,1.21699773895,33.8023531309,5508146174.35,3.15317911054e-06,513.815455022,3.49090300817,0.087379278,16596.7677804,33.8023531309,41.1373873315,41.1373873315,33.8023531309,3.15317911054e-06,0.0154348257708,1.0,3.49090300817,7.95226688577,3.49090300817,57287.7372547,3.37725451234,0.0,0.138046064324,0.0991172160226,0.0991172160226,41.0299078813,6685887495.92,0.0123608127873,0.823846673715,0.0101834144992
Belarus,16742.2554956,9507120.0,0.77046,4989.25461056,3.0,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.516666666667,0.386444536754,1.0,0.435313789819,1.30838040675,29.5077093393,280533333.614,2.7028313813e-07,2.56961422818,1.6190969751,0.172373852,83711.277478,29.5077093393,38.6073087477,38.6073087477,29.5077093393,2.7028313813e-07,0.00439646807559,1.0,1.6190969751,4.27327647387,1.6190969751,216619.125169,3.39341559618,0.0,0.468455039971,0.0790715551577,0.0790715551577,39.8379001855,378743697.611,0.00237948227441,0.740694394079,0.00176246918147
Belgium,41945.6921229,11348159.0,0.97897,41096.1573022,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.425,0.216691517437,1.0,0.48314774691,1.14802083797,13.2918891313,150838471.273,2.79789161041e-08,0.317509188598,0.0,0.5792287,209728.460615,13.2918891313,15.2593656988,15.2593656988,13.2918891313,2.79789161041e-08,0.000424923131024,1.0,0.0,2.70173269654,0.0,967866.500246,3.39914428672,0.0,0.510175572,0.0647713802888,0.0647713802888,16.3537749696,185585238.605,0.000389879726425,0.81277192306,0.000316883295009
Belize,7831.45448606,366954.0,0.43845,4810.56590199,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.075,0.961548126505,1.0,0.150881730148,1.85166007287,53.4664764664,19619737.4053,2.64656377029e-06,0.971167161764,0.0,0.2545334,39157.2724303,53.4664764664,99.0017397099,99.0017397099,53.4664764664,2.64656377029e-06,0.0373110945579,1.0,0.0,4.43768578151,0.0,40723.1539961,3.33504106118,0.0,0.199827947083,0.0759689020273,0.0759689020273,124.80041474,45796011.3903,0.0159357900836,0.428415855652,0.00682714514418
Benin,2009.96138386,10872298.0,0.44395,789.440410686,3.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.25,0.330253321946,1.0,0.0827798384973,1.25529858817,2.90564458247,31591033.7827,1.00728656152e-06,10.9515196682,0.0660883830407,0.082372056,10049.8069193,2.90564458247,3.6474515421,3.6474515421,2.90564458247,1.00728656152e-06,0.00152537215379,1.0,0.0660883830407,0.396530298244,0.0660883830407,30430.6005465,3.39792032986,0.0,0.0773128577767,0.142738440481,0.142738440481,6.1760270423,67147606.4599,0.00307270930272,0.470471479897,0.00144562209294
Bhutan,8105.79696745,797765.0,0.39377,2804.00022299,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.416666666667,0.185575394278,1.0,0.0440194671464,1.11862655614,114.717434221,91517553.9114,3.09167650243e-06,2.46643130496,7.0486780273,0.24155478,40528.9848373,114.717434221,128.325968372,128.325968372,114.717434221,3.09167650243e-06,0.0069210585576,1.0,7.0486780273,29.8964190643,7.0486780273,218396.328861,3.38911082494,0.0,0.0437383708861,0.142815102242,0.142815102242,153.513485604,122467685.843,0.0189387281991,0.747279196806,0.0141525175972
Bolivia,6707.95618416,10887882.0,0.68911,3104.95608914,3.0,0.2,1.5,0.06,0.8,0.05,0.533333333333,0.45,0.421834200421,1.0,0.170332203809,1.34181174852,11.477262732,124963082.309,4.60724057799e-07,5.01630917587,0.179754459649,0.27343408,33539.7809208,11.477262732,15.4003259747,15.4003259747,11.477262732,4.60724057799e-07,0.0045757696314,1.0,0.179754459649,0.748976915204,0.179754459649,79509.3922857,3.39245373776,0.0,0.212637275419,0.0948613391482,0.0948613391482,17.2227988796,187519801.911,0.00256751809445,0.666399393746,0.00171099250157
Bosnia and Herzegovina,11179.3499097,3516816.0,0.3994,4708.71826066,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.323932232357,1.0,0.143200371171,1.2493272823,27.3239955268,96093464.6526,4.43388066637e-07,1.55931424696,0.0,0.099768162,55896.7495485,27.3239955268,34.136613073,34.136613073,27.3239955268,4.43388066637e-07,0.00375847931083,1.0,0.0,4.09070739651,0.0,172556.923841,3.39246593662,0.0,0.154760071983,0.103806415121,0.103806415121,35.6610828054,125413466.587,0.00318990666662,0.766213288473,0.00244414887695
Botswana,15513.4419328,2250260.0,0.5771,6788.04274538,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.708333333333,0.281178076714,1.0,0.0831001334421,1.20893896997,17.0846055443,38444804.472,1.84629396985e-07,0.415464146859,0.447029626349,0.30619332,77567.209664,17.0846055443,20.6542454291,20.6542454291,17.0846055443,1.84629396985e-07,0.00128399374478,1.0,0.447029626349,1.05183441494,0.447029626349,275865.069462,3.39792845402,0.0,0.112198325649,0.137382764826,0.137382764826,24.2737376577,54622220.9015,0.00156469065748,0.703830855602,0.00110127756421
