country,gdp_pc_pp,pop,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Belarus,16742.2554956,9507120.0,0.77046,4989.25461056,3.0,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.516666666667,0.386444536754,20.0,0.435313789819,1.30838040675,26.9752270641,256456720.725,2.50677576641e-07,2.38322180243,0.0,0.043093463,4185.5638739,26.9752270641,35.2938585584,35.2938585584,26.9752270641,2.50677576641e-07,0.00200969118222,0.25,0.0,0.0,10830.9562585,0.16706259741,0.0,0.117113759993,0.0752,0.0752,36.9481734822,351270719.076,0.00220688147376,0.730082830131,0.00161120627213
Belgium,41945.6921229,11348159.0,0.97897,41096.1573022,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.425,0.216691517437,20.0,0.48314774691,1.14802083797,11.1472236565,126500466.462,2.33913926616e-08,0.265449243155,0.0,0.144807175,10486.4230307,11.1472236565,12.7972450432,12.7972450432,11.1472236565,2.33913926616e-08,0.000234130317071,0.25,0.0,0.0,48393.3250123,0.169532325237,0.0,0.127543893,0.0616,0.0616,13.6723513659,155156017.204,0.000325953648013,0.815311379744,0.000265753718494
Belize,7831.45448606,366954.0,0.43845,4810.56590199,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.075,0.961548126505,20.0,0.150881730148,1.85166007287,47.4275380296,17403724.7901,2.34214204279e-06,0.85945839117,0.0,0.06363335,1957.86362152,47.4275380296,87.819678524,87.819678524,47.4275380296,2.34214204279e-06,0.0202702176808,0.25,0.0,0.0,2036.1576998,0.139334912154,0.0,0.0499569867708,0.0722492610784,0.0722492610784,110.445212619,40528312.5513,0.0141027714348,0.429421401843,0.00605603187939
Benin,2009.96138386,10872298.0,0.44395,789.440410686,3.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.25,0.330253321946,20.0,0.0827798384973,1.25529858817,2.58102598094,28061683.6105,9.37137162172e-07,10.188834494,0.0,0.020593014,502.490345965,2.58102598094,3.2399582699,3.2399582699,2.58102598094,9.37137162172e-07,0.000925813067276,0.25,0.0,0.0,1521.53002733,0.168750335991,0.0,0.0193282144442,0.135749584066,0.135749584066,5.74591648199,62471316.2753,0.00285871983817,0.449193090263,0.0012841171983
Bhutan,8105.79696745,797765.0,0.39377,2804.00022299,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.416666666667,0.185575394278,20.0,0.0440194671464,1.11862655614,105.497764544,84162424.1311,2.92041609422e-06,2.32980574541,0.0,0.060388695,2026.44924186,105.497764544,118.012601032,118.012601032,105.497764544,2.92041609422e-06,0.004379305001,0.25,0.0,0.0,10919.8164431,0.163300209785,0.0,0.0109345927215,0.135822492263,0.135822492263,145.009755609,115683707.683,0.017889635799,0.727521842243,0.0130151007936
Bolivia,6707.95618416,10887882.0,0.68911,3104.95608914,3.0,0.2,1.5,0.06,0.8,0.05,0.533333333333,0.45,0.421834200421,20.0,0.170332203809,1.34181174852,10.3080945781,112233317.411,4.21682058841e-07,4.59122449817,0.0,0.06835852,1676.98904604,10.3080945781,13.8315224098,13.8315224098,10.3080945781,4.21682058841e-07,0.00169197068815,0.25,0.0,0.0,3975.46961428,0.167258143774,0.0,0.0531593188548,0.0902166738686,0.0902166738686,15.7633298449,171629275.278,0.00234994526084,0.653928749796,0.00153669676651
Bosnia and Herzegovina,11179.3499097,3516816.0,0.3994,4708.71826066,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.323932232357,20.0,0.143200371171,1.2493272823,24.8107690864,87254909.6953,4.00135242063e-07,1.40720202145,0.0,0.0249420405,2794.83747742,24.8107690864,30.9967707144,30.9967707144,24.8107690864,4.00135242063e-07,0.00171300306871,0.25,0.0,0.0,8627.84619205,0.166627555935,0.0,0.0386900179958,0.09872377496,0.09872377496,32.1823185472,113179292.784,0.00287872897862,0.770944114856,0.00221933916434
Botswana,15513.4419328,2250260.0,0.5771,6788.04274538,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.708333333333,0.281178076714,20.0,0.0831001334421,1.20893896997,15.493003094,34863285.1423,1.7806513074e-07,0.400692841098,0.0,0.07654833,3878.3604832,15.493003094,18.7300952022,18.7300952022,15.493003094,1.7806513074e-07,0.000512870125987,0.25,0.0,0.0,13793.2534731,0.16917733418,0.0,0.0280495814123,0.130656136638,0.130656136638,23.4107154122,52680196.4636,0.001509060047,0.661791099554,0.000998682507797
Brazil,14023.6916227,207652865.0,0.85933,8649.94849175,3.0,0.2,1.5,0.06,0.8,0.05,0.866666666667,0.558333333333,0.265575010188,20.0,0.213762613761,1.1941993145,8.10340020562,1682694268.94,1.03726685786e-07,21.5391434804,0.0,0.0363961905,3505.92290568,8.10340020562,9.67707497068,9.67707497068,8.10340020562,1.03726685786e-07,0.000282365443115,0.25,0.0,0.0,13201.2530215,0.16959927918,0.0,0.0517890648576,0.132106061599,0.132106061599,11.721075485,2433914905.34,0.00083580527869,0.69135295784,0.000577836451601
Bulgaria,17709.075186,7127822.0,0.74266,7350.7958009,3.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.716666666667,0.323078471507,20.0,0.43909310688,1.24852076515,13.2926038092,94747313.8688,1.11643730946e-07,0.795776641602,0.0,0.0428718765,4427.2687965,13.2926038092,16.5960918787,16.5960918787,13.2926038092,1.11643730946e-07,0.000623395184326,0.25,0.0,0.0,13703.3853597,0.169012975974,0.0,0.11833445865,0.089652898208,0.089652898208,17.8995608789,127584883.823,0.00101075638851,0.742621782689,0.000750609711101
