country,gdp_pc_pp,pop,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Albania,11424.628318674459,2876101.0,0.5837600000000001,4146.89625046,2.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.18527998603100002,1.0,0.1839433125863171,1.080417683569518,-88.34768084268228,-254096853.2193194,-1.2078471020917253e-06,-3.473890258173113,0.0,0.086087198,57123.14159337228,-88.34768084268228,-95.45239668478987,-95.45239668478987,-88.34768084268228,-1.2078471020917253e-06,0.0044676867197979775,0.9999999999999997,0.0,-40.68721569208506,0.0,308307.13460769993,3.390999803672371,0.0,0.19179090153352735,-1.6847999999999996,-1.6847999999999996,-100.35346847893787,-288626711.0457417,-0.00878395915208044,0.8803649956675352,-0.007733090160865102
Algeria,13974.666224685794,40606052.0,0.71304,3843.75232202,2.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.28891045032900003,1.0,0.14544458210924857,1.1469384595537735,-47.290276112954444,-1920271410.936986,-6.686697666337751e-07,-27.15203931475894,-25.195851311337567,0.15218446000000002,69873.33112342897,-47.29027611295444,-54.239036436864566,-54.23903643686455,-47.290276112954444,-6.686697666337751e-07,0.00886564477349066,0.9999999999999998,-25.19585131133757,-62.9896282783439,-25.195851311337567,241851.17237489994,3.38701467529227,0.0,0.15626269646013535,-0.76031392,-0.76031392,-75.1633822999073,-3052088210.1659155,-0.0053785457979048995,0.6291664194176739,-0.0033840004013418017
Angola,6024.7261381612,28813463.0,0.44819,3110.80818263,2.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.43239739052500004,1.0,0.12735853573428577,1.2390432539315845,-6.241767586246141,-179846939.40090245,-3.332602128085833e-07,-9.60238081113224,0.0,0.18571632000000005,30123.630690805992,-6.24176758624614,-7.733820020347111,-7.733820020347111,-6.241767586246141,-3.332602128085833e-07,0.0013571367342441257,0.9999999999999998,0.0,-0.9422870488149496,0.0,69666.54135962999,3.397822685092475,0.0,0.13004843279783873,-2.48,-2.48,-10.603861595465226,-305533973.73805827,-0.0017600570303601582,0.5886315593665852,-0.001036025114355021
Antigua and Barbuda,20777.613083034837,100963.0,0.23393000000000003,14353.3788139,2.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.416666666667,0.40051064160899996,1.0,0.1390149070126965,1.2185750325849358,-1762.9110906667497,-177988792.44698706,-1.6260796475522746e-05,-1.6417387945582032,-22.326877467168437,0.153,83110.45233213935,-1762.9110906667497,-2148.239439753579,-2148.239439753579,-1762.9110906667497,-1.6260796475522746e-05,0.05574210557386825,0.9999999999999998,-22.326877467168433,-80.37675888170187,-22.326877467168433,207511.22117068805,2.649746807228371,0.0,0.16390495997162838,-2.5894073632928,-2.5894073632928,-3313.6704501317517,-334558109.65665203,-0.15948272965181945,0.5320115917370891,-0.08484666085664033
Argentina,10404.999999985112,43847430.0,0.9189299999999999,12449.2168521,2.0,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.375,0.269549514885,1.0,0.15409767305545466,1.134510603920391,-38.36897605338921,-1682380991.6726599,-7.363407905812099e-07,-32.286651271154255,-3.256581933184366,0.050750804000000004,52024.99999992556,-38.36897605338922,-43.530010194137624,-43.53001019413762,-38.36897605338921,-7.363407905812099e-07,0.0030383180513266603,0.9999999999999998,-3.256581933184366,-11.842116120675808,-3.256581933184366,193007.21064967,3.395363729159212,0.0,0.16162662175403184,-1.8315703599999997,-1.8315703599999997,-53.178064626030036,-2331721466.225328,-0.005110818320625289,0.7215188503608694,-0.0036875517591008276
Armenia,8174.366731732048,2924816.0,0.62558,3606.15205715,2.0,0.2,1.5,0.06,0.8,0.05,0.4,0.425,0.36669572122199995,1.0,0.35366543847662074,1.1968691108829863,-47.10474568060989,-137772713.8425787,-1.1803732914224119e-06,-3.4523746887249325,-1.349559218879206,0.020931459799999996,40871.83365866024,-47.10474568060989,-56.37821508112074,-56.37821508112074,-47.10474568060989,-1.1803732914224119e-06,0.011016746984861705,0.9999999999999998,-1.3495592188792063,-7.938583640465917,-1.349559218879206,111459.80520977,3.3812983202529363,0.0,0.4025633195380277,-1.0,-1.0,-59.35605979687428,-173605553.39085463,-0.0072612425824327385,0.7935962367079233,-0.005762494787241944
Australia,44414.0294790406,24127159.0,0.89554,49927.819509500005,2.0,0.2,1.5,0.06,0.8,0.05,0.8,0.916666666667,0.27360239086,1.0,0.22769110057999867,1.1371121599073417,-90.81765199598419,-2191171929.7137775,-1.5467943320860938e-07,-3.731975279053999,-4.766512700758847,0.65936592,222070.147395203,-90.81765199598419,-103.2698564188669,-103.26985641886691,-90.81765199598419,-1.5467943320860938e-07,0.0011386508046580986,0.9999999999999998,-4.766512700758848,-6.499790046486972,-4.766512700758847,811652.8028033001,3.398326435595557,0.0,0.28233659199988537,-2.28352,-2.28352,-98.46137636186187,-2375593282.8414826,-0.0022168980729011926,0.9223682966020531,-0.002044796499242247
Austria,44143.70016465087,8747358.0,0.66032,44176.515216,2.0,0.2,1.5,0.06,0.8,0.05,0.8,0.891666666667,0.23227851820700002,1.0,0.4838857586995117,1.1105862141425191,-87.93732499918698,-769219263.3302381,-1.520513320601316e-07,-1.3300474359068488,-16.60339671838902,0.6452541399999999,220718.50082325432,-87.93732499918696,-97.66198085266737,-97.66198085266737,-87.93732499918698,-1.520513320601316e-07,0.0019017979342405972,0.9999999999999998,-16.603396718389018,-23.275789792125437,-16.60339671838902,950232.0857177001,3.397247709352288,0.0,0.4944901699995093,-1.2224,-1.2224,-95.97453712784811,-839523635.1415792,-0.0021741389319398746,0.9162568284340386,-0.0019920696423541976
Azerbaijan,15994.009741602958,9762274.0,0.54895,3876.93643264,2.0,0.2,1.5,0.06,0.8,0.05,0.0,0.25,0.598221283185,1.0,0.43154867260021773,1.345486220207921,-33.04624026164474,-322606452.10400766,-3.4220330728765177e-07,-3.3406824494482534,0.0,0.0571493,79970.04870801479,-33.04624026164474,-44.4632609017232,-44.4632609017232,-33.04624026164474,-3.4220330728765177e-07,0.0064812083916846175,1.0,0.0,-3.4757589693595516,0.0,133679.71176526,3.387084573381877,0.0,0.48598335884709964,-1.0,-1.0,-47.09386362675691,-459743200.44303465,-0.0029444688597543046,0.7017101107599323,-0.002066163569707365
Bangladesh,3319.35355607459,162951560.0,0.35035,1358.77975225,2.0,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.616666666667,0.289708907625,1.0,0.14788669235097787,1.1474509922272493,-69.83574413664198,-11379843450.826664,-5.572467624550691e-06,-908.0422924700293,-7.429459857262485,0.08737927799999998,16596.767780372953,-69.83574413664198,-80.13309390251811,-80.13309390251811,-69.83574413664198,-5.572467624550691e-06,0.015434825770807046,1.0,-7.429459857262485,-16.42878101114413,-7.429459857262485,57287.73725472001,3.377254512335137,0.0,0.13804606432439404,-1.8852834322119998,-1.8852834322119998,-72.51025878695958,-11815659785.338772,-0.02184469281805249,0.9631153619493276,-0.0210389592301305
Belarus,16742.25549560592,9507120.0,0.77046,4989.25461056,2.0,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.516666666667,0.386444536754,1.0,0.4353137898185594,1.209545948170725,-59.01191470009305,-561033354.4835488,-4.859369094051002e-07,-4.619860510143415,-3.2380016858340612,0.172373852,83711.27747802959,-59.011914700093065,-71.37762231929402,-71.37762231929402,-59.01191470009305,-4.859369094051002e-07,0.0043964680755852,0.9999999999999998,-3.238001685834062,-8.54604550513226,-3.238001685834062,216619.12516910007,3.3934155961794086,0.0,0.4684550399714199,-1.5039999999999998,-1.5039999999999998,-71.6238024585953,-680936084.8301606,-0.004278025889486234,0.8239148533646616,-0.0035247290734262767
Belgium,41945.692122935856,11348159.0,0.9789700000000001,41096.157302199994,2.0,0.2,1.5,0.06,0.8,0.05,0.0,0.425,0.21669151743700002,1.0,0.48314774690995116,1.1005808610495718,-20.248814946575383,-229786771.57531396,-3.959310470604081e-08,-0.4493088475077993,0.0,0.5792287,209728.46061467926,-20.248814946575383,-22.285458189135372,-22.285458189135372,-20.248814946575383,-3.959310470604081e-08,0.0004249231310241273,0.9999999999999998,0.0,-4.11189905038269,0.0,967866.5002457,3.3991442867185047,0.0,0.5101755719999614,-1.232,-1.232,-23.142309098061833,-262622603.27195227,-0.0005517207590766548,0.8749695140953425,-0.0004827388444856142
Belize,7831.454486063567,366954.0,0.43845,4810.56590199,2.0,0.2,1.5,0.06,0.8,0.05,0.0,0.075,0.961548126505,1.0,0.1508817301477849,1.5787070565447783,-87.2451503713051,-32014956.909351893,-3.56594111379725e-06,-1.3085363554723561,0.0,0.2545334,39157.27243031783,-87.2451503713051,-137.73453454048965,-137.73453454048965,-87.2451503713051,-3.56594111379725e-06,0.03731109455788859,0.9999999999999998,0.0,-7.2477377103928,0.0,40723.153996093,3.335041061181458,0.0,0.19982794708339607,-1.4449852215669998,-1.4449852215669998,-168.15424398013116,-61704872.44548505,-0.021471649267625747,0.5188400144192248,-0.01114035081561948
Benin,2009.9613838599985,10872298.0,0.44395,789.4404106860001,2.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.25,0.330253321946,1.0,0.08277983849729108,1.1734766008234288,-4.247169799524461,-46176495.71703019,-1.1798708302291158e-06,-12.827907267758352,-0.09675296203212361,0.08237205599999999,10049.806919299992,-4.247169799524461,-4.983954379465889,-4.983954379465889,-4.247169799524461,-1.1798708302291158e-06,0.0015253721537940063,0.9999999999999998,-0.09675296203212362,-0.5805177721924513,-0.09675296203212361,30430.600546520003,3.397920329864817,0.0,0.07731285777665906,-2.7149916813270005,-2.7149916813270005,-7.234201698204492,-78652396.65498531,-0.0035991744698655277,0.5870958506145324,-0.002113060396895811
Bhutan,8105.796967453277,797765.0,0.39377,2804.00022299,2.0,0.2,1.5,0.06,0.8,0.05,0.6,0.416666666667,0.185575394278,1.0,0.044019467146449553,1.0806073072092046,-166.69440881662257,-132982965.0495929,-3.342703203262055e-06,-2.666691620950354,-10.86072929594111,0.24155477999999997,40528.984837266384,-166.69440881662254,-180.13119623816078,-180.13119623816078,-166.69440881662257,-3.342703203262055e-06,0.006921058557597289,1.0,-10.860729295941113,-43.44291718372969,-10.86072929594111,218396.32886110002,3.3891108249405177,0.0,0.04373837088612603,-2.71644984526,-2.71644984526,-165.97791511158937,-132411371.4489971,-0.020476446150579714,1.0043168014524795,-0.020564838903064153
Bolivia,6707.956184155358,10887882.0,0.68911,3104.95608914,2.0,0.2,1.5,0.06,0.8,0.05,0.533333333333,0.45,0.42183420042099995,1.0,0.1703322038085446,1.2322627033729507,-27.90851025412421,-303864566.4426944,-9.659145638814997e-07,-10.516763793623229,-0.43672700494796624,0.27343408,33539.78092077677,-27.908510254124206,-34.390616292858816,-34.39061629285881,-27.90851025412421,-9.659145638814997e-07,0.004575769631399024,0.9999999999999998,-0.4367270049479662,-1.8196958539509962,-0.43672700494796624,79509.39228565001,3.392453737758928,0.0,0.21263727541927394,-1.804333477372,-1.804333477372,-36.107843701751044,-393137941.49910855,-0.005382838335623031,0.7729209887094639,-0.004160508728432958
Bosnia and Herzegovina,11179.349909694392,3516816.0,0.3994,4708.71826066,2.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.323932232357,1.0,0.1432003711710227,1.1694190701795717,-54.45253234458828,-191499536.9899656,-7.472664321870327e-07,-2.6279985449782717,0.0,0.09976816199999998,55896.749548471955,-54.45253234458828,-63.67782974333148,-63.67782974333148,-54.45253234458828,-7.472664321870327e-07,0.003758479310827224,0.9999999999999998,0.0,-8.150045630743573,0.0,172556.92384099995,3.3924659366201926,0.0,0.15476007198317066,-1.9744754992,-1.9744754992,-60.101595241432285,-211366251.77059293,-0.0053761261367545185,0.9060081038755905,-0.004870813847356965
Botswana,15513.44193279671,2250260.0,0.5771,6788.04274538,2.0,0.2,1.5,0.06,0.8,0.05,0.6,0.708333333333,0.28117807671399997,1.0,0.0831001334421226,1.141975020505668,-38.869006721620394,-87465371.06539352,-3.410916624093792e-07,-0.7675449242533297,-1.0151124292422313,0.30619332,77567.20966398352,-38.869006721620394,-44.387434747957414,-44.387434747957414,-38.869006721620394,-3.410916624093792e-07,0.0012839937447786836,1.0,-1.0151124292422313,-2.388499833512257,-1.0151124292422313,275865.06946230016,3.397928454021943,0.0,0.11219832564908985,-2.613122732766,-2.613122732766,-44.8442645957105,-100911254.8491435,-0.0028906715086164073,0.86675536040206,-0.002505505025254781
Brazil,14023.69162272913,207652865.0,0.8593299999999999,8649.94849175,2.0,0.2,1.5,0.06,0.8,0.05,0.8666666666670001,0.5583333333330001,0.265575010188,1.0,0.2137626137614295,1.1319593547448856,-21.6130155321917,-4488004596.549107,-2.1151724817690037e-07,-43.92216258084938,-1.1534697748841936,0.14558476199999998,70118.45811364565,-21.613015532191703,-24.46505511591091,-24.465055115910907,-21.6130155321917,-2.1151724817690037e-07,0.0007531120952862166,1.0000000000000002,-1.1534697748841938,-2.383749247751997,-1.1534697748841936,264025.06043023,3.3989267277200037,0.0,0.20715625943034963,-2.6421212319880008,-2.6421212319880008,-23.90136745883631,-4963187430.24513,-0.0017043563208490535,0.9042585353919317,-0.0015411787504769462
Bulgaria,17709.075185997077,7127822.0,0.74266,7350.7958009,2.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.7166666666670001,0.323078471507,1.0,0.4390931068799513,1.1688710379514842,-35.02173154257687,-249628668.56727347,-2.595356938803389e-07,-1.8499242286255446,-1.442645278573413,0.17148750599999996,88545.37592998538,-35.02173154257689,-40.935887699030076,-40.93588769903008,-35.02173154257687,-2.595356938803389e-07,0.0016464852993151842,1.0,-1.442645278573413,-3.019490117941438,-1.442645278573413,274067.70719499,3.3973779770748376,0.0,0.47333783459999407,-1.7930579641599997,-1.7930579641599997,-41.61071036841714,-296593736.7996318,-0.0023496828564666984,0.8416518543542734,-0.0019776149332896426
Burkina Faso,1594.5767766285442,18646433.0,0.30688000000000004,649.7304836559999,2.0,0.2,1.5,0.06,0.8,0.05,0.8,0.416666666667,0.40566509188100003,1.0,0.03720659186193159,1.2218836931625796,-3.315461876096569,-61821537.736688964,-8.343084169221407e-07,-15.556875997474767,-0.30158889351128226,0.098161232,7972.883883142723,-3.3154618760965695,-4.05110880170461,-4.051108801704611,-3.315461876096569,-8.343084169221407e-07,0.0014553375926555532,0.9999999999999998,-0.30158889351128226,-0.9047666805331233,-0.3015888935112823,19653.857437360006,3.39773280391506,0.0,0.03620367926611873,-2.7149916813270005,-2.7149916813270005,-3.6146659889874515,-67400627.18103325,-0.0022668497635027866,0.9172249624716511,-0.0020792111892577146
