country,gdp_pc_pp,pop,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Belarus,16742.2554956,9507120.0,0.77046,4989.25461056,3.0,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.516666666667,0.386444536754,20.0,0.435313789819,1.30838040675,33.7190338301,320570900.907,3.14578124663e-07,2.99073198055,0.0,0.043093463,4185.5638739,33.7190338301,44.117323198,44.117323198,33.7190338301,3.14578124663e-07,0.00200969118222,0.25,0.0,0.0,10830.9562585,0.16706259741,0.0,0.117113759993,0.094,0.094,46.3666805765,440813596.242,0.00276944050869,0.727225529429,0.00201400784016
Belgium,41945.6921229,11348159.0,0.97897,41096.1573022,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.425,0.216691517437,20.0,0.48314774691,1.14802083797,13.9340295706,158125583.078,2.93516725064e-08,0.333087446519,0.0,0.144807175,10486.4230307,13.9340295706,15.996556304,15.996556304,13.9340295706,2.93516725064e-08,0.000234130317071,0.25,0.0,0.0,48393.3250123,0.169532325237,0.0,0.127543893,0.077,0.077,17.1561559199,194690785.207,0.000409008769472,0.812188326784,0.000332192148118
Belize,7831.45448606,366954.0,0.43845,4810.56590199,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.075,0.961548126505,20.0,0.150881730148,1.85166007287,59.2844225369,21754655.9876,2.94051397366e-06,1.07903336469,0.0,0.06363335,1957.86362152,59.2844225369,109.774598155,109.774598155,59.2844225369,2.94051397366e-06,0.0202702176808,0.25,0.0,0.0,2036.1576998,0.139334912154,0.0,0.0499569867708,0.0903115763478,0.0903115763478,138.661825413,50882511.4825,0.0177057564032,0.427546820189,0.00757003984922
Benin,2009.96138386,10872298.0,0.44395,789.440410686,3.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.25,0.330253321946,20.0,0.0827798384973,1.25529858817,3.22628247617,35077104.5131,1.19745400079e-06,13.0190767379,0.0,0.020593014,502.490345965,3.22628247617,4.04994783737,4.04994783737,3.22628247617,1.19745400079e-06,0.000925813067276,0.25,0.0,0.0,1521.53002733,0.168750335991,0.0,0.0193282144442,0.169686980083,0.169686980083,7.34201028119,79824523.6962,0.00365281161128,0.439427670707,0.00160514649788
Bhutan,8105.79696745,797765.0,0.39377,2804.00022299,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.416666666667,0.185575394278,20.0,0.0440194671464,1.11862655614,131.872205679,105203030.164,3.80880171501e-06,3.03852870018,0.0,0.060388695,2026.44924186,131.872205679,147.51575129,147.51575129,131.872205679,3.80880171501e-06,0.004379305001,0.25,0.0,0.0,10919.8164431,0.163300209785,0.0,0.0109345927215,0.169778115329,0.169778115329,189.121477227,150874495.28,0.0233316326557,0.697288365199,0.016268875992
Bolivia,6707.95618416,10887882.0,0.68911,3104.95608914,3.0,0.2,1.5,0.06,0.8,0.05,0.533333333333,0.45,0.421834200421,20.0,0.170332203809,1.34181174852,12.8851182226,140291646.764,5.31410478282e-07,5.78593458109,0.0,0.06835852,1676.98904604,12.8851182226,17.2894030122,17.2894030122,12.8851182226,5.31410478282e-07,0.00169197068815,0.25,0.0,0.0,3975.46961428,0.167258143774,0.0,0.0531593188548,0.112770842336,0.112770842336,19.8652005144,216289959.107,0.00296143862139,0.648627644775,0.00192087095814
Bosnia and Herzegovina,11179.3499097,3516816.0,0.3994,4708.71826066,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.323932232357,20.0,0.143200371171,1.2493272823,31.013461358,109068637.119,5.07024366082e-07,1.78311140303,0.0,0.0249420405,2794.83747742,31.013461358,38.745963393,38.745963393,31.013461358,5.07024366082e-07,0.00171300306871,0.25,0.0,0.0,8627.84619205,0.166627555935,0.0,0.0386900179958,0.1234047187,0.1234047187,40.7792614725,143413159.215,0.0036477310221,0.760520427249,0.00277417395542
Botswana,15513.4419328,2250260.0,0.5771,6788.04274538,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.708333333333,0.281178076714,20.0,0.0831001334421,1.20893896997,19.3662538675,43579106.4279,2.27326489811e-07,0.511543706962,0.0,0.07654833,3878.3604832,19.3662538675,23.4126190028,23.4126190028,19.3662538675,2.27326489811e-07,0.000512870125987,0.25,0.0,0.0,13793.2534731,0.16917733418,0.0,0.0280495814123,0.163320170798,0.163320170798,29.8872425866,67254066.503,0.00192653846362,0.647977270281,0.00124835313475
Brazil,14023.6916227,207652865.0,0.85933,8649.94849175,3.0,0.2,1.5,0.06,0.8,0.05,0.866666666667,0.558333333333,0.265575010188,20.0,0.213762613761,1.1941993145,10.129250257,2103367836.17,1.32082964482e-07,27.4274059923,0.0,0.0363961905,3505.92290568,10.129250257,12.0963437134,12.0963437134,10.129250257,1.32082964482e-07,0.000282365443115,0.25,0.0,0.0,13201.2530215,0.16959927918,0.0,0.0517890648576,0.165132576999,0.165132576999,14.9253240402,3099286298.0,0.00106429351427,0.678661999549,0.000722295564501
Bulgaria,17709.075186,7127822.0,0.74266,7350.7958009,3.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.716666666667,0.323078471507,20.0,0.43909310688,1.24852076515,16.6157547615,118434142.336,1.40210117947e-07,0.999392763326,0.0,0.0428718765,4427.2687965,16.6157547615,20.7451148484,20.7451148484,16.6157547615,1.40210117947e-07,0.000623395184326,0.25,0.0,0.0,13703.3853597,0.169012975974,0.0,0.11833445865,0.11206612276,0.11206612276,22.4795384457,160230148.683,0.00126937958135,0.739150174353,0.000938262138877
