country,gdp_pc_pp,gdp_pc_pp_A,pop,share1,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
"Congo, Rep.",5301.395941,5301.397271,5125821,0.042,0.65798,1528.24483,1,0.2,1.5,0.06,0.8,0.05,0.0,0.075,0.3727534239023239,1.0,0.15384201525799995,1.102349746608715,29.86409020672788,153077980.72754008,2.082424389595938e-06,10.674134667103042,0.0,0.116462276,26506.979704999994,29.864090206727873,32.92067227208629,32.92067227208629,29.86409020672788,2.082424389595938e-06,0.006783144964577049,1.0000000000000002,0.0,9.90803809895792,0.0,71111.29772464777,3.3874342098654235,0.0,0.15756214879999997,1.8343680960785826,1.8343680960785826,54.69255404584633,280344242.0718341,0.010316632572727571,0.5460357580246508,0.0056332502871111025
Costa Rica,15401.492499999997,15401.4925,4857274,0.042,0.77675,11824.6381,1,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.725,0.4818967549173638,1.0,0.19611013340200006,1.1380673164886508,59.38925556985821,288469886.9588275,6.301362468497181e-07,3.060744408280718,12.590359673165961,0.26912722000000006,77007.46249999997,59.3892555698582,67.58897071464716,67.58897071464716,59.38925556985821,6.301362468497181e-07,0.005709060098694536,1.0,12.590359673165958,18.60644286674773,12.590359673165961,159800.7492563533,3.3921285740292744,4.0,0.20864231120000004,1.9841686693238025,1.6667016822319938,81.94863894037059,398046993.2604496,0.0053208245201152166,0.7247131415211474,0.0038560714534554503
Cote d'Ivoire,3424.7642100000003,3448.144013,23695919,0.057,0.54869,1526.197175,1,0.2,1.5,0.06,0.8,0.05,0.0,0.1875,0.5759764393620561,1.0,0.10944238212883546,1.168855250778219,7.146065675727517,169332593.42071947,7.200176219256492e-07,17.061479247722808,0.0,0.10841568399999998,17123.82105,7.146065675727517,8.35271638748011,8.35271638748011,7.146065675727517,7.200176219256492e-07,0.0017744307847674672,0.9999999999999998,0.0,1.6504586528743421,0.0,29730.07206504161,3.3964323336621214,0.0,0.11073971036073096,3.393739601658168,3.393739601658168,9.818837528552747,232666378.75074607,0.002867011252886442,0.727791416748375,0.0020865861815717573
Croatia,21527.967669999995,21408.55151,4170600,0.073,0.5928399999999999,12090.66656,1,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5708333333333333,0.23052247153165525,1.0,0.3197515696700001,1.0558041268888154,121.5295394904494,506851097.39886814,6.662033634704666e-07,2.7784677476899278,13.328841886904392,0.28301458,107639.83834999999,121.52953949044937,128.31138933291368,128.31138933291368,121.5295394904494,6.662033634704666e-07,0.0031122720097561743,0.9999999999999998,13.328841886904392,35.0246940093838,13.328841886904392,466938.59229779657,3.3951374491593493,3.2000000000000006,0.35458065800000005,2.4647497964000005,2.1492618224608,143.1788699345533,597141794.9490479,0.006650830776473073,0.8487952136093841,0.005645193329596328
Cyprus,31331.392999999985,31195.50622,1170125,0.079,0.6684,23324.20174,1,0.2,1.5,0.06,0.8,0.05,0.0,0.2125,0.20174778291418224,1.0,0.3706353399699999,1.0463875006789523,56.91839697447196,66601639.25975401,2.3103341518894168e-07,0.2703379749479604,0.0,0.24233095999999996,156656.96499999994,56.91839697447196,59.55869915277016,59.55869915277016,56.91839697447196,2.3103341518894168e-07,0.002982042756649748,1.0,0.0,54.05657992544104,0.0,776499.065997852,3.3941506313831717,0.0,0.38700596600000003,0.8649007619047622,0.8649007619047622,87.17905341894016,102010389.88183735,0.002782482522208323,0.652890743157646,0.0018166570817477533
Czech Republic,31338.875210000013,31071.74837,10561633,0.097,0.7298,18266.54969,1,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.9,0.23979983157078166,1.0,0.4869977619340001,1.0588401782207393,51.50094388393684,543934068.4557354,1.509838019966928e-07,1.5946355056337365,20.238309128543175,0.40017238000000005,156694.37605000008,51.50094388393685,54.53126860060399,54.53126860060398,51.50094388393684,1.509838019966928e-07,0.0010323529401134555,0.9999999999999998,20.23830912854318,33.91522334205659,20.238309128543175,653438.2239703475,3.398394773404351,3.9999999999999996,0.4812709024000002,2.354,1.97736,56.996696933049996,601978195.2190996,0.0018187218447094347,0.9035776923078783,0.0016433564873924785
Denmark,45991.22478000002,45686.48453,5731118,0.094,0.8784700000000001,53417.66428000001,1,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.9166666666666669,0.2301060640275852,1.0,0.45219752521800005,1.0556678559505286,2.2795647892738944,13064454.79597383,3.6303944346820466e-09,0.0208062188917061,0.36471923155344804,0.6707697200000001,229956.12390000006,2.2795647892738944,2.406463273593091,2.4064632735930913,2.2795647892738944,3.6303944346820466e-09,5.461344086676206e-05,1.0,0.36471923155344804,0.5425575345423193,0.36471923155344804,999348.3868918504,3.3999170136021646,3.200000000000001,0.48524766240000006,1.3,1.1336,2.4366383045070026,13964661.646449564,5.298050478461299e-05,0.9355367947132028,4.956521162848435e-05
Dominican Republic,14098.87587,14098.875869999998,10648791,0.049,0.7984100000000001,6722.223536,1,0.2,1.5,0.06,0.8,0.05,0.6,1.0,0.3771503990888722,1.0,0.156210215263,1.1037886734494602,160.88942364439123,1713277846.4995806,1.6757658225886945e-06,17.844880009690087,19.507553106641183,0.3039170199999999,70494.37934999997,160.88942364439123,177.58792349649082,177.58792349649082,160.88942364439123,1.6757658225886945e-06,0.015838090101924905,1.0,19.507553106641183,32.51258851106864,19.507553106641183,186913.177131197,3.376372904114776,3.2,0.16835893340000002,1.5489973692170458,1.350725705957264,190.89359641256246,2032786011.4357274,0.013539632391455508,0.8428225287173818,0.011411507210070303
Ecuador,10424.26415,10462.44133,16385068,0.047,0.63976,5968.984138000002,1,0.2,1.5,0.06,0.8,0.05,0.8,0.4708333333333333,0.25747347179967145,1.0,0.205029506352,1.0646239441552903,198.3960852188002,3250733347.243836,3.376684771740388e-06,55.327209599530725,12.949583356771043,0.15908827,52121.32075000001,198.3960852188002,211.21722275060807,211.2172227506081,198.3960852188002,3.376684771740388e-06,0.007388698794421262,0.9999999999999998,12.949583356771045,34.4925309173477,12.949583356771043,202433.75127420222,3.3891837216846694,2.4000000000000004,0.2180445762,3.405685096709339,3.0787393274252426,244.5286425431362,4006618436.016979,0.023457640656883792,0.8113408848773291,0.01903214292769051
"Egypt, Arab Rep.",10319.25693,10319.25693,95688681,0.091,0.43222,3514.490097,1,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.4708333333333333,0.4927783418827425,1.0,0.12267640883099996,1.1416283571791441,8.20863715412158,785473662.0854876,1.5317739416556608e-07,14.657342806720113,1.221772815948755,0.04771350199999999,51596.28465,8.20863715412158,9.371212948939505,9.371212948939505,8.20863715412158,1.5317739416556608e-07,0.0007470771966384096,0.9999999999999998,1.221772815948755,3.8923735729340856,1.221772815948755,104704.85462666182,3.3988761663312563,2.4000000000000004,0.12022109019999996,2.9000000000000004,2.6216000000000004,10.925715161318134,1045467272.7682345,0.0010587695640715221,0.7513134868446678,0.0007954678529475842
