country,hazard,rp,gdp_pc_pp,pop,urbanization_rate,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dk_event,fa,error_incl,error_excl,max_aid,need,aid
Albania,surge,2000.0,9960.94072581355,2897366.0,0.57407,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.1852799860314327,20.0,0.1958497991597081,1.118347494599629,0.0,0.0,0,0,87.15823135086856,0.0,0.0
Albania,tsunami,20.0,9960.94072581355,2897366.0,0.57407,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.1852799860314327,20.0,0.1958497991597081,1.118347494599629,0.0,0.0,0,0,87.15823135086856,0.0,0.0
Albania,tsunami,50.0,9960.94072581355,2897366.0,0.57407,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.1852799860314327,20.0,0.1958497991597081,1.118347494599629,0.0,0.0,0,0,87.15823135086856,0.0,0.0
Albania,tsunami,100.0,9960.94072581355,2897366.0,0.57407,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.1852799860314327,20.0,0.1958497991597081,1.118347494599629,0.0,0.0,0,0,87.15823135086856,0.0,0.0
Albania,tsunami,250.0,9960.94072581355,2897366.0,0.57407,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.1852799860314327,20.0,0.1958497991597081,1.118347494599629,0.0,0.0,0,0,87.15823135086856,0.0,0.0
Albania,tsunami,500.0,9960.94072581355,2897366.0,0.57407,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.1852799860314327,20.0,0.1958497991597081,1.118347494599629,0.0,0.0,0,0,87.15823135086856,0.0,0.0
Albania,tsunami,1000.0,9960.94072581355,2897366.0,0.57407,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.1852799860314327,20.0,0.1958497991597081,1.118347494599629,0.0,0.0,0,0,87.15823135086856,0.0,0.0
Albania,tsunami,1500.0,9960.94072581355,2897366.0,0.57407,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.1852799860314327,20.0,0.1958497991597081,1.118347494599629,0.0,0.0,0,0,87.15823135086856,0.0,0.0
Albania,tsunami,2000.0,9960.94072581355,2897366.0,0.57407,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.1852799860314327,20.0,0.1958497991597081,1.118347494599629,0.0,0.0,0,0,87.15823135086856,0.0,0.0
Albania,wind,20.0,9960.94072581355,2897366.0,0.57407,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.1852799860314327,20.0,0.1958497991597081,1.118347494599629,0.0,0.0,0,0,87.15823135086856,0.0,0.0
Albania,wind,50.0,9960.94072581355,2897366.0,0.57407,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.1852799860314327,20.0,0.1958497991597081,1.118347494599629,0.0,0.0,0,0,87.15823135086856,0.0,0.0
Albania,wind,100.0,9960.94072581355,2897366.0,0.57407,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.1852799860314327,20.0,0.1958497991597081,1.118347494599629,0.0,0.0,0,0,87.15823135086856,0.0,0.0
Albania,wind,250.0,9960.94072581355,2897366.0,0.57407,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.1852799860314327,20.0,0.1958497991597081,1.118347494599629,0.0,0.0,0,0,87.15823135086856,0.0,0.0
Albania,wind,500.0,9960.94072581355,2897366.0,0.57407,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.1852799860314327,20.0,0.1958497991597081,1.118347494599629,0.0,0.0,0,0,87.15823135086856,0.0,0.0
Albania,wind,1000.0,9960.94072581355,2897366.0,0.57407,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.1852799860314327,20.0,0.1958497991597081,1.118347494599629,0.0,0.0,0,0,87.15823135086856,0.0,0.0
Albania,wind,1500.0,9960.94072581355,2897366.0,0.57407,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.1852799860314327,20.0,0.1958497991597081,1.118347494599629,0.0,0.0,0,0,87.15823135086856,0.0,0.0
Albania,wind,2000.0,9960.94072581355,2897366.0,0.57407,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.1852799860314327,20.0,0.1958497991597081,1.118347494599629,0.0,0.0,0,0,87.15823135086856,0.0,0.0
Angola,earthquake,20.0,7488.011759834088,21471618.0,0.4405,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.43239739052511456,20.0,0.1256680312276769,1.351790414097182,1.0818241470792649,0.00010322405165180787,0,0,65.52010289854826,0.5140282822772004,0.25421788706932397
Angola,earthquake,50.0,7488.011759834088,21471618.0,0.4405,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.43239739052511456,20.0,0.1256680312276769,1.351790414097182,3.5038918333193987,0.00033432967138087816,0,0,65.52010289854826,1.6648727108088068,0.8233796414979192
Angola,earthquake,100.0,7488.011759834088,21471618.0,0.4405,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.43239739052511456,20.0,0.1256680312276769,1.351790414097182,6.674687948328291,0.0006368764603730529,0,0,65.52010289854826,3.171475133069049,1.568485110682941
Angola,earthquake,250.0,7488.011759834088,21471618.0,0.4405,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.43239739052511456,20.0,0.1256680312276769,1.351790414097182,16.399314273163423,0.001564767867455653,0,0,65.52010289854826,7.792127185473636,3.8536753271453374
Angola,earthquake,500.0,7488.011759834088,21471618.0,0.4405,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.43239739052511456,20.0,0.1256680312276769,1.351790414097182,32.70823088826028,0.003120910291903161,0,0,65.52010289854826,15.541301962255623,7.686108106052366
Angola,earthquake,1000.0,7488.011759834088,21471618.0,0.4405,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.43239739052511456,20.0,0.1256680312276769,1.351790414097182,62.868623435579124,0.005998714347718096,0,0,65.52010289854826,29.87199962301736,14.773499607953276
Angola,earthquake,1500.0,7488.011759834088,21471618.0,0.4405,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.43239739052511456,20.0,0.1256680312276769,1.351790414097182,88.64079923370994,0.008457809398376835,0,0,65.52010289854826,42.117637966204185,20.829703931242374
Angola,earthquake,2000.0,7488.011759834088,21471618.0,0.4405,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.43239739052511456,20.0,0.1256680312276769,1.351790414097182,1.090830507882386e-13,1.0408340855860843e-17,0,0,65.52010289854826,5.1830765077317626e-14,2.563342920504245e-14
Angola,flood,20.0,7488.011759834088,21471618.0,0.4405,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.43239739052511456,20.0,0.1256680312276769,1.351790414097182,76.6811220221849,0.01073467763975275,0,0,65.52010289854826,41.42694385286923,14.408232657332956
Angola,flood,50.0,7488.011759834088,21471618.0,0.4405,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.43239739052511456,20.0,0.1256680312276769,1.351790414097182,135.1289804745108,0.018916859937999457,0,0,65.52010289854826,73.00337474709157,25.39047079751479
Angola,flood,100.0,7488.011759834088,21471618.0,0.4405,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.43239739052511456,20.0,0.1256680312276769,1.351790414097182,149.939302080981,0.020990173734066843,0,0,65.52010289854826,81.00464475272177,28.173301223159985
Angola,flood,250.0,7488.011759834088,21471618.0,0.4405,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.43239739052511456,20.0,0.1256680312276769,1.351790414097182,166.0006663352594,0.023238622415796422,0,0,65.52010289854826,89.68179002153997,31.191200112313727
Angola,flood,500.0,7488.011759834088,21471618.0,0.4405,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.43239739052511456,20.0,0.1256680312276769,1.351790414097182,192.51771582679018,0.026950774386741736,0,0,65.52010289854826,104.00761483291379,36.173701781361444
Angola,flood,1000.0,7488.011759834088,21471618.0,0.4405,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.43239739052511456,20.0,0.1256680312276769,1.351790414097182,230.9865969959115,0.03233607689174421,0,0,65.52010289854826,124.79041167063903,43.401929216422154
Angola,flood,1500.0,7488.011759834088,21471618.0,0.4405,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.43239739052511456,20.0,0.1256680312276769,1.351790414097182,253.22107911737058,0.03544870737714133,0,0,65.52010289854826,136.80258126535128,47.579744863519856
Angola,flood,2000.0,7488.011759834088,21471618.0,0.4405,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.43239739052511456,20.0,0.1256680312276769,1.351790414097182,0.0,0.0,0,0,65.52010289854826,0.0,0.0
Angola,surge,20.0,7488.011759834088,21471618.0,0.4405,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.43239739052511456,20.0,0.1256680312276769,1.351790414097182,0.0,0.0,0,0,65.52010289854826,0.0,0.0
Angola,surge,50.0,7488.011759834088,21471618.0,0.4405,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.43239739052511456,20.0,0.1256680312276769,1.351790414097182,0.0,0.0,0,0,65.52010289854826,0.0,0.0
Angola,surge,100.0,7488.011759834088,21471618.0,0.4405,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.43239739052511456,20.0,0.1256680312276769,1.351790414097182,0.0,0.0,0,0,65.52010289854826,0.0,0.0
Angola,surge,250.0,7488.011759834088,21471618.0,0.4405,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.43239739052511456,20.0,0.1256680312276769,1.351790414097182,0.0,0.0,0,0,65.52010289854826,0.0,0.0
Angola,surge,500.0,7488.011759834088,21471618.0,0.4405,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.43239739052511456,20.0,0.1256680312276769,1.351790414097182,0.0,0.0,0,0,65.52010289854826,0.0,0.0
Angola,surge,1000.0,7488.011759834088,21471618.0,0.4405,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.43239739052511456,20.0,0.1256680312276769,1.351790414097182,0.0,0.0,0,0,65.52010289854826,0.0,0.0
Angola,surge,1500.0,7488.011759834088,21471618.0,0.4405,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.43239739052511456,20.0,0.1256680312276769,1.351790414097182,0.0,0.0,0,0,65.52010289854826,0.0,0.0
Angola,surge,2000.0,7488.011759834088,21471618.0,0.4405,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.43239739052511456,20.0,0.1256680312276769,1.351790414097182,0.0,0.0,0,0,65.52010289854826,0.0,0.0
Angola,tsunami,20.0,7488.011759834088,21471618.0,0.4405,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.43239739052511456,20.0,0.1256680312276769,1.351790414097182,0.0,0.0,0,0,65.52010289854826,0.0,0.0
Angola,tsunami,50.0,7488.011759834088,21471618.0,0.4405,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.43239739052511456,20.0,0.1256680312276769,1.351790414097182,0.0,0.0,0,0,65.52010289854826,0.0,0.0
Angola,tsunami,100.0,7488.011759834088,21471618.0,0.4405,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.43239739052511456,20.0,0.1256680312276769,1.351790414097182,0.0,0.0,0,0,65.52010289854826,0.0,0.0
Angola,tsunami,250.0,7488.011759834088,21471618.0,0.4405,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.43239739052511456,20.0,0.1256680312276769,1.351790414097182,0.0,0.0,0,0,65.52010289854826,0.0,0.0
Angola,tsunami,500.0,7488.011759834088,21471618.0,0.4405,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.43239739052511456,20.0,0.1256680312276769,1.351790414097182,0.0,0.0,0,0,65.52010289854826,0.0,0.0
Angola,tsunami,1000.0,7488.011759834088,21471618.0,0.4405,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.43239739052511456,20.0,0.1256680312276769,1.351790414097182,0.0,0.0,0,0,65.52010289854826,0.0,0.0
Angola,tsunami,1500.0,7488.011759834088,21471618.0,0.4405,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.43239739052511456,20.0,0.1256680312276769,1.351790414097182,0.0,0.0,0,0,65.52010289854826,0.0,0.0
Angola,tsunami,2000.0,7488.011759834088,21471618.0,0.4405,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.43239739052511456,20.0,0.1256680312276769,1.351790414097182,0.0,0.0,0,0,65.52010289854826,0.0,0.0
Angola,wind,20.0,7488.011759834088,21471618.0,0.4405,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.43239739052511456,20.0,0.1256680312276769,1.351790414097182,0.0,0.0,0,0,65.52010289854826,0.0,0.0
Angola,wind,50.0,7488.011759834088,21471618.0,0.4405,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.43239739052511456,20.0,0.1256680312276769,1.351790414097182,0.0,0.0,0,0,65.52010289854826,0.0,0.0
Angola,wind,100.0,7488.011759834088,21471618.0,0.4405,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.43239739052511456,20.0,0.1256680312276769,1.351790414097182,0.0,0.0,0,0,65.52010289854826,0.0,0.0
Angola,wind,250.0,7488.011759834088,21471618.0,0.4405,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.43239739052511456,20.0,0.1256680312276769,1.351790414097182,0.0,0.0,0,0,65.52010289854826,0.0,0.0
Angola,wind,500.0,7488.011759834088,21471618.0,0.4405,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.43239739052511456,20.0,0.1256680312276769,1.351790414097182,0.0,0.0,0,0,65.52010289854826,0.0,0.0
Angola,wind,1000.0,7488.011759834088,21471618.0,0.4405,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.43239739052511456,20.0,0.1256680312276769,1.351790414097182,0.0,0.0,0,0,65.52010289854826,0.0,0.0
Angola,wind,1500.0,7488.011759834088,21471618.0,0.4405,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.43239739052511456,20.0,0.1256680312276769,1.351790414097182,0.0,0.0,0,0,65.52010289854826,0.0,0.0
Angola,wind,2000.0,7488.011759834088,21471618.0,0.4405,3.0,0.2,1.5,0.06,0.25,0.05,0.0,0.175,0.43239739052511456,20.0,0.1256680312276769,1.351790414097182,0.0,0.0,0,0,65.52010289854826,0.0,0.0
Argentina,earthquake,20.0,18087.196261682242,41446246.0,0.91751,3.0,0.2,1.5,0.06,0.25,0.05,0.7333333333333333,0.375,0.2695495148851759,20.0,0.15106190614207007,1.1979538860660952,170.02858480072013,0.0061767829646036726,0,0,339.1349299065421,89.1379912145963,53.07680440344772
Argentina,earthquake,50.0,18087.196261682242,41446246.0,0.91751,3.0,0.2,1.5,0.06,0.25,0.05,0.7333333333333333,0.375,0.2695495148851759,20.0,0.15106190614207007,1.1979538860660952,343.233877933784,0.012468969100584279,0,0,339.1349299065421,179.94138121935293,107.14526281025158
Argentina,earthquake,100.0,18087.196261682242,41446246.0,0.91751,3.0,0.2,1.5,0.06,0.25,0.05,0.7333333333333333,0.375,0.2695495148851759,20.0,0.15106190614207007,1.1979538860660952,511.74637262047264,0.018590675681413246,0,0,339.1349299065421,268.28455768310323,159.74879844812813
Argentina,earthquake,250.0,18087.196261682242,41446246.0,0.91751,3.0,0.2,1.5,0.06,0.25,0.05,0.7333333333333333,0.375,0.2695495148851759,20.0,0.15106190614207007,1.1979538860660952,764.3679190812128,0.02776788824540282,0,0,339.1349299065421,400.7221546637952,238.60815274616138
Argentina,earthquake,500.0,18087.196261682242,41446246.0,0.91751,3.0,0.2,1.5,0.06,0.25,0.05,0.7333333333333333,0.375,0.2695495148851759,20.0,0.15106190614207007,1.1979538860660952,960.5337810493633,0.03489418383776921,0,0,339.1349299065421,503.56269116073054,299.8440743326425
Argentina,earthquake,1000.0,18087.196261682242,41446246.0,0.91751,3.0,0.2,1.5,0.06,0.25,0.05,0.7333333333333333,0.375,0.2695495148851759,20.0,0.15106190614207007,1.1979538860660952,1158.614882896051,0.04209005609025274,0,0,339.1349299065421,607.4072978595497,361.67786487473444
Argentina,earthquake,1500.0,18087.196261682242,41446246.0,0.91751,3.0,0.2,1.5,0.06,0.25,0.05,0.7333333333333333,0.375,0.2695495148851759,20.0,0.15106190614207007,1.1979538860660952,1274.9837715302817,0.0463174944928497,0,0,339.1349299065421,668.4140337850872,398.0040434871409
Argentina,earthquake,2000.0,18087.196261682242,41446246.0,0.91751,3.0,0.2,1.5,0.06,0.25,0.05,0.7333333333333333,0.375,0.2695495148851759,20.0,0.15106190614207007,1.1979538860660952,0.0,0.0,0,0,339.1349299065421,0.0,0.0
Argentina,flood,20.0,18087.196261682242,41446246.0,0.91751,3.0,0.2,1.5,0.06,0.25,0.05,0.7333333333333333,0.375,0.2695495148851759,20.0,0.15106190614207007,1.1979538860660952,122.38482493659303,0.005363369250505579,0,0,339.1349299065421,64.41984733761731,38.11749095988569
Argentina,flood,50.0,18087.196261682242,41446246.0,0.91751,3.0,0.2,1.5,0.06,0.25,0.05,0.7333333333333333,0.375,0.2695495148851759,20.0,0.15106190614207007,1.1979538860660952,227.59695029244034,0.009974165386433762,0,0,339.1349299065421,119.80048016526945,70.88644118880217
Argentina,flood,100.0,18087.196261682242,41446246.0,0.91751,3.0,0.2,1.5,0.06,0.25,0.05,0.7333333333333333,0.375,0.2695495148851759,20.0,0.15106190614207007,1.1979538860660952,326.0787630247645,0.014290013584249556,0,0,339.1349299065421,171.63847025133634,101.55919500842309
Argentina,flood,250.0,18087.196261682242,41446246.0,0.91751,3.0,0.2,1.5,0.06,0.25,0.05,0.7333333333333333,0.375,0.2695495148851759,20.0,0.15106190614207007,1.1979538860660952,487.54240449952937,0.021365965445185545,0,0,339.1349299065421,256.62828120027604,151.8480187858255
Argentina,flood,500.0,18087.196261682242,41446246.0,0.91751,3.0,0.2,1.5,0.06,0.25,0.05,0.7333333333333333,0.375,0.2695495148851759,20.0,0.15106190614207007,1.1979538860660952,644.1732642014647,0.02823012639848061,0,0,339.1349299065421,339.0742550012443,200.63164356790833
Argentina,flood,1000.0,18087.196261682242,41446246.0,0.91751,3.0,0.2,1.5,0.06,0.25,0.05,0.7333333333333333,0.375,0.2695495148851759,20.0,0.15106190614207007,1.1979538860660952,839.4080824404361,0.036786059875637205,0,0,339.1349299065421,441.84024083697255,261.43870378255923
Argentina,flood,1500.0,18087.196261682242,41446246.0,0.91751,3.0,0.2,1.5,0.06,0.25,0.05,0.7333333333333333,0.375,0.2695495148851759,20.0,0.15106190614207007,1.1979538860660952,905.4525706914468,0.0396803809455441,0,0,339.1349299065421,476.60415746491594,282.00865749342535
Argentina,flood,2000.0,18087.196261682242,41446246.0,0.91751,3.0,0.2,1.5,0.06,0.25,0.05,0.7333333333333333,0.375,0.2695495148851759,20.0,0.15106190614207007,1.1979538860660952,5.9834415804716886e-12,2.6229018956769326e-16,0,0,339.1349299065421,3.1497795977485635e-12,1.863489260803754e-12
Argentina,surge,20.0,18087.196261682242,41446246.0,0.91751,3.0,0.2,1.5,0.06,0.25,0.05,0.7333333333333333,0.375,0.2695495148851759,20.0,0.15106190614207007,1.1979538860660952,0.0,0.0,0,0,339.1349299065421,0.0,0.0
Argentina,surge,50.0,18087.196261682242,41446246.0,0.91751,3.0,0.2,1.5,0.06,0.25,0.05,0.7333333333333333,0.375,0.2695495148851759,20.0,0.15106190614207007,1.1979538860660952,0.0,0.0,0,0,339.1349299065421,0.0,0.0
Argentina,surge,100.0,18087.196261682242,41446246.0,0.91751,3.0,0.2,1.5,0.06,0.25,0.05,0.7333333333333333,0.375,0.2695495148851759,20.0,0.15106190614207007,1.1979538860660952,0.0,0.0,0,0,339.1349299065421,0.0,0.0
Argentina,surge,250.0,18087.196261682242,41446246.0,0.91751,3.0,0.2,1.5,0.06,0.25,0.05,0.7333333333333333,0.375,0.2695495148851759,20.0,0.15106190614207007,1.1979538860660952,0.0,0.0,0,0,339.1349299065421,0.0,0.0
Argentina,surge,500.0,18087.196261682242,41446246.0,0.91751,3.0,0.2,1.5,0.06,0.25,0.05,0.7333333333333333,0.375,0.2695495148851759,20.0,0.15106190614207007,1.1979538860660952,0.0,0.0,0,0,339.1349299065421,0.0,0.0
Argentina,surge,1000.0,18087.196261682242,41446246.0,0.91751,3.0,0.2,1.5,0.06,0.25,0.05,0.7333333333333333,0.375,0.2695495148851759,20.0,0.15106190614207007,1.1979538860660952,0.0,0.0,0,0,339.1349299065421,0.0,0.0
Argentina,surge,1500.0,18087.196261682242,41446246.0,0.91751,3.0,0.2,1.5,0.06,0.25,0.05,0.7333333333333333,0.375,0.2695495148851759,20.0,0.15106190614207007,1.1979538860660952,0.0,0.0,0,0,339.1349299065421,0.0,0.0
