country,hazard,rp,gdp_pc_pp,pop,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dk_event,fa,error_incl,error_excl,max_aid,need,aid,unif_aid
Albania,earthquake,1.0,11424.628318674459,2876101.0,0.5837600000000001,4146.89625046,1.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.18527998603100002,1.0,0.1839433125863171,1.0409983515621584,-31.85537702414409,0.0021538678500300002,0.0010792585052112461,0.5,99.9654977884015,-14.711453255788193,-0.0,-0.0
Albania,earthquake,20.0,11424.628318674459,2876101.0,0.5837600000000001,4146.89625046,1.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.18527998603100002,1.0,0.1839433125863171,1.0409983515621584,-102.82606562811455,0.006952476397739998,0.003500575869984565,0.5,99.9654977884015,-47.48714343635244,-0.0,-0.0
Albania,earthquake,50.0,11424.628318674459,2876101.0,0.5837600000000001,4146.89625046,1.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.18527998603100002,1.0,0.1839433125863171,1.0409983515621584,-217.8731499576765,0.014731264135500001,0.007475759454893498,0.5,99.9654977884015,-100.61819889509879,-0.0,-0.0
Albania,earthquake,100.0,11424.628318674459,2876101.0,0.5837600000000001,4146.89625046,1.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.18527998603100002,1.0,0.1839433125863171,1.0409983515621584,-376.0264374608764,0.025424632513200006,0.01304395399340132,0.5,99.9654977884015,-173.65656521514302,-0.0,-0.0
Albania,earthquake,250.0,11424.628318674459,2876101.0,0.5837600000000001,4146.89625046,1.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.18527998603100002,1.0,0.1839433125863171,1.0409983515621584,-745.254306726558,0.0503895869805,0.0265317156855278,0.5,99.9654977884015,-344.1734150179055,-0.0,-0.0
Albania,earthquake,500.0,11424.628318674459,2876101.0,0.5837600000000001,4146.89625046,1.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.18527998603100002,1.0,0.1839433125863171,1.0409983515621584,-1192.3740826597286,0.0806211208834,0.043845427992029846,0.5,99.9654977884015,-550.662312587501,-0.0,-0.0
Albania,earthquake,1000.0,11424.628318674459,2876101.0,0.5837600000000001,4146.89625046,1.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.18527998603100002,1.0,0.1839433125863171,1.0409983515621584,-1816.2748584142325,0.122805516362,0.06999902453369697,0.5,99.9654977884015,-838.7922283566895,-0.0,-0.0
Albania,earthquake,1500.0,11424.628318674459,2876101.0,0.5837600000000001,4146.89625046,1.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.18527998603100002,1.0,0.1839433125863171,1.0409983515621584,-2274.2304220017104,0.153769700663,0.09085570487341015,0.5,99.9654977884015,-1050.2853104143592,-0.0,-0.0
Albania,earthquake,2000.0,11424.628318674459,2876101.0,0.5837600000000001,4146.89625046,1.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.18527998603100002,1.0,0.1839433125863171,1.0409983515621584,-1.6009528488055422e-11,1.0824674490095278e-15,5.412337245047645e-16,0.5,99.9654977884015,-7.393521973408978e-12,-0.0,-0.0
Albania,flood,1.0,11424.628318674459,2876101.0,0.5837600000000001,4146.89625046,1.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.18527998603100002,1.0,0.1839433125863171,1.0409983515621584,-8.709756060037924,0.0005845252652824,0.0002924335674497911,0.5,99.9654977884015,-3.992452980302133,-0.0,-0.0
Albania,flood,20.0,11424.628318674459,2876101.0,0.5837600000000001,4146.89625046,1.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.18527998603100002,1.0,0.1839433125863171,1.0409983515621584,-190.151631556602,0.01276137151412,0.0064631646016991935,0.5,99.9654977884015,-87.16334222041918,-0.0,-0.0
Albania,flood,50.0,11424.628318674459,2876101.0,0.5837600000000001,4146.89625046,1.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.18527998603100002,1.0,0.1839433125863171,1.0409983515621584,-425.15409876592787,0.028532752312920004,0.014685390774033953,0.5,99.9654977884015,-194.8857966864859,-0.0,-0.0
Albania,flood,100.0,11424.628318674459,2876101.0,0.5837600000000001,4146.89625046,1.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.18527998603100002,1.0,0.1839433125863171,1.0409983515621584,-513.6700066206203,0.03447319245428001,0.017852012075101096,0.5,99.9654977884015,-235.46048071698863,-0.0,-0.0
Albania,flood,250.0,11424.628318674459,2876101.0,0.5837600000000001,4146.89625046,1.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.18527998603100002,1.0,0.1839433125863171,1.0409983515621584,-905.2952284849619,0.06075576973010001,0.03234290282126157,0.5,99.9654977884015,-414.97702210065864,-0.0,-0.0
Albania,flood,500.0,11424.628318674459,2876101.0,0.5837600000000001,4146.89625046,1.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.18527998603100002,1.0,0.1839433125863171,1.0409983515621584,-1057.7197723624608,0.07098521775728,0.038204568492395626,0.5,99.9654977884015,-484.84669701236567,-0.0,-0.0
Albania,flood,1000.0,11424.628318674459,2876101.0,0.5837600000000001,4146.89625046,1.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.18527998603100002,1.0,0.1839433125863171,1.0409983515621584,-1232.7562630076904,0.08273218867394,0.045097073969235416,0.5,99.9654977884015,-565.0814307891569,-0.0,-0.0
Albania,flood,1500.0,11424.628318674459,2876101.0,0.5837600000000001,4146.89625046,1.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.18527998603100002,1.0,0.1839433125863171,1.0409983515621584,-1317.1625911166589,0.08839682853174002,0.04848426996439964,0.5,99.9654977884015,-603.772330269243,-0.0,-0.0
Albania,flood,2000.0,11424.628318674459,2876101.0,0.5837600000000001,4146.89625046,1.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.18527998603100002,1.0,0.1839433125863171,1.0409983515621584,-8.115225866010357e-12,5.440092820663267e-16,2.720046410331635e-16,0.5,99.9654977884015,-3.715718735354255e-12,-0.0,-0.0
Albania,surge,1.0,11424.628318674459,2876101.0,0.5837600000000001,4146.89625046,1.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.18527998603100002,1.0,0.1839433125863171,1.0409983515621584,0.0,0.0,0.0,0.5,99.9654977884015,0.0,0.0,
