country,hazard,rp,gdp_pc_pp,pop,urbanization_rate,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dk_event,fa,error_incl,error_excl,max_aid,need,aid
"Congo, Dem. Rep.",tsunami,1500.0,783.2592535785261,67513677.0,0.42494,3.0,0.2,1.5,0.06,0.8,0.05,0.4,0.375,0.2370560018580905,20.0,0.031093328767158562,1.1672584335895029,0.0,0.0,0.0,0.3,14.686111004597366,0.0,0.0
"Congo, Dem. Rep.",tsunami,2000.0,783.2592535785261,67513677.0,0.42494,3.0,0.2,1.5,0.06,0.8,0.05,0.4,0.375,0.2370560018580905,20.0,0.031093328767158562,1.1672584335895029,0.0,0.0,0.0,0.3,14.686111004597366,0.0,0.0
"Congo, Dem. Rep.",wind,20.0,783.2592535785261,67513677.0,0.42494,3.0,0.2,1.5,0.06,0.8,0.05,0.4,0.375,0.2370560018580905,20.0,0.031093328767158562,1.1672584335895029,0.0,0.0,0.0,0.3,14.686111004597366,0.0,0.0
"Congo, Dem. Rep.",wind,50.0,783.2592535785261,67513677.0,0.42494,3.0,0.2,1.5,0.06,0.8,0.05,0.4,0.375,0.2370560018580905,20.0,0.031093328767158562,1.1672584335895029,0.0,0.0,0.0,0.3,14.686111004597366,0.0,0.0
"Congo, Dem. Rep.",wind,100.0,783.2592535785261,67513677.0,0.42494,3.0,0.2,1.5,0.06,0.8,0.05,0.4,0.375,0.2370560018580905,20.0,0.031093328767158562,1.1672584335895029,0.0,0.0,0.0,0.3,14.686111004597366,0.0,0.0
"Congo, Dem. Rep.",wind,250.0,783.2592535785261,67513677.0,0.42494,3.0,0.2,1.5,0.06,0.8,0.05,0.4,0.375,0.2370560018580905,20.0,0.031093328767158562,1.1672584335895029,0.0,0.0,0.0,0.3,14.686111004597366,0.0,0.0
"Congo, Dem. Rep.",wind,500.0,783.2592535785261,67513677.0,0.42494,3.0,0.2,1.5,0.06,0.8,0.05,0.4,0.375,0.2370560018580905,20.0,0.031093328767158562,1.1672584335895029,0.0,0.0,0.0,0.3,14.686111004597366,0.0,0.0
"Congo, Dem. Rep.",wind,1000.0,783.2592535785261,67513677.0,0.42494,3.0,0.2,1.5,0.06,0.8,0.05,0.4,0.375,0.2370560018580905,20.0,0.031093328767158562,1.1672584335895029,0.0,0.0,0.0,0.3,14.686111004597366,0.0,0.0
"Congo, Dem. Rep.",wind,1500.0,783.2592535785261,67513677.0,0.42494,3.0,0.2,1.5,0.06,0.8,0.05,0.4,0.375,0.2370560018580905,20.0,0.031093328767158562,1.1672584335895029,0.0,0.0,0.0,0.3,14.686111004597366,0.0,0.0
"Congo, Dem. Rep.",wind,2000.0,783.2592535785261,67513677.0,0.42494,3.0,0.2,1.5,0.06,0.8,0.05,0.4,0.375,0.2370560018580905,20.0,0.031093328767158562,1.1672584335895029,0.0,0.0,0.0,0.3,14.686111004597366,0.0,0.0
"Congo, Rep.",earthquake,20.0,5680.2299827443285,4447632.0,0.6537999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3727534239023239,20.0,0.16160967859693265,1.29544690511866,0.7427793151946867,0.00015311562892551022,7.65695384557923e-05,0.5,35.501437392152056,0.5292624492618929,0.0
"Congo, Rep.",earthquake,50.0,5680.2299827443285,4447632.0,0.6537999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3727534239023239,20.0,0.16160967859693265,1.29544690511866,2.153398786187563,0.00044389901916980267,0.0002220480765082719,0.5,35.501437392152056,1.5343899493438258,0.0
"Congo, Rep.",earthquake,100.0,5680.2299827443285,4447632.0,0.6537999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3727534239023239,20.0,0.16160967859693265,1.29544690511866,3.9894081914017314,0.0008223717755346398,0.00041152431374789244,0.5,35.501437392152056,2.8426262111692178,0.0
"Congo, Rep.",earthquake,250.0,5680.2299827443285,4447632.0,0.6537999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3727534239023239,20.0,0.16160967859693265,1.29544690511866,8.490165941038383,0.001750152530032836,0.0008766104670431669,0.5,35.501437392152056,6.049611141118138,0.0
"Congo, Rep.",earthquake,500.0,5680.2299827443285,4447632.0,0.6537999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3727534239023239,20.0,0.16160967859693265,1.29544690511866,14.516155993686079,0.002992342825232673,0.001500661907508369,0.5,35.501437392152056,10.343390180530644,0.0
"Congo, Rep.",earthquake,1000.0,5680.2299827443285,4447632.0,0.6537999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3727534239023239,20.0,0.16160967859693265,1.29544690511866,24.062082445045693,0.004960128548901472,0.0024924270329328402,0.5,35.501437392152056,17.14527643499136,0.0
"Congo, Rep.",earthquake,1500.0,5680.2299827443285,4447632.0,0.6537999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3727534239023239,20.0,0.16160967859693265,1.29544690511866,31.562610663465634,0.0065062783567160455,0.0032744436200132015,0.5,35.501437392152056,22.48972781433326,0.0
"Congo, Rep.",earthquake,2000.0,5680.2299827443285,4447632.0,0.6537999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3727534239023239,20.0,0.16160967859693265,1.29544690511866,0.0,0.0,0.0,0.5,35.501437392152056,0.0,0.0
"Congo, Rep.",flood,20.0,5680.2299827443285,4447632.0,0.6537999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3727534239023239,20.0,0.16160967859693265,1.29544690511866,241.6026152679201,0.05027623721897553,0.026468873997505526,0.5,35.501437392152056,172.0797899452505,0.0
"Congo, Rep.",flood,50.0,5680.2299827443285,4447632.0,0.6537999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3727534239023239,20.0,0.16160967859693265,1.29544690511866,401.7341945076888,0.08359877909287043,0.04561254240261567,0.5,35.501437392152056,286.2470816397845,0.0
"Congo, Rep.",flood,100.0,5680.2299827443285,4447632.0,0.6537999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3727534239023239,20.0,0.16160967859693265,1.29544690511866,480.1314330818613,0.09991283330746098,0.05550175416598859,0.5,35.501437392152056,342.17815598457435,0.0
"Congo, Rep.",flood,250.0,5680.2299827443285,4447632.0,0.6537999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3727534239023239,20.0,0.16160967859693265,1.29544690511866,1280.0526735801338,0.26637224848883434,0.18154455576424594,0.5,35.501437392152056,914.6687578063535,0.0
"Congo, Rep.",flood,500.0,5680.2299827443285,4447632.0,0.6537999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3727534239023239,20.0,0.16160967859693265,1.29544690511866,1622.5476361748538,0.33764365408442876,0.2548806667034389,0.5,35.501437392152056,1161.1748350492617,0.0
"Congo, Rep.",flood,1000.0,5680.2299827443285,4447632.0,0.6537999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3727534239023239,20.0,0.16160967859693265,1.29544690511866,2084.888471756728,0.43385435735002426,0.38316497087151324,0.5,35.501437392152056,1496.0369965967798,0.0
"Congo, Rep.",flood,1500.0,5680.2299827443285,4447632.0,0.6537999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3727534239023239,20.0,0.16160967859693265,1.29544690511866,2256.0381426230974,0.4694697063100721,0.4424532509207259,0.5,35.501437392152056,1620.8420940705985,0.0
"Congo, Rep.",flood,2000.0,5680.2299827443285,4447632.0,0.6537999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3727534239023239,20.0,0.16160967859693265,1.29544690511866,0.0,0.0,0.0,0.5,35.501437392152056,0.0,0.0
"Congo, Rep.",surge,20.0,5680.2299827443285,4447632.0,0.6537999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3727534239023239,20.0,0.16160967859693265,1.29544690511866,0.0,0.0,0.0,0.5,35.501437392152056,0.0,0.0
"Congo, Rep.",surge,50.0,5680.2299827443285,4447632.0,0.6537999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3727534239023239,20.0,0.16160967859693265,1.29544690511866,0.0,0.0,0.0,0.5,35.501437392152056,0.0,0.0
"Congo, Rep.",surge,100.0,5680.2299827443285,4447632.0,0.6537999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3727534239023239,20.0,0.16160967859693265,1.29544690511866,0.0,0.0,0.0,0.5,35.501437392152056,0.0,0.0
"Congo, Rep.",surge,250.0,5680.2299827443285,4447632.0,0.6537999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3727534239023239,20.0,0.16160967859693265,1.29544690511866,0.0,0.0,0.0,0.5,35.501437392152056,0.0,0.0
"Congo, Rep.",surge,500.0,5680.2299827443285,4447632.0,0.6537999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3727534239023239,20.0,0.16160967859693265,1.29544690511866,0.0,0.0,0.0,0.5,35.501437392152056,0.0,0.0
"Congo, Rep.",surge,1000.0,5680.2299827443285,4447632.0,0.6537999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3727534239023239,20.0,0.16160967859693265,1.29544690511866,0.0,0.0,0.0,0.5,35.501437392152056,0.0,0.0
"Congo, Rep.",surge,1500.0,5680.2299827443285,4447632.0,0.6537999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3727534239023239,20.0,0.16160967859693265,1.29544690511866,0.0,0.0,0.0,0.5,35.501437392152056,0.0,0.0
"Congo, Rep.",surge,2000.0,5680.2299827443285,4447632.0,0.6537999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3727534239023239,20.0,0.16160967859693265,1.29544690511866,0.0,0.0,0.0,0.5,35.501437392152056,0.0,0.0
"Congo, Rep.",tsunami,20.0,5680.2299827443285,4447632.0,0.6537999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3727534239023239,20.0,0.16160967859693265,1.29544690511866,0.0,0.0,0.0,0.5,35.501437392152056,0.0,0.0
"Congo, Rep.",tsunami,50.0,5680.2299827443285,4447632.0,0.6537999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3727534239023239,20.0,0.16160967859693265,1.29544690511866,0.0,0.0,0.0,0.5,35.501437392152056,0.0,0.0
"Congo, Rep.",tsunami,100.0,5680.2299827443285,4447632.0,0.6537999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3727534239023239,20.0,0.16160967859693265,1.29544690511866,0.0,0.0,0.0,0.5,35.501437392152056,0.0,0.0
"Congo, Rep.",tsunami,250.0,5680.2299827443285,4447632.0,0.6537999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3727534239023239,20.0,0.16160967859693265,1.29544690511866,0.0,0.0,0.0,0.5,35.501437392152056,0.0,0.0
"Congo, Rep.",tsunami,500.0,5680.2299827443285,4447632.0,0.6537999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3727534239023239,20.0,0.16160967859693265,1.29544690511866,0.0,0.0,0.0,0.5,35.501437392152056,0.0,0.0
"Congo, Rep.",tsunami,1000.0,5680.2299827443285,4447632.0,0.6537999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3727534239023239,20.0,0.16160967859693265,1.29544690511866,0.0,0.0,0.0,0.5,35.501437392152056,0.0,0.0
"Congo, Rep.",tsunami,1500.0,5680.2299827443285,4447632.0,0.6537999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3727534239023239,20.0,0.16160967859693265,1.29544690511866,0.0,0.0,0.0,0.5,35.501437392152056,0.0,0.0
"Congo, Rep.",tsunami,2000.0,5680.2299827443285,4447632.0,0.6537999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3727534239023239,20.0,0.16160967859693265,1.29544690511866,0.0,0.0,0.0,0.5,35.501437392152056,0.0,0.0
"Congo, Rep.",wind,20.0,5680.2299827443285,4447632.0,0.6537999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3727534239023239,20.0,0.16160967859693265,1.29544690511866,0.0,0.0,0.0,0.5,35.501437392152056,0.0,0.0
"Congo, Rep.",wind,50.0,5680.2299827443285,4447632.0,0.6537999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3727534239023239,20.0,0.16160967859693265,1.29544690511866,0.0,0.0,0.0,0.5,35.501437392152056,0.0,0.0
"Congo, Rep.",wind,100.0,5680.2299827443285,4447632.0,0.6537999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3727534239023239,20.0,0.16160967859693265,1.29544690511866,0.0,0.0,0.0,0.5,35.501437392152056,0.0,0.0
"Congo, Rep.",wind,250.0,5680.2299827443285,4447632.0,0.6537999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3727534239023239,20.0,0.16160967859693265,1.29544690511866,0.0,0.0,0.0,0.5,35.501437392152056,0.0,0.0
"Congo, Rep.",wind,500.0,5680.2299827443285,4447632.0,0.6537999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3727534239023239,20.0,0.16160967859693265,1.29544690511866,0.0,0.0,0.0,0.5,35.501437392152056,0.0,0.0
"Congo, Rep.",wind,1000.0,5680.2299827443285,4447632.0,0.6537999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3727534239023239,20.0,0.16160967859693265,1.29544690511866,0.0,0.0,0.0,0.5,35.501437392152056,0.0,0.0
"Congo, Rep.",wind,1500.0,5680.2299827443285,4447632.0,0.6537999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3727534239023239,20.0,0.16160967859693265,1.29544690511866,0.0,0.0,0.0,0.5,35.501437392152056,0.0,0.0
"Congo, Rep.",wind,2000.0,5680.2299827443285,4447632.0,0.6537999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3727534239023239,20.0,0.16160967859693265,1.29544690511866,0.0,0.0,0.0,0.5,35.501437392152056,0.0,0.0
Costa Rica,earthquake,20.0,13430.743207071202,4872166.0,0.7682100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.75,0.4818967549173638,20.0,0.24112379115111449,1.3985506824023444,154.3527369851279,0.01669099714115818,0.0005658105130273164,0.03333333333333338,503.6528702651702,116.08192817456745,81.2573497221972
Costa Rica,earthquake,50.0,13430.743207071202,4872166.0,0.7682100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.75,0.4818967549173638,20.0,0.24112379115111449,1.3985506824023444,311.32235079603345,0.03366497134168672,0.0011612594784519046,0.03333333333333338,503.6528702651702,234.13189471155718,163.89232629809
Costa Rica,earthquake,100.0,13430.743207071202,4872166.0,0.7682100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.75,0.4818967549173638,20.0,0.24112379115111449,1.3985506824023444,486.51824786101025,0.0526098522305557,0.0018510449418831139,0.03333333333333338,503.6528702651702,365.88905002222106,256.1223350155547
Costa Rica,earthquake,250.0,13430.743207071202,4872166.0,0.7682100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.75,0.4818967549173638,20.0,0.24112379115111449,1.3985506824023444,851.4777790031715,0.09207490228353382,0.0033804147689830617,0.03333333333333338,503.6528702651702,640.3591171435453,448.2513820004816
Costa Rica,earthquake,500.0,13430.743207071202,4872166.0,0.7682100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.75,0.4818967549173638,20.0,0.24112379115111449,1.3985506824023444,1287.5268505020608,0.1392272492256804,0.005391560436070839,0.03333333333333338,503.6528702651702,968.29251169811,503.6528702651702
Costa Rica,earthquake,1000.0,13430.743207071202,4872166.0,0.7682100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.75,0.4818967549173638,20.0,0.24112379115111449,1.3985506824023444,1831.391638093311,0.19803829328080974,0.00823141103544627,0.03333333333333338,503.6528702651702,1377.3093807409105,503.6528702651702
Costa Rica,earthquake,1500.0,13430.743207071202,4872166.0,0.7682100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.75,0.4818967549173638,20.0,0.24112379115111449,1.3985506824023444,2225.437784469265,0.24064863651870871,0.010563780619968474,0.03333333333333338,503.6528702651702,1673.654216307291,503.6528702651702
Costa Rica,earthquake,2000.0,13430.743207071202,4872166.0,0.7682100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.75,0.4818967549173638,20.0,0.24112379115111449,1.3985506824023444,0.0,0.0,0.0,0.03333333333333338,503.6528702651702,0.0,0.0
Costa Rica,flood,20.0,13430.743207071202,4872166.0,0.7682100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.75,0.4818967549173638,20.0,0.24112379115111449,1.3985506824023444,29.503452731756415,0.003987960100502536,0.0001334642534677575,0.03333333333333338,503.6528702651702,22.188253657202587,15.531777560041808
Costa Rica,flood,50.0,13430.743207071202,4872166.0,0.7682100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.75,0.4818967549173638,20.0,0.24112379115111449,1.3985506824023444,54.86043496632462,0.007415444820342291,0.00024902814850536354,0.03333333333333338,503.6528702651702,41.258128594117615,28.880690015882326
Costa Rica,flood,100.0,13430.743207071202,4872166.0,0.7682100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.75,0.4818967549173638,20.0,0.24112379115111449,1.3985506824023444,82.41268916152622,0.011139662843512843,0.0003755050949373857,0.03333333333333338,503.6528702651702,61.978971353407196,43.38527994738503
Costa Rica,flood,250.0,13430.743207071202,4872166.0,0.7682100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.75,0.4818967549173638,20.0,0.24112379115111449,1.3985506824023444,142.71034060536365,0.019290052233470772,0.0006556492493831298,0.03333333333333338,503.6528702651702,107.32619214595489,75.12833450216841
Costa Rica,flood,500.0,13430.743207071202,4872166.0,0.7682100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.75,0.4818967549173638,20.0,0.24112379115111449,1.3985506824023444,200.3426322937048,0.027080166897109518,0.0009277971310593998,0.03333333333333338,503.6528702651702,150.6689126896556,105.4682388827589
Costa Rica,flood,1000.0,13430.743207071202,4872166.0,0.7682100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.75,0.4818967549173638,20.0,0.24112379115111449,1.3985506824023444,219.73315282958626,0.02970116935835151,0.0010203444004534316,0.03333333333333338,503.6528702651702,165.25167329422166,115.67617130595515
Costa Rica,flood,1500.0,13430.743207071202,4872166.0,0.7682100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.75,0.4818967549173638,20.0,0.24112379115111449,1.3985506824023444,239.12367352181587,0.03232217184072697,0.0011133930081602536,0.03333333333333338,503.6528702651702,179.8344340163703,125.8841038114592
Costa Rica,flood,2000.0,13430.743207071202,4872166.0,0.7682100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.75,0.4818967549173638,20.0,0.24112379115111449,1.3985506824023444,2.3614030393194994e-12,3.1918911957973255e-16,1.0639637319324438e-17,0.03333333333333338,503.6528702651702,1.7759077250952978e-12,1.2431354075667084e-12
Costa Rica,surge,20.0,13430.743207071202,4872166.0,0.7682100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.75,0.4818967549173638,20.0,0.24112379115111449,1.3985506824023444,0.0,0.0,0.0,0.03333333333333338,503.6528702651702,0.0,0.0
Costa Rica,surge,50.0,13430.743207071202,4872166.0,0.7682100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.75,0.4818967549173638,20.0,0.24112379115111449,1.3985506824023444,0.0,0.0,0.0,0.03333333333333338,503.6528702651702,0.0,0.0
Costa Rica,surge,100.0,13430.743207071202,4872166.0,0.7682100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.75,0.4818967549173638,20.0,0.24112379115111449,1.3985506824023444,0.0,0.0,0.0,0.03333333333333338,503.6528702651702,0.0,0.0
Costa Rica,surge,250.0,13430.743207071202,4872166.0,0.7682100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.75,0.4818967549173638,20.0,0.24112379115111449,1.3985506824023444,0.0,0.0,0.0,0.03333333333333338,503.6528702651702,0.0,0.0
Costa Rica,surge,500.0,13430.743207071202,4872166.0,0.7682100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.75,0.4818967549173638,20.0,0.24112379115111449,1.3985506824023444,0.0,0.0,0.0,0.03333333333333338,503.6528702651702,0.0,0.0
Costa Rica,surge,1000.0,13430.743207071202,4872166.0,0.7682100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.75,0.4818967549173638,20.0,0.24112379115111449,1.3985506824023444,0.0,0.0,0.0,0.03333333333333338,503.6528702651702,0.0,0.0
Costa Rica,surge,1500.0,13430.743207071202,4872166.0,0.7682100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.75,0.4818967549173638,20.0,0.24112379115111449,1.3985506824023444,0.0,0.0,0.0,0.03333333333333338,503.6528702651702,0.0,0.0
Costa Rica,surge,2000.0,13430.743207071202,4872166.0,0.7682100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.75,0.4818967549173638,20.0,0.24112379115111449,1.3985506824023444,98.22570140385363,0.013277096128508758,0.0004485249802288282,0.03333333333333338,503.6528702651702,73.8712447733095,51.70987134131664
Costa Rica,tsunami,20.0,13430.743207071202,4872166.0,0.7682100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.75,0.4818967549173638,20.0,0.24112379115111449,1.3985506824023444,0.0,0.0,0.0,0.03333333333333338,503.6528702651702,0.0,0.0
Costa Rica,tsunami,50.0,13430.743207071202,4872166.0,0.7682100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.75,0.4818967549173638,20.0,0.24112379115111449,1.3985506824023444,0.039087032498544665,5.283365559565891e-06,1.7611311578883385e-07,0.03333333333333338,503.6528702651702,0.02939564394954797,0.020576950764683577
Costa Rica,tsunami,100.0,13430.743207071202,4872166.0,0.7682100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.75,0.4818967549173638,20.0,0.24112379115111449,1.3985506824023444,0.2470300453908022,3.3390870336456425e-05,1.1130661774636233e-06,0.03333333333333338,503.6528702651702,0.18578046976114315,0.1300463288328002
Costa Rica,tsunami,250.0,13430.743207071202,4872166.0,0.7682100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.75,0.4818967549173638,20.0,0.24112379115111449,1.3985506824023444,2.080993610222517,0.000281286382391288,9.378850889413952e-06,0.03333333333333338,503.6528702651702,1.5650240838739333,1.0955168587117532
Costa Rica,tsunami,500.0,13430.743207071202,4872166.0,0.7682100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.75,0.4818967549173638,20.0,0.24112379115111449,1.3985506824023444,8.247363857192923,0.001114790133068403,3.720114256895489e-05,0.03333333333333338,503.6528702651702,6.202480873354621,4.341736611348234
Costa Rica,tsunami,1000.0,13430.743207071202,4872166.0,0.7682100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.75,0.4818967549173638,20.0,0.24112379115111449,1.3985506824023444,18.747704267601964,0.0025341134569901846,8.468505009138207e-05,0.03333333333333338,503.6528702651702,14.099326663961188,9.869528664772831
Costa Rica,tsunami,1500.0,13430.743207071202,4872166.0,0.7682100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.75,0.4818967549173638,20.0,0.24112379115111449,1.3985506824023444,25.637966356445407,0.003465465137830459,0.00011591721165019706,0.03333333333333338,503.6528702651702,19.2811907793875,13.49683354557125
Costa Rica,tsunami,2000.0,13430.743207071202,4872166.0,0.7682100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.75,0.4818967549173638,20.0,0.24112379115111449,1.3985506824023444,71.72001419092965,0.009694341797936264,0.0003263080685457832,0.03333333333333338,503.6528702651702,53.937479170146595,37.75623541910261
Costa Rica,wind,20.0,13430.743207071202,4872166.0,0.7682100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.75,0.4818967549173638,20.0,0.24112379115111449,1.3985506824023444,0.0,0.0,0.0,0.03333333333333338,503.6528702651702,0.0,0.0
Costa Rica,wind,50.0,13430.743207071202,4872166.0,0.7682100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.75,0.4818967549173638,20.0,0.24112379115111449,1.3985506824023444,0.0,0.0,0.0,0.03333333333333338,503.6528702651702,0.0,0.0
Costa Rica,wind,100.0,13430.743207071202,4872166.0,0.7682100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.75,0.4818967549173638,20.0,0.24112379115111449,1.3985506824023444,0.0,0.0,0.0,0.03333333333333338,503.6528702651702,0.0,0.0
Costa Rica,wind,250.0,13430.743207071202,4872166.0,0.7682100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.75,0.4818967549173638,20.0,0.24112379115111449,1.3985506824023444,0.0,0.0,0.0,0.03333333333333338,503.6528702651702,0.0,0.0
Costa Rica,wind,500.0,13430.743207071202,4872166.0,0.7682100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.75,0.4818967549173638,20.0,0.24112379115111449,1.3985506824023444,0.0,0.0,0.0,0.03333333333333338,503.6528702651702,0.0,0.0
Costa Rica,wind,1000.0,13430.743207071202,4872166.0,0.7682100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.75,0.4818967549173638,20.0,0.24112379115111449,1.3985506824023444,0.0,0.0,0.0,0.03333333333333338,503.6528702651702,0.0,0.0
Costa Rica,wind,1500.0,13430.743207071202,4872166.0,0.7682100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.75,0.4818967549173638,20.0,0.24112379115111449,1.3985506824023444,0.0,0.0,0.0,0.03333333333333338,503.6528702651702,0.0,0.0
Costa Rica,wind,2000.0,13430.743207071202,4872166.0,0.7682100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.75,0.4818967549173638,20.0,0.24112379115111449,1.3985506824023444,161.31219438648287,0.021804451187008755,0.0007430160978026594,0.03333333333333338,503.6528702651702,121.315831051689,84.9210817361823
Croatia,earthquake,20.0,20048.987159099495,4255700.0,0.5896399999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5583333333333333,0.23052247153165525,20.0,0.3074818837962999,1.1610864425994154,166.05500046100252,0.004201703923574943,0.000703238788439085,0.16666666666666663,559.7008915248609,122.39986032985553,45.55994801166845
Croatia,earthquake,50.0,20048.987159099495,4255700.0,0.5896399999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5583333333333333,0.23052247153165525,20.0,0.3074818837962999,1.1610864425994154,412.6201380905478,0.010440562755400104,0.0017584530317975898,0.16666666666666663,559.7008915248609,304.1440916043333,113.20918965272408
