country,gdp_pc_pp,pop,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Albania,11424.6283187,2876101.0,0.58376,4146.89625046,4,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.185279986031,1.0,0.183943312586,1.15487064496,110.434601053,317621066.524,1.86674859344e-06,5.36895749634,0.0,0.086087198,57123.1415934,110.434601053,127.537678944,127.537678944,110.434601053,1.86674859344e-06,0.0044676867198,1.0,0.0,50.8590196151,0.0,308307.134608,3.39099980367,0.0,0.191790901534,2.106,2.106,155.098021766,446077575.498,0.0135757608422,0.712031009785,0.00966636270108
Algeria,13974.6662247,40606052.0,0.71304,3843.75232202,4,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.288910450329,1.0,0.145444582109,1.28297823303,59.1128451412,2400339263.67,9.9760636033e-07,40.5088557431,30.9999407472,0.15218446,69873.3311234,59.1128451412,75.8404936084,75.8404936084,59.1128451412,9.9760636033e-07,0.00886564477349,1.0,30.9999407472,78.7370353479,30.9999407472,241851.172375,3.38701467529,0.0,0.15626269646,0.9503924,0.9503924,112.138266134,4553492265.81,0.0080243967427,0.527142492739,0.00423000050168
Angola,6024.72613816,28813463.0,0.44819,3110.80818263,4,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.432397390525,1.0,0.127358535734,1.46035624587,7.80220948281,224808674.251,5.42280752769e-07,15.6249864055,0.0,0.18571632,30123.6306908,7.80220948281,11.3940053498,11.3940053498,7.80220948281,5.42280752769e-07,0.00135713673424,1.0,0.0,1.17785881102,0.0,69666.5413596,3.39782268509,0.0,0.130048432798,3.1,3.1,17.2545951399,497164638.644,0.00286396339754,0.452181544658,0.00129503139294
Antigua and Barbuda,20777.613083,100963.0,0.23393,14353.3788139,4,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.416666666667,0.400510641609,1.0,0.139014907013,1.42093796745,2203.63886333,222485990.559,2.82332195457e-05,2.850510545,27.8731183563,0.153,83110.4523321,2203.63886333,3131.23412745,3131.23412745,2203.63886333,2.82332195457e-05,0.0557421055739,1.0,27.8731183563,100.470948602,27.8731183563,207511.221171,2.64974680723,0.0,0.163904959972,3.23675920412,3.23675920412,5753.44420931,580884987.704,0.276905926889,0.3830121199,0.106058326071
Argentina,10405.0,43847430.0,0.91893,12449.2168521,4,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.375,0.269549514885,1.0,0.154097673055,1.25904431785,47.9612200667,2102976239.59,1.15318707999e-06,50.5642897669,4.07072741648,0.050750804,52024.9999999,47.9612200667,60.3853016021,60.3853016021,47.9612200667,1.15318707999e-06,0.00303831805133,1.0,4.07072741648,14.8026451508,4.07072741648,193007.21065,3.39536372916,0.0,0.161626621754,2.28946295,2.28946295,83.2824391235,3651720919.7,0.00800407872404,0.575886352171,0.00460943969888
Armenia,8174.36673173,2924816.0,0.62558,3606.15205715,4,0.2,1.5,0.06,0.8,0.05,0.4,0.425,0.366695721222,1.0,0.353665438477,1.37913609074,58.8809321008,172215892.303,1.74594414553e-06,5.10656537195,1.6869490236,0.0209314598,40871.8336587,58.8809321008,81.2048185168,81.2048185168,58.8809321008,1.74594414553e-06,0.0110167469849,1.0,1.6869490236,9.92322955058,1.6869490236,111459.80521,3.38129832025,0.0,0.402563319538,1.25,1.25,87.796263993,256787917.667,0.0107404361554,0.67065418758,0.00720311848405
Australia,44414.029479,24127159.0,0.89554,49927.8195095,4,0.2,1.5,0.06,0.8,0.05,0.8,0.916666666667,0.27360239086,1.0,0.22769110058,1.2640544678,113.522064995,2738964912.14,2.40067511312e-07,5.79214701616,5.95814087595,0.65936592,222070.147395,113.522064995,143.498073451,143.498073451,113.522064995,2.40067511312e-07,0.00113865080466,1.0,5.95814087595,8.12473755811,5.95814087595,811652.802803,3.3983264356,0.0,0.282336592,2.8544,2.8544,152.815258585,3686998041.51,0.00344069791409,0.742871268525,0.00255599562405
Austria,44143.7001647,8747358.0,0.66032,44176.515216,4,0.2,1.5,0.06,0.8,0.05,0.8,0.891666666667,0.232278518207,1.0,0.4838857587,1.2129700527,109.921656249,961524079.163,2.13082938991e-07,1.86391275104,20.712561377,0.64525414,220718.500823,109.921656249,133.331677173,133.331677173,109.921656249,2.13082938991e-07,0.00190179793424,1.0,20.712561377,29.0947372402,20.712561377,950232.085718,3.39724770935,0.0,0.49449017,1.528,1.528,134.497581589,1176498496.29,0.00304681259358,0.817276079989,0.00249008705294
Azerbaijan,15994.0097416,9762274.0,0.54895,3876.93643264,4,0.2,1.5,0.06,0.8,0.05,0.0,0.25,0.598221283185,1.0,0.4315486726,1.66534711488,41.3078003271,403258065.13,5.36893861612e-07,5.24130498597,0.0,0.0571493,79970.048708,41.3078003271,68.7918260968,68.7918260968,41.3078003271,5.36893861612e-07,0.00648120839168,1.0,0.0,4.3446987117,0.0,133679.711765,3.38708457338,0.0,0.485983358847,1.25,1.25,73.8870892312,721306010.138,0.0046196726415,0.559066553533,0.00258270446213
Bangladesh,3319.35355607,162951560.0,0.35035,1358.77975225,4,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.616666666667,0.289708907625,1.0,0.147886692351,1.28396528292,87.2946801708,14224804313.5,8.66902768513e-06,1412.63158498,9.17507421816,0.087379278,16596.7677804,87.2946801708,112.083338723,112.083338723,87.2946801708,8.66902768513e-06,0.0154348257708,1.0,9.17507421816,20.5359762639,9.17507421816,57287.7372547,3.37725451234,0.0,0.138046064324,2.35660429026,2.35660429026,112.803426279,18381494285.6,0.0339835526327,0.773865502583,0.0262986990377
