country,hazard,rp,gdp_pc_pp,pop,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dk_event,fa,error_incl,error_excl,max_aid,aid,need
Algeria,flood,1000,13974.6662247,40606052.0,0.71304,3843.75232202,1.5,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.288910450329,1,0.145444582109,1.11127526469,201.875525562,0.0597913742747,0.00635937308367,0.1,349.366655617,0,0.0
Algeria,flood,1500,13974.6662247,40606052.0,0.71304,3843.75232202,1.5,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.288910450329,1,0.145444582109,1.11127526469,211.89299469,0.0627583423815,0.00669606839083,0.1,349.366655617,0,0.0
Algeria,surge,1,13974.6662247,40606052.0,0.71304,3843.75232202,1.5,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.288910450329,1,0.145444582109,1.11127526469,0.0,0.0,0.0,0.1,349.366655617,0,0.0
Algeria,surge,20,13974.6662247,40606052.0,0.71304,3843.75232202,1.5,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.288910450329,1,0.145444582109,1.11127526469,0.0,0.0,0.0,0.1,349.366655617,0,0.0
Algeria,surge,50,13974.6662247,40606052.0,0.71304,3843.75232202,1.5,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.288910450329,1,0.145444582109,1.11127526469,0.0,0.0,0.0,0.1,349.366655617,0,0.0
Algeria,surge,100,13974.6662247,40606052.0,0.71304,3843.75232202,1.5,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.288910450329,1,0.145444582109,1.11127526469,0.0,0.0,0.0,0.1,349.366655617,0,0.0
Algeria,surge,250,13974.6662247,40606052.0,0.71304,3843.75232202,1.5,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.288910450329,1,0.145444582109,1.11127526469,0.0,0.0,0.0,0.1,349.366655617,0,0.0
Algeria,surge,500,13974.6662247,40606052.0,0.71304,3843.75232202,1.5,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.288910450329,1,0.145444582109,1.11127526469,0.0,0.0,0.0,0.1,349.366655617,0,0.0
Algeria,surge,1000,13974.6662247,40606052.0,0.71304,3843.75232202,1.5,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.288910450329,1,0.145444582109,1.11127526469,0.0,0.0,0.0,0.1,349.366655617,0,0.0
Algeria,surge,1500,13974.6662247,40606052.0,0.71304,3843.75232202,1.5,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.288910450329,1,0.145444582109,1.11127526469,0.0,0.0,0.0,0.1,349.366655617,0,0.0
Algeria,tsunami,1,13974.6662247,40606052.0,0.71304,3843.75232202,1.5,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.288910450329,1,0.145444582109,1.11127526469,0.0,0.0,0.0,0.1,349.366655617,0,0.0
Algeria,tsunami,20,13974.6662247,40606052.0,0.71304,3843.75232202,1.5,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.288910450329,1,0.145444582109,1.11127526469,0.0,0.0,0.0,0.1,349.366655617,0,0.0
Algeria,tsunami,50,13974.6662247,40606052.0,0.71304,3843.75232202,1.5,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.288910450329,1,0.145444582109,1.11127526469,0.0,0.0,0.0,0.1,349.366655617,0,0.0
Algeria,tsunami,100,13974.6662247,40606052.0,0.71304,3843.75232202,1.5,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.288910450329,1,0.145444582109,1.11127526469,0.0,0.0,0.0,0.1,349.366655617,0,0.0
Algeria,tsunami,250,13974.6662247,40606052.0,0.71304,3843.75232202,1.5,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.288910450329,1,0.145444582109,1.11127526469,0.0,0.0,0.0,0.1,349.366655617,0,0.0
Algeria,tsunami,500,13974.6662247,40606052.0,0.71304,3843.75232202,1.5,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.288910450329,1,0.145444582109,1.11127526469,0.0,0.0,0.0,0.1,349.366655617,0,0.0
Algeria,tsunami,1000,13974.6662247,40606052.0,0.71304,3843.75232202,1.5,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.288910450329,1,0.145444582109,1.11127526469,0.0,0.0,0.0,0.1,349.366655617,0,0.0
Algeria,tsunami,1500,13974.6662247,40606052.0,0.71304,3843.75232202,1.5,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.288910450329,1,0.145444582109,1.11127526469,0.0,0.0,0.0,0.1,349.366655617,0,0.0
Algeria,wind,1,13974.6662247,40606052.0,0.71304,3843.75232202,1.5,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.288910450329,1,0.145444582109,1.11127526469,0.0,0.0,0.0,0.1,349.366655617,0,0.0
Algeria,wind,20,13974.6662247,40606052.0,0.71304,3843.75232202,1.5,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.288910450329,1,0.145444582109,1.11127526469,0.0,0.0,0.0,0.1,349.366655617,0,0.0
Algeria,wind,50,13974.6662247,40606052.0,0.71304,3843.75232202,1.5,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.288910450329,1,0.145444582109,1.11127526469,0.0,0.0,0.0,0.1,349.366655617,0,0.0
Algeria,wind,100,13974.6662247,40606052.0,0.71304,3843.75232202,1.5,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.288910450329,1,0.145444582109,1.11127526469,0.0,0.0,0.0,0.1,349.366655617,0,0.0
Algeria,wind,250,13974.6662247,40606052.0,0.71304,3843.75232202,1.5,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.288910450329,1,0.145444582109,1.11127526469,0.0,0.0,0.0,0.1,349.366655617,0,0.0
Algeria,wind,500,13974.6662247,40606052.0,0.71304,3843.75232202,1.5,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.288910450329,1,0.145444582109,1.11127526469,0.0,0.0,0.0,0.1,349.366655617,0,0.0
Algeria,wind,1000,13974.6662247,40606052.0,0.71304,3843.75232202,1.5,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.288910450329,1,0.145444582109,1.11127526469,0.0,0.0,0.0,0.1,349.366655617,0,0.0
