country,gdp_pc_pp,pop,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Albania,11424.6283187,2876101.0,0.58376,4146.89625046,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.185279986031,1.0,0.183943312586,1.1183474946,88.3476808427,254096853.219,1.41611308019e-06,4.07288424605,0.0,0.086087198,57123.1415934,88.3476808427,98.8034075241,98.8034075241,88.3476808427,1.41611308019e-06,0.0044676867198,1.0,0.0,40.6872156921,0.0,308307.134608,3.39099980367,0.0,0.191790901534,1.6848,1.6848,117.657159676,338393874.602,0.0102985547008,0.750890817743,0.00773309016087
Algeria,13974.6662247,40606052.0,0.71304,3843.75232202,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.288910450329,1.0,0.145444582109,1.21624346508,47.290276113,1920271410.94,7.45846538083e-07,30.2858833094,24.9891480143,0.15218446,69873.3311234,47.290276113,57.516489284,57.516489284,47.290276113,7.45846538083e-07,0.00886564477349,1.0,24.9891480143,62.9896282783,24.9891480143,241851.172375,3.38701467529,0.0,0.15626269646,0.76031392,0.76031392,83.838617022,3404355242.4,0.00599932876206,0.564063170323,0.00338400040134
Angola,6024.72613816,28813463.0,0.44819,3110.80818263,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.432397390525,1.0,0.127358535734,1.3517904141,6.24176758625,179846939.401,3.94938052918e-07,11.379532975,0.0,0.18571632,30123.6306908,6.24176758625,8.43756159011,8.43756159011,6.24176758625,3.94938052918e-07,0.00135713673424,1.0,0.0,0.942287048815,0.0,69666.5413596,3.39782268509,0.0,0.130048432798,2.48,2.48,12.5663619327,362080404.593,0.00208579803373,0.496704425646,0.00103602511436
Antigua and Barbuda,20777.613083,100963.0,0.23393,14353.3788139,3.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.416666666667,0.400510641609,1.0,0.139014907013,1.32166814984,1762.91109067,177988792.447,2.02971215701e-05,2.04925828508,22.3268774672,0.153,83110.4523321,1762.91109067,2329.98343954,2329.98343954,1762.91109067,2.02971215701e-05,0.0557421055739,1.0,22.3268774672,80.3767588817,22.3268774672,207511.221171,2.64974680723,0.0,0.163904959972,2.58940736329,2.58940736329,4136.20403348,417603567.832,0.19907022125,0.426214731284,0.0848466608566
Argentina,10405.0,43847430.0,0.91893,12449.2168521,3.0,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.375,0.269549514885,1.0,0.154097673055,1.19795388607,38.3689760534,1682380991.67,8.59184945819e-07,37.6730517689,3.25658193318,0.050750804,52024.9999999,38.3689760534,45.9642639675,45.9642639675,38.3689760534,8.59184945819e-07,0.00303831805133,1.0,3.25658193318,11.8421161207,3.25658193318,193007.21065,3.39536372916,0.0,0.161626621754,1.83157036,1.83157036,62.0497915625,2720723892.05,0.00596345906416,0.618357855639,0.0036875517591
Armenia,8174.36673173,2924816.0,0.62558,3606.15205715,3.0,0.2,1.5,0.06,0.8,0.05,0.4,0.425,0.366695721222,1.0,0.353665438477,1.28972441138,47.1047456806,137772713.843,1.30026191798e-06,3.80302686189,1.34955921888,0.0209314598,40871.8336587,47.1047456806,60.7521403963,60.7521403963,47.1047456806,1.30026191798e-06,0.0110167469849,1.0,1.34955921888,7.93858364047,1.34955921888,111459.80521,3.38129832025,0.0,0.402563319538,1.0,1.0,65.3847598178,191238391.671,0.00799875537318,0.720423930774,0.00576249478724
Australia,44414.029479,24127159.0,0.89554,49927.8195095,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.916666666667,0.27360239086,1.0,0.22769110058,1.20178249216,90.817651996,2191171929.71,1.79233428218e-07,4.32439342074,4.76651270076,0.65936592,222070.147395,90.817651996,109.143064148,109.143064148,90.817651996,1.79233428218e-07,0.00113865080466,1.0,4.76651270076,6.49979004649,4.76651270076,811652.802803,3.3983264356,0.0,0.282336592,2.28352,2.28352,114.091250959,2752697752.4,0.00256881107834,0.79600890719,0.00204479649924
Austria,44143.7001647,8747358.0,0.66032,44176.515216,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.891666666667,0.232278518207,1.0,0.4838857587,1.1627453167,87.9373249992,769219263.33,1.62425333794e-07,1.42079254296,16.6033967184,0.64525414,220718.500823,87.9373249992,102.248712806,102.248712806,87.9373249992,1.62425333794e-07,0.00190179793424,1.0,16.6033967184,23.2757897921,16.6033967184,950232.085718,3.39724770935,0.0,0.49449017,1.2224,1.2224,102.522589033,896801789.357,0.00232247384452,0.85773609337,0.00199206964235
Azerbaijan,15994.0097416,9762274.0,0.54895,3876.93643264,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.25,0.598221283185,1.0,0.4315486726,1.50843827831,33.0462402616,322606452.104,3.88118728486e-07,3.78892137201,0.0,0.0571493,79970.048708,33.0462402616,49.8482137651,49.8482137651,33.0462402616,3.88118728486e-07,0.00648120839168,1.0,0.0,3.47575896936,0.0,133679.711765,3.38708457338,0.0,0.485983358847,1.0,1.0,53.4127230247,521429637.253,0.00333954548532,0.618696040761,0.00206616356971
Bangladesh,3319.35355607,162951560.0,0.35035,1358.77975225,3.0,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.616666666667,0.289708907625,1.0,0.147886692351,1.21699773895,69.8357441366,11379843450.8,6.45696424159e-06,1052.17239603,7.39671628345,0.087379278,16596.7677804,69.8357441366,84.9899427123,84.9899427123,69.8357441366,6.45696424159e-06,0.0154348257708,1.0,7.39671628345,16.4287810111,7.39671628345,57287.7372547,3.37725451234,0.0,0.138046064324,1.88528343221,1.88528343221,84.0195367081,13691114577.1,0.0253120179242,0.831184589594,0.0210389592301
