country,gdp_pc_pp,pop,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Cameroon,3045.9191648700003,23439189.0,0.54938,1032.64872204,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5666666666666667,0.4197375746029477,1.0,0.0180286504229456,1.3398311415593882,7.911888923346318,185448259.8213209,1.867108597133704e-06,43.76351129174175,0.0,0.4990146099999999,15229.595824349999,7.911888923346318,10.60059516805818,10.60059516805818,7.911888923346318,1.867108597133704e-06,0.0042699120981556865,5.0,0.0,0.0,36283.61325229577,3.393799593760064,3.2000000000000006,0.08070970642708,1.8343680960785826,1.599568979780524,21.35599528194138,500567209.69653225,0.0070113466989702115,0.37047624420654407,0.0025975373918644346
Canada,43087.7573654,36286425.0,0.82006,42157.927991,3.0,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.8333333333333333,0.3354838938558465,1.0,0.24114664264000002,1.260239721228972,39.71860857742567,1441246311.2491133,9.526208780556307e-08,3.4567206044999788,0.0,3.3152264,215438.786827,39.71860857742568,50.054968201217584,50.054968201217584,39.71860857742567,9.526208780556307e-08,0.0012965352579387861,4.999999999999999,0.0,0.0,642173.2630764431,3.3981630558933085,3.2,1.5225226400000003,1.5066764561178578,1.313821869734772,57.97598691130666,2103741300.858111,0.001345532709434121,0.6850872351373396,0.0009218072836930753
Central African Republic,647.880444824,4594621.0,0.40332,382.21317431800003,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.3147438330510679,1.0,0.00945003463383389,1.2406473321184426,3.51456003594418,16148071.346909886,6.0577034625605585e-06,27.832851540853447,0.0,0.15526574599999998,3239.4022241200014,3.51456003594418,4.360329532164245,4.360329532164245,3.51456003594418,6.0577034625605585e-06,0.0027770829310915434,4.999999999999999,0.0,0.0,10292.186482949768,3.3945554250634453,0.0,0.04610052312627998,3.2392822211843653,3.2392822211843653,6.797096206041738,31230080.967299696,0.010491281625097056,0.517067866837046,0.005424704610275632
Chad,1845.91467919,14452543.0,0.22618,664.2956518990001,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.7532009944644721,1.0,0.0357168332083819,1.654842034610844,4.427732360082595,63991992.326585166,1.728186522768968e-06,24.976690032338986,0.0,0.26443054,9229.573395949998,4.4277323600825955,7.327197627471355,7.327197627471355,4.427732360082595,1.728186522768968e-06,0.0027226067109854743,4.999999999999999,0.0,0.0,12253.798738691594,3.394576329804867,0.0,0.1728844592441,3.393739601658168,3.393739601658168,9.325665067032162,134779575.38488021,0.005052056399012075,0.47478998315470217,0.0023986657725835483
Chile,22706.720536999997,17909754.0,0.89697,13792.9260544,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.3473941118185529,1.0,0.1669821239674,1.2714908755487702,218.0011156962693,3904346353.8457217,1.8966963039926466e-06,33.96936421721752,0.0,0.8280140999999999,113533.60268499999,218.00111569626932,277.1864294672583,277.1864294672583,218.0011156962693,1.8966963039926466e-06,0.027644584582566658,4.999999999999998,0.0,0.0,326814.9885749924,3.360972798018285,3.2000000000000006,0.9307342756699999,0.7738483999999999,0.6747958047999998,441.67325583744986,7910259360.427791,0.01945121291812065,0.4935800681046914,0.009600730996844845
China,14400.886058700002,1378665000.0,0.5677800000000001,8123.18087255,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.8416666666666667,0.2292163791392399,1.0,0.19586191952005594,1.159852624116077,45.56652958105829,62820979504.86973,5.900042232440996e-07,813.4181724388264,0.0,2.2412107999999997,72004.43029349999,45.56652958105829,52.8504589064533,52.8504589064533,45.56652958105829,5.900042232440996e-07,0.0015348033584041687,4.999999999999999,0.0,0.0,314133.00639288145,3.397908297091294,3.2000000000000006,1.1129974103180342,2.8398231549999995,2.4763257911599994,69.37709660441634,95647774890.12766,0.004817557497616862,0.6567949915932005,0.003164147636147027
Colombia,13124.324843600001,48653419.0,0.76708,5805.60533452,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.7166666666666667,0.2797792564799715,1.0,0.10494021604094281,1.2076175548331232,176.14485151814787,8570049265.605234,3.85503756631555e-06,187.56075797469074,0.0,0.7265944899999999,65621.62421800001,176.14485151814787,212.71561488678927,212.71561488678927,176.14485151814787,3.85503756631555e-06,0.016639073317881684,4.999999999999999,0.0,0.0,234547.8540604302,3.375759129479267,3.2000000000000006,0.5446640071107999,1.41792,1.23642624,394.401311839118,19188972279.05827,0.03005116960598895,0.446613249577628,0.013421250511339172
Comoros,1411.1523385399998,795601.0,0.28412,775.080084705,3.0,0.2,1.5,0.06,0.8,0.05,0.26666666666666666,0.16666666666666666,0.197958724460889,1.0,0.04162310600078601,1.1303246425491325,3.4729201724775263,2763058.762143292,1.7230037302656457e-06,1.3708234908030779,0.0,0.500418376,5644.60935416,3.4729201724775267,3.9255272525573313,3.9255272525573313,3.4729201724775263,1.7230037302656457e-06,0.001180611356128759,3.999999999999999,0.0,0.0,28514.072160912583,2.7178324034215215,1.8000000000000003,0.16552721068824006,1.9758310806870103,1.7980062834251793,6.214710783300032,4944430.113904289,0.0044039970834969305,0.5588224928841168,0.0024610526288541346
"Congo, Dem. Rep.",742.307904932,78736153.0,0.43015,444.505316816,3.0,0.2,1.5,0.06,0.8,0.05,0.4,0.375,0.2370560018580905,1.0,0.08344088195718749,1.1672584335895029,6.244996860725551,491707028.31060666,8.839623143083208e-06,695.9979202561403,0.0,0.28384167000000005,3711.539524659999,6.244996860725552,7.28952525342187,7.28952525342187,6.244996860725551,8.839623143083208e-06,0.003973531477175836,4.999999999999999,0.0,0.0,15656.804702552308,3.3937580805727587,1.6000000000000003,0.3957441093115,3.0999999999999988,2.9016,12.164175679755663,957760397.4401209,0.0163869677244916,0.5133925245028188,0.008412946729022956
"Congo, Rep.",5301.397271209999,5125821.0,0.65798,1528.24483012,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.3727534239023239,1.0,0.15384201567366992,1.29544690511866,30.316983235817773,155399429.32680267,2.5112216494007227e-06,12.872072666152858,0.0,0.58231138,26506.98635605,30.31698323581776,39.27404210537441,39.27404210537441,30.316983235817773,2.5112216494007227e-06,0.006888588275187134,4.999999999999999,0.0,0.0,71111.31556767637,3.387260145787483,0.0,0.7878107457899998,1.8343680960785824,1.8343680960785824,65.95443583312912,338070632.23660576,0.012440953291937614,0.45966556840123035,0.005718677866391662
Costa Rica,15401.492504699998,4857274.0,0.77675,11824.638102,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,0.75,0.4818967549173638,1.0,0.19618945116610004,1.3985506824023444,59.329289313092715,288178614.41896313,9.865003717418672e-07,4.791702606652107,0.0,1.3456361000000003,77007.4625235,59.329289313092715,82.97501805527195,82.97501805527195,59.329289313092715,9.865003717418672e-07,0.005697515905835082,5.0,0.0,0.0,159800.74930511892,3.3921441845624134,3.9999999999999996,1.0432115566799998,1.9841686693238025,1.6667016822319938,128.293465393518,623156513.8258348,0.00832993720279819,0.4624498148141091,0.003852177916847181
Cote d'Ivoire,3448.14401279,23695919.0,0.54869,1526.19717484,3.0,0.2,1.5,0.06,0.8,0.05,0.4,0.45,0.5759764393620561,1.0,0.10944238212883553,1.4874243748368206,6.62120044528588,156895429.43425816,8.481037176797933e-07,20.096596997739248,0.0,0.54207842,17240.72006395,6.621200445285882,9.84853493299863,9.84853493299863,6.62120044528588,8.481037176797933e-07,0.0017740187332729045,4.999999999999999,0.0,0.0,29933.03004380803,3.3969027823440276,1.6000000000000003,0.553698551803655,3.393739601658168,3.1765402671520446,11.68423985351336,276868801.1454244,0.0033885591234512503,0.5666778950361018,0.0019202215512827327
Croatia,21408.551514500003,4170600.0,0.5928399999999999,12090.666563600002,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5583333333333333,0.23052247153165525,1.0,0.3192030800900001,1.1610864425994154,120.663008114931,503237141.6441313,7.903864022904471e-07,3.2963855293925377,0.0,1.4150729000000002,107042.75757249999,120.66300811493102,140.10018284550964,140.10018284550964,120.663008114931,7.903864022904471e-07,0.0031104311207365357,4.999999999999998,0.0,0.0,464348.4726728731,3.395141128324148,3.2000000000000006,1.77290329,2.4647497964000005,2.1492618224608,168.46114088187244,702584034.1619372,0.007868871500613845,0.7162661221648842,0.005636206075558451
Cyprus,31195.506221200016,1170125.0,0.6684,23324.2017354,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.20174778291418224,1.0,0.37022945668000007,1.13390402972057,56.88236392428249,66559476.08690103,2.5631522856010775e-07,0.2999208568188961,0.0,1.2116547999999998,155977.53110600007,56.88236392428249,64.4991416737759,64.4991416737759,56.88236392428249,2.5631522856010775e-07,0.0030148343471047665,4.999999999999999,0.0,0.0,773131.3269120209,3.394088911449297,0.0,1.9350298300000004,0.8649007619047621,0.8649007619047621,96.07500356493424,112419763.54641867,0.0030797706209249797,0.5920620537457216,0.0018234153188905798
Czech Republic,31071.748371600002,10561633.0,0.7298,18266.5496886,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.9,0.23979983157078166,1.0,0.48699776193399996,1.1698504307822832,51.00858362645849,538733940.1124636,1.8536597782803404e-07,1.9577674285058326,0.0,2.0008619000000003,155358.74185799996,51.008583626458474,59.67241352900656,59.67241352900656,51.00858362645849,1.8536597782803404e-07,0.0010313475849652847,4.999999999999999,0.0,0.0,647868.4361049803,3.3983967305275242,3.9999999999999996,2.406354512,2.354,1.97736,69.07853940202745,729582181.3402534,0.002223194478015475,0.7384143334240993,0.0016416386685559354
