country,gdp_pc_pp,gdp_pc_pp_A,pop,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
India,6092.648097,6092.648097,1324171354,0.33136,1709.387921,3.0,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,1,0.4525301642355351,1.0,0.13688150290589995,1.3708091209429167,18.48927546670708,24482968929.228497,7.593412678494236e-07,1005.497954796248,2.450761814562544,0.165629104,30463.240485000006,18.489275466707085,25.345267449388167,25.345267449388164,18.48927546670708,7.593412678494236e-07,0.00274266637664782,1.0,2.4507618145625445,2.8278020937260124,2.450761814562544,67317.5909421683,3.396078767682761,3.2000000000000006,0.14607166064116445,2.7888669600000005,2.431891989119999,24.57083669301411,32535998092.701378,0.0040328665469966515,0.752488639182722,0.003034686259955033
Indonesia,10764.548,10764.548,261115456,0.54466,3570.294888000001,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,1,0.30997681866727844,1.0,0.15882024994016108,1.2361441051712403,35.01438786513614,9142797853.96589,6.172834496845005e-07,161.18224944562138,8.690419190499462,0.30853852000000004,53822.73999999998,35.01438786513615,43.28282915566745,43.28282915566745,35.01438786513614,6.172834496845005e-07,0.005535763422584927,1.0000000000000002,8.69041919049946,13.03562878574919,8.690419190499462,173634.72607857184,3.3913345907430723,3.2000000000000006,0.1707632207360449,1.0875826,0.9483720271999999,46.90791384427724,12248381313.457165,0.004357629678856672,0.7464494793218756,0.0032527504048601146
"Iran, Islamic Rep.",18497.67701,16010.11144,80277428,0.73879,4957.581276,3.0,0.2,1.5,0.06,0.8,0.05,0.6,1,0.31799517747918205,1.0,0.16354622943540267,1.24371876019995,157.169419657655,12617156770.369183,1.1797170392682022e-06,94.70464968022625,16.340978699934936,0.23857387999999996,92488.38504999995,157.16941965765494,195.47455575796434,195.47455575796437,157.169419657655,1.1797170392682022e-06,0.0074152942024746805,0.9999999999999997,16.340978699934933,27.234964499891554,16.340978699934936,290848.3889069508,3.388028039020602,1.6000000000000003,0.18194494408357897,1.7873266726933483,1.6729377656409743,201.97579237600837,16214097130.20796,0.010918981462743595,0.7781596883900841,0.00849671121258566
Iraq,16086.91806,16086.91806,37202572,0.69592,4609.600694,3.0,0.2,1.5,0.06,0.8,0.05,0.2,1,0.5840924714508963,1.0,0.11759863028799998,1.495091298295476,88.71508994968883,3300429521.339775,9.582762087606401e-07,35.650339652304744,2.8533072057936826,0.035840168000000006,80434.5903,88.71508994968883,132.63715901128018,132.63715901128018,88.71508994968883,9.582762087606401e-07,0.005410520204392187,0.9999999999999998,2.853307205793683,14.26653602896841,2.8533072057936835,137708.65784350722,3.390042053144215,2.4000000000000004,0.11947359720000002,3.0999999999999988,2.802399999999999,133.03613984871856,4949286571.324021,0.008269833870759366,0.6668495496830469,0.005514734992669492
Ireland,63301.15414000002,62828.33917000001,4773095,0.63535,61606.48294,3.0,0.2,1.5,0.06,0.8,0.05,0.0,1,0.31125054927451323,1.0,0.561752771728,1.2373473526406586,42.38526624750803,202308902.39964932,5.235677761246076e-08,0.2499038734381484,0.0,0.5254420200000002,316505.7707000001,42.38526624750803,52.445296982323526,52.445296982323526,42.38526624750803,5.235677761246076e-08,0.0007921560185872049,0.9999999999999998,0.0,6.604115487698305,0.0,1016884.215747526,3.3984305459454287,0.0,0.5966023244,1.3650557500000002,1.3650557500000002,56.749449854584405,270870515.35366756,0.0008964994497426455,0.7468841787209679,0.0006695812552448354
Israel,32688.40810000001,32612.68858,8547100,0.92205,37292.61222,3.0,0.2,1.5,0.06,0.8,0.05,0.0,1,0.3584782813615938,1.0,0.23852608171548487,1.2819616916518886,44.10672759626411,376984611.4380289,1.550680099385742e-07,1.3253817877459875,0.0,0.5719240599999998,163442.0405000001,44.106727596264115,56.543135122535766,56.543135122535766,44.10672759626411,1.550680099385742e-07,0.0007564767552057776,1.0,0.0,2.4810254867036794,0.0,455932.8946769235,3.3984737181219713,0.0,0.28341440195226897,2.9000000000000004,2.9000000000000004,62.35394926575421,532945439.7693278,0.0019075248043588329,0.7073606101239882,0.0013493079094379053
Italy,34699.867360000004,34620.12936,60600590,0.69116,30527.2682,3.0,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,1,0.2046119687179293,1.0,0.45754809499000015,1.1366097229815528,232.4423746236604,14086145043.194847,5.880227272862473e-07,35.63452420695569,47.46205334755226,0.39287779999999994,173499.33680000002,232.4423746236604,264.196263030173,264.19626303017293,232.4423746236604,5.880227272862473e-07,0.004517683387137343,1.0,47.46205334755226,54.76390770871416,47.46205334755226,847943.2453884452,3.393537121302343,4.0,0.456810574,1.528,1.2835199999999998,258.6151304191139,15672229486.325249,0.0074529140914593355,0.8987965021495933,0.006698653116225065
Jamaica,8179.62034,8190.000905,2881355,0.5503,4868.248263,3.0,0.2,1.5,0.06,0.8,0.05,0.6,1,0.3810091134726805,1.0,0.18822421309199996,1.3032457579745251,135.6722285936261,390919854.21938753,3.580020198033886e-06,10.315309097705928,9.256445239447567,0.32461760000000006,40898.1017,135.67222859362613,176.81425638959328,176.81425638959325,135.6722285936261,3.580020198033886e-06,0.015360298843119275,1.0,9.256445239447567,15.563172638090377,9.256445239447569,107341.53135403286,3.3787054176542863,3.2,0.20371065779999994,2.265503315887336,1.9755188914537571,180.20540549730924,519235746.1566995,0.02203102320239343,0.7528754657454041,0.016586616854349756
Japan,38252.301139999996,38239.77129,126994511,0.93928,38894.46773,3.0,0.2,1.5,0.06,0.8,0.05,0.8,1,0.210442533555454,1.0,0.27321243160910974,1.1421176477705022,243.79610334175933,30960766927.592197,5.693555049283773e-07,72.30502393353736,44.764066724426755,0.6147284599999998,191261.50569999998,243.79610334175928,278.4438320843044,278.4438320843044,243.79610334175933,5.693555049283773e-07,0.00698146833731231,1.0,44.764066724426755,55.95508340553345,44.764066724426755,908853.8446511356,3.3897271834391165,3.2000000000000006,0.32231825966226996,1.1191079999999998,0.9758621759999997,289.8981616548084,36815475279.151344,0.007578580974613974,0.8409715396265797,0.006373370910405819
Jordan,8389.604574,8389.543336,9455802,0.83905,4087.937517,3.0,0.2,1.5,0.06,0.8,0.05,0.4666666666666667,1,0.17572272222131016,1.0,0.21103353265,1.109319091396647,18.70807031370431,176899808.68846586,4.1410178926728025e-07,3.915664527157128,1.3084411046562865,0.04409607199999999,41948.022870000015,18.708070313704308,20.753219562183055,20.753219562183048,18.70807031370431,4.1410178926728025e-07,0.0006310220908442799,0.9999999999999998,1.3084411046562863,2.8038023671206136,1.3084411046562867,238717.12399930542,3.3989273409908387,2.4000000000000004,0.21595723899999997,2.9000000000000004,2.6216,21.651461819673525,204731935.97739255,0.0025807487860361133,0.864055760738764,0.0022299108555940755
