country,gdp_pc_pp,pop,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Belarus,16742.2554956,9507120.0,0.77046,4989.25461056,3.0,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.516666666667,0.386444536754,1.0,0.435313789819,1.30838040675,44.2589360251,420775015.863,4.03036559722e-07,3.83171693766,2.42850126438,0.172373852,83711.277478,44.2589360251,57.907524719,57.907524719,44.2589360251,4.03036559722e-07,0.00439646807559,1.0,2.42850126438,6.40953412885,2.42850126438,216619.125169,3.39341559618,0.0,0.468455039971,1.128,1.128,59.4048535486,564769071.269,0.00354819896066,0.745039056259,0.00264354680507
Belgium,41945.6921229,11348159.0,0.97897,41096.1573022,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.425,0.216691517437,1.0,0.48314774691,1.14802083797,15.1866112099,172340078.681,3.1727374364e-08,0.360047288935,0.0,0.5792287,209728.460615,15.1866112099,17.4345461272,17.4345461272,15.1866112099,3.1727374364e-08,0.000424923131024,1.0,0.0,3.08392428779,0.0,967866.500246,3.39914428672,0.0,0.510175572,0.924,0.924,18.5447620199,210448908.018,0.00044211362553,0.818916478608,0.000362054133364
Belize,7831.45448606,366954.0,0.43845,4810.56590199,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.075,0.961548126505,1.0,0.150881730148,1.85166007287,65.4338627785,24011217.682,3.21667670419e-06,1.18037238331,0.0,0.2545334,39157.2724303,65.4338627785,121.161271121,121.161271121,65.4338627785,3.21667670419e-06,0.0373110945579,1.0,0.0,5.43580328281,0.0,40723.1539961,3.33504106118,0.0,0.199827947083,1.08373891618,1.08373891618,151.684456378,55661218.0056,0.0193686187729,0.431381463474,0.00835526311172
Benin,2009.96138386,10872298.0,0.44395,789.440410686,3.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.25,0.330253321946,1.0,0.0827798384973,1.25529858817,3.18537734964,34632371.7878,1.07272640551e-06,11.6630011532,0.072564721524,0.082372056,10049.8069193,3.18537734964,3.99859968979,3.99859968979,3.18537734964,1.07272640551e-06,0.00152537215379,1.0,0.072564721524,0.435388329144,0.072564721524,30430.6005465,3.39792032986,0.0,0.0773128577767,2.03624376099,2.03624376099,6.57726166767,71509948.8748,0.00327233235448,0.484301448018,0.00158479529767
Bhutan,8105.79696745,797765.0,0.39377,2804.00022299,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.416666666667,0.185575394278,1.0,0.0440194671464,1.11862655614,125.020806612,99737223.7871,3.19117264293e-06,2.54580584348,8.11660822808,0.24155478,40528.9848373,125.020806612,139.851594347,139.851594347,125.020806612,3.19117264293e-06,0.0069210585576,1.0,8.11660822808,32.5821878878,8.11660822808,218396.328861,3.38911082494,0.0,0.0437383708861,2.03733738394,2.03733738394,158.453847029,126408933.275,0.0195482131696,0.789004552154,0.0154236291773
Bolivia,6707.95618416,10887882.0,0.68911,3104.95608914,3.0,0.2,1.5,0.06,0.8,0.05,0.533333333333,0.45,0.421834200421,1.0,0.170332203809,1.34181174852,20.9313826906,227898424.832,8.29560937197e-07,9.03216159601,0.327545253711,0.27343408,33539.7809208,20.9313826906,28.085975207,28.085975207,20.9313826906,8.29560937197e-07,0.0045757696314,1.0,0.327545253711,1.36477189046,0.327545253711,79509.3922857,3.39245373776,0.0,0.212637275419,1.35325010803,1.35325010803,31.0106688329,337640502.993,0.00462296830533,0.674973597099,0.00312038154632
Bosnia and Herzegovina,11179.3499097,3516816.0,0.3994,4708.71826066,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.323932232357,1.0,0.143200371171,1.2493272823,40.8393992584,143624652.742,6.49630194926e-07,2.2846298636,0.0,0.099768162,55896.7495485,40.8393992584,51.0217756862,51.0217756862,40.8393992584,6.49630194926e-07,0.00375847931083,1.0,0.0,6.11253422306,0.0,172556.923841,3.39246593662,0.0,0.154760071983,1.4808566244,1.4808566244,52.2488490722,183749588.399,0.00467369296911,0.781632514087,0.00365311038552
Botswana,15513.4419328,2250260.0,0.5771,6788.04274538,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.708333333333,0.281178076714,1.0,0.0831001334421,1.20893896997,29.1517550412,65599028.299,3.0547638191e-07,0.687401283158,0.76133432193,0.30619332,77567.209664,29.1517550412,35.2426927124,35.2426927124,29.1517550412,3.0547638191e-07,0.00128399374478,1.0,0.76133432193,1.79137487513,0.76133432193,275865.069462,3.39792845402,0.0,0.112198325649,1.95984204957,1.95984204957,40.1618251275,90374548.6114,0.00258884039412,0.725857327168,0.00187912876894
Brazil,14023.6916227,207652865.0,0.85933,8649.94849175,3.0,0.2,1.5,0.06,0.8,0.05,0.866666666667,0.558333333333,0.265575010188,1.0,0.213762613761,1.1941993145,16.2097616491,3366003447.41,1.8417329624e-07,38.2441126208,0.865102331163,0.145584762,70118.4581136,16.2097616491,19.3576862496,19.3576862496,16.2097616491,1.8417329624e-07,0.000753112095286,1.0,0.865102331163,1.78781193581,0.865102331163,264025.06043,3.39892672772,0.0,0.20715625943,1.98159092399,1.98159092399,20.8115114369,4321569974.86,0.0014840251766,0.778884402426,0.00115588406286
Bulgaria,17709.075186,7127822.0,0.74266,7350.7958009,3.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.716666666667,0.323078471507,1.0,0.43909310688,1.24852076515,26.2662986569,187221501.425,2.13794457043e-07,1.52388883439,1.08198395893,0.171487506,88545.37593,26.2662986569,32.7940192967,32.7940192967,26.2662986569,2.13794457043e-07,0.00164648529932,1.0,1.08198395893,2.26461758846,1.08198395893,274067.707195,3.39737797707,0.0,0.4733378346,1.34479347312,1.34479347312,34.2771319713,244321295.362,0.00193556871894,0.766292193843,0.00148321119997
Burkina Faso,1594.57677663,18646433.0,0.30688,649.730483656,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.416666666667,0.405665091881,1.0,0.0372065918619,1.32653737353,2.48659640707,46366153.3025,7.55990339185e-07,14.0965232083,0.226191670133,0.098161232,7972.88388314,2.48659640707,3.29856306687,3.29856306687,2.48659640707,7.55990339185e-07,0.00145533759266,1.0,0.226191670133,0.678575010399,0.226191670133,19653.8574374,3.39773280392,0.0,0.0362036792661,2.03624376099,2.03624376099,3.27535059173,61073605.3603,0.00205405637392,0.75918480707,0.00155940839194
Burundi,721.176561507,10524117.0,0.12359,285.727442065,3.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.25,0.462979312718,1.0,0.10226863015,1.3806800555,1.63324981552,17188512.1487,1.71435393335e-06,18.042061374,0.0407919356847,0.04666023,3605.88280754,1.63324981552,2.25499544594,2.25499544594,1.63324981552,1.71435393335e-06,0.00334461959471,1.0,0.0407919356847,0.244751614108,0.0407919356847,7788.43181214,3.39484502247,0.0,0.103267189701,1.48187331052,1.48187331052,2.25910207686,23775054.5718,0.00313252287642,0.722964151222,0.00226470174253
Cameroon,3045.91916487,23439189.0,0.54938,1032.64872204,3.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.566666666667,0.419737574603,1.0,0.018028650423,1.33983114156,5.41298575227,126875996.102,7.42504407532e-07,17.4037011415,0.314897678533,0.099802922,15229.5958243,5.41298575227,7.25248687971,7.25248687971,5.41298575227,7.42504407532e-07,0.00354163646963,1.0,0.314897678533,0.83355267847,0.314897678533,36283.6132523,3.39482933858,0.0,0.0161419412854,1.10062085765,1.10062085765,8.49276825591,199063600.284,0.0027882447945,0.637364118408,0.00177712718535
Canada,43087.7573653,36286425.0,0.82006,42157.927991,3.0,0.2,1.5,0.06,0.8,0.05,0.866666666667,0.833333333333,0.335483893856,1.0,0.24114664264,1.26023972123,28.1273319567,1020640321.5,6.13092591956e-08,2.22469383561,2.4169059764,0.66304528,215438.786827,28.1273319567,35.447180984,35.447180984,28.1273319567,6.13092591956e-08,0.00122976245077,1.0,2.4169059764,3.34648519809,2.4169059764,642173.263075,3.39825665257,0.0,0.304504528,0.904005873672,0.904005873672,37.3124806578,1353936530.95,0.000865964787665,0.753831732996,0.000652791736599
Central African Republic,647.880444823,4594621.0,0.40332,382.213174318,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.314743833051,1.0,0.00945003463381,1.24064733212,2.10800605066,9685488.8685,3.37608143783e-06,15.511814672,0.0,0.0310531492,3239.40222411,2.10800605066,2.61529208284,2.61529208284,2.10800605066,3.37608143783e-06,0.00275438123247,1.0,0.0,0.302526793665,0.0,10292.1864829,3.39459906097,0.0,0.00922010462524,1.94356933271,1.94356933271,3.78816006333,17405159.7783,0.00584700478861,0.55647227557,0.00325369605999
Chad,1845.91467919,14452543.0,0.22618,664.295651899,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.753200994464,1.0,0.0357168332084,1.65484203461,2.65383610614,38354680.4389,9.46100871889e-07,13.6735635333,0.0,0.052886108,9229.57339594,2.65383610614,4.3916795414,4.3916795414,2.65383610614,9.46100871889e-07,0.00264401301257,1.0,0.0,0.4543455884,0.0,12253.7987387,3.39473086501,0.0,0.0345768918488,2.03624376099,2.03624376099,5.10539377183,73785923.0193,0.0027657799298,0.519810268266,0.00143768080728
Chile,22706.720537,17909754.0,0.89697,13792.9260544,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,1.0,0.166982123967,1.27149087555,133.675721115,2394099280.95,9.04942996434e-07,16.2073064502,38.502268837,0.16560282,113533.602685,133.675721115,169.967459681,169.967459681,133.675721115,9.04942996434e-07,0.0271039195418,1.0,38.502268837,52.0549282597,38.502268837,326814.988575,3.36169230298,0.0,0.186146855134,0.46430904,0.46430904,210.674641589,3773131004.89,0.00927807435888,0.634512630981,0.00588705537188
China,14400.8860587,1378665000.0,0.56778,8123.18087255,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,1.0,0.19586191952,1.15985262412,31.0584786817,42819237511.7,3.32675196214e-07,458.647649388,3.20960709378,0.44824216,72004.4302934,31.0584786817,36.023258,36.023258,31.0584786817,3.32675196214e-07,0.00147210807041,1.0,3.20960709378,5.16879432038,3.20960709378,314133.006393,3.39798661903,0.0,0.222599482063,1.703893893,1.703893893,39.1184305406,53931211041.2,0.00271639053189,0.793960244634,0.00215670609122
Colombia,13124.3248436,48653419.0,0.76708,5805.60533452,3.0,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.716666666667,0.27977925648,1.0,0.104940216041,1.20761755483,108.311371655,5269718547.61,1.45235732907e-06,70.6621496692,8.52490627452,0.145318898,65621.624218,108.311371655,130.798713799,130.798713799,108.311371655,1.45235732907e-06,0.0138590107569,1.0,8.52490627452,16.2207518965,8.52490627452,234547.854061,3.37963826453,0.0,0.108932801422,0.850752,0.850752,148.587822036,7229305563.82,0.0113215593036,0.728938416158,0.00825271950718
Comoros,1411.15233854,795601.0,0.28412,775.080084705,3.0,0.2,1.5,0.06,0.8,0.05,0.266666666667,0.166666666667,0.197958724461,1.0,0.0416231060007,1.13032464255,2.27595198385,1810749.6743,7.62945297317e-07,0.607000041491,0.0102537890442,0.125104594,5644.60935416,2.27595198385,2.5725646126,2.5725646126,2.27595198385,7.62945297317e-07,0.00100847401681,1.0,0.0102537890442,0.230710253493,0.0102537890442,28514.0721609,2.71814632437,0.0,0.041381802672,1.18549864841,1.18549864841,2.7518601939,2189382.72212,0.00195008017118,0.827059451964,0.00161283223766
"Congo, Dem. Rep.",742.307904932,78736153.0,0.43015,444.505316816,3.0,0.2,1.5,0.06,0.8,0.05,0.4,0.375,0.237056001858,1.0,0.0834408819573,1.16725843359,3.90347936526,307344948.535,3.69578408092e-06,290.99182085,0.0676970519102,0.056768334,3711.53952466,3.90347936526,4.55636920944,4.55636920944,3.90347936526,3.69578408092e-06,0.00354863319975,1.0,0.0676970519102,0.451313679401,0.0676970519102,15656.8047026,3.3944072379,0.0,0.0791488218624,1.86,1.86,5.08575604492,400432866.074,0.00685127561101,0.767531775173,0.00525857173192
"Congo, Rep.",5301.39727121,5125821.0,0.65798,1528.24483012,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.372753423902,1.0,0.153842015674,1.29544690512,18.124093506,92900859.0993,1.0328380667e-06,5.29414305187,0.0,0.116462276,26506.986356,18.124093506,23.4788008405,23.4788008405,18.124093506,1.0328380667e-06,0.0056917214795,1.0,0.0,2.35901928056,0.0,71111.3155677,3.38930574372,0.0,0.157562149159,1.10062085765,1.10062085765,27.126339888,139044762.651,0.00511682835681,0.668136342052,0.00341873898123
Costa Rica,15401.4925047,4857274.0,0.77675,11824.638102,3.0,0.2,1.5,0.06,0.8,0.05,0.933333333333,0.75,0.481896754917,1.0,0.196189451166,1.3985506824,36.9053983789,179259632.006,4.02876793578e-07,1.95688297465,2.85962975039,0.26912722,77007.4625234,36.9053983789,51.6140700872,51.6140700872,36.9053983789,4.02876793578e-07,0.00462196318273,1.0,2.85962975039,4.0851853577,2.85962975039,159800.749305,3.39360403347,0.0,0.208642311336,1.1905012016,1.1905012016,52.3937562066,254490829.785,0.00340186226696,0.704385427787,0.00239622220819
Cote d'Ivoire,3448.14401279,23695919.0,0.54869,1526.19717484,3.0,0.2,1.5,0.06,0.8,0.05,0.4,0.45,0.575976439362,1.0,0.109442382129,1.48742437484,4.31793303981,102317391.559,5.05454146347e-07,11.97720051,0.148022375941,0.108415684,17240.7200639,4.31793303981,6.42259885233,6.42259885233,4.31793303981,5.05454146347e-07,0.00172546173919,1.0,0.148022375941,0.822346533007,0.148022375941,29933.0300438,3.39698628672,0.0,0.110739710361,2.03624376099,2.03624376099,6.96359107707,165008690.111,0.00201951863125,0.620072745804,0.00125224846288
Croatia,21408.5515146,4170600.0,0.59284,12090.6665636,3.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.558333333333,0.230522471532,1.0,0.319203080089,1.1610864426,79.8974212135,333220184.913,4.51048716895e-07,1.88114377868,3.06013649178,0.28301458,107042.757573,79.8974212135,92.7678125696,92.7678125696,79.8974212135,4.51048716895e-07,0.00272760929662,1.0,3.06013649178,8.22126221672,3.06013649178,464348.472673,3.3957341281,0.0,0.354580657999,1.47884987784,1.47884987784,96.13548667,400942660.706,0.00449051803456,0.831091868165,0.00373203302237
Cyprus,31195.5062212,1170125.0,0.6684,23324.2017354,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.201747782914,1.0,0.37022945668,1.13390402972,34.1294183546,39935685.6522,1.51767963882e-07,0.177587488738,0.0,0.24233096,155977.531106,34.1294183546,38.6994850043,38.6994850043,34.1294183546,1.51767963882e-07,0.0030148343471,1.0,0.0,31.3875693395,0.0,773131.326913,3.39408891145,0.0,0.387005966,0.518940457143,0.518940457143,56.8874028786,66565372.2934,0.0018235768471,0.599946853391,0.00109404919134
Czech Republic,31071.7483717,10561633.0,0.7298,18266.5496886,3.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.9,0.239799831571,1.0,0.486997761933,1.16985043078,35.1033028114,370748201.381,1.1082104278e-07,1.17045118252,8.4779491177,0.40017238,155358.741858,35.1033028114,41.0656139158,41.0656139158,35.1033028114,1.1082104278e-07,0.000962282232317,1.0,8.4779491177,14.1299151962,8.4779491177,647868.436106,3.39850296432,0.0,0.481270902399,1.4124,1.4124,41.2986021487,436180679.308,0.00132913673395,0.849987674763,0.00112974984193
Denmark,45686.4845315,5731118.0,0.87847,53417.6642756,3.0,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.916666666667,0.230106064028,1.0,0.451262143978,1.16069307742,1.61389101247,9249399.8316,2.86992472701e-09,0.0164478772616,0.249829986767,0.67076972,228432.422658,1.61389101247,1.87323212588,1.87323212588,1.61389101247,2.86992472701e-09,5.45469306854e-05,1.0,0.249829986767,0.371647914199,0.249829986767,992726.652479,3.39991714751,0.0,0.485247662401,0.78,0.78,1.9063409928,10925465.178,4.17265852767e-05,0.846590939694,3.53253490396e-05
Djibouti,3139.27353523,942333.0,0.7743,1862.16727373,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.25,0.260598620673,1.0,0.0997042200049,1.1894982984,4.43701952097,4181149.91626,4.87752614047e-07,0.459625384052,0.0836771458756,0.038536148,15696.3676762,4.43701952097,5.27782717017,5.27782717017,4.43701952097,4.87752614047e-07,0.00166256776913,1.0,0.0836771458756,0.557847639171,0.0836771458756,60231.9675968,3.39739881262,0.0,0.129549084745,1.07414408216,1.07414408216,5.83732159887,5500700.77422,0.00185944981645,0.760112227128,0.00141339054121
Dominica,10174.0385414,73543.0,0.6982,7144.45467278,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.0,1.47170826203,1.0,0.145975100282,2.33358999477,136.023549221,10003579.8804,5.52569634332e-06,0.406376286177,0.0,0.44,40696.1541656,136.023549221,317.423193516,317.423193516,136.023549221,5.52569634332e-06,0.051552163808,1.0,0.0,9.90414129806,0.0,27652.3243197,2.63312594781,0.0,0.226732475891,1.54641623656,1.54641623656,385.822077407,28374513.0387,0.0379222150414,0.352555121095,0.0133696711161
Dominican Republic,14098.8758698,10648791.0,0.79841,6722.22353581,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.508333333333,0.377150399089,1.0,0.156371125704,1.29960056935,107.540953562,1145181138.43,1.3453398871e-06,14.3262432817,5.74938745972,0.30391702,70494.379349,107.540953562,139.760284478,139.760284478,107.540953562,1.3453398871e-06,0.0153700466953,1.0,5.74938745972,18.8504506876,5.74938745972,186913.177129,3.3770069872,0.0,0.168358933691,0.929398421532,0.929398421532,153.233996313,1631756800.83,0.0108685258121,0.70180871184,0.00762762609981
Ecuador,10462.4413269,16385068.0,0.63976,5968.98413849,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.458333333333,0.2574734718,1.0,0.204859374659,1.18654608272,121.368995028,1988639236.62,2.20568607284e-06,36.1403162902,6.24090945762,0.15908827,52312.2066346,121.368995028,144.009905614,144.009905614,121.368995028,2.20568607284e-06,0.00719479032177,1.0,6.24090945762,17.0206621571,6.24090945762,203175.132059,3.38946288687,0.0,0.218044576169,2.04341105803,2.04341105803,160.606741726,2631552384.44,0.0153507901939,0.755690537791,0.0116004468972
"Egypt, Arab Rep.",10319.2569275,95688681.0,0.43222,3514.49009689,3.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.458333333333,0.492778341883,1.0,0.122676409209,1.40883012603,4.98987910443,477474949.852,9.82536280798e-08,9.40176007442,0.291338397779,0.047713502,51596.2846375,4.98987910443,7.02989200759,7.02989200759,4.98987910443,9.82536280798e-08,0.000681482090519,1.0,0.291338397779,0.953471120005,0.291338397779,104704.854601,3.39897408856,0.0,0.12022109056,1.74,1.74,7.00760159645,670548153.738,0.00067908005835,0.712066608774,0.000483550234236
El Salvador,7989.99725603,6344722.0,0.67189,4223.58457943,3.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.508333333333,0.134243575308,1.0,0.216037682101,1.07013523394,127.914180682,811579916.285,2.87607187379e-06,18.2478764912,6.26511944552,0.1740103,39949.9862802,127.914180682,136.885471668,136.885471668,127.914180682,2.87607187379e-06,0.00684261866666,1.0,6.26511944552,18.4872377081,6.26511944552,297593.28287,3.38934356053,0.0,0.20973778404,1.476,1.476,139.76451275,886766978.864,0.0174924356381,0.915212153394,0.0160092896885
Estonia,27735.1385141,1316481.0,0.67468,17574.6873553,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.4,0.280060391597,1.0,0.396474445,1.20788313306,38.8208194508,51106871.2114,1.79496084396e-07,0.236303184681,0.0,0.34059864,138675.69257,38.8208194508,46.8910130262,46.8910130262,38.8208194508,1.79496084396e-07,0.00393267260781,1.0,0.0,14.7864293681,0.0,495163.531622,3.39225578808,0.0,0.4169369,0.562874978834,0.562874978834,56.4116188974,74264824.4576,0.00203394040627,0.68817063239,0.00139969805563
Ethiopia,1608.29347612,102403196.0,0.19922,706.757754078,3.0,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.591666666667,0.378116165384,1.0,0.114872230631,1.30051289402,3.52112920688,360574884.314,1.00579966037e-06,102.997099758,0.367417291186,0.15016709,8041.4673806,3.52112920688,4.57927393505,4.57927393505,3.52112920688,1.00579966037e-06,0.00356569202517,1.0,0.367417291186,0.846800415025,0.367417291186,21267.1874857,3.39432234685,0.0,0.117646441488,1.07414408216,1.07414408216,4.41400581328,452008302.442,0.00274452758705,0.797717392281,0.00218935738978
Fiji,8862.74044256,898760.0,0.54099,5153.35154432,3.0,0.2,1.5,0.06,0.8,0.05,1.0,0.675,0.336139019412,1.0,0.191434908248,1.26085859477,179.043831256,160917433.78,4.05187628341e-06,3.64166432848,36.0265367493,0.6,35450.9617702,179.043831256,225.748953479,225.748953479,179.043831256,4.05187628341e-06,0.0400073824825,1.0,36.0265367493,53.610652818,36.0265367493,105465.178759,2.67178387898,0.0,0.199735634202,0.6816,0.6816,230.026831213,206738914.821,0.0259543684827,0.778360638679,0.0202018588287
France,38058.8730457,66896109.0,0.7975,36854.9682805,3.0,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.95,0.223449179748,1.0,0.444033858401,1.15440455838,45.5920560153,3049931148.73,1.04655713844e-07,7.00106004081,8.23451077889,0.56031652,190294.365228,45.5920560153,52.6316772901,52.6316772901,45.5920560153,1.04655713844e-07,0.00146965707023,1.0,8.23451077889,11.8198719314,8.23451077889,851622.572268,3.39779701144,0.0,0.456150616001,0.9168,0.9168,52.8987018936,3538717327.83,0.00138991771591,0.86187476031,0.00119793499825
