country,gdp_pc_pp,pop,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Albania,11424.6283187,2876101.0,0.58376,4146.89625046,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.185279986031,1.0,0.183943312586,1.1183474946,108.456730036,311932509.714,1.76713269837e-06,5.08245212092,0.0,0.086087198,57123.1415934,108.456730036,121.292312309,121.292312309,108.456730036,1.76713269837e-06,0.0044676867198,1.0,0.0,49.948140417,0.0,308307.134608,3.39099980367,0.0,0.191790901534,2.06828178196,2.06828178196,146.821477021,422273396.881,0.0128513132266,0.738697990493,0.00949323925568
Algeria,13974.6662247,40606052.0,0.71304,3843.75232202,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.288910450329,1.0,0.145444582109,1.21624346508,58.3904306086,2371004861.59,9.27123399105e-07,37.6468209545,30.6360358931,0.15218446,69873.3311234,58.3904306086,71.0169796506,71.0169796506,58.3904306086,9.27123399105e-07,0.00886564477349,1.0,30.6360358931,77.7747947646,30.6360358931,241851.172375,3.38701467529,0.0,0.15626269646,0.93877771152,0.93877771152,104.215464738,4231778580.36,0.00745745644745,0.560285661588,0.00417830591942
Angola,6024.72613816,28813463.0,0.44819,3110.80818263,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.432397390525,1.0,0.127358535734,1.3517904141,7.75851960618,223549817.607,4.9658451066e-07,14.3083194243,0.0,0.18571632,30123.6306908,7.75851960618,10.4878924312,10.4878924312,7.75851960618,4.9658451066e-07,0.00135713673424,1.0,0.0,1.17126317856,0.0,69666.5413596,3.39782268509,0.0,0.130048432798,3.08264099191,3.08264099191,15.8006063103,455270185.301,0.00262262648094,0.491026702001,0.00128777963151
Antigua and Barbuda,20777.613083,100963.0,0.23393,14353.3788139,3.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.416666666667,0.400510641609,1.0,0.139014907013,1.32166814984,1267.58842477,127979530.13,1.42873546171e-05,1.4424941842,16.0537259017,0.153,83110.4523321,1267.58842477,1675.33124813,1675.33124813,1267.58842477,1.42873546171e-05,0.0557421055739,1.0,16.0537259017,57.7934132462,16.0537259017,207511.221171,2.64974680723,0.0,0.163904959972,1.86186519451,1.86186519451,2911.51696514,293955487.351,0.140127595672,0.43537044089,0.0610074131087
Argentina,10405.0,43847430.0,0.91893,12449.2168521,3.0,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.375,0.269549514885,1.0,0.154097673055,1.19795388607,47.3653138045,2076847281.47,1.07437707621e-06,47.1086736426,4.0201496381,0.050750804,52024.9999999,47.3653138045,56.7414617369,56.7414617369,47.3653138045,1.07437707621e-06,0.00303831805133,1.0,4.0201496381,14.6187259567,4.0201496381,193007.21065,3.39536372916,0.0,0.161626621754,2.26101694076,2.26101694076,77.5908306617,3402158516.08,0.0074570716638,0.610449886934,0.00455216855402
Armenia,8174.36673173,2924816.0,0.62558,3606.15205715,3.0,0.2,1.5,0.06,0.8,0.05,0.4,0.425,0.366695721222,1.0,0.353665438477,1.28972441138,57.3256789947,167667063.135,1.58631712647e-06,4.63968571256,1.64239074955,0.0209314598,40871.8336587,57.3256789947,73.9343275986,73.9343275986,57.3256789947,1.58631712647e-06,0.0110167469849,1.0,1.64239074955,9.66112205618,1.64239074955,111459.80521,3.38129832025,0.0,0.402563319538,1.21698309091,1.21698309091,79.7692856146,233310482.874,0.00975846670849,0.718643504865,0.0070128587175
Australia,44414.029479,24127159.0,0.89554,49927.8195095,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.916666666667,0.27360239086,1.0,0.22769110058,1.20178249216,112.728176059,2719810627.56,2.25368996049e-07,5.43751360134,5.91647406767,0.65936592,222070.147395,112.728176059,135.474748361,135.474748361,112.728176059,2.25368996049e-07,0.00113865080466,1.0,5.91647406767,8.06791918318,5.91647406767,811652.802803,3.3983264356,0.0,0.282336592,2.83443844823,2.83443844823,143.45890129,3461255721.39,0.00323003571107,0.785787253672,0.00253812089066
Austria,44143.7001647,8747358.0,0.66032,44176.515216,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.891666666667,0.232278518207,1.0,0.4838857587,1.1627453167,109.285874732,955962670.628,2.02328988462e-07,1.76984409585,20.5946581355,0.64525414,220718.500823,109.285874732,127.071639027,127.071639027,109.285874732,2.02328988462e-07,0.00190179793424,1.0,20.5946581355,28.9264546943,20.5946581355,950232.085718,3.39724770935,0.0,0.49449017,1.51916212227,1.51916212227,127.709706663,1117122524.26,0.00289304490079,0.855736635747,0.00247568451047
Azerbaijan,15994.0097416,9762274.0,0.54895,3876.93643264,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.25,0.598221283185,1.0,0.4315486726,1.50843827831,40.6695839153,397027621.647,4.78344143808e-07,4.66972659815,0.0,0.0571493,79970.048708,40.6695839153,61.3475571409,61.3475571409,40.6695839153,4.78344143808e-07,0.00648120839168,1.0,0.0,4.2775719705,0.0,133679.711765,3.38708457338,0.0,0.485983358847,1.23068717026,1.23068717026,65.8295036764,642645652.173,0.00411588493067,0.617801770391,0.00254280099689
Bangladesh,3319.35355607,162951560.0,0.35035,1358.77975225,3.0,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.616666666667,0.289708907625,1.0,0.147886692351,1.21699773895,80.6437459785,13141024211.4,7.51438357318e-06,1224.48052569,8.50332240202,0.087379278,16596.7677804,80.6437459785,98.1432565164,98.1432565164,80.6437459785,7.51438357318e-06,0.0154348257708,1.0,8.50332240202,18.9713514044,8.50332240202,57287.7372547,3.37725451234,0.0,0.138046064324,2.17705589143,2.17705589143,97.7789256442,15933228468.8,0.0294572193026,0.824755901614,0.024295015465
