country,gdp_pc_pp,pop,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Cote d'Ivoire,3448.14401279,23695919.0,0.54869,1526.19717484,5,0.2,1.5,0.06,0.8,0.05,0.4,0.45,0.575976439362,20.0,0.109442382129,1.78279483364,4.52640709193,107257375.811,6.74297864379e-07,15.9781075762,0.0,0.027103921,862.036003197,4.52640709193,8.06965517847,8.06965517847,4.52640709193,6.74297864379e-07,0.00108527594739,0.25,0.0,0.0,1496.65150219,0.168120511227,0.0,0.0276849275902,0.169686980083,0.169686980083,9.28973404535,220128785.47,0.00269412588653,0.487248296866,0.00131270824976
Croatia,21408.5515146,4170600.0,0.59284,12090.6665636,5,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.558333333333,0.230522471532,20.0,0.319203080089,1.25870194752,54.0408884094,225382929.2,3.47639412473e-07,1.44986493366,0.0,0.070753645,5352.13787864,54.0408884094,68.0213714864,68.0213714864,54.0408884094,3.47639412473e-07,0.00110940058719,0.25,0.0,0.0,23217.4236337,0.168286734413,0.0,0.0886451644999,0.12323748982,0.12323748982,74.0950652377,309020879.08,0.00346100319712,0.729345311136,0.00252426645365
Cyprus,31195.5062212,1170125.0,0.6684,23324.2017354,5,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.201747782914,20.0,0.37022945668,1.2150474783,24.0415220343,28131585.9704,1.16519394389e-07,0.13634225636,0.0,0.06058274,7798.87655531,24.0415220343,29.2115907223,29.2115907223,24.0415220343,1.16519394389e-07,0.00127422804981,0.25,0.0,0.0,38656.5663457,0.167633242392,0.0,0.0967514915001,0.0432450380953,0.0432450380953,43.6751311822,51105362.8746,0.00140004559863,0.550462503113,0.000770672604697
Czech Republic,31071.7483717,10561633.0,0.7298,18266.5496886,5,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.9,0.239799831571,20.0,0.486997761933,1.27277675589,27.7856570549,293461912.478,1.02748602256e-07,1.08519302829,0.0,0.100043095,7767.93709292,27.7856570549,35.3649384466,35.3649384466,27.7856570549,1.02748602256e-07,0.000457710869771,0.25,0.0,0.0,32393.4218053,0.169297335677,0.0,0.1203177256,0.1177,0.1177,38.2903241068,404408350.667,0.00123231958655,0.725657400481,0.000894241827738
Denmark,45686.4845315,5731118.0,0.87847,53417.6642756,5,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.916666666667,0.230106064028,20.0,0.451262143978,1.25807021006,1.71357351836,9820692.03539,3.51015166106e-09,0.0201170933674,0.0,0.16769243,11421.6211329,1.71357351836,2.1557957962,2.1557957962,1.71357351836,3.51015166106e-09,3.47496238128e-05,0.25,0.0,0.0,49636.332624,0.169947239182,0.0,0.1213119156,0.065,0.065,2.33161028212,13362733.6568,5.10350119083e-05,0.734931361172,3.75072307692e-05
Djibouti,3139.27353523,942333.0,0.7743,1862.16727373,5,0.2,1.5,0.06,0.8,0.05,0.6,0.25,0.260598620673,20.0,0.0997042200049,1.30433088009,3.91102095686,3685484.11134,4.94982157023e-07,0.466438020974,0.0,0.009634037,784.818383808,3.91102095686,5.10126540673,5.10126540673,3.91102095686,4.94982157023e-07,0.000879495775055,0.25,0.0,0.0,3011.59837984,0.168674938355,0.0,0.0323872711861,0.0895120068466,0.0895120068466,5.923843262,5582232.99261,0.00188701086271,0.660216819366,0.00124583630989
Dominica,10174.0385414,73543.0,0.6982,7144.45467278,5,0.2,1.5,0.06,0.8,0.05,0.0,0.0,1.47170826203,20.0,0.145975100282,3.14172169469,117.137653949,8614654.4844,6.57414575527e-06,0.48348240128,0.0,0.088,2034.80770828,117.137653949,368.013908677,368.013908677,117.137653949,6.57414575527e-06,0.0266132331744,0.2,0.0,0.0,1382.61621598,0.0992229923614,0.0,0.0453464951783,0.128868019713,0.128868019713,459.028222848,33758312.5929,0.0451176021184,0.255186169649,0.0115133880683
Dominican Republic,14098.8758698,10648791.0,0.79841,6722.22353581,5,0.2,1.5,0.06,0.8,0.05,0.6,0.508333333333,0.377150399089,20.0,0.156371125704,1.48115315924,95.2893991349,1014716895.9,1.44761271191e-06,15.4153252181,0.0,0.075979255,3524.71896745,95.2893991349,141.138194571,141.138194571,95.2893991349,1.44761271191e-06,0.00817139753699,0.25,0.0,0.0,9345.65885643,0.158730857618,0.0,0.0420897334228,0.0774498684608,0.0774498684608,164.882854576,1755803057.86,0.011694751844,0.577921818371,0.00675865225106
Ecuador,10462.4413269,16385068.0,0.63976,5968.98413849,5,0.2,1.5,0.06,0.8,0.05,0.8,0.458333333333,0.2574734718,20.0,0.204859374659,1.29958967448,60.6914415551,994433396.898,1.35976646366e-06,22.2798659712,0.0,0.0397720675,2615.61033173,60.6914415551,78.8739707741,78.8739707741,60.6914415551,1.35976646366e-06,0.00216747159511,0.25,0.0,0.0,10158.7566029,0.166926936505,0.0,0.0545111440422,0.170284254835,0.170284254835,99.0112164761,1622305514.72,0.00946349072672,0.612975415464,0.00580088715996
"Egypt, Arab Rep.",10319.2569275,95688681.0,0.43222,3514.49009689,5,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.458333333333,0.492778341883,20.0,0.122676409209,1.65657387488,3.90395029301,373563854.228,9.75332503494e-08,9.33282807958,0.0,0.0119283755,2579.81423187,3.90395029301,6.46718206424,6.46718206424,3.90395029301,9.75332503494e-08,0.000331039100325,0.25,0.0,0.0,5235.24273006,0.169518560307,0.0,0.0300552726401,0.145,0.145,6.95622313611,665631816.636,0.000674101166876,0.5612169444,0.00037831699709
