country,gdp_pc_pp,pop,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Belarus,16742.2554956,9507120.0,0.77046,4989.25461056,5,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.516666666667,0.386444536754,1.0,0.435313789819,1.49525342118,73.7648933751,701291693.104,7.87698074682e-07,7.48874011977,0.0,0.86186926,83711.277478,73.7648933751,110.297209182,110.297209182,73.7648933751,7.87698074682e-07,0.00439646807559,5.0,0.0,0.0,216619.125169,3.39341559618,0.0,2.34227519986,1.88,1.88,116.101350208,1103789468.59,0.00693463017805,0.635349143164,0.00440591134178
Belgium,41945.6921229,11348159.0,0.97897,41096.1573022,5,0.2,1.5,0.06,0.8,0.05,0.0,0.425,0.216691517437,1.0,0.48314774691,1.23771882002,25.3110186832,287233464.469,5.75217943739e-08,0.65276646852,0.0,2.8961435,209728.460615,25.3110186832,31.3279241782,31.3279241782,25.3110186832,5.75217943739e-08,0.000424923131024,5.0,0.0,0.0,967866.500246,3.39914428672,0.0,2.55087786,1.54,1.54,33.6216913313,381544299.077,0.000801552903998,0.75281812666,0.000603423555607
Belize,7831.45448606,366954.0,0.43845,4810.56590199,5,0.2,1.5,0.06,0.8,0.05,0.0,0.075,0.961548126505,1.0,0.150881730148,2.36775085425,109.056437964,40018696.1366,6.95060311198e-06,2.55055161435,0.0,1.272667,39157.2724303,109.056437964,258.21847415,258.21847415,109.056437964,6.95060311198e-06,0.0373110945579,5.0,0.0,0.0,40723.1539961,3.33504106118,0.0,0.999139735417,1.80623152696,1.80623152696,327.76015481,120272899.848,0.0418517601543,0.332732445855,0.0139254385195
Benin,2009.96138386,10872298.0,0.44395,789.440410686,5,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.25,0.330253321946,1.0,0.0827798384973,1.41000496933,5.30896224941,57720619.6463,2.24834540137e-06,24.4446812106,0.0,0.41186028,10049.8069193,5.30896224941,7.48566315363,7.48566315363,5.30896224941,2.24834540137e-06,0.00152537215379,5.0,0.0,0.0,30430.6005465,3.39792032986,0.0,0.386564288883,3.39373960166,3.39373960166,13.7853938787,149878910.297,0.00685853668107,0.385115020732,0.00264132549612
Bhutan,8105.79696745,797765.0,0.39377,2804.00022299,5,0.2,1.5,0.06,0.8,0.05,0.6,0.416666666667,0.185575394278,1.0,0.0440194671464,1.1905121288,208.368011021,166228706.312,6.49501500372e-06,5.18149564444,0.0,1.2077739,40528.9848373,208.368011021,248.064644374,248.064644374,208.368011021,6.49501500372e-06,0.0069210585576,5.0,0.0,0.0,218396.328861,3.38911082494,0.0,0.218691854431,3.39556230657,3.39556230657,322.502173655,257280946.566,0.0397866088862,0.646098005044,0.0257060486288
Bolivia,6707.95618416,10887882.0,0.68911,3104.95608914,5,0.2,1.5,0.06,0.8,0.05,0.533333333333,0.45,0.421834200421,1.0,0.170332203809,1.5489435585,34.8856378177,379830708.054,1.66909518125e-06,18.1729113802,0.0,1.3671704,33539.7809208,34.8856378177,54.0358839818,54.0358839818,34.8856378177,1.66909518125e-06,0.0045757696314,5.0,0.0,0.0,79509.3922857,3.39245373776,0.0,1.0631863771,2.25541684672,2.25541684672,62.3941600856,679340252.502,0.00930151574827,0.559117035469,0.00520063591054
Bosnia and Herzegovina,11179.3499097,3516816.0,0.3994,4708.71826066,5,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.323932232357,1.0,0.143200371171,1.40041515883,68.0656654307,239374421.237,1.25694286399e-06,4.42043677517,0.0,0.49884081,55896.7495485,68.0656654307,95.3201896652,95.3201896652,68.0656654307,1.25694286399e-06,0.00375847931083,5.0,0.0,0.0,172556.923841,3.39246593662,0.0,0.773800359916,2.468094374,2.468094374,101.094158655,355529554.665,0.00904293715393,0.673289795733,0.0060885173092
Botswana,15513.4419328,2250260.0,0.5771,6788.04274538,5,0.2,1.5,0.06,0.8,0.05,0.6,0.708333333333,0.281178076714,1.0,0.0831001334421,1.33555225115,48.586258402,109331713.832,6.35562626359e-07,1.43018115559,0.0,1.5309666,77567.209664,48.586258402,64.8894867837,64.8894867837,48.586258402,6.35562626359e-07,0.00128399374478,5.0,0.0,0.0,275865.069462,3.39792845402,0.0,0.560991628245,3.26640341596,3.26640341596,83.5591769739,188029873.577,0.0053862435774,0.581459274272,0.00313188128157
Brazil,14023.6916227,207652865.0,0.85933,8649.94849175,5,0.2,1.5,0.06,0.8,0.05,0.866666666667,0.558333333333,0.265575010188,1.0,0.213762613761,1.31188062792,27.0162694152,5610005745.69,3.90538615655e-07,81.0964624339,0.0,0.72792381,70118.4581136,27.0162694152,35.4421204846,35.4421204846,27.0162694152,3.90538615655e-07,0.000753112095286,5.0,0.0,0.0,264025.06043,3.39892672772,0.0,1.03578129715,3.30265153998,3.30265153998,44.1307129328,9163868974.99,0.00314686846517,0.612187468088,0.0019264734381
Bulgaria,17709.075186,7127822.0,0.74266,7350.7958009,5,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.716666666667,0.323078471507,1.0,0.43909310688,1.3991199067,43.7771644282,312035835.709,4.15259401429e-07,2.95989509721,0.0,0.85743753,88545.37593,43.7771644282,61.2495022105,61.2495022105,43.7771644282,4.15259401429e-07,0.00164648529932,5.0,0.0,0.0,274067.707195,3.39737797707,0.0,2.366689173,2.2413224552,2.2413224552,66.5775039351,474552597.254,0.0037595133137,0.657536883192,0.00247201866661
Burkina Faso,1594.57677663,18646433.0,0.30688,649.730483656,5,0.2,1.5,0.06,0.8,0.05,0.8,0.416666666667,0.405665091881,1.0,0.0372065918619,1.52441318528,4.14432734512,77276922.1709,1.56581154498e-06,29.1968000641,0.0,0.49080616,7972.88388314,4.14432734512,6.31766724902,6.31766724902,4.14432734512,1.56581154498e-06,0.00145533759266,5.0,0.0,0.0,19653.8574374,3.39773280392,0.0,0.181018396331,3.39373960166,3.39373960166,6.78392501144,126496003.203,0.00425437339291,0.610904061901,0.00259901398657
Burundi,721.176561507,10524117.0,0.12359,285.727442065,5,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.25,0.462979312718,1.0,0.10226863015,1.61136536477,2.72208302586,28647520.2479,3.488500465e-06,36.7133870482,0.0,0.23330115,3605.88280754,2.72208302586,4.38627030789,4.38627030789,2.72208302586,3.488500465e-06,0.00334461959471,5.0,0.0,0.0,7788.43181214,3.39484502247,0.0,0.516335948504,2.46978885086,2.46978885086,4.59699627497,48379326.6464,0.00637430071959,0.592143839812,0.00377450290422
Cameroon,3045.91916487,23439189.0,0.54938,1032.64872204,5,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.566666666667,0.419737574603,1.0,0.018028650423,1.54576273912,9.02164292045,211459993.503,1.57927313659e-06,37.0168815311,0.0,0.49901461,15229.5958243,9.02164292045,13.9453194721,13.9453194721,9.02164292045,1.57927313659e-06,0.00354163646963,5.0,0.0,0.0,36283.6132523,3.39482933858,0.0,0.0807097064271,1.83436809608,1.83436809608,18.0637321823,423399232.666,0.00593046998444,0.499434049919,0.00296187864225
Canada,43087.7573653,36286425.0,0.82006,42157.927991,5,0.2,1.5,0.06,0.8,0.05,0.866666666667,0.833333333333,0.335483893856,1.0,0.24114664264,1.4179403407,46.8788865943,1701067202.49,1.22820953894e-07,4.45673333191,0.0,3.3152264,215438.786827,46.8788865943,66.4714644293,66.4714644293,46.8788865943,1.22820953894e-07,0.00122976245077,5.0,0.0,0.0,642173.263075,3.39825665257,0.0,1.52252264,1.50667645612,1.50667645612,74.7481624583,2712343590.93,0.00173478888271,0.627157712679,0.00108798622766
Central African Republic,647.880444823,4594621.0,0.40332,382.213174318,5,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.314743833051,1.0,0.00945003463381,1.38647531399,3.51334341777,16142481.4475,6.72823258966e-06,30.9136787493,0.0,0.155265746,3239.40222411,3.51334341777,4.87116391832,4.87116391832,3.51334341777,6.72823258966e-06,0.00275438123247,5.0,0.0,0.0,10292.1864829,3.39459906097,0.0,0.0461005231262,3.23928222119,3.23928222119,7.54946895159,34686948.5838,0.0116525649322,0.465376232461,0.00542282676665
Chad,1845.91467919,14452543.0,0.22618,664.295651899,5,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.753200994464,1.0,0.0357168332084,2.05166460278,4.42306017689,63924467.3982,2.03952832308e-06,29.476370789,0.0,0.26443054,9229.57339594,4.42306017689,9.07463600088,9.07463600088,4.42306017689,2.03952832308e-06,0.00264401301257,5.0,0.0,0.0,12253.7987387,3.39473086501,0.0,0.172884459244,3.39373960166,3.39373960166,11.005798121,159061770.593,0.0059622463839,0.401884545607,0.00239613467879
Chile,22706.720537,17909754.0,0.89697,13792.9260544,5,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,1.0,0.166982123967,1.43600949344,222.792868526,3990165468.25,2.13690068533e-06,38.2713655967,0.0,0.8280141,113533.602685,222.792868526,319.932674273,319.932674273,222.792868526,2.13690068533e-06,0.0271039195418,5.0,0.0,0.0,326814.988575,3.36169230298,0.0,0.93073427567,0.7738484,0.7738484,497.479717249,8909739355.92,0.0219089197155,0.44784311963,0.00981175895314
China,14400.8860587,1378665000.0,0.56778,8123.18087255,5,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,1.0,0.19586191952,1.25672045708,51.7641311361,71365395852.8,6.96867363273e-07,960.746643387,0.0,2.2412108,72004.4302934,51.7641311361,65.053042542,65.053042542,51.7641311361,6.96867363273e-07,0.00147210807041,5.0,0.0,0.0,314133.006393,3.39798661903,0.0,1.11299741032,2.839823155,2.839823155,81.9428615552,1.12971755226e+11,0.00569012637287,0.631710073992,0.00359451015203
Colombia,13124.3248436,48653419.0,0.76708,5805.60533452,5,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.716666666667,0.27977925648,1.0,0.104940216041,1.33343008205,180.518952759,8782864246.02,3.1010130416e-06,150.874886837,0.0,0.72659449,65621.624218,180.518952759,240.70940199,240.70940199,180.518952759,3.1010130416e-06,0.0138590107569,5.0,0.0,0.0,234547.854061,3.37963826453,0.0,0.54466400711,1.41792,1.41792,317.258545629,15435712951.8,0.0241733231545,0.568996344608,0.013754532512
Comoros,1411.15233854,795601.0,0.28412,775.080084705,5,0.2,1.5,0.06,0.8,0.05,0.266666666667,0.166666666667,0.197958724461,1.0,0.0416231060007,1.20929904648,3.79325330641,3017916.12383,1.45541594184e-06,1.15793037875,0.0,0.500418376,5644.60935416,3.79325330641,4.58717760649,4.58717760649,3.79325330641,1.45541594184e-06,0.00100847401681,4.0,0.0,0.0,28514.0721609,2.71814632437,0.0,0.165527210688,1.97583108069,1.97583108069,5.24952602763,4176528.15711,0.00372002786961,0.722589675038,0.00268805372943
"Congo, Dem. Rep.",742.307904932,78736153.0,0.43015,444.505316816,5,0.2,1.5,0.06,0.8,0.05,0.4,0.375,0.237056001858,1.0,0.0834408819573,1.26861405473,6.5057989421,512241580.892,7.27946088938e-06,573.156746344,0.0,0.28384167,3711.53952466,6.5057989421,8.25334797516,8.25334797516,6.5057989421,7.27946088938e-06,0.00354863319975,5.0,0.0,0.0,15656.8047026,3.3944072379,0.0,0.395744109312,3.1,3.1,10.0172416492,788719071.131,0.0134947258175,0.649460117856,0.00876428621987
"Congo, Rep.",5301.39727121,5125821.0,0.65798,1528.24483012,5,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.372753423902,1.0,0.153842015674,1.47448244873,30.2068225101,154834765.165,2.00465669284e-06,10.2755113739,0.0,0.58231138,26506.986356,30.2068225101,44.539429623,44.539429623,30.2068225101,2.00465669284e-06,0.0056917214795,5.0,0.0,0.0,71111.3155677,3.38930574372,0.0,0.787810745794,1.83436809608,1.83436809608,52.6500722255,269874845.865,0.00993135762744,0.573728035561,0.00569789830205
Costa Rica,15401.4925047,4857274.0,0.77675,11824.638102,5,0.2,1.5,0.06,0.8,0.05,0.933333333333,0.75,0.481896754917,1.0,0.196189451166,1.64006527214,61.5089972981,298766053.342,8.72449437851e-07,4.23772597079,0.0,1.3456361,77007.4625234,61.5089972981,100.878770393,100.878770393,61.5089972981,8.72449437851e-07,0.00462196318273,5.0,0.0,0.0,159800.749305,3.39360403347,0.0,1.04321155668,1.98416866932,1.98416866932,113.461246411,551112362.199,0.00736689943369,0.542114591933,0.00399370368031
Cote d'Ivoire,3448.14401279,23695919.0,0.54869,1526.19717484,5,0.2,1.5,0.06,0.8,0.05,0.4,0.45,0.575976439362,1.0,0.109442382129,1.78279483364,7.19655506636,170528985.931,1.07183480349e-06,25.3981106849,0.0,0.54207842,17240.7200639,7.19655506636,12.8299811923,12.8299811923,7.19655506636,1.07183480349e-06,0.00172546173919,5.0,0.0,0.0,29933.0300438,3.39698628672,0.0,0.553698551804,3.39373960166,3.39373960166,14.7665605825,349907223.471,0.00428246631455,0.487354860068,0.00208708077147
Croatia,21408.5515146,4170600.0,0.59284,12090.6665636,5,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.558333333333,0.230522471532,1.0,0.319203080089,1.25870194752,133.162368689,555366974.855,8.55129451762e-07,3.56640289152,0.0,1.4150729,107042.757573,133.162368689,167.611732805,167.611732805,133.162368689,8.55129451762e-07,0.00272760929662,5.0,0.0,0.0,464348.472673,3.3957341281,0.0,1.77290329,2.4647497964,2.4647497964,182.260325618,760134914.022,0.00851343564715,0.730616321669,0.00622005503728
Cyprus,31195.5062212,1170125.0,0.6684,23324.2017354,5,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.201747782914,1.0,0.37022945668,1.2150474783,56.8823639244,66559476.087,2.7532283111e-07,0.322162127753,0.0,1.2116548,155977.531106,56.8823639244,69.1147728459,69.1147728459,56.8823639244,2.7532283111e-07,0.0030148343471,5.0,0.0,0.0,773131.326913,3.39408891145,0.0,1.93502983,0.864900761905,0.864900761905,103.199650403,120756490.928,0.00330815758114,0.551187564126,0.00182341531889
Czech Republic,31071.7483717,10561633.0,0.7298,18266.5496886,5,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.9,0.239799831571,1.0,0.486997761933,1.27277675589,58.5055046856,617913668.969,2.15784070038e-07,2.27903215499,0.0,2.0008619,155358.741858,58.5055046856,74.4644464553,74.4644464553,58.5055046856,2.15784070038e-07,0.000962282232317,5.0,0.0,0.0,647868.436106,3.39850296432,0.0,2.406354512,2.354,2.354,80.4141545236,849304788.084,0.00258801511784,0.727552320014,0.00188291640321
Denmark,45686.4845315,5731118.0,0.87847,53417.6642756,5,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.916666666667,0.230106064028,1.0,0.451262143978,1.25807021006,2.68981835412,15415666.386,5.509815043e-09,0.0315774001696,0.0,3.3538486,228432.422658,2.68981835412,3.38398034179,3.38398034179,2.68981835412,5.509815043e-09,5.45469306854e-05,5.0,0.0,0.0,992726.652479,3.39991714751,0.0,2.426238312,1.3,1.3,3.65988214964,20975216.4657,8.01086401627e-05,0.734946712528,5.88755817327e-05
Djibouti,3139.27353523,942333.0,0.7743,1862.16727373,5,0.2,1.5,0.06,0.8,0.05,0.6,0.25,0.260598620673,1.0,0.0997042200049,1.30433088009,7.39503253495,6968583.19376,9.34813952712e-07,0.880906036501,0.0,0.19268074,15696.3676762,7.39503253495,9.64556929463,9.64556929463,7.39503253495,9.34813952712e-07,0.00166256776913,5.0,0.0,0.0,60231.9675968,3.39739881262,0.0,0.647745423723,1.79024013693,1.79024013693,11.1876584972,10542499.7947,0.00356377307415,0.660999130138,0.00235565090202
Dominica,10174.0385414,73543.0,0.6982,7144.45467278,5,0.2,1.5,0.06,0.8,0.05,0.0,0.0,1.47170826203,1.0,0.145975100282,3.14172169469,226.705915369,16672633.134,1.26746338708e-05,0.93213059876,0.0,1.76,40696.1541656,226.705915369,712.246892628,712.246892628,226.705915369,1.26746338708e-05,0.051552163808,4.0,0.0,0.0,27652.3243197,2.63312594781,0.0,0.906929903566,2.57736039426,2.57736039426,884.984129885,65084387.8641,0.0869845466266,0.256169469839,0.0222827851935
Dominican Republic,14098.8758698,10648791.0,0.79841,6722.22353581,5,0.2,1.5,0.06,0.8,0.05,0.6,0.508333333333,0.377150399089,1.0,0.156371125704,1.48115315924,179.234922604,1908635230.71,2.71886777309e-06,28.9526546723,0.0,1.5195851,70494.379349,179.234922604,265.474371861,265.474371861,179.234922604,2.71886777309e-06,0.0153700466953,5.0,0.0,0.0,186913.177129,3.3770069872,0.0,0.841794668456,1.54899736922,1.54899736922,309.678601157,3297702700.9,0.0219647725122,0.578777228823,0.0127127101663
Ecuador,10462.4413269,16385068.0,0.63976,5968.98413849,5,0.2,1.5,0.06,0.8,0.05,0.8,0.458333333333,0.2574734718,1.0,0.204859374659,1.29958967448,202.28165838,3314398727.7,4.4993760676e-06,73.7225828252,0.0,0.79544135,52312.2066346,202.28165838,262.883154566,262.883154566,202.28165838,4.4993760676e-06,0.00719479032177,5.0,0.0,0.0,203175.132059,3.38946288687,0.0,1.09022288084,3.40568509671,3.40568509671,327.621477469,5368100186.59,0.0313140563691,0.617424901268,0.019334078162
"Egypt, Arab Rep.",10319.2569275,95688681.0,0.43222,3514.49009689,5,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.458333333333,0.492778341883,1.0,0.122676409209,1.65657387488,8.31646517404,795791583.087,2.03373022463e-07,19.4604962705,0.0,0.23856751,51596.2846375,8.31646517404,13.7768389387,13.7768389387,8.31646517404,2.03373022463e-07,0.000681482090519,5.0,0.0,0.0,104704.854601,3.39897408856,0.0,0.601105452802,2.9,2.9,14.504880326,1387952866.46,0.00140561286805,0.573356345392,0.000805917057059
El Salvador,7989.99725603,6344722.0,0.67189,4223.58457943,5,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.508333333333,0.134243575308,1.0,0.216037682101,1.11263593209,213.190301137,1352633193.81,5.49745008849e-06,34.8797925203,0.0,0.8700515,39949.9862802,213.190301137,237.203189417,237.203189417,213.190301137,5.49745008849e-06,0.00684261866666,5.0,0.0,0.0,297593.28287,3.38934356053,0.0,1.0486889202,2.46,2.46,267.152027731,1695005347.69,0.0334358096969,0.798011165953,0.0266821494808
Estonia,27735.1385141,1316481.0,0.67468,17574.6873553,5,0.2,1.5,0.06,0.8,0.05,0.0,0.4,0.280060391597,1.0,0.396474445,1.33385659594,64.7013657513,85178118.6857,3.32787242496e-07,0.438108081789,0.0,1.7029932,138675.69257,64.7013657513,86.3023434739,86.3023434739,64.7013657513,3.32787242496e-07,0.00393267260781,5.0,0.0,0.0,495163.531622,3.39225578808,0.0,2.0846845,0.938124964724,0.938124964724,104.587613489,137687605.994,0.00377094253328,0.618633159251,0.00233283009272
Ethiopia,1608.29347612,102403196.0,0.19922,706.757754078,5,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.591666666667,0.378116165384,1.0,0.114872230631,1.48261833635,5.86854867813,600958140.522,2.00257105551e-06,205.069676301,0.0,0.75083545,8041.4673806,5.86854867813,8.70081787797,8.70081787797,5.86854867813,2.00257105551e-06,0.00356569202517,5.0,0.0,0.0,21267.1874857,3.39432234685,0.0,0.588232207438,1.79024013693,1.79024013693,8.78839059979,899959285.115,0.00546441972829,0.667761475949,0.00364892898297
Fiji,8862.74044256,898760.0,0.54099,5153.35154432,5,0.2,1.5,0.06,0.8,0.05,1.0,0.675,0.336139019412,1.0,0.191434908248,1.41893424054,298.406385427,268195722.966,8.31176513523e-06,7.47028203294,0.0,2.4,35450.9617702,298.406385427,423.41903788,423.41903788,298.406385427,8.31176513523e-06,0.0400073824825,4.0,0.0,0.0,105465.178759,2.67178387898,0.0,0.798942536808,1.136,1.136,471.862629091,424091256.522,0.0532411653201,0.632400972295,0.0336697647145
France,38058.8730457,66896109.0,0.7975,36854.9682805,5,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.95,0.223449179748,1.0,0.444033858401,1.2479709609,75.9867600254,5083218581.22,2.05416193543e-07,13.7415440737,0.0,2.8015826,190294.365228,75.9867600254,94.8292699246,94.8292699246,75.9867600254,2.05416193543e-07,0.00146965707023,5.0,0.0,0.0,851622.572268,3.39779701144,0.0,2.28075308,1.528,1.528,103.828540146,6945725338.9,0.00272810337871,0.731848487119,0.00199655833041
Gabon,16785.9980144,1979786.0,0.87366,7179.34066115,5,0.2,1.5,0.06,0.8,0.05,0.533333333333,0.591666666667,0.329912373595,1.0,0.149618862052,1.40948771197,106.436748079,210721983.732,1.30528661215e-06,2.58418816072,0.0,1.05737672,83929.9900719,106.436748079,150.021288519,150.021288519,106.436748079,1.30528661215e-06,0.00582232123676,5.0,0.0,0.0,254400.855468,3.3916372063,0.0,0.80700237359,2.00796205625,2.00796205625,193.148950225,382393587.569,0.0115065514758,0.55106045337,0.00634080547296
Georgia,9267.29900371,3719300.0,0.53826,3853.64990353,5,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.616666666667,0.363265148312,1.0,0.570502910751,1.46008765752,95.252276397,354271791.603,2.5455081105e-06,9.46750831537,0.0,0.043902422,46336.4950186,95.252276397,139.076673118,139.076673118,95.252276397,2.5455081105e-06,0.0143404746951,5.0,0.0,0.0,127555.575408,3.3783318981,0.0,3.15883499158,1.3431918,1.3431918,154.511077268,574673049.683,0.0166727195493,0.616475388569,0.0102783212626
Germany,44072.3921575,82667685.0,0.7551,41936.0585755,5,0.2,1.5,0.06,0.8,0.05,0.8,0.916666666667,0.273017446397,1.0,0.465117085747,1.32317164854,44.1577012212,3650414934.88,1.01787834899e-07,8.4145646723,0.0,2.98283,220361.960788,44.1577012212,58.4282183205,58.4282183205,44.1577012212,1.01787834899e-07,0.00113125690027,5.0,0.0,0.0,807135.088603,3.39834009011,0.0,2.475352752,1.26275525,1.26275525,64.06871493,5296412344.19,0.001453715394,0.689224081823,0.00100193565766
