country,gdp_pc_pp,pop,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Albania,11424.6283187,2876101.0,0.58376,4146.89625046,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.185279986031,1.0,0.183943312586,1.1183474946,94.8146539154,272696520.941,1.53699500821e-06,4.42055288011,0.0,0.086087198,57123.1415934,94.8146539154,106.035730658,106.035730658,94.8146539154,1.53699500821e-06,0.0044676867198,1.0,0.0,43.6788173564,0.0,308307.134608,3.39099980367,0.0,0.191790901534,2.05140538097,2.05140538097,127.700583825,367279776.841,0.0111776576238,0.742476275951,0.00829914560638
Algeria,13974.6662247,40606052.0,0.71304,3843.75232202,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.288910450329,1.0,0.145444582109,1.21624346508,52.3838675269,2127102048.76,8.29961828579e-07,33.7014731693,27.5043990661,0.15218446,69873.3311234,52.3838675269,63.711536555,63.711536555,52.3838675269,8.29961828579e-07,0.00886564477349,1.0,27.5043990661,69.7794354991,27.5043990661,241851.172375,3.38701467529,0.0,0.15626269646,0.923014168118,0.923014168118,93.2937921358,3788292574.74,0.00667592274734,0.561493603461,0.00374848791983
Angola,6024.72613816,28813463.0,0.44819,3110.80818263,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.432397390525,1.0,0.127358535734,1.3517904141,6.26052873612,180387513.099,3.97036166714e-07,11.4399868993,0.0,0.18571632,30123.6306908,6.26052873612,8.46292273267,8.46292273267,6.26052873612,3.97036166714e-07,0.00135713673424,1.0,0.0,0.940756489063,0.0,69666.5413596,3.39782268509,0.0,0.130048432798,3.02470573311,3.02470573311,12.633120902,364003961.684,0.00209687886425,0.49556469733,0.0010391391397
Antigua and Barbuda,20777.613083,100963.0,0.23393,14353.3788139,3.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.416666666667,0.400510641609,1.0,0.139014907013,1.32166814984,1759.99662818,177694539.571,2.03518664743e-05,2.05478549484,22.2831556386,0.153,83110.4523321,1759.99662818,2326.13148729,2326.13148729,1759.99662818,2.03518664743e-05,0.0557421055739,1.0,22.2831556386,80.2193602987,22.2831556386,207511.221171,2.64974680723,0.0,0.163904959972,3.07487627063,3.07487627063,4147.36010271,418729918.05,0.199607148624,0.424365520378,0.0847063914967
Argentina,10405.0,43847430.0,0.91893,12449.2168521,3.0,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.375,0.269549514885,1.0,0.154097673055,1.19795388607,42.4063822694,1859410878.11,9.58035892674e-07,42.0074117415,3.59849341735,0.050750804,52024.9999999,42.4063822694,50.8008904337,50.8008904337,42.4063822694,9.58035892674e-07,0.00303831805133,1.0,3.59849341735,13.0854306086,3.59849341735,193007.21065,3.39536372916,0.0,0.161626621754,2.23103968327,2.23103968327,69.1887442151,3033748618.76,0.00664956695966,0.612908685517,0.0040755773445
Armenia,8174.36673173,2924816.0,0.62558,3606.15205715,3.0,0.2,1.5,0.06,0.8,0.05,0.4,0.425,0.366695721222,1.0,0.353665438477,1.28972441138,51.2134943669,149790047.74,1.41606378207e-06,4.14172600682,1.46736117149,0.0209314598,40871.8336587,51.2134943669,66.0512938772,66.0512938772,51.2134943669,1.41606378207e-06,0.0110167469849,1.0,1.46736117149,8.63153630289,1.46736117149,111459.80521,3.38129832025,0.0,0.402563319538,1.21357741399,1.21357741399,71.2079535649,208270161.914,0.00871112783434,0.719210310127,0.00626513295129
Australia,44414.029479,24127159.0,0.89554,49927.8195095,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.916666666667,0.27360239086,1.0,0.22769110058,1.20178249216,98.769174668,2383019581.51,1.96603251567e-07,4.74347791046,5.18290655851,0.65936592,222070.147395,98.769174668,118.699064881,118.699064881,98.769174668,1.96603251567e-07,0.00113865080466,1.0,5.18290655851,7.06759985251,5.18290655851,811652.802803,3.3983264356,0.0,0.282336592,2.78470530211,2.78470530211,125.148032579,3019466480.57,0.002817759029,0.789218756642,0.00222382827738
Austria,44143.7001647,8747358.0,0.66032,44176.515216,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.891666666667,0.232278518207,1.0,0.4838857587,1.1627453167,99.7663887488,872692318.753,1.84599305716e-07,1.61475621365,18.7989946268,0.64525414,220718.500823,99.7663887488,116.002901282,116.002901282,99.7663887488,1.84599305716e-07,0.00190179793424,1.0,18.7989946268,26.4056025003,18.7989946268,950232.085718,3.39724770935,0.0,0.49449017,1.49036558417,1.49036558417,116.518761659,1019231321.95,0.00263953318875,0.856225961626,0.00226003684278
Azerbaijan,15994.0097416,9762274.0,0.54895,3876.93643264,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.25,0.598221283185,1.0,0.4315486726,1.50843827831,37.0411041183,361605407.665,4.35474491397e-07,4.25122130503,0.0,0.0571493,79970.048708,37.0411041183,55.8742193231,55.8742193231,37.0411041183,4.35474491397e-07,0.00648120839168,1.0,0.0,3.89531658327,0.0,133679.711765,3.38708457338,0.0,0.485983358847,1.21571899677,1.21571899677,59.9298015947,585051143.933,0.00374701544909,0.618074866471,0.00231593607336
Bangladesh,3319.35355607,162951560.0,0.35035,1358.77975225,3.0,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.616666666667,0.289708907625,1.0,0.147886692351,1.21699773895,72.7523336965,11855106269.5,6.76482835796e-06,1102.33933406,7.65287368698,0.087379278,16596.7677804,72.7523336965,88.5394256121,88.5394256121,72.7523336965,6.76482835796e-06,0.0154348257708,1.0,7.65287368698,17.1158306025,7.65287368698,57287.7372547,3.37725451234,0.0,0.138046064324,2.28430912067,2.28430912067,88.0255369676,14343898568.7,0.0265188794988,0.82649122292,0.0219176211475
Belarus,16742.2554956,9507120.0,0.77046,4989.25461056,3.0,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.516666666667,0.386444536754,1.0,0.435313789819,1.30838040675,60.4384561329,574595655.07,5.5292164451e-07,5.25669242495,3.31538200352,0.172373852,83711.277478,60.4384561329,79.0764918188,79.0764918188,60.4384561329,5.5292164451e-07,0.00439646807559,1.0,3.31538200352,8.7502750826,3.31538200352,216619.125169,3.39341559618,0.0,0.468455039971,1.83160019147,1.83160019147,81.4968977967,774800786.981,0.0048677370751,0.741604377183,0.00360993512187
Belgium,41945.6921229,11348159.0,0.97897,41096.1573022,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.425,0.216691517437,1.0,0.48314774691,1.14802083797,23.1283885175,262464630.31,4.86270895274e-08,0.551827943664,0.0,0.5792287,209728.460615,23.1283885175,26.5518719668,26.5518719668,23.1283885175,4.86270895274e-08,0.000424923131024,1.0,0.0,4.69683936481,0.0,967866.500246,3.39914428672,0.0,0.510175572,1.50300855357,1.50300855357,28.4227050326,322545375.92,0.00067760724866,0.813729322772,0.000551388887557
Belize,7831.45448606,366954.0,0.43845,4810.56590199,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.075,0.961548126505,1.0,0.150881730148,1.85166007287,89.7144038788,32921059.3609,4.43213544955e-06,1.62638983175,0.0,0.2545334,39157.2724303,89.7144038788,166.120579624,166.120579624,89.7144038788,4.43213544955e-06,0.0373110945579,1.0,0.0,7.44357642763,0.0,40723.1539961,3.33504106118,0.0,0.199827947083,1.73914205045,1.73914205045,209.000194325,76693457.3085,0.0266872768906,0.429255121836,0.0114556502931
Benin,2009.96138386,10872298.0,0.44395,789.440410686,3.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.25,0.330253321946,1.0,0.0827798384973,1.25529858817,4.29796127498,46728715.774,1.48781258034e-06,16.1759417416,0.0978185665061,0.082372056,10049.8069193,4.29796127498,5.39522472048,5.39522472048,4.29796127498,1.48781258034e-06,0.00152537215379,1.0,0.0978185665061,0.586911399037,0.0978185665061,30430.6005465,3.39792032986,0.0,0.0773128577767,3.3111783635,3.3111783635,9.1223005261,99180369.7653,0.00453854516776,0.471148836051,0.00213833027315
Bhutan,8105.79696745,797765.0,0.39377,2804.00022299,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.416666666667,0.185575394278,1.0,0.0440194671464,1.11862655614,155.619253444,124147593.724,4.16049788181e-06,3.31909959268,9.87741799981,0.24155478,40528.9848373,155.619253444,174.079829549,174.079829549,155.619253444,4.16049788181e-06,0.0069210585576,1.0,9.87741799981,40.577713734,9.87741799981,218396.328861,3.38911082494,0.0,0.0437383708861,3.30779247924,3.30779247924,206.584528227,164805906.161,0.0254860230347,0.753295780567,0.0191985136155
Bolivia,6707.95618416,10887882.0,0.68911,3104.95608914,3.0,0.2,1.5,0.06,0.8,0.05,0.533333333333,0.45,0.421834200421,1.0,0.170332203809,1.34181174852,30.3663831633,330625596.648,1.21843327028e-06,13.2661576717,0.474905242707,0.27343408,33539.7809208,30.3663831633,40.7459696886,40.7459696886,30.3663831633,1.21843327028e-06,0.0045757696314,1.0,0.474905242707,1.97877184461,0.474905242707,79509.3922857,3.39245373776,0.0,0.212637275419,2.19644626782,2.19644626782,45.5475046444,495915855.962,0.00679007187792,0.666696966176,0.00452692032112
