,d_gdp_pc,d_pop,d_shew,d_fa,d_v,d_urb,d_avg_prod_k,d_tau_tax,d_axfin,d_share1,d_resilience,d_dWtot,d_dKtot
29,0.0913849691943,0.0068709508757,-1.0,-0.188101786678,-0.0019146300259,0.0035585326286,1.71563821803e-09,0.0309766792258,-0.746823681078,0.0746268656716,0.527910267799,-0.279107645176,0.101458831523
30,,,,,,,,,,,,,
31,-0.0522832618445,0.16622522278,-1.0,-0.12776755964,-0.258064516129,0.0122605544312,-5.99014436007e-10,1.68356218652,-0.334789270067,-0.00542495479204,0.260635328413,-0.350366423824,-0.181048963735
32,-0.0666931995157,0.152483164075,,-0.189754897475,4.36116310293e-11,0.00639339247476,-2.62908523994e-10,-0.0480643447476,-0.68308029915,-0.257950530035,0.245842248817,-0.172278707486,0.0312101557714
33,0.146734195364,-0.0030565461029,-1.0,-0.208771174745,1.61276625055e-10,0.0111167519298,-1.72236054516e-10,-0.186353821196,-0.774993243374,0.0436893203883,0.344071087949,-0.130157637625,0.169129969827
34,,,,,,,,,,,,,
35,0.0678121216155,-0.0199967102944,-1.0,-0.14080518948,-0.0668633485038,0.00542704022794,-2.03017083673e-09,0.0381199566508,-0.588463423837,0.0157367668097,0.0848225716537,-0.0390850140168,0.0424222668806
36,,,,,,,,,,,,,
37,0.104794311496,0.00450444881015,-1.0,-0.119676743213,0.0,-0.000164401578255,-1.78899208816e-09,0.00141137744844,-0.792981773638,0.0157068062827,0.110651276616,0.0860658248664,0.206240394592
38,0.0754130417487,0.0206923253924,-1.0,-0.0480798107326,0.0,0.00195036269903,1.21683219638e-10,0.0120342513904,-0.778745843958,0.0731132075472,0.0368821151244,0.198315045773,0.24251143988
39,0.0815584905728,0.0795033290107,-1.0,-0.223932539203,-3.91009029153e-11,0.00112485939258,-1.25480340956e-09,-0.0219097078122,-0.8,0.147540983607,0.208965360107,-0.092525022157,0.0971058136934
40,,,,,,,,,,,,,
41,0.195278795818,0.023552059683,-1.0,-0.0604219765165,1.42027510602e-10,0.0109014940491,2.35980207907e-10,0.0903780177748,-0.688330423691,0.0344827586207,0.0616303223289,0.243209006368,0.319828378632
42,-0.00742041383495,0.0411230789818,-1.0,-0.0435995307891,-0.265933305988,0.00367104891594,-7.76778902632e-10,0.0477260873908,-0.801572051881,-0.0131578947368,0.0727246313616,-0.309181778299,-0.258942278025
43,-0.0385924656941,0.166133374788,-1.0,-0.150022649381,-0.206896551724,0.00201692361192,-2.37429420739e-10,0.0356784288555,0.115649785567,-0.0162162162162,0.147965651584,-0.276803441447,-0.169795192088
44,0.0631948604383,0.000673137917253,-1.0,-0.146736816965,-0.0650406504065,0.00693882444624,2.29433689192e-09,0.106870475219,-0.775851240192,0.105072463768,0.281998179767,-0.237983845044,-0.0230966769103
45,0.098257471576,-0.00115023023573,,-0.139803779358,-2.9420387574e-10,-0.00103645355207,-1.43897542728e-09,0.00185178401391,-0.790075977884,-0.023709902371,0.0824072494491,0.0170577042073,0.10087063187
46,,,,,,,,,,,,,
47,,,,,,,,,,,,,
48,0.0226261017308,0.0145017431488,-1.0,-0.192477480123,0.0,0.00289235412475,-1.12777310904e-09,0.00918911260754,-0.787147855094,0.025641025641,0.180194052436,-6.80535719775e-05,0.180113736604
49,-0.0997712594219,0.184287236251,-1.0,-0.185496818582,1.24504355019e-10,0.0024094726697,-1.22759879722e-09,0.0691608639929,-0.611851434352,-0.00343642611684,0.431966076242,-0.285237061427,0.0235162807413
50,0.337216358644,-0.171131217686,-1.0,-0.184225914891,-0.000784454456003,0.00344885442106,8.58876879973e-10,0.00507328057781,-0.869112100107,0.085409252669,0.0278483063951,0.163134679823,0.195526010872
51,0.0277192899685,0.0249939886703,-1.0,-0.0573605420654,-0.000119981144293,0.00277552754943,1.4541194867e-09,0.0182549254111,-0.772817881067,-0.0322580645161,0.0480144616038,0.0234887929738,0.0726310564042
52,0.0300648011445,0.0888695512665,-1.0,-0.0146283262992,-0.283584575065,0.0118426409089,-1.03938123501e-09,0.359999984421,-0.79211525145,0.030534351145,0.0564067883355,-0.111127710442,-0.0609892793712
53,-0.00169435834592,-0.0254643166854,-1.0,-0.138491279356,-0.00285049340052,0.0041278346815,1.33450585245e-09,-0.0149410113514,-0.871863065748,0.0630630630631,0.185822863341,-0.202878237404,-0.0547547894329
54,0.0430777321524,0.0720359048818,-1.0,-0.0295818031923,-0.0850968172658,0.00890035097245,-3.07306003286e-10,-0.51322390731,-0.69988042652,0.136950904393,0.0993482257299,-0.00775576242412,0.0908219411469
55,0.00176211136802,0.0554043872772,-1.0,-0.01261085658,-0.273255813953,0.0131858669035,8.08956628503e-10,0.0220481728829,-0.680252300875,0.00529100529101,0.0148930756025,-0.150747218021,-0.138099232307
56,,,,,,,,,,,,,
57,,,,,,,,,,,,,
58,,,,,,,,,,,,,
59,-0.0119239314561,0.125366524371,-1.0,-0.1845442489,-4.85541399279e-11,0.0106888361045,2.88784551806e-10,0.0600656609065,-0.669296541864,0.161290322581,0.431672890947,-0.21860047304,0.118708519952
60,0.117792827524,-0.00767553822815,-1.0,-0.142704171838,-0.0575392760263,0.00624763081416,-1.35129383104e-09,-0.00249145857564,-0.784507857291,-0.025641025641,0.00828443977255,0.30083225446,0.311608920915
61,0.161841721279,0.0575269388734,-1.0,-0.104680019197,-0.175409061952,0.0118789507436,5.21512191002e-10,0.0422213478715,-0.722556135658,0.0121951219512,0.160726991398,0.00608828051506,0.167793822319
62,0.163178833672,0.0450234990502,-1.0,-0.0170454362806,-0.00258949371344,0.0134717725429,-1.0742737538e-09,0.0921557985508,-0.657444282497,-0.0563564875491,0.0216946201027,0.301303679275,0.329534968901
63,0.0609715932831,0.0365443963038,-1.0,-0.191633845165,-0.00257194663378,0.00686882453152,1.5063121738e-09,0.0064753856662,-0.786668333447,-0.0748898678414,0.303963211008,-0.146368849643,0.113103615032
64,0.111629597458,0.113266962472,-1.0,-0.100709379552,-0.258064516129,0.00174173396093,7.72137848853e-10,0.169963888534,-0.890014383989,0.0,0.114619672337,-0.150228502108,-0.0528279707818
65,0.407216771286,0.0381804862494,,-0.0908864998192,-0.000118442670067,0.00464888284499,8.83532651226e-10,0.00552748256028,-0.797269131871,0.0219922380336,-0.0102126928089,0.340624040662,0.326932659421
66,0.0545105476742,0.0605000310193,,-0.177501974416,-0.206896551724,0.000705448230953,1.00982419366e-09,0.153628161235,-0.576171808971,0.0195227765727,0.0992708213591,-0.254437294151,-0.180424672173
67,0.0205335038551,0.00608696610755,-1.0,-0.16897664928,0.0,0.00220404848907,-1.37821825647e-09,0.0580306012952,-0.528913898725,-0.00481540930979,0.256722022601,-0.188272998969,0.0201151984955
68,-0.0485039474165,0.0613765473892,-1.0,-0.186666496924,-4.85541399279e-11,0.00441702562605,1.2414401963e-09,0.0187051878779,-0.788736367043,0.00378787878788,0.24148067611,-0.083069006387,0.138352109132
69,0.0737192792095,-0.00270232233786,-1.0,-0.0254569227501,-0.000576019890101,0.00459902885623,-2.11459144143e-09,0.0294131382625,-0.769047666099,0.00407055630936,0.0553928042383,0.0667977792096,0.125890699398
70,-0.264380935026,0.463746439628,-1.0,-0.172398944968,-0.206896551724,0.00270079709366,1.25766333074e-09,-0.0316070785405,-0.914693026561,0.001221001221,0.127338415442,-0.316880563601,-0.229893216607
71,0.0422892804629,0.0447164486631,-1.0,-0.128835801217,-2.9420387574e-10,-0.000338047213928,1.0769252932e-09,-0.775246949541,-0.734714445652,0.00502512562814,0.0649918644446,0.149686623029,0.2244069003
72,0.0814238008579,0.0926163281428,-1.0,-0.126708017449,-0.258064516129,0.0168995394583,3.28321958802e-10,0.09058151063,-0.740553174952,0.0042735042735,0.277747216337,-0.311949127461,-0.120844913706
73,,,,,,,,,,,,,
74,,,,,,,,,,,,,
75,0.0585743980569,0.0634834603818,-1.0,-0.237901243849,-0.000626881908991,0.00400481698266,-6.90085235468e-10,-0.419958514669,-0.0727804978336,-0.012474012474,0.15833281884,0.110927113635,0.286823334517
76,0.228662685685,-0.00168012683525,-1.0,-0.0556375754537,0.0,0.0269332366499,2.95189227752e-10,0.000143161175154,-0.8,0.048275862069,0.0625580263232,0.299371574255,0.380657695227
77,0.0860878941322,-0.0259474214803,,-0.159387343212,-2.9420387574e-10,-0.000311655931851,3.383883345e-10,0.0523374873542,-0.634616701845,0.0410094637224,0.0900025876474,-0.00558153096494,0.0839187036973
78,,,,,,,,,,,,,
79,0.12617134371,0.0623563183761,-1.0,-0.0964651879072,-0.244917696363,0.0193321616872,-1.7167632815e-09,0.000126251344404,-0.8,-0.0140845070423,0.0557583404062,-0.167812662915,-0.121411278686
80,-0.113285528266,0.0744621021002,,-0.0433425514295,-0.26334949254,0.00802800748476,5.77762924441e-10,0.0274569468947,-0.8,0.2,0.0586095537718,-0.362479421113,-0.325114624869
81,0.140356629937,-0.0288708515331,,-0.121992221189,-4.20061286925e-06,6.01431406747e-05,1.58164955182e-09,0.013653634518,-0.72088123172,-0.0783410138249,-0.000867151067398,0.11146273142,0.11049892505
82,,,,,,,,,,,,,
83,0.124542325864,-0.0123161148808,-1.0,-0.156274238201,-0.000268171286364,0.00175119080975,-1.57995137476e-09,0.0297788557281,-0.645617801737,0.038961038961,0.12274846559,0.000467870972792,0.12327376674
84,0.020063328825,0.0859198605042,-1.0,-0.136608403524,-0.068746302313,0.0181170773394,-5.3388096535e-10,-0.0762170080863,-0.533254278302,-0.123076923077,0.217214489264,-0.0898381813117,0.107862154063
85,0.435756391317,0.105668505437,-1.0,-0.156852120008,-0.068746302313,0.0111848574238,8.65350914112e-10,-0.3564739563,-0.831752679674,-0.00917431192661,0.290654946349,0.285188664389,0.65873510651
86,0.135952804745,0.0494767887636,-1.0,-0.102114605805,-3.73027420282e-10,0.0089016799411,-1.75183734303e-09,-0.0318243088064,-0.813661898478,0.00877192982456,0.236436592772,0.164379694139,0.43968166181
87,,,,,,,,,,,,,
88,0.235043544284,0.176006313045,-1.0,-0.0125466853244,-0.142256395575,0.0192153522397,-6.36799069978e-11,-0.0269772456887,-0.860197668626,0.00376411543287,0.11304179908,0.382937800348,0.539267578487
89,0.212903940435,0.105694263062,-1.0,-0.0701335607917,-0.087632077295,0.00980637832239,-5.96373212545e-10,0.0613551368402,-0.654012433217,0.191222570533,0.210522412087,0.181860212054,0.430668273682
90,,,,,,,,,,,,,
91,0.0331666633394,0.0425727284233,-1.0,-0.198623190979,-0.00117204842039,0.00341973096434,-6.24554829061e-11,0.0670335433889,-0.575560175357,0.0493827160494,0.212011014787,-0.0324132911241,0.172725748298
92,0.0936170921256,-0.00184512525551,-1.0,-0.0447382221521,-0.0628259620254,0.00208912101345,-9.46612521871e-10,0.0698161580883,-0.646570049149,0.0612691466083,0.0567466203868,0.118792584898,0.182280283142
93,0.240483630667,0.0663332714587,-1.0,-0.155889264678,-2.9420387574e-10,0.010868961688,1.20861993406e-09,0.203158989772,-0.721177725195,0.0588235294118,0.258543971655,0.146847809825,0.443358397845
94,0.106459932316,0.00224982015923,,-0.141403260112,-0.0665318865879,0.00307687501952,1.0742767168e-09,0.198202636154,-0.668145559427,0.193820224719,0.0973289531816,-0.0767386295931,0.0131214327536
95,0.0428558522833,0.0687295713331,-1.0,-0.230767917911,-0.00389112940801,0.00814021098098,8.13349371247e-10,-0.000170242992976,-0.8,-0.00611620795107,0.489040188779,-0.19775302574,0.194577985436
96,,,,,,,,,,,,,
97,,,,,,,,,,,,,
98,0.0528964383796,0.0426410948311,-1.0,-0.140050034399,-0.000844421080288,0.02041364491,1.0029635744e-09,-0.145810790328,-0.654052802505,-0.00479616306954,0.201104151404,-0.0875443288816,0.0959542942654
99,0.0468036252929,0.0127333074989,-1.0,-0.104056261403,-0.000380275614684,0.00592291371994,-5.66292017228e-10,0.010878916742,-0.789529318312,-0.00789177001127,0.0472439553941,0.0647634999527,0.115067139599
100,,,,,,,,,,,,,
101,0.0227590105814,0.15936705574,-1.0,0.0355831134993,-0.179997082422,0.0148409139441,-6.20739526471e-10,0.00727599399612,-0.724067951014,-0.126539753639,0.0994012905356,0.149654127435,0.263931230612
102,0.00299286114764,0.0712742010218,-1.0,-0.044365109772,-0.26334949254,0.0171843603483,-5.83760014161e-11,0.067139103262,-0.792333433495,0.00558659217877,0.0529199578907,-0.144489684521,-0.0992161151812
103,,,,,,,,,,,,,
104,0.0925194665889,0.0607264987123,-1.0,-0.102709150267,-0.173724793307,0.0120233242169,3.45086477983e-10,0.0191521548564,-0.505710765125,-0.0406673618352,0.15297248303,-0.11959242365,0.0150857089148
105,0.135236159949,0.0439807254857,-1.0,-0.0497786558399,-0.265933305988,0.00455009610764,1.18465116849e-10,-0.320774030937,-0.657255133044,0.0355029585799,0.0668805400134,-0.21316879114,-0.160545094708
106,,,,,,,,,,,,,
107,0.13334900749,-0.0113177978903,-1.0,-0.0296716603146,-0.0910384109238,0.00432407066001,1.9007613861e-10,-0.168202937012,-0.8,-0.037558685446,0.213208324571,0.0413743977651,0.263404088129
108,0.059237464961,0.0460315470939,-1.0,-0.262737769579,-0.0032679399529,0.00400717475098,1.34715685342e-09,0.3710111765,-0.729232927205,0.038374717833,0.702205502391,-0.34725392386,0.111107961889
109,0.143885473783,0.0500708308451,-1.0,-0.886249310441,1.0974939731,-0.00189304306673,1.02317803239e-09,-0.00401641958168,-0.801937176031,0.114864864865,0.0897743170299,-0.690941701115,-0.663196203233
110,0.138723991705,-0.0147077933989,-1.0,-0.157068832016,-2.9420387574e-10,-0.000132146219792,-2.4200665747e-12,0.0138164858926,-0.742714142636,-0.00373599003736,0.132729520093,0.135295140858,0.28598231925
111,,,,,,,,,,,,,
112,0.19047944881,-0.0138157276397,-1.0,-0.153690748055,-0.00144982502267,0.00339051389194,-6.68539117418e-10,0.0159427733125,-0.675046779033,-0.00112233445567,0.119470705844,0.164192864082,0.30327980789
113,0.0195973989536,0.00587132972902,,-0.244182060766,-0.00072795762976,0.00125662090585,-2.09071391017e-10,-0.154066685637,-0.725217354875,0.169491525424,0.201485440994,-0.107442565732,0.0723947624133
114,0.243544872967,0.0119717858974,-1.0,-0.0506479333928,-0.271137026239,0.033459442574,3.50838748693e-10,1.75474037689,-0.634556107998,0.0136452241715,0.0446690086353,-0.0617438783981,-0.0198329081016
115,0.0969134691718,0.0904485016925,-1.0,-0.0215861266184,-0.273255813953,0.00786807255095,7.07307322979e-11,0.0252273995657,-0.585922331536,0.00660066006601,0.0528906426532,-0.0854297863644,-0.0370575804899
116,0.0641916747105,-0.0148964312774,-1.0,-0.13131853157,-0.0670865697577,0.00207009522438,1.68089775421e-09,0.268091812045,-0.462998466412,0.0274790919952,0.141450825286,-0.107228530218,0.0190547315551
117,,,,,,,,,,,,,
118,-0.0861624663618,0.214067456491,-1.0,-0.0245638551141,-0.26334949254,0.0094136497922,6.88187201314e-10,-0.231859111631,-0.850371313615,-0.00126422250316,0.023435056724,-0.0705069330751,-0.0487242109325
119,0.131885919225,0.0028283555249,-1.0,-0.141274916547,-0.0672144600888,-0.0024254636367,1.37298972316e-10,0.0205454949845,-0.757960419178,-0.0255220417633,0.0976669831825,0.0981232982002,0.205373687926
120,0.088982106254,0.00237481146415,-1.0,-0.0604693316314,-0.0933969049389,-0.000463242698892,1.80719191706e-10,0.00637094105692,-0.778176083298,-0.00318133616119,0.0694178608791,-0.0386368959962,0.0280988743373
121,,,,,,,,,,,,,
122,-0.015579138711,0.0517589336893,-1.0,-0.0895663392661,-0.244917696363,0.007623339146,-1.38276323226e-10,0.559944067134,-0.704231265328,0.0121457489879,0.0611191209605,-0.260003626833,-0.214775698328
123,0.0498201652488,-0.00372960342959,-1.0,-0.0438502506332,0.0,0.00280224682391,-1.56284754175e-09,0.0331873731299,-0.723963229379,-0.0104166666667,0.069764401239,0.0934338018619,0.169716555949
124,0.211285228357,0.035151100913,-1.0,-0.0249213060616,-0.263744919407,0.00277838309,-1.21611723206e-09,0.117391993593,-0.763805669065,-0.0233837689133,0.0317161540169,0.0447583258778,0.0778940418724
125,,,,,,,,,,,,,
126,,,,,,,,,,,,,
127,0.343139921952,0.0425273676806,-1.0,-0.110244010662,-0.258064516129,0.00594569011418,4.78522623448e-10,0.075893671419,-0.578925254211,-0.00293255131965,0.130380200257,0.0110026448558,0.142817371813
128,0.195170294483,0.0748963196891,-1.0,-0.1606369026,1.27758690981e-16,0.000328515111695,-4.14958090925e-10,-0.000188775612809,-0.8,0.0,0.271471744197,0.0452300067066,0.328980420144
129,0.0666210057942,0.0315344842115,-1.0,-0.0710291184298,-0.000105361038337,0.00173629318884,-5.51252960917e-10,0.0301081599643,-0.761374863139,0.0344827586207,0.0383737763652,0.169300588067,0.214171067672
130,,,,,,,,,,,,,
131,,,,,,,,,,,,,
132,0.136090782041,0.0642212062281,-1.0,-0.120093706817,-2.9420387574e-10,0.00406989769248,1.2012672679e-09,-0.00169635370398,-0.0442005119399,-0.11377245509,0.109901662908,0.156839445901,0.283978025141
133,0.0924328782948,0.128297948033,-1.0,-0.138544461166,-0.068746302313,0.0223993925588,2.97673521623e-10,0.234724928917,-0.854800057872,0.00407055630936,0.206962195209,0.0298183835393,0.242951857133
134,0.125611994081,0.0276525610866,-1.0,-0.157006285613,-0.0126375420392,0.0231468614762,0.0,-0.415156471715,-0.805027645488,0.0375939849624,0.254837211425,-0.0315634134713,0.215230264962
135,,,,,,,,,,,,,
136,0.0268928502473,0.115797870671,-1.0,-0.015721884185,-0.283584575065,0.0124862376139,5.6350626737e-10,9.518523981,-0.636443275741,0.0351966873706,0.0155477261327,-0.170217347233,-0.157316113619
137,,,,,,,,,,,,,
138,,,,,,,,,,,,,
139,,,,,,,,,,,,,
140,0.275339289529,0.0611186919196,-1.0,-0.218943663224,-0.00248997233003,0.00667602218074,1.01900474196e-09,0.0299305945327,-0.559453908379,-1.19636101792e-16,0.432017641197,-0.0440096804703,0.368995003172
141,0.0575562013916,0.104023574308,-1.0,-0.173089374405,-2.69289884825e-11,0.0213030246569,1.83062336534e-10,-0.218064504671,-0.788950482306,0.0526315789474,0.247234043116,-0.0223977729283,0.219298778057
142,-0.098725617216,-0.0106607884,,-0.0282670938616,-0.0628259620254,0.0031566109477,1.78967880444e-09,0.265609719898,-0.72250825133,-0.0262901655307,0.0397434032559,-0.177873504588,-0.145199399834
143,0.0533304606484,0.0238736062531,-1.0,-0.0676408899907,-0.000171439698379,0.00294217357613,-8.31331420913e-10,0.0331974742956,-0.759779308541,-0.0279627163782,0.0793523533031,0.0192361758635,0.100114964944
144,0.0376316659863,0.022138676187,-1.0,-0.509201291215,0.659281254475,0.00209515174535,1.08867230455e-09,0.025125659782,-0.789980984907,0.0,0.0484015405564,-0.00409453835497,0.0441088206787
145,0.0570030979421,0.0108433600563,-1.0,-0.0391162407135,-0.0867437953423,0.00156330329133,-9.93535288283e-11,0.848021912834,-0.570377756648,-0.00778210116732,0.195856024917,-0.0586921686299,0.125668640972
146,0.207255375438,0.0530697809756,,-0.1465444675,-2.9420387574e-10,0.00313488244191,-3.6840052757e-10,0.0057421604142,-0.49683974139,-0.00269541778976,0.155143597539,0.100566042167,0.271311816572
147,,,,,,,,,,,,,
148,0.00287498967342,0.0382491064771,,-0.0449695928359,-0.265933305988,0.00059557253624,-4.63007457239e-10,0.0598712138383,-0.695125666858,0.0062893081761,-0.0482888376258,-0.228899777722,-0.26613531141
149,0.162092221296,0.033354550106,-1.0,-0.00557807090032,-0.00214519011455,0.0191408924478,-1.85388062425e-11,-0.345198584661,-0.631554559968,0.0889570552147,-0.00102251182297,0.421740525603,0.420286778574
150,-0.393294048391,0.130158659792,-1.0,-0.0347863239469,0.0,0.0167889961278,-1.5515800575e-09,-0.00507169138791,-0.831133131586,-0.0664961636829,-0.0279978508027,-0.305397310248,-0.324844692876
151,-0.0430264467616,0.141192711285,-1.0,-0.174744432435,-0.068746302313,0.011167587117,8.12683169881e-10,-0.100326618021,-0.71716986484,-0.238845144357,0.413754376298,-0.250933471643,0.0589960834084
152,,,,,,,,,,,,,
