country,gdp_pc_pp,pop,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Belarus,16742.2554956,9507120.0,0.77046,4989.25461056,5.0,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.516666666667,0.386444536754,1.0,0.435313789819,1.49525342118,-103.270850725,-981808370.346,-1.04078196675e-06,-9.89483905169,-5.66650295021,0.172373852,83711.277478,-103.270850725,-154.416092855,-154.416092855,-103.270850725,-1.04078196675e-06,0.00439646807559,1.0,-5.66650295021,-14.955579634,-5.66650295021,216619.125169,3.39341559618,0.0,0.468455039971,-2.632,-2.632,-153.404198253,-1458432121.29,-0.00916269604731,0.673194422978,-0.0061682758785
Belgium,41945.6921229,11348159.0,0.97897,41096.1573022,5.0,0.2,1.5,0.06,0.8,0.05,0.0,0.425,0.216691517437,1.0,0.48314774691,1.23771882002,-35.4354261565,-402126850.257,-7.69779657572e-08,-0.873558194909,0.0,0.5792287,209728.460615,-35.4354261565,-43.8590938495,-43.8590938495,-35.4354261565,-7.69779657572e-08,0.000424923131024,1.0,0.0,-7.19582333817,0.0,967866.500246,3.39914428672,0.0,0.510175572,-2.156,-2.156,-44.9938920052,-510597840.503,-0.00107267015343,0.787560812753,-0.00084479297785
Belize,7831.45448606,366954.0,0.43845,4810.56590199,5.0,0.2,1.5,0.06,0.8,0.05,0.0,0.075,0.961548126505,1.0,0.150881730148,2.36775085425,-152.679013149,-56026174.5913,-9.16668646959e-06,-3.36375226676,0.0,0.2545334,39157.2724303,-152.679013149,-361.50586381,-361.50586381,-152.679013149,-9.16668646959e-06,0.0373110945579,1.0,0.0,-12.6835409932,0.0,40723.1539961,3.33504106118,0.0,0.199827947083,-2.52872413774,-2.52872413774,-432.260989149,-158619899.012,-0.0551954927298,0.353210252561,-0.0194956139273
Benin,2009.96138386,10872298.0,0.44395,789.440410686,5.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.25,0.330253321946,1.0,0.0827798384973,1.41000496933,-7.43254714917,-80808867.5048,-2.34370502282e-06,-25.4814594322,-0.169317683556,0.082372056,10049.8069193,-7.43254714917,-10.4799284151,-10.4799284151,-7.43254714917,-2.34370502282e-06,0.00152537215379,1.0,-0.169317683556,-1.01590610134,-0.169317683556,30430.6005465,3.39792032986,0.0,0.0773128577767,-4.75123544232,-4.75123544232,-14.3700771489,-156235761.046,-0.00714942946881,0.517223886284,-0.00369785569457
Bhutan,8105.79696745,797765.0,0.39377,2804.00022299,5.0,0.2,1.5,0.06,0.8,0.05,0.6,0.416666666667,0.185575394278,1.0,0.0440194671464,1.1905121288,-291.715215429,-232720188.837,-5.91194307734e-06,-4.71634126909,-19.0062762679,0.24155478,40528.9848373,-291.715215429,-347.290502124,-347.290502124,-291.715215429,-5.91194307734e-06,0.0069210585576,1.0,-19.0062762679,-76.0251050716,-19.0062762679,218396.328861,3.38911082494,0.0,0.0437383708861,-4.7537872292,-4.7537872292,-293.550437047,-234184264.411,-0.0362148766155,0.993748189796,-0.0359884680803
Bolivia,6707.95618416,10887882.0,0.68911,3104.95608914,5.0,0.2,1.5,0.06,0.8,0.05,0.533333333333,0.45,0.421834200421,1.0,0.170332203809,1.5489435585,-48.8398929447,-531762991.275,-2.07369345723e-06,-22.5781296665,-0.764272258659,0.27343408,33539.7809208,-48.8398929447,-75.6502375745,-75.6502375745,-48.8398929447,-2.07369345723e-06,0.0045757696314,1.0,-0.764272258659,-3.18446774441,-0.764272258659,79509.3922857,3.39245373776,0.0,0.212637275419,-3.1575835854,-3.1575835854,-77.5188635091,-844016238.662,-0.011556256687,0.630038815506,-0.00728089027476
Bosnia and Herzegovina,11179.3499097,3516816.0,0.3994,4708.71826066,5.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.323932232357,1.0,0.143200371171,1.40041515883,-95.291931603,-335124189.732,-1.49823923874e-06,-5.26903172664,0.0,0.099768162,55896.7495485,-95.291931603,-133.448265531,-133.448265531,-95.291931603,-1.49823923874e-06,0.00375847931083,1.0,0.0,-14.2625798538,0.0,172556.923841,3.39246593662,0.0,0.154760071983,-3.4553321236,-3.4553321236,-120.501288996,-423780861.161,-0.0107789173762,0.790795952452,-0.00852392423287
Botswana,15513.4419328,2250260.0,0.5771,6788.04274538,5.0,0.2,1.5,0.06,0.8,0.05,0.6,0.708333333333,0.281178076714,1.0,0.0831001334421,1.33555225115,-68.0207617628,-153064399.364,-6.65937205165e-07,-1.49853185529,-1.77644675117,0.30619332,77567.209664,-68.0207617628,-90.8452814971,-90.8452814971,-68.0207617628,-6.65937205165e-07,0.00128399374478,1.0,-1.77644675117,-4.17987470864,-1.77644675117,275865.069462,3.39792845402,0.0,0.112198325649,-4.57296478234,-4.57296478234,-87.5526068905,-197016129.181,-0.00564366097928,0.776913037529,-0.0043846337942
Brazil,14023.6916227,207652865.0,0.85933,8649.94849175,5.0,0.2,1.5,0.06,0.8,0.05,0.866666666667,0.558333333333,0.265575010188,1.0,0.213762613761,1.31188062792,-37.8227771813,-7854008043.96,-4.15379802109e-07,-86.2548059711,-2.01857210605,0.145584762,70118.4581136,-37.8227771813,-49.6189686784,-49.6189686784,-37.8227771813,-4.15379802109e-07,0.000753112095286,1.0,-2.01857210605,-4.17156118357,-2.01857210605,264025.06043,3.39892672772,0.0,0.20715625943,-4.62371215598,-4.62371215598,-46.9377574206,-9746759805.05,-0.00334703291282,0.805807078563,-0.00269706281333
Bulgaria,17709.075186,7127822.0,0.74266,7350.7958009,5.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.716666666667,0.323078471507,1.0,0.43909310688,1.3991199067,-61.2880301995,-436850169.993,-5.38140280138e-07,-3.83576812785,-2.5246292375,0.171487506,88545.37593,-61.2880301995,-85.7493030947,-85.7493030947,-61.2880301995,-5.38140280138e-07,0.00164648529932,1.0,-2.5246292375,-5.2841077064,-2.5246292375,274067.707195,3.39737797707,0.0,0.4733378346,-3.13785143728,-3.13785143728,-86.2786886829,-614979135.325,-0.00487200419992,0.710349579197,-0.00346082613326
Burkina Faso,1594.57677663,18646433.0,0.30688,649.730483656,5.0,0.2,1.5,0.06,0.8,0.05,0.8,0.416666666667,0.405665091881,1.0,0.0372065918619,1.52441318528,-5.80205828317,-108187691.039,-1.71326021327e-06,-31.9461917783,-0.527780563644,0.098161232,7972.88388314,-5.80205828317,-8.84473414863,-8.84473414863,-5.80205828317,-1.71326021327e-06,0.00145533759266,1.0,-0.527780563644,-1.58334169093,-0.527780563644,19653.8574374,3.39773280392,0.0,0.0362036792661,-4.75123544232,-4.75123544232,-7.42275074491,-138407824.441,-0.00465499739724,0.781658778876,-0.0036386195812
Burundi,721.176561507,10524117.0,0.12359,285.727442065,5.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.25,0.462979312718,1.0,0.10226863015,1.61136536477,-3.81091623621,-40106528.3471,-4.19122071349e-06,-44.1088971616,-0.0951811832643,0.04666023,3605.88280754,-3.81091623621,-6.14077843105,-6.14077843105,-3.81091623621,-4.19122071349e-06,0.00334461959471,1.0,-0.0951811832643,-0.571087099586,-0.0951811832643,7788.43181214,3.39484502247,0.0,0.103267189701,-3.4577043912,-3.4577043912,-5.52301087553,-58124812.6464,-0.00765833385376,0.690007012858,-0.0052843040659
Cameroon,3045.91916487,23439189.0,0.54938,1032.64872204,5.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.566666666667,0.419737574603,1.0,0.018028650423,1.54576273912,-12.6303000886,-296043990.904,-1.83241606537e-06,-42.9503464828,-0.734761249911,0.099802922,15229.5958243,-12.6303000886,-19.5234472609,-19.5234472609,-12.6303000886,-1.83241606537e-06,0.00354163646963,1.0,-0.734761249911,-1.94495624976,-0.734761249911,36283.6132523,3.39482933858,0.0,0.0161419412854,-2.56811533451,-2.56811533451,-20.9591819708,-491266227.498,-0.0068810696661,0.602614171977,-0.00414663009915
Canada,43087.7573653,36286425.0,0.82006,42157.927991,5.0,0.2,1.5,0.06,0.8,0.05,0.866666666667,0.833333333333,0.335483893856,1.0,0.24114664264,1.4179403407,-65.6304412321,-2381494083.48,-1.54970337175e-07,-5.62331951712,-5.63944727826,0.66304528,215438.786827,-65.6304412321,-93.0600502012,-93.0600502012,-65.6304412321,-1.54970337175e-07,0.00122976245077,1.0,-5.63944727826,-7.80846546221,-5.63944727826,642173.263075,3.39825665257,0.0,0.304504528,-2.10934703856,-2.10934703856,-94.3141017236,-3422321578.64,-0.00218888397751,0.695870925266,-0.00152318071873
Central African Republic,647.880444823,4594621.0,0.40332,382.213174318,5.0,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.314743833051,1.0,0.00945003463381,1.38647531399,-4.91868078488,-22599474.0265,-6.96812307293e-06,-32.0158846015,0.0,0.0310531492,3239.40222411,-4.91868078488,-6.81962948564,-6.81962948564,-4.91868078488,-6.96812307293e-06,0.00275438123247,1.0,0.0,-0.705895851885,0.0,10292.1864829,3.39459906097,0.0,0.00922010462524,-4.53499510966,-4.53499510966,-7.81864004981,-35923687.7643,-0.012068029082,0.629096716761,-0.0075919574733
Chad,1845.91467919,14452543.0,0.22618,664.295651899,5.0,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.753200994464,1.0,0.0357168332084,2.05166460278,-6.19228424765,-89494254.3574,-2.38589086502e-06,-34.4821903201,0.0,0.052886108,9229.57339594,-6.19228424765,-12.7044904012,-12.7044904012,-6.19228424765,-2.38589086502e-06,0.00264401301257,1.0,0.0,-1.06013970627,0.0,12253.7987387,3.39473086501,0.0,0.0345768918488,-4.75123544232,-4.75123544232,-12.8748558684,-186074408.057,-0.00697478383675,0.480959500513,-0.00335458855031
Chile,22706.720537,17909754.0,0.89697,13792.9260544,5.0,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,1.0,0.166982123967,1.43600949344,-311.910015936,-5586231655.54,-2.38290168396e-06,-42.6771829658,-89.8815094617,0.16560282,113533.602685,-311.910015936,-447.905743982,-447.905743982,-311.910015936,-2.38290168396e-06,0.0271039195418,1.0,-89.8815094617,-121.461499273,-89.8815094617,326814.988575,3.36169230298,0.0,0.186146855134,-1.08338776,-1.08338776,-554.749813178,-9935432685.56,-0.0244310847211,0.562253485313,-0.0137364625344
China,14400.8860587,1378665000.0,0.56778,8123.18087255,5.0,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,1.0,0.19586191952,1.25672045708,-72.4697835906,-99911554193.9,-7.42082272752e-07,-1023.08285656,-8.1207501878,0.44824216,72004.4302934,-72.4697835906,-91.0742595588,-91.0742595588,-72.4697835906,-7.42082272752e-07,0.00147210807041,1.0,-8.1207501878,-12.0605200809,-8.1207501878,314133.006393,3.39798661903,0.0,0.222599482063,-3.975752417,-3.975752417,-87.2595678079,-1.20301712052e+11,-0.00605931936774,0.830508165593,-0.00503231421284
Colombia,13124.3248436,48653419.0,0.76708,5805.60533452,5.0,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.716666666667,0.27977925648,1.0,0.104940216041,1.33343008205,-252.726533862,-12296009944.4,-3.50597542268e-06,-170.577691243,-19.8914479739,0.145318898,65621.624218,-252.726533862,-336.993162785,-336.993162785,-252.726533862,-3.50597542268e-06,0.0138590107569,1.0,-19.8914479739,-37.8484210919,-19.8914479739,234547.854061,3.37963826453,0.0,0.108932801422,-1.985088,-1.985088,-358.689450412,-17451468121.8,-0.0273301259064,0.704583124963,-0.0192563455167
Comoros,1411.15233854,795601.0,0.28412,775.080084705,5.0,0.2,1.5,0.06,0.8,0.05,0.266666666667,0.166666666667,0.197958724461,1.0,0.0416231060007,1.20929904648,-5.31055462897,-4225082.57337,-1.52585552937e-06,-1.21397218503,-0.0239255077697,0.125104594,5644.60935416,-5.31055462897,-6.42204864909,-6.42204864909,-5.31055462897,-1.52585552937e-06,0.00100847401681,1.0,-0.0239255077697,-0.538323924817,-0.0239255077697,28514.0721609,2.71814632437,0.0,0.041381802672,-2.76616351296,-2.76616351296,-5.50359391124,-4378664.81937,-0.00390007071591,0.964924868118,-0.0037632752212
"Congo, Dem. Rep.",742.307904932,78736153.0,0.43015,444.505316816,5.0,0.2,1.5,0.06,0.8,0.05,0.4,0.375,0.237056001858,1.0,0.0834408819573,1.26861405473,-9.10811851894,-717138213.249,-7.58933483528e-06,-597.555028759,-0.15795978779,0.056768334,3711.53952466,-9.10811851894,-11.5546871652,-11.5546871652,-9.10811851894,-7.58933483528e-06,0.00354863319975,1.0,-0.15795978779,-1.05306525194,-0.15795978779,15656.8047026,3.3944072379,0.0,0.0791488218624,-4.34,-4.34,-10.4436581441,-822293465.512,-0.0140691727445,0.872119557466,-0.0122700007078
"Congo, Rep.",5301.39727121,5125821.0,0.65798,1528.24483012,5.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.372753423902,1.0,0.153842015674,1.47448244873,-42.2895515141,-216768671.232,-2.51899853046e-06,-12.9119355664,0.0,0.116462276,26506.986356,-42.2895515141,-62.3552014722,-62.3552014722,-42.2895515141,-2.51899853046e-06,0.0056917214795,1.0,0.0,-5.50437832131,0.0,71111.3155677,3.38930574372,0.0,0.157562149159,-2.56811533451,-2.56811533451,-66.1586869406,-339117586.852,-0.0124794810794,0.639213888149,-0.00797705762287
Costa Rica,15401.4925047,4857274.0,0.77675,11824.638102,5.0,0.2,1.5,0.06,0.8,0.05,0.933333333333,0.75,0.481896754917,1.0,0.196189451166,1.64006527214,-86.1125962173,-418272474.679,-1.05403357774e-06,-5.11972989229,-6.67246941757,0.26912722,77007.4625234,-86.1125962173,-141.23027855,-141.23027855,-86.1125962173,-1.05403357774e-06,0.00462196318273,1.0,-6.67246941757,-9.53209916797,-6.67246941757,159800.749305,3.39360403347,0.0,0.208642311336,-2.77783613705,-2.77783613705,-137.076096678,-665816160.415,-0.00890018266971,0.628210157017,-0.00559118515242
Cote d'Ivoire,3448.14401279,23695919.0,0.54869,1526.19717484,5.0,0.2,1.5,0.06,0.8,0.05,0.4,0.45,0.575976439362,1.0,0.109442382129,1.78279483364,-10.0751770929,-238740580.304,-1.24694861279e-06,-29.5475933259,-0.345385543863,0.108415684,17240.7200639,-10.0751770929,-17.9619736693,-17.9619736693,-10.0751770929,-1.24694861279e-06,0.00172546173919,1.0,-0.345385543863,-1.91880857702,-0.345385543863,29933.0300438,3.39698628672,0.0,0.110739710361,-4.75123544232,-4.75123544232,-17.1790859693,-407074229.622,-0.00498212542909,0.586479228925,-0.00292191308006
Croatia,21408.5515146,4170600.0,0.59284,12090.6665636,5.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.558333333333,0.230522471532,1.0,0.319203080089,1.25870194752,-186.427316165,-777513764.797,-1.04566280733e-06,-4.36104130423,-7.14031848082,0.28301458,107042.757573,-186.427316165,-234.656425927,-234.656425927,-186.427316165,-1.04566280733e-06,0.00272760929662,1.0,-7.14031848082,-19.1829451723,-7.14031848082,464348.472673,3.3957341281,0.0,0.354580657999,-3.45064971496,-3.45064971496,-222.870167034,-929502318.632,-0.010410333781,0.836483943301,-0.0087080770522
Cyprus,31195.5062212,1170125.0,0.6684,23324.2017354,5.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.201747782914,1.0,0.37022945668,1.2150474783,-79.6353094941,-93183266.5218,-3.56531127679e-07,-0.417185985775,0.0,0.24233096,155977.531106,-79.6353094941,-96.7606819842,-96.7606819842,-79.6353094941,-3.56531127679e-07,0.0030148343471,1.0,0.0,-73.2376617921,0.0,773131.326913,3.39408891145,0.0,0.387005966,-1.21086106667,-1.21086106667,-133.639072306,-156374419.482,-0.00428392061852,0.595898400968,-0.00255278144645
Czech Republic,31071.7483717,10561633.0,0.7298,18266.5496886,5.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.9,0.239799831571,1.0,0.486997761933,1.27277675589,-81.9077065598,-865079136.557,-2.73753433904e-07,-2.89128330139,-19.7818812746,0.40017238,155358.741858,-81.9077065598,-104.250225037,-104.250225037,-81.9077065598,-2.73753433904e-07,0.000962282232317,1.0,-19.7818812746,-32.9698021244,-19.7818812746,647868.436106,3.39850296432,0.0,0.481270902399,-3.2956,-3.2956,-102.017034582,-1077466479.0,-0.00328327306727,0.802882644997,-0.0026360829645
Denmark,45686.4845315,5731118.0,0.87847,53417.6642756,5.0,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.916666666667,0.230106064028,1.0,0.451262143978,1.25807021006,-3.76574569576,-21581932.9404,-7.13447165332e-09,-0.0408884989129,-0.582936635789,0.67076972,228432.422658,-3.76574569576,-4.7375724785,-4.7375724785,-3.76574569576,-7.13447165332e-09,5.45469306854e-05,1.0,-0.582936635789,-0.867178466464,-0.582936635789,992726.652479,3.39991714751,0.0,0.485247662401,-1.82,-1.82,-4.73905661938,-27160092.6943,-0.000103729947007,0.794619266705,-8.24258144258e-05
Djibouti,3139.27353523,942333.0,0.7743,1862.16727373,5.0,0.2,1.5,0.06,0.8,0.05,0.6,0.25,0.260598620673,1.0,0.0997042200049,1.30433088009,-10.3530455489,-9756016.47126,-1.12375789095e-06,-1.05895414466,-0.19524667371,0.038536148,15696.3676762,-10.3530455489,-13.5037970125,-13.5037970125,-10.3530455489,-1.12375789095e-06,0.00166256776913,1.0,-0.19524667371,-1.3016444914,-0.19524667371,60231.9675968,3.39739881262,0.0,0.129549084745,-2.5063361917,-2.5063361917,-13.4489001593,-12673342.4338,-0.00428408037987,0.769806112491,-0.00329791126283
Dominica,10174.0385414,73543.0,0.6982,7144.45467278,5.0,0.2,1.5,0.06,0.8,0.05,0.0,0.0,1.47170826203,1.0,0.145975100282,3.14172169469,-317.388281517,-23341686.3876,-1.62344602176e-05,-1.19393090778,0.0,0.44,40696.1541656,-317.388281517,-997.14564968,-997.14564968,-317.388281517,-1.62344602176e-05,0.051552163808,1.0,0.0,-23.1096630288,0.0,27652.3243197,2.63312594781,0.0,0.226732475891,-3.60830455197,-3.60830455197,-1133.54277498,-83364136.3005,-0.111415223205,0.279996739886,-0.031195899271
Dominican Republic,14098.8758698,10648791.0,0.79841,6722.22353581,5.0,0.2,1.5,0.06,0.8,0.05,0.6,0.508333333333,0.377150399089,1.0,0.156371125704,1.48115315924,-250.928891645,-2672089322.99,-3.36587436629e-06,-35.8424926589,-13.415237406,0.30391702,70494.379349,-250.928891645,-371.664120606,-371.664120606,-250.928891645,-3.36587436629e-06,0.0153700466953,1.0,-13.415237406,-43.9843849378,-13.415237406,186913.177129,3.3770069872,0.0,0.168358933691,-2.1685963169,-2.1685963169,-383.372547846,-4082454137.14,-0.0271917102743,0.654530151038,-0.0177977942328
Ecuador,10462.4413269,16385068.0,0.63976,5968.98413849,5.0,0.2,1.5,0.06,0.8,0.05,0.8,0.458333333333,0.2574734718,1.0,0.204859374659,1.29958967448,-283.194321731,-4640158218.78,-4.8969811502e-06,-80.2373691407,-14.5621220678,0.15908827,52312.2066346,-283.194321731,-368.036416393,-368.036416393,-283.194321731,-4.8969811502e-06,0.00719479032177,1.0,-14.5621220678,-39.7148783666,-14.5621220678,203175.132059,3.38946288687,0.0,0.218044576169,-4.76795913539,-4.76795913539,-356.573039341,-5842473496.57,-0.0340812462598,0.794211256842,-0.0270677094268
"Egypt, Arab Rep.",10319.2569275,95688681.0,0.43222,3514.49009689,5.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.458333333333,0.492778341883,1.0,0.122676409209,1.65657387488,-11.6430512437,-1114108216.32,-2.40922390061e-07,-23.0535457283,-0.679789594818,0.047713502,51596.2846375,-11.6430512437,-19.2875745141,-19.2875745141,-11.6430512437,-2.40922390061e-07,0.000681482090519,1.0,-0.679789594818,-2.22476594668,-0.679789594818,104704.854601,3.39897408856,0.0,0.12022109056,-4.06,-4.06,-17.1829596342,-1644214743.07,-0.00166513536342,0.677592888043,-0.00112828387988
El Salvador,7989.99725603,6344722.0,0.67189,4223.58457943,5.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.508333333333,0.134243575308,1.0,0.216037682101,1.11263593209,-298.466421591,-1893686471.33,-5.80463234145e-06,-36.8287785187,-14.6186120395,0.1740103,39949.9862802,-298.466421591,-332.084465184,-332.084465184,-298.466421591,-5.80463234145e-06,0.00684261866666,1.0,-14.6186120395,-43.1368879856,-14.6186120395,297593.28287,3.38934356053,0.0,0.20973778404,-3.444,-3.444,-282.07974157,-1789717542.09,-0.0353041099428,1.05809236754,-0.0373550092731
Estonia,27735.1385141,1316481.0,0.67468,17574.6873553,5.0,0.2,1.5,0.06,0.8,0.05,0.0,0.4,0.280060391597,1.0,0.396474445,1.33385659594,-90.5819120517,-119249366.16,-4.48982856264e-07,-0.591077399597,0.0,0.34059864,138675.69257,-90.5819120517,-120.823280863,-120.823280863,-90.5819120517,-4.48982856264e-07,0.00393267260781,1.0,0.0,-34.5016685255,0.0,495163.531622,3.39225578808,0.0,0.4169369,-1.31337495061,-1.31337495061,-141.105305245,-185762453.355,-0.00508760052428,0.641945473944,-0.0032659621298
