province,hazard,rp,pop,cp,cr,gdp_pc_pp,shewp,shewr,urbanization_rate,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dk_event,fa,error_incl,error_excl,max_aid,aid,need
Abra,flood,2000.0,51167,92.82897218628722,203.89142050304676,173.68948702635626,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.22278414027566448,1.2018342573076888,0.0,0.0,0.0,0.13333333333333336,5.500167089167949,0,0.0
Abra,surge,20.0,51167,92.82897218628722,203.89142050304676,173.68948702635626,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.22278414027566448,1.2018342573076888,2.4579973952294436,0.019898381584622996,0.002706982107534876,0.13333333333333336,5.500167089167949,0,0.0
Abra,surge,50.0,51167,92.82897218628722,203.89142050304676,173.68948702635626,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.22278414027566448,1.2018342573076888,3.083601086790863,0.02496287066813397,0.0034135959089393202,0.13333333333333336,5.500167089167949,0,0.0
Abra,surge,100.0,51167,92.82897218628722,203.89142050304676,173.68948702635626,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.22278414027566448,1.2018342573076888,3.7849859753005326,0.03064083606237756,0.00421458315999363,0.13333333333333336,5.500167089167949,0,0.0
Abra,surge,250.0,51167,92.82897218628722,203.89142050304676,173.68948702635626,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.22278414027566448,1.2018342573076888,3.9632272702302336,0.03208376407667574,0.004419633694999111,0.13333333333333336,5.500167089167949,0,0.0
Abra,surge,500.0,51167,92.82897218628722,203.89142050304676,173.68948702635626,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.22278414027566448,1.2018342573076888,4.260302074834533,0.03448869250852294,0.004762753474547287,0.13333333333333336,5.500167089167949,0,0.0
Abra,surge,1000.0,51167,92.82897218628722,203.89142050304676,173.68948702635626,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.22278414027566448,1.2018342573076888,4.854442153862048,0.03929847222194042,0.005454135488237942,0.13333333333333336,5.500167089167949,0,0.0
Abra,surge,1500.0,51167,92.82897218628722,203.89142050304676,173.68948702635626,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.22278414027566448,1.2018342573076888,4.984142872961494,0.04034844664642504,0.005605985701153625,0.13333333333333336,5.500167089167949,0,0.0
Abra,surge,2000.0,51167,92.82897218628722,203.89142050304676,173.68948702635626,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.22278414027566448,1.2018342573076888,1001.3221766211528,8.106066669648797,-0.1520966435486487,0.13333333333333336,5.500167089167949,0,0.0
Abra,tsunami,20.0,51167,92.82897218628722,203.89142050304676,173.68948702635626,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.22278414027566448,1.2018342573076888,0.04611580377365323,0.00037440575559399754,4.9939465035673656e-05,0.13333333333333336,5.500167089167949,0,0.0
Abra,tsunami,50.0,51167,92.82897218628722,203.89142050304676,173.68948702635626,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.22278414027566448,1.2018342573076888,0.11054377399124442,0.0008974846330456845,0.0001197721113688456,0.13333333333333336,5.500167089167949,0,0.0
Abra,tsunami,100.0,51167,92.82897218628722,203.89142050304676,173.68948702635626,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.22278414027566448,1.2018342573076888,0.29977620166521257,0.0024338280179274684,0.00032530213183307606,0.13333333333333336,5.500167089167949,0,0.0
Abra,tsunami,250.0,51167,92.82897218628722,203.89142050304676,173.68948702635626,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.22278414027566448,1.2018342573076888,1.4656636551230413,0.011899454489320095,0.0016057008966525235,0.13333333333333336,5.500167089167949,0,0.0
Abra,tsunami,500.0,51167,92.82897218628722,203.89142050304676,173.68948702635626,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.22278414027566448,1.2018342573076888,3.0153491867627986,0.024481067188829288,0.003346057346562785,0.13333333333333336,5.500167089167949,0,0.0
Abra,tsunami,1000.0,51167,92.82897218628722,203.89142050304676,173.68948702635626,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.22278414027566448,1.2018342573076888,5.5709528768331396,0.04522954498346873,0.006316288869340239,0.13333333333333336,5.500167089167949,0,0.0
Abra,tsunami,1500.0,51167,92.82897218628722,203.89142050304676,173.68948702635626,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.22278414027566448,1.2018342573076888,8.791615211790635,0.0713775119787183,0.010248515106974599,0.13333333333333336,5.500167089167949,0,0.0
Abra,tsunami,2000.0,51167,92.82897218628722,203.89142050304676,173.68948702635626,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.22278414027566448,1.2018342573076888,6.837345097350088e-15,5.551115123125783e-17,7.401486830834378e-18,0.13333333333333336,5.500167089167949,0,0.0
Abra,wind,20.0,51167,92.82897218628722,203.89142050304676,173.68948702635626,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.22278414027566448,1.2018342573076888,13.267155644962,0.10771360417387049,0.016095520403572237,0.13333333333333336,5.500167089167949,0,0.0
Abra,wind,50.0,51167,92.82897218628722,203.89142050304676,173.68948702635626,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.22278414027566448,1.2018342573076888,18.092469636801376,0.14688944376153623,0.022957469023194586,0.13333333333333336,5.500167089167949,0,0.0
Abra,wind,100.0,51167,92.82897218628722,203.89142050304676,173.68948702635626,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.22278414027566448,1.2018342573076888,21.582343177662352,0.1752230871781572,0.028326542519828687,0.13333333333333336,5.500167089167949,0,0.0
Abra,wind,250.0,51167,92.82897218628722,203.89142050304676,173.68948702635626,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.22278414027566448,1.2018342573076888,26.456224657097813,0.21479323729285976,0.03647332099761373,0.13333333333333336,5.500167089167949,0,0.0
Abra,wind,500.0,51167,92.82897218628722,203.89142050304676,173.68948702635626,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.22278414027566448,1.2018342573076888,28.796577662494812,0.23379413424443707,0.040684302516859575,0.13333333333333336,5.500167089167949,0,0.0
Abra,wind,1000.0,51167,92.82897218628722,203.89142050304676,173.68948702635626,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.22278414027566448,1.2018342573076888,31.940099157838063,0.25931580890648387,0.04668040928008118,0.13333333333333336,5.500167089167949,0,0.0
Abra,wind,1500.0,51167,92.82897218628722,203.89142050304676,173.68948702635626,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.22278414027566448,1.2018342573076888,35.08362065318131,0.2848374835685305,0.053104476632773887,0.13333333333333336,5.500167089167949,0,0.0
Abra,wind,2000.0,51167,92.82897218628722,203.89142050304676,173.68948702635626,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.22278414027566448,1.2018342573076888,9.640656587263625e-13,7.827072323607354e-15,1.0436096431476555e-15,0.13333333333333336,5.500167089167949,0,0.0
Agusan del Norte,earthquake,20.0,141357,82.34842550798723,234.81632362665314,192.6164874872159,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.24294645705372783,1.2018342573076888,3.0766391037874077,0.01984185758814666,0.002699136901768695,0.13333333333333336,6.099522103761837,0,0.0
Agusan del Norte,earthquake,50.0,141357,82.34842550798723,234.81632362665314,192.6164874872159,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.24294645705372783,1.2018342573076888,6.129862473591296,0.03953270244995471,0.005487981742608626,0.13333333333333336,6.099522103761837,0,0.0
Agusan del Norte,earthquake,100.0,141357,82.34842550798723,234.81632362665314,192.6164874872159,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.24294645705372783,1.2018342573076888,9.544340641211477,0.06155335136400979,0.00874542364995405,0.13333333333333336,6.099522103761837,0,0.0
Agusan del Norte,earthquake,250.0,141357,82.34842550798723,234.81632362665314,192.6164874872159,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.24294645705372783,1.2018342573076888,16.08241353088528,0.10371868398886422,0.015429483598662988,0.13333333333333336,6.099522103761837,0,0.0
Agusan del Norte,earthquake,500.0,141357,82.34842550798723,234.81632362665314,192.6164874872159,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.24294645705372783,1.2018342573076888,23.71701501664184,0.15295574765231232,0.024076781856969355,0.13333333333333336,6.099522103761837,0,0.0
Agusan del Norte,earthquake,1000.0,141357,82.34842550798723,234.81632362665314,192.6164874872159,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.24294645705372783,1.2018342573076888,34.50894271965787,0.22255503614904168,0.03816862440382461,0.13333333333333336,6.099522103761837,0,0.0
Agusan del Norte,earthquake,1500.0,141357,82.34842550798723,234.81632362665314,192.6164874872159,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.24294645705372783,1.2018342573076888,41.9212298165613,0.27035835009579745,0.04940477290119862,0.13333333333333336,6.099522103761837,0,0.0
Agusan del Norte,earthquake,2000.0,141357,82.34842550798723,234.81632362665314,192.6164874872159,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.24294645705372783,1.2018342573076888,0.0,0.0,0.0,0.13333333333333336,6.099522103761837,0,0.0
Agusan del Norte,flood,20.0,141357,82.34842550798723,234.81632362665314,192.6164874872159,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.24294645705372783,1.2018342573076888,1.8646823406686344,0.013625856233615966,0.001841877995921077,0.13333333333333336,6.099522103761837,0,0.0
Agusan del Norte,flood,50.0,141357,82.34842550798723,234.81632362665314,192.6164874872159,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.24294645705372783,1.2018342573076888,4.065023440219948,0.02970448305037015,0.004081846891862901,0.13333333333333336,6.099522103761837,0,0.0
Agusan del Norte,flood,100.0,141357,82.34842550798723,234.81632362665314,192.6164874872159,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.24294645705372783,1.2018342573076888,6.893270254473974,0.050371426498973346,0.007072439043301231,0.13333333333333336,6.099522103761837,0,0.0
Agusan del Norte,flood,250.0,141357,82.34842550798723,234.81632362665314,192.6164874872159,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.24294645705372783,1.2018342573076888,30.18106947571239,0.22054314811892817,0.03772595367089087,0.13333333333333336,6.099522103761837,0,0.0
Agusan del Norte,flood,500.0,141357,82.34842550798723,234.81632362665314,192.6164874872159,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.24294645705372783,1.2018342573076888,33.65935716202946,0.2459601571822082,0.043491982468384004,0.13333333333333336,6.099522103761837,0,0.0
Agusan del Norte,flood,1000.0,141357,82.34842550798723,234.81632362665314,192.6164874872159,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.24294645705372783,1.2018342573076888,39.57825092553998,0.2892114894465129,0.05425176596646741,0.13333333333333336,6.099522103761837,0,0.0
Agusan del Norte,flood,1500.0,141357,82.34842550798723,234.81632362665314,192.6164874872159,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.24294645705372783,1.2018342573076888,41.930622673318105,0.3064010549527487,0.05890071529868994,0.13333333333333336,6.099522103761837,0,0.0
Agusan del Norte,flood,2000.0,141357,82.34842550798723,234.81632362665314,192.6164874872159,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.24294645705372783,1.2018342573076888,0.0,0.0,0.0,0.13333333333333336,6.099522103761837,0,0.0
Agusan del Norte,surge,20.0,141357,82.34842550798723,234.81632362665314,192.6164874872159,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.24294645705372783,1.2018342573076888,2.7296761040862205,0.019946654369708224,0.0027136828090216715,0.13333333333333336,6.099522103761837,0,0.0
Agusan del Norte,surge,50.0,141357,82.34842550798723,234.81632362665314,192.6164874872159,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.24294645705372783,1.2018342573076888,3.424426818955848,0.02502342972846501,0.0034220897187298067,0.13333333333333336,6.099522103761837,0,0.0
Agusan del Norte,surge,100.0,141357,82.34842550798723,234.81632362665314,192.6164874872159,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.24294645705372783,1.2018342573076888,4.203334711066656,0.030715169670253187,0.004225131589690242,0.13333333333333336,6.099522103761837,0,0.0
Agusan del Norte,surge,250.0,141357,82.34842550798723,234.81632362665314,192.6164874872159,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.24294645705372783,1.2018342573076888,4.401276744884626,0.0321615981779775,0.0044307118650429075,0.13333333333333336,6.099522103761837,0,0.0
Agusan del Norte,surge,500.0,141357,82.34842550798723,234.81632362665314,192.6164874872159,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.24294645705372783,1.2018342573076888,4.731186775232214,0.034572360882971095,0.004774721512992337,0.13333333333333336,6.099522103761837,0,0.0
Agusan del Norte,surge,1000.0,141357,82.34842550798723,234.81632362665314,192.6164874872159,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.24294645705372783,1.2018342573076888,5.3909962523899075,0.039393808955517466,0.005467909648827609,0.13333333333333336,6.099522103761837,0,0.0
Agusan del Norte,surge,1500.0,141357,82.34842550798723,234.81632362665314,192.6164874872159,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.24294645705372783,1.2018342573076888,5.535032594452633,0.0404463305816186,0.005620158881595375,0.13333333333333336,6.099522103761837,0,0.0
Agusan del Norte,surge,2000.0,141357,82.34842550798723,234.81632362665314,192.6164874872159,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.24294645705372783,1.2018342573076888,1111.9967919084077,8.125731706856286,-0.15204486203220954,0.13333333333333336,6.099522103761837,0,0.0
Agusan del Norte,tsunami,20.0,141357,82.34842550798723,234.81632362665314,192.6164874872159,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.24294645705372783,1.2018342573076888,0.051211998409504744,0.00037531405099971185,5.006066193645535e-05,0.13333333333333336,6.099522103761837,0,0.0
Agusan del Norte,tsunami,50.0,141357,82.34842550798723,234.81632362665314,192.6164874872159,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.24294645705372783,1.2018342573076888,0.12275981582380188,0.0008996618997054913,0.00012006293600982701,0.13333333333333336,6.099522103761837,0,0.0
Agusan del Norte,tsunami,100.0,141357,82.34842550798723,234.81632362665314,192.6164874872159,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.24294645705372783,1.2018342573076888,0.3329040612246074,0.0024397324004695456,0.0003260932336235848,0.13333333333333336,6.099522103761837,0,0.0
Agusan del Norte,tsunami,250.0,141357,82.34842550798723,234.81632362665314,192.6164874872159,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.24294645705372783,1.2018342573076888,1.627632148480797,0.011928322154097327,0.0016096432976876458,0.13333333333333336,6.099522103761837,0,0.0
Agusan del Norte,tsunami,500.0,141357,82.34842550798723,234.81632362665314,192.6164874872159,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.24294645705372783,1.2018342573076888,3.3485713165607205,0.024540457410593686,0.0033543789826416667,0.13333333333333336,6.099522103761837,0,0.0
Agusan del Norte,tsunami,1000.0,141357,82.34842550798723,234.81632362665314,192.6164874872159,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.24294645705372783,1.2018342573076888,6.186591288056463,0.0453392702943039,0.0063323397005176415,0.13333333333333336,6.099522103761837,0,0.0
Agusan del Norte,tsunami,1500.0,141357,82.34842550798723,234.81632362665314,192.6164874872159,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.24294645705372783,1.2018342573076888,9.763164629051253,0.07155067135256052,0.010275293674424531,0.13333333333333336,6.099522103761837,0,0.0
Agusan del Norte,tsunami,2000.0,141357,82.34842550798723,234.81632362665314,192.6164874872159,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.24294645705372783,1.2018342573076888,7.574555178503389e-15,5.551115123125783e-17,7.401486830834378e-18,0.13333333333333336,6.099522103761837,0,0.0
Agusan del Norte,wind,20.0,141357,82.34842550798723,234.81632362665314,192.6164874872159,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.24294645705372783,1.2018342573076888,14.733290936948176,0.10797491364986624,0.01613929403288619,0.13333333333333336,6.099522103761837,0,0.0
Agusan del Norte,wind,50.0,141357,82.34842550798723,234.81632362665314,192.6164874872159,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.24294645705372783,1.2018342573076888,20.09184380286655,0.1472457924685823,0.02302277978314283,0.13333333333333336,6.099522103761837,0,0.0
Agusan del Norte,wind,100.0,141357,82.34842550798723,234.81632362665314,192.6164874872159,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.24294645705372783,1.2018342573076888,23.967378513291628,0.17564817232356708,0.028409904028260928,0.13333333333333336,6.099522103761837,0,0.0
Agusan del Norte,wind,250.0,141357,82.34842550798723,234.81632362665314,192.6164874872159,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.24294645705372783,1.2018342573076888,29.3798659936804,0.2153143182530124,0.03658608336417314,0.13333333333333336,6.099522103761837,0,0.0
Agusan del Norte,wind,500.0,141357,82.34842550798723,234.81632362665314,192.6164874872159,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.24294645705372783,1.2018342573076888,31.97884822064845,0.2343613107230152,0.04081321281266137,0.13333333333333336,6.099522103761837,0,0.0
Agusan del Norte,wind,1000.0,141357,82.34842550798723,234.81632362665314,192.6164874872159,,,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.24294645705372783,1.2018342573076888,35.4697559929583,0.25994490008454313,0.04683343174748997,0.13333333333333336,6.099522103761837,0,0.0
