country,hazard,rp,gdp_pc_pp,pop,urbanization_rate,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dk_event,fa,error_incl,error_excl,max_aid,aid,need
Chad,flood,500.0,2021.59347086,12825314.0,0.22618,1,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.753200994464,20.0,0.0719096809915,1.22685265999,100.259829355,0.0546701748245,0.0289159261501,0.5,0.0,0,0.0
Chad,flood,1000.0,2021.59347086,12825314.0,0.22618,1,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.753200994464,20.0,0.0719096809915,1.22685265999,126.421233872,0.0689355946621,0.0370197777226,0.5,0.0,0,0.0
Chad,flood,1500.0,2021.59347086,12825314.0,0.22618,1,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.753200994464,20.0,0.0719096809915,1.22685265999,137.791466553,0.0751356112834,0.0406197990755,0.5,0.0,0,0.0
Chad,flood,2000.0,2021.59347086,12825314.0,0.22618,1,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.753200994464,20.0,0.0719096809915,1.22685265999,1.14392473891e-12,6.24500451352e-16,3.12250225676e-16,0.5,0.0,0,0.0
Chad,surge,20.0,2021.59347086,12825314.0,0.22618,1,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.753200994464,20.0,0.0719096809915,1.22685265999,0.0,0.0,0.0,0.5,0.0,0,0.0
Chad,surge,50.0,2021.59347086,12825314.0,0.22618,1,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.753200994464,20.0,0.0719096809915,1.22685265999,0.0,0.0,0.0,0.5,0.0,0,0.0
Chad,surge,100.0,2021.59347086,12825314.0,0.22618,1,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.753200994464,20.0,0.0719096809915,1.22685265999,0.0,0.0,0.0,0.5,0.0,0,0.0
Chad,surge,250.0,2021.59347086,12825314.0,0.22618,1,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.753200994464,20.0,0.0719096809915,1.22685265999,0.0,0.0,0.0,0.5,0.0,0,0.0
Chad,surge,500.0,2021.59347086,12825314.0,0.22618,1,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.753200994464,20.0,0.0719096809915,1.22685265999,0.0,0.0,0.0,0.5,0.0,0,0.0
Chad,surge,1000.0,2021.59347086,12825314.0,0.22618,1,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.753200994464,20.0,0.0719096809915,1.22685265999,0.0,0.0,0.0,0.5,0.0,0,0.0
Chad,surge,1500.0,2021.59347086,12825314.0,0.22618,1,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.753200994464,20.0,0.0719096809915,1.22685265999,0.0,0.0,0.0,0.5,0.0,0,0.0
Chad,surge,2000.0,2021.59347086,12825314.0,0.22618,1,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.753200994464,20.0,0.0719096809915,1.22685265999,0.0,0.0,0.0,0.5,0.0,0,0.0
Chad,tsunami,20.0,2021.59347086,12825314.0,0.22618,1,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.753200994464,20.0,0.0719096809915,1.22685265999,0.0,0.0,0.0,0.5,0.0,0,0.0
Chad,tsunami,50.0,2021.59347086,12825314.0,0.22618,1,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.753200994464,20.0,0.0719096809915,1.22685265999,0.0,0.0,0.0,0.5,0.0,0,0.0
Chad,tsunami,100.0,2021.59347086,12825314.0,0.22618,1,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.753200994464,20.0,0.0719096809915,1.22685265999,0.0,0.0,0.0,0.5,0.0,0,0.0
Chad,tsunami,250.0,2021.59347086,12825314.0,0.22618,1,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.753200994464,20.0,0.0719096809915,1.22685265999,0.0,0.0,0.0,0.5,0.0,0,0.0
Chad,tsunami,500.0,2021.59347086,12825314.0,0.22618,1,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.753200994464,20.0,0.0719096809915,1.22685265999,0.0,0.0,0.0,0.5,0.0,0,0.0
Chad,tsunami,1000.0,2021.59347086,12825314.0,0.22618,1,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.753200994464,20.0,0.0719096809915,1.22685265999,0.0,0.0,0.0,0.5,0.0,0,0.0
Chad,tsunami,1500.0,2021.59347086,12825314.0,0.22618,1,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.753200994464,20.0,0.0719096809915,1.22685265999,0.0,0.0,0.0,0.5,0.0,0,0.0
Chad,tsunami,2000.0,2021.59347086,12825314.0,0.22618,1,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.753200994464,20.0,0.0719096809915,1.22685265999,0.0,0.0,0.0,0.5,0.0,0,0.0
Chad,wind,20.0,2021.59347086,12825314.0,0.22618,1,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.753200994464,20.0,0.0719096809915,1.22685265999,0.0,0.0,0.0,0.5,0.0,0,0.0
Chad,wind,50.0,2021.59347086,12825314.0,0.22618,1,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.753200994464,20.0,0.0719096809915,1.22685265999,0.0,0.0,0.0,0.5,0.0,0,0.0
Chad,wind,100.0,2021.59347086,12825314.0,0.22618,1,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.753200994464,20.0,0.0719096809915,1.22685265999,0.0,0.0,0.0,0.5,0.0,0,0.0
Chad,wind,250.0,2021.59347086,12825314.0,0.22618,1,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.753200994464,20.0,0.0719096809915,1.22685265999,0.0,0.0,0.0,0.5,0.0,0,0.0
Chad,wind,500.0,2021.59347086,12825314.0,0.22618,1,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.753200994464,20.0,0.0719096809915,1.22685265999,0.0,0.0,0.0,0.5,0.0,0,0.0
Chad,wind,1000.0,2021.59347086,12825314.0,0.22618,1,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.753200994464,20.0,0.0719096809915,1.22685265999,0.0,0.0,0.0,0.5,0.0,0,0.0
Chad,wind,1500.0,2021.59347086,12825314.0,0.22618,1,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.753200994464,20.0,0.0719096809915,1.22685265999,0.0,0.0,0.0,0.5,0.0,0,0.0
Chad,wind,2000.0,2021.59347086,12825314.0,0.22618,1,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.753200994464,20.0,0.0719096809915,1.22685265999,0.0,0.0,0.0,0.5,0.0,0,0.0
Chile,earthquake,20.0,21714.0315565,17619708.0,0.89697,1,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,20.0,0.18626686983,1.09405081535,395.509909995,0.051058667997,0.00538059269578,0.1,1004.27395949,0,0.0
Chile,earthquake,50.0,21714.0315565,17619708.0,0.89697,1,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,20.0,0.18626686983,1.09405081535,780.592988681,0.100771275871,0.0112064120248,0.1,1004.27395949,0,0.0
Chile,earthquake,100.0,21714.0315565,17619708.0,0.89697,1,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,20.0,0.18626686983,1.09405081535,1298.63961288,0.167648918943,0.0201416112454,0.1,1004.27395949,0,0.0
Chile,earthquake,250.0,21714.0315565,17619708.0,0.89697,1,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,20.0,0.18626686983,1.09405081535,2524.09332022,0.325849844906,0.0483349061695,0.1,1004.27395949,0,0.0
Chile,earthquake,500.0,21714.0315565,17619708.0,0.89697,1,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,20.0,0.18626686983,1.09405081535,3862.49760786,0.498632216324,0.0994543791123,0.1,1004.27395949,0,0.0
Chile,earthquake,1000.0,21714.0315565,17619708.0,0.89697,1,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,20.0,0.18626686983,1.09405081535,5385.85766161,0.695291600219,0.228182616796,0.1,1004.27395949,0,0.0
Chile,earthquake,1500.0,21714.0315565,17619708.0,0.89697,1,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,20.0,0.18626686983,1.09405081535,6350.29276532,0.819796120891,0.454927010975,0.1,1004.27395949,0,0.0
Chile,earthquake,2000.0,21714.0315565,17619708.0,0.89697,1,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,20.0,0.18626686983,1.09405081535,0.0,0.0,0.0,0.1,1004.27395949,0,0.0
Chile,flood,20.0,21714.0315565,17619708.0,0.89697,1,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,20.0,0.18626686983,1.09405081535,110.786444978,0.0144296081607,0.00146408701805,0.1,1004.27395949,0,0.0
Chile,flood,50.0,21714.0315565,17619708.0,0.89697,1,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,20.0,0.18626686983,1.09405081535,304.823523438,0.0397023661356,0.00413438133507,0.1,1004.27395949,0,0.0
Chile,flood,100.0,21714.0315565,17619708.0,0.89697,1,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,20.0,0.18626686983,1.09405081535,683.486183524,0.0890220623424,0.00977214251438,0.1,1004.27395949,0,0.0
Chile,flood,250.0,21714.0315565,17619708.0,0.89697,1,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,20.0,0.18626686983,1.09405081535,903.379439344,0.117662511265,0.0133353181483,0.1,1004.27395949,0,0.0
Chile,flood,500.0,21714.0315565,17619708.0,0.89697,1,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,20.0,0.18626686983,1.09405081535,1186.48801761,0.154536569748,0.0182783269174,0.1,1004.27395949,0,0.0
Chile,flood,1000.0,21714.0315565,17619708.0,0.89697,1,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,20.0,0.18626686983,1.09405081535,1470.09876183,0.191476033868,0.0236821716967,0.1,1004.27395949,0,0.0
Chile,flood,1500.0,21714.0315565,17619708.0,0.89697,1,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,20.0,0.18626686983,1.09405081535,1665.623287,0.216942527397,0.0277045472379,0.1,1004.27395949,0,0.0
Chile,flood,2000.0,21714.0315565,17619708.0,0.89697,1,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,20.0,0.18626686983,1.09405081535,0.0,0.0,0.0,0.1,1004.27395949,0,0.0
Chile,surge,20.0,21714.0315565,17619708.0,0.89697,1,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,20.0,0.18626686983,1.09405081535,0.0,0.0,0.0,0.1,1004.27395949,0,0.0
Chile,surge,50.0,21714.0315565,17619708.0,0.89697,1,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,20.0,0.18626686983,1.09405081535,0.0,0.0,0.0,0.1,1004.27395949,0,0.0
Chile,surge,100.0,21714.0315565,17619708.0,0.89697,1,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,20.0,0.18626686983,1.09405081535,0.0,0.0,0.0,0.1,1004.27395949,0,0.0
Chile,surge,250.0,21714.0315565,17619708.0,0.89697,1,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,20.0,0.18626686983,1.09405081535,0.0,0.0,0.0,0.1,1004.27395949,0,0.0
Chile,surge,500.0,21714.0315565,17619708.0,0.89697,1,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,20.0,0.18626686983,1.09405081535,0.0,0.0,0.0,0.1,1004.27395949,0,0.0
Chile,surge,1000.0,21714.0315565,17619708.0,0.89697,1,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,20.0,0.18626686983,1.09405081535,0.0,0.0,0.0,0.1,1004.27395949,0,0.0
Chile,surge,1500.0,21714.0315565,17619708.0,0.89697,1,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,20.0,0.18626686983,1.09405081535,0.0,0.0,0.0,0.1,1004.27395949,0,0.0
Chile,surge,2000.0,21714.0315565,17619708.0,0.89697,1,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,20.0,0.18626686983,1.09405081535,0.0,0.0,0.0,0.1,1004.27395949,0,0.0
Chile,tsunami,20.0,21714.0315565,17619708.0,0.89697,1,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,20.0,0.18626686983,1.09405081535,0.198866266487,2.56727996436e-05,2.56734587532e-06,0.1,1004.27395949,0,0.0
Chile,tsunami,50.0,21714.0315565,17619708.0,0.89697,1,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,20.0,0.18626686983,1.09405081535,1.89507853946,0.000244646678956,2.447065456e-05,0.1,1004.27395949,0,0.0
Chile,tsunami,100.0,21714.0315565,17619708.0,0.89697,1,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,20.0,0.18626686983,1.09405081535,5.07459920011,0.000655109440316,6.55538890031e-05,0.1,1004.27395949,0,0.0
Chile,tsunami,250.0,21714.0315565,17619708.0,0.89697,1,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,20.0,0.18626686983,1.09405081535,15.9904075609,0.00206429444663,0.000206856457299,0.1,1004.27395949,0,0.0
Chile,tsunami,500.0,21714.0315565,17619708.0,0.89697,1,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,20.0,0.18626686983,1.09405081535,51.6997702125,0.0066742231638,0.000671906772122,0.1,1004.27395949,0,0.0
Chile,tsunami,1000.0,21714.0315565,17619708.0,0.89697,1,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,20.0,0.18626686983,1.09405081535,175.694837037,0.0226814654357,0.00232078535642,0.1,1004.27395949,0,0.0
Chile,tsunami,1500.0,21714.0315565,17619708.0,0.89697,1,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,20.0,0.18626686983,1.09405081535,308.810456749,0.0398661327736,0.0041521431682,0.1,1004.27395949,0,0.0
Chile,tsunami,2000.0,21714.0315565,17619708.0,0.89697,1,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,20.0,0.18626686983,1.09405081535,732.803735134,0.0946018839822,0.0104486504123,0.1,1004.27395949,0,0.0
Chile,wind,20.0,21714.0315565,17619708.0,0.89697,1,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,20.0,0.18626686983,1.09405081535,0.0,0.0,0.0,0.1,1004.27395949,0,0.0
Chile,wind,50.0,21714.0315565,17619708.0,0.89697,1,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,20.0,0.18626686983,1.09405081535,0.0,0.0,0.0,0.1,1004.27395949,0,0.0
Chile,wind,100.0,21714.0315565,17619708.0,0.89697,1,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,20.0,0.18626686983,1.09405081535,0.0,0.0,0.0,0.1,1004.27395949,0,0.0
Chile,wind,250.0,21714.0315565,17619708.0,0.89697,1,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,20.0,0.18626686983,1.09405081535,0.0,0.0,0.0,0.1,1004.27395949,0,0.0
Chile,wind,500.0,21714.0315565,17619708.0,0.89697,1,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,20.0,0.18626686983,1.09405081535,0.0,0.0,0.0,0.1,1004.27395949,0,0.0
Chile,wind,1000.0,21714.0315565,17619708.0,0.89697,1,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,20.0,0.18626686983,1.09405081535,0.0,0.0,0.0,0.1,1004.27395949,0,0.0
Chile,wind,1500.0,21714.0315565,17619708.0,0.89697,1,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,20.0,0.18626686983,1.09405081535,0.0,0.0,0.0,0.1,1004.27395949,0,0.0
Chile,wind,2000.0,21714.0315565,17619708.0,0.89697,1,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,20.0,0.18626686983,1.09405081535,0.0,0.0,0.0,0.1,1004.27395949,0,0.0
China,earthquake,20.0,11524.5675066,1357380000.0,0.56778,1,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,20.0,0.188221863222,1.05537670319,4.82578507745,0.000169414135865,1.69442841878e-05,0.1,484.992215901,0,0.0
China,earthquake,50.0,11524.5675066,1357380000.0,0.56778,1,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,20.0,0.188221863222,1.05537670319,8.95773114478,0.000314470341478,3.14569264182e-05,0.1,484.992215901,0,0.0
China,earthquake,100.0,11524.5675066,1357380000.0,0.56778,1,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,20.0,0.188221863222,1.05537670319,13.6676255072,0.0004798160149,4.80046348826e-05,0.1,484.992215901,0,0.0
China,earthquake,250.0,11524.5675066,1357380000.0,0.56778,1,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,20.0,0.188221863222,1.05537670319,22.2420331385,0.000780829391189,7.81439562167e-05,0.1,484.992215901,0,0.0
China,earthquake,500.0,11524.5675066,1357380000.0,0.56778,1,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,20.0,0.188221863222,1.05537670319,31.232547697,0.00109645062804,0.000109765415162,0.1,484.992215901,0,0.0
China,earthquake,1000.0,11524.5675066,1357380000.0,0.56778,1,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,20.0,0.188221863222,1.05537670319,42.4647410781,0.00149076829967,0.000149299400781,0.1,484.992215901,0,0.0
China,earthquake,1500.0,11524.5675066,1357380000.0,0.56778,1,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,20.0,0.188221863222,1.05537670319,49.1364114081,0.001724984131,0.000172796484293,0.1,484.992215901,0,0.0
China,earthquake,2000.0,11524.5675066,1357380000.0,0.56778,1,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,20.0,0.188221863222,1.05537670319,13826.5428394,0.48539497088,0.0943237907546,0.1,484.992215901,0,0.0
China,flood,20.0,11524.5675066,1357380000.0,0.56778,1,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,20.0,0.188221863222,1.05537670319,71.3755277846,0.00254881073042,0.000255532376705,0.1,484.992215901,0,0.0
China,flood,50.0,11524.5675066,1357380000.0,0.56778,1,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,20.0,0.188221863222,1.05537670319,139.234877205,0.00497205919288,0.000499690409582,0.1,484.992215901,0,0.0
China,flood,100.0,11524.5675066,1357380000.0,0.56778,1,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,20.0,0.188221863222,1.05537670319,255.189155055,0.00911277123797,0.000919657754532,0.1,484.992215901,0,0.0
China,flood,250.0,11524.5675066,1357380000.0,0.56778,1,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,20.0,0.188221863222,1.05537670319,467.801939642,0.0167051458739,0.00169889487409,0.1,484.992215901,0,0.0
China,flood,500.0,11524.5675066,1357380000.0,0.56778,1,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,20.0,0.188221863222,1.05537670319,646.744598677,0.023095164745,0.0023641161259,0.1,484.992215901,0,0.0
China,flood,1000.0,11524.5675066,1357380000.0,0.56778,1,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,20.0,0.188221863222,1.05537670319,804.572288701,0.0287311708437,0.00295810696083,0.1,484.992215901,0,0.0
China,flood,1500.0,11524.5675066,1357380000.0,0.56778,1,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,20.0,0.188221863222,1.05537670319,905.259511506,0.0323266983566,0.00334066242209,0.1,484.992215901,0,0.0
China,flood,2000.0,11524.5675066,1357380000.0,0.56778,1,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,20.0,0.188221863222,1.05537670319,0.0,0.0,0.0,0.1,484.992215901,0,0.0
China,surge,20.0,11524.5675066,1357380000.0,0.56778,1,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,20.0,0.188221863222,1.05537670319,12.6743841112,0.000452600593322,4.52805533375e-05,0.1,484.992215901,0,0.0
China,surge,50.0,11524.5675066,1357380000.0,0.56778,1,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,20.0,0.188221863222,1.05537670319,14.8470493314,0.000530186183211,5.30467429713e-05,0.1,484.992215901,0,0.0
China,surge,100.0,11524.5675066,1357380000.0,0.56778,1,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,20.0,0.188221863222,1.05537670319,16.0422348398,0.000572866100871,5.73194464549e-05,0.1,484.992215901,0,0.0
China,surge,250.0,11524.5675066,1357380000.0,0.56778,1,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,20.0,0.188221863222,1.05537670319,18.8750271532,0.000674024742627,6.74479358403e-05,0.1,484.992215901,0,0.0
China,surge,500.0,11524.5675066,1357380000.0,0.56778,1,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,20.0,0.188221863222,1.05537670319,19.0798195193,0.000681337851148,6.81802388922e-05,0.1,484.992215901,0,0.0
China,surge,1000.0,11524.5675066,1357380000.0,0.56778,1,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,20.0,0.188221863222,1.05537670319,19.4894042517,0.000695964068189,6.9644877151e-05,0.1,484.992215901,0,0.0
China,surge,1500.0,11524.5675066,1357380000.0,0.56778,1,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,20.0,0.188221863222,1.05537670319,19.8989734069,0.000710589728974,7.11095025796e-05,0.1,484.992215901,0,0.0
China,surge,2000.0,11524.5675066,1357380000.0,0.56778,1,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,20.0,0.188221863222,1.05537670319,2.67882213135e-12,9.56699997001e-17,9.56699997001e-18,0.1,484.992215901,0,0.0
China,tsunami,20.0,11524.5675066,1357380000.0,0.56778,1,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,20.0,0.188221863222,1.05537670319,0.0,0.0,0.0,0.1,484.992215901,0,0.0
China,tsunami,50.0,11524.5675066,1357380000.0,0.56778,1,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,20.0,0.188221863222,1.05537670319,0.0,0.0,0.0,0.1,484.992215901,0,0.0
China,tsunami,100.0,11524.5675066,1357380000.0,0.56778,1,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,20.0,0.188221863222,1.05537670319,0.0,0.0,0.0,0.1,484.992215901,0,0.0
China,tsunami,250.0,11524.5675066,1357380000.0,0.56778,1,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,20.0,0.188221863222,1.05537670319,0.0,0.0,0.0,0.1,484.992215901,0,0.0
China,tsunami,500.0,11524.5675066,1357380000.0,0.56778,1,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,20.0,0.188221863222,1.05537670319,0.0,0.0,0.0,0.1,484.992215901,0,0.0
China,tsunami,1000.0,11524.5675066,1357380000.0,0.56778,1,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,20.0,0.188221863222,1.05537670319,0.0,0.0,0.0,0.1,484.992215901,0,0.0
China,tsunami,1500.0,11524.5675066,1357380000.0,0.56778,1,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,20.0,0.188221863222,1.05537670319,0.0,0.0,0.0,0.1,484.992215901,0,0.0
China,tsunami,2000.0,11524.5675066,1357380000.0,0.56778,1,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,20.0,0.188221863222,1.05537670319,0.0,0.0,0.0,0.1,484.992215901,0,0.0
China,wind,20.0,11524.5675066,1357380000.0,0.56778,1,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,20.0,0.188221863222,1.05537670319,7.18246729192,0.000252147882699,2.52211477289e-05,0.1,484.992215901,0,0.0
China,wind,50.0,11524.5675066,1357380000.0,0.56778,1,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,20.0,0.188221863222,1.05537670319,13.1622792433,0.000462075315877,4.6228892818e-05,0.1,484.992215901,0,0.0
China,wind,100.0,11524.5675066,1357380000.0,0.56778,1,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,20.0,0.188221863222,1.05537670319,20.5399100486,0.00072107461393,7.21594937721e-05,0.1,484.992215901,0,0.0
China,wind,250.0,11524.5675066,1357380000.0,0.56778,1,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,20.0,0.188221863222,1.05537670319,29.2643861735,0.00102735629864,0.000102841284505,0.1,484.992215901,0,0.0
China,wind,500.0,11524.5675066,1357380000.0,0.56778,1,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,20.0,0.188221863222,1.05537670319,35.705954649,0.00125349416831,0.000125506738796,0.1,484.992215901,0,0.0
China,wind,1000.0,11524.5675066,1357380000.0,0.56778,1,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,20.0,0.188221863222,1.05537670319,39.0494033618,0.00137086936538,0.000137275122798,0.1,484.992215901,0,0.0
China,wind,1500.0,11524.5675066,1357380000.0,0.56778,1,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,20.0,0.188221863222,1.05537670319,42.3928362294,0.00148824400619,0.000149046217759,0.1,484.992215901,0,0.0
China,wind,2000.0,11524.5675066,1357380000.0,0.56778,1,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,20.0,0.188221863222,1.05537670319,0.0,0.0,0.0,0.1,484.992215901,0,0.0
Colombia,earthquake,20.0,12025.3853718,48321405.0,0.76708,1,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.716666666667,0.27977925648,20.0,0.10178718716,1.07192359697,440.680972241,0.0365997794815,0.00506536171947,0.133333333334,430.909642491,0,0.0
Colombia,earthquake,50.0,12025.3853718,48321405.0,0.76708,1,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.716666666667,0.27977925648,20.0,0.10178718716,1.07192359697,948.94509943,0.078812527808,0.0114073816224,0.133333333334,430.909642491,0,0.0
Colombia,earthquake,100.0,12025.3853718,48321405.0,0.76708,1,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.716666666667,0.27977925648,20.0,0.10178718716,1.07192359697,1543.77022797,0.128214407866,0.019609471109,0.133333333334,430.909642491,0,0.0
Colombia,earthquake,250.0,12025.3853718,48321405.0,0.76708,1,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.716666666667,0.27977925648,20.0,0.10178718716,1.07192359697,2644.71691168,0.21965108969,0.0375304066832,0.133333333334,430.909642491,0,0.0
Colombia,earthquake,500.0,12025.3853718,48321405.0,0.76708,1,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.716666666667,0.27977925648,20.0,0.10178718716,1.07192359697,3655.34205938,0.303586316928,0.0581237511186,0.133333333334,430.909642491,0,0.0
Colombia,earthquake,1000.0,12025.3853718,48321405.0,0.76708,1,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.716666666667,0.27977925648,20.0,0.10178718716,1.07192359697,4977.32901171,0.413381007374,0.0939578642062,0.133333333334,430.909642491,0,0.0
