province,pop,cp,cr,pov_head,gdp_pc_pp,shewp,shewr,social_p,social_r,axfin_p,axfin_r,urbanization_rate,pi,rho,shareable,T_rebuild_K,income_elast,max_increased_spending,share1,finance_pre,prepare_scaleup,rating,borrow_abi,avg_prod_k,assets,eff_prod_k_gar,protection,gdp_pc_pp_nat,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Abra,51167,92.82897218628722,203.89142050304676,0.27193649999999997,173.68948702635626,0.02968233433951416,0.06316269830617667,0.19956044019861813,0.2339757890635591,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.14533744227769949,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,32475558.338250034,0.17731872965773066,1,234.60257722888613,0.2484638352750506,1.2018342573076888,3.885988786319489,198834.38822960932,3.280983358570184e-05,1.6787807550796061,0.0,0.5134464320232001,521.0684610790688,3.885988786319489,4.670314446912291,4.670314446912291,3.885988786319489,3.280983358570184e-05,0.043732998398200135,3.0,0.0,0.0,1904.0919931743128,1.773086356776799,0.10811633062071273,0.7255633136116135,0.4305081310338128,0.42745334661519374,5.110194749083779,261473.3347263697,0.029421439584932044,0.7604384915107626,0.02237319513604076
Agusan del Norte,141357,82.34842550798723,234.81632362665314,0.2767785,192.61648748721595,0.05712460063897764,0.2491000860787229,0.1694359437817649,0.2604990035293179,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.11832981686458785,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,99495609.79134291,0.17731872965773066,1,234.60257722888613,0.2697338500532775,1.2018342573076888,1.279325239669008,180841.577903892,1.017301190253476e-05,1.438026443506606,0.0,0.6809816697184002,770.4659499488637,1.279325239669008,1.5375368992725833,1.5375368992725833,1.279325239669008,1.017301190253476e-05,0.01305046642742076,4.0,0.0,0.0,2815.4420309243374,2.389695574160984,0.5878961975458151,1.010469819775262,0.5905099624724333,0.5742901076244833,1.8503883968782882,261565.3526175242,0.00960659402015676,0.6913820048954605,0.006641826233872722
Agusan del Sur,141595,83.30408110359977,216.087522244498,0.37295759999999994,166.5649287168474,0.07623700505595637,0.1391886108170207,0.1454104479343681,0.13033425738310012,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.18652720232252248,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,86183597.91633473,0.17731872965773066,1,234.60257722888613,0.1518484809863581,1.2018342573076888,0.9056364346149809,128233.59095930823,8.84097490346861e-06,1.251837841456638,0.0,0.4569025786636802,499.6947861505421,0.905636434614981,1.0884248917862789,1.0884248917862789,0.9056364346149809,8.84097490346861e-06,0.009761712993277423,3.0,0.0,0.0,1825.9881616512187,1.590528895827348,0.23142066203245595,0.4533693122513892,0.4806186081699383,0.47343746034916034,1.293149157801234,183103.45499886572,0.007763634084096582,0.7003340868696475,0.005437137587075852
Aklan,123269,79.44585903031265,211.61951034517918,0.2044606,184.5952062931508,0.07756705284875416,0.12851680008157856,0.21181099389541286,0.2754734759060925,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.08799550286835289,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,83150991.309774,0.17731872965773066,1,234.60257722888613,0.29043445866539125,1.2018342573076888,1.0337824854290494,127433.33319635352,8.24768705459213e-06,1.0166841355325174,0.0,0.7349523449254404,738.3808251726034,1.0337824854290494,1.2424352055933183,1.2424352055933183,1.0337824854290494,8.24768705459213e-06,0.00884262666091402,4.0,0.0,0.0,2698.1963448969004,2.689430674325548,0.35429875257752086,1.1242183878624665,0.7218030327763378,0.7092387264661375,1.4074595987697927,173496.13728075358,0.007624572853396004,0.7345024228991296,0.005600267234390294
Albay,267030,76.58221031242061,224.00858474710728,0.33910619999999997,174.01538713278356,0.08152311956797828,0.17277507678010856,0.23207501875214576,0.2455872751430064,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.14923681609161135,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,169801236.05770588,0.17731872965773066,1,234.60257722888613,0.2629801889810353,1.2018342573076888,7.921637165933943,2115314.7724193404,7.579947373863949e-05,20.2407334724289,0.0,0.6344666567948803,696.0615485311342,7.921637165933944,9.520494919981207,9.520494919981207,7.921637165933943,7.579947373863949e-05,0.08746624257839392,4.0,0.0,0.0,2543.552949971253,2.1200294407840135,0.4254929169820214,1.0278508202011192,0.6329801126686511,0.6202665983495355,11.839158774253828,3161410.567489,0.0680351259122843,0.6691047326065791,0.04552262473139393
Antique,121378,73.00738257920132,204.4395375188618,0.23561100000000001,173.47267606137342,0.023393244282816982,0.1722569519292951,0.27967351602304913,0.4039818545828099,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.09915880014892076,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,76942128.24189499,0.17731872965773066,1,234.60257722888613,0.4120350380685166,1.2018342573076888,0.9148464961799514,111042.23801333015,8.344639866915285e-06,1.0128556977664436,0.0,0.7117048761664003,693.8907042454938,0.9148464961799515,1.0994938592869734,1.0994938592869734,0.9148464961799514,8.344639866915285e-06,0.008902429032855017,4.0,0.0,0.0,2535.620235689993,2.5516577555165703,0.41154907472100233,1.5729104772501479,0.6868279085079493,0.6737554368537242,1.2972609578053789,157458.94053650126,0.007478186117025237,0.7052139283738477,0.005273721008698137
Apayao,24614,67.65457836874164,181.0193100789096,0.5469357,119.01609118569668,0.0,0.04779411764705882,0.11158223908712861,0.13548974384379295,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.3109050533392038,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,10704860.657431092,0.17731872965773066,1,234.60257722888613,0.14445863419277707,1.2018342573076888,4.52602925297937,111403.68403283422,7.400835423135654e-05,1.82164163105061,0.0,0.35952299980176017,357.04827355709006,4.52602925297937,5.439537005807335,5.439537005807335,4.52602925297937,7.400835423135654e-05,0.08310312871132544,3.0,0.0,0.0,1304.728283590366,1.4455867707348626,0.0433076169117647,0.40343702558455274,0.39658009457824556,0.3955638490375676,6.538262777901348,160932.80001526378,0.05493595624561324,0.6922372817863608,0.03802871702379776
Aurora,47135,67.26519313472515,202.1915723228324,0.27132540000000005,165.58261851906752,0.0,0.07072148139521342,0.09480693641895334,0.15542473690500264,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.11022144471797267,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,28520123.19845494,0.17731872965773066,1,234.60257722888613,0.16889204211915584,1.2018342573076888,4.9356764076816635,232643.10747607518,5.430295840993083e-05,2.5595699446520896,0.0,0.6850513051609602,662.3304740762702,4.9356764076816635,5.931864989737172,5.931864989737172,4.9356764076816635,5.430295840993083e-05,0.06297257188232548,4.0,0.0,0.0,2420.2926231848905,2.3579621843301926,0.15459884150119377,0.6248006784647009,0.5796238848295543,0.5759085342861578,7.8726103601853055,371075.4893273344,0.04754490797763741,0.6269428031956464,0.02980793788517905
Basilan,52418,102.81856749049429,142.411081804131,0.3211191,129.69716924099885,0.0,0.042012083743150214,0.11601668675547229,0.10815157505035919,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.2545699805867445,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,24843002.517119274,0.17731872965773066,1,234.60257722888613,0.12758867532600562,1.2018342573076888,0.0447217518301649,2344.2247874335835,5.725869432784187e-07,0.030013862392768143,0.0,0.6478903863558401,518.7886769639956,0.0447217518301649,0.053748133396305,0.053748133396305,0.0447217518301649,5.725869432784187e-07,0.0005854078695242083,4.0,0.0,0.0,1895.7611902109415,2.255302248768002,0.08556360366727554,0.507456812677835,0.6595841382060074,0.6570618332953154,0.05754536224648521,3016.4127982362616,0.0004436901944988204,0.7771564915797614,0.0003448167149050452
Bataan,159358,109.54218999437886,289.07467826880884,0.0446542,281.05779863090487,0.0,0.16199209153847166,0.03610794367663023,0.31743004372925754,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.017403960624023496,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,163667576.04902256,0.17731872965773066,1,234.60257722888613,0.33441380855323455,1.2018342573076888,8.575059259905927,1366504.2935400892,3.358905937082078e-05,5.352685323215257,0.0,0.8542154777100801,1124.2311945236197,8.575059259905927,10.305799976998461,10.305799976998461,8.575059259905927,3.358905937082078e-05,0.08116170653562801,4.000000000000001,0.0,0.0,4108.173447182384,3.557674570349823,0.4642753928534834,1.3041659940087804,0.4250944436970026,0.4153192634773097,10.76872904962971,1716083.1238908914,0.038314998203524644,0.7962926005832403,0.030509949560826817
