province,pop,cp,cr,pov_head,gdp_pc_pp,shewp,shewr,social_p,social_r,axfin_p,axfin_r,urbanization_rate,pi,rho,shareable,T_rebuild_K,income_elast,max_increased_spending,share1,finance_pre,prepare_scaleup,rating,borrow_abi,avg_prod_k,assets,eff_prod_k_gar,protection,gdp_pc_pp_nat,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Abra,51167,92.82897218628722,203.89142050304676,0.27193649999999997,173.68948702635626,1.0,1.0,0.17353081756401578,0.20345720788135574,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.14533744227769949,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,32475558.338250034,0.17731872965773066,1,234.60257722888613,0.21858467824697989,1.2018342573076888,3.3019345278055345,168950.0839842258,2.7790638097471624e-05,1.4219635795333305,0.0,0.5134464320232001,521.0684610790688,3.3019345278055345,3.9683780309037795,3.9683780309037795,3.3019345278055345,2.7790638097471624e-05,0.043732998398200135,3.0,0.0,0.0,1904.0919931743128,1.773086356776799,2.0,0.6373020333247934,0.4305081310338128,0.37310704689597096,4.328445388436104,221473.56519011012,0.024920595152539603,0.7628453709100729,0.01901056065243884
Agusan del Norte,141357,82.34842550798723,234.81632362665314,0.2767785,192.61648748721595,1.0,1.0,0.14733560328849124,0.2265208726341895,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.11832981686458785,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,99495609.79134291,0.17731872965773066,1,234.60257722888613,0.23713168275577798,1.2018342573076888,1.2443449146200174,175896.86409594177,9.872523100399232e-06,1.395550247903134,0.0,0.6809816697184002,770.4659499488637,1.2443449146200174,1.4954963462969477,1.4954963462969477,1.2443449146200174,9.872523100399232e-06,0.01305046642742076,4.0,0.0,0.0,2815.4420309243374,2.389695574160984,3.0,0.8865145372222046,0.5905099624724333,0.5019334681015681,1.7957319197021537,253839.27697333734,0.00932283597904015,0.692945812772771,0.0064602201548432095
Agusan del Sur,141595,83.30408110359977,216.087522244498,0.37295759999999994,166.5649287168474,1.0,1.0,0.12644386776901576,0.11333413685486968,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.18652720232252248,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,86183597.91633473,0.17731872965773066,1,234.60257722888613,0.13448785819978615,1.2018342573076888,0.8935885552262824,126527.67147726548,8.739986570953408e-06,1.2375383985141477,0.0,0.4569025786636802,499.6947861505421,0.8935885552262826,1.07394533760903,1.07394533760903,0.8935885552262824,8.739986570953408e-06,0.009761712993277423,3.0,0.0,0.0,1825.9881616512187,1.590528895827348,2.0,0.4003607897661343,0.4806186081699383,0.41653612708061327,1.2783778256160754,181011.9082181082,0.007674951956958827,0.6990019204968958,0.005364806157635628
Aklan,123269,79.44585903031265,211.61951034517918,0.2044606,184.5952062931508,1.0,1.0,0.18418347295253293,0.2395421529618196,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.08799550286835289,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,83150991.309774,0.17731872965773066,1,234.60257722888613,0.25521758726123794,1.2018342573076888,0.9404447351384767,115927.6820557849,7.493180127113635e-06,0.9236768210891708,0.0,0.7349523449254404,738.3808251726035,0.9404447351384768,1.1302586997940773,1.1302586997940773,0.9404447351384767,7.493180127113635e-06,0.00884262666091402,4.0,0.0,0.0,2698.1963448969004,2.689430674325548,3.0,0.9863891706201952,0.7218030327763378,0.6135325778598871,1.2787037414744253,157624.53150781093,0.0069270690564074,0.7354672584707426,0.005094632488153464
Albay,267030,76.58221031242061,224.00858474710728,0.33910619999999997,174.01538713278356,1.0,1.0,0.20180436413230068,0.21355415229826646,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.14923681609161135,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,169801236.05770588,0.17731872965773066,1,234.60257722888613,0.23120479438060665,1.2018342573076888,6.613773822597609,1766076.0238482396,6.300014595824244e-05,16.82292897522948,0.0,0.6344666567948803,696.0615485311342,6.61377382259761,7.948659950082634,7.948659950082634,6.613773822597609,6.300014595824244e-05,0.08746624257839392,4.0,0.0,0.0,2543.552949971253,2.1200294407840135,3.0,0.9017255708094915,0.6329801126686511,0.5380330957683535,9.840025187675996,2627581.925865121,0.056546868353472106,0.6721297655702079,0.03800683337014861
Antique,121378,73.00738257920132,204.4395375188618,0.23561100000000001,173.47267606137342,1.0,1.0,0.2431943617591732,0.3512885692024434,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.09915880014892076,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,76942128.24189499,0.17731872965773066,1,234.60257722888613,0.3609085479250696,1.2018342573076888,0.8645801000694215,104941.00338622625,7.87324537615361e-06,0.9556387772667729,0.0,0.7117048761664003,693.8907042454939,0.8645801000694217,1.0390819824499407,1.0390819824499407,0.8645801000694215,7.87324537615361e-06,0.008902429032855017,4.0,0.0,0.0,2535.620235689993,2.5516577555165703,3.0,1.3744520271867482,0.6868279085079493,0.5838037222317568,1.2239777870104087,148563.97583174938,0.007055738199238789,0.7063691099992725,0.0049839555121841735
Apayao,24614,67.65457836874164,181.0193100789096,0.5469357,119.01609118569668,1.0,1.0,0.0970280339888075,0.11781716855981995,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.3109050533392038,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,10704860.657431092,0.17731872965773066,1,234.60257722888613,0.12774154918877045,1.2018342573076888,3.7360620477344213,91959.43124293507,6.072708416381572e-05,1.4947364496081603,0.0,0.35952299980176017,357.04827355709006,3.7360620477344213,4.490127356394342,4.490127356394342,3.7360620477344213,6.072708416381572e-05,0.08310312871132544,3.0,0.0,0.0,1304.728283590366,1.4455867707348626,2.0,0.3552928460526631,0.39658009457824556,0.3437027486344795,5.364929920716074,132052.38506850545,0.04507734935056269,0.6963859925379524,0.03139123466847162
Aurora,47135,67.26519313472515,202.1915723228324,0.27132540000000005,165.58261851906752,1.0,1.0,0.08244081427735074,0.1351519451347849,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.11022144471797267,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,28520123.19845494,0.17731872965773066,1,234.60257722888613,0.14947411814742156,1.2018342573076888,4.173109004436909,196699.49292413372,4.5566191954079426e-05,2.1477624577555336,0.0,0.6850513051609602,662.3304740762702,4.173109004436909,5.015385361011461,5.015385361011461,4.173109004436909,4.5566191954079426e-05,0.06297257188232548,4.0,0.0,0.0,2420.2926231848905,2.3579621843301926,3.0,0.5519054363978529,0.5796238848295543,0.49268030210512115,6.605991374242974,311373.4034249426,0.039895439710553114,0.6317157816324176,0.025202578880321052
Basilan,52418,102.81856749049429,142.411081804131,0.3211191,129.69716924099885,1.0,1.0,0.10088407543954113,0.09404484786987756,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.2545699805867445,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,24843002.517119274,0.17731872965773066,1,234.60257722888613,0.11322480576091679,1.2018342573076888,0.04471124125113385,2343.6738439019337,5.73310467110966e-07,0.030051788065022622,0.0,0.6478903863558401,518.7886769639956,0.04471124125113384,0.05373550142236134,0.05373550142236134,0.04471124125113385,5.73310467110966e-07,0.0005854078695242083,4.0,0.0,0.0,1895.7611902109415,2.255302248768002,3.0,0.44975325652255654,0.6595841382060074,0.5606465174751065,0.057618076864809395,3020.224353099579,0.0004442508437307946,0.7759932938414598,0.0003447356755185069
Bataan,159358,109.54218999437886,289.07467826880884,0.0446542,281.05779863090487,1.0,1.0,0.03139821189272194,0.2760261249819631,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.017403960624023496,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,163667576.04902256,0.17731872965773066,1,234.60257722888613,0.29363243706391595,1.2018342573076888,7.272746974170061,1158970.4123097924,2.833147727705795e-05,4.514847555917401,0.0,0.8542154777100801,1124.2311945236197,7.27274697417006,8.740636458288414,8.740636458288414,7.272746974170061,2.833147727705795e-05,0.08116170653562801,3.999999999999999,0.0,0.0,4108.173447182384,3.557674570349823,3.0,1.1458313926721826,0.4250944436970026,0.36133027714245225,9.083136238028054,1447470.4246196747,0.032317680855233455,0.8006867654061492,0.02587633934940511
