province,pop,cp,cr,pov_head,gdp_pc_pp,shewp,shewr,social_p,social_r,axfin_p,axfin_r,urbanization_rate,pi,rho,shareable,T_rebuild_K,income_elast,max_increased_spending,share1,finance_pre,prepare_scaleup,rating,borrow_abi,avg_prod_k,k,eff_prod_k_gar,protection,gdp_pc_pp_nat,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_received,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Abra,51167,92.82897218628722,203.89142050304676,0.27193649999999997,173.68948702635626,0.02968233433951416,0.06316269830617667,0.34706163512803156,0.4069144157627115,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.14533744227769949,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,1904.0919931743128,0.17731872965773066,1,234.60257722888613,0.4177790584341183,1.2018342573076888,4.2410251070402945,217000.53165193077,3.6720378655614e-05,1.8788716146718014,0.0,0.5134464320232002,521.0684610790688,4.2410251070402945,5.097009259743033,5.097009259743033,4.2410251070402945,3.6720378655614e-05,0.014527685643126866,3.0,0.0,0.0,1.7956426904766885,0.10811633062071271,1.2277991950768476,1.413111605111328,1.4030844976030508,5.719269672616132,292637.87133874965,0.03292812806654366,0.7415326343757361,0.024417281550245737
Agusan del Norte,141357,82.34842550798723,234.81632362665314,0.2767785,192.61648748721595,0.05712460063897764,0.2491000860787229,0.2946712065769825,0.453041745268379,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.11832981686458785,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,2815.4420309243374,0.17731872965773066,1,234.60257722888613,0.4544794647391087,1.2018342573076888,1.588945011017255,224608.49992236609,1.293837628420697e-05,1.8289300564066449,0.0,0.6809816697184002,770.4659499488637,1.5889450110172547,1.9096485472186804,1.9096485472186804,1.588945011017255,1.293837628420697e-05,0.007022981414362551,4.0,0.0,0.0,2.39278276426625,0.5878961975458151,1.721372411476774,1.3607790359755654,1.323401786062213,2.3533857602954864,332667.55091808905,0.01221798710482498,0.6751740568098578,0.00824926791961521
Agusan del Sur,141595,83.30408110359977,216.087522244498,0.37295759999999994,166.5649287168474,0.07623700505595637,0.1391886108170207,0.2528877355380315,0.22666827370973935,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.18652720232252248,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,1825.9881616512187,0.17731872965773066,1,234.60257722888613,0.2502253434435993,1.2018342573076888,0.9117119905026824,129093.85929522729,8.813850062495551e-06,1.2479970995990575,0.0,0.4569025786636802,499.6947861505421,0.9117119905026823,1.0957267029843059,1.0957267029843059,0.9117119905026824,8.813850062495551e-06,0.008324567021881479,3.0,0.0,0.0,1.5908512010059477,0.23142066203245595,0.7528418566055816,0.5673215037732984,0.5588448873642609,1.2891816694141736,182541.6784806999,0.007739814613709722,0.7072021051284262,0.005473613188119272
Aklan,123269,79.44585903031265,211.61951034517918,0.2044606,184.5952062931508,0.07756705284875416,0.12851680008157856,0.36836694590506586,0.4790843059236392,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.08799550286835289,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,2698.1963448969004,0.17731872965773066,1,234.60257722888613,0.48999672995559296,1.2018342573076888,1.1023044733533178,135879.97012579013,8.837066146550252e-06,1.0893363068191029,0.0,0.7349523449254404,738.3808251726034,1.1023044733533176,1.3247872780595278,1.3247872780595278,1.1023044733533178,8.837066146550252e-06,0.005376166051170414,4.0,0.0,0.0,2.6925786620091237,0.35429875257752086,1.910918528428144,1.2646607932027292,1.2426470514161607,1.5080365550485615,185894.15810428112,0.008169424251752716,0.7309534173180714,0.005971468574339776
Albay,267030,76.58221031242061,224.00858474710728,0.33910619999999997,174.01538713278356,0.08152311956797828,0.17277507678010856,0.40360872826460137,0.42710830459653293,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.14923681609161135,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,2543.552949971253,0.17731872965773066,1,234.60257722888613,0.4430407583834649,1.2018342573076888,8.638880059959035,2306840.142410862,8.418204295639823e-05,22.479130930647017,0.0,0.6344666567948802,696.0615485311342,8.638880059959037,10.38250200083107,10.38250200083107,8.638880059959035,8.418204295639823e-05,0.022357625531104437,4.0,0.0,0.0,2.1822062449618738,0.4254929169820214,1.7445305430813272,2.697004695902313,2.6428348931963233,13.148436570131567,3511027.0173222325,0.07555904559232206,0.6570271692669079,0.049644345838032594
Antique,121378,73.00738257920132,204.4395375188618,0.23561100000000001,173.47267606137342,0.023393244282816982,0.1722569519292951,0.4863887235183464,0.7025771384048868,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.09915880014892076,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,2535.620235689993,0.17731872965773066,1,234.60257722888613,0.7017518155480488,1.2018342573076888,1.0996024233911654,133467.54294637288,1.0138633666145514e-05,1.2306070771294104,0.0,0.7117048761664003,693.8907042454939,1.0996024233911652,1.321539861850056,1.321539861850056,1.0996024233911654,1.0138633666145514e-05,0.004410374998847199,4.0,0.0,0.0,2.5549358972000196,0.41154907472100233,2.7227919500580855,1.6635386705245916,1.6318763547585045,1.5761559312737339,191310.65462614328,0.009085903135062613,0.6976482475960022,0.006338764400003454
Apayao,24614,67.65457836874164,181.0193100789096,0.5469357,119.01609118569668,0.0,0.04779411764705882,0.194056067977615,0.2356343371196399,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.3109050533392038,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,1304.7282835903661,0.17731872965773066,1,234.60257722888613,0.23918878254881437,1.2018342573076888,4.856493377968177,119537.72800530872,8.300618667631611e-05,2.0431142788508447,0.0,0.35952299980176017,357.04827355709006,4.856493377968176,5.836700112030092,5.836700112030092,4.856493377968177,8.300618667631611e-05,0.02463808099206418,3.0,0.0,0.0,1.4888180116014083,0.0433076169117647,0.677537858831817,1.434741288906293,1.4310647316185952,7.333175643721388,180498.78529455824,0.06161499315483054,0.6622633377295786,0.040805351020903206
Aurora,47135,67.26519313472515,202.1915723228324,0.27132540000000005,165.58261851906752,0.0,0.07072148139521342,0.16488162855470148,0.2703038902695698,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.11022144471797267,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,2420.2926231848905,0.17731872965773066,1,234.60257722888613,0.2789269446256502,1.2018342573076888,5.101441195505336,240456.430750144,5.6985550414801726e-05,2.6860139188016796,0.0,0.6850513051609602,662.3304740762702,5.101441195505336,6.131086790399003,6.131086790399003,5.101441195505336,5.6985550414801726e-05,0.03386879085216801,4.0,0.0,0.0,2.3807481732798825,0.15459884150119377,1.040271690785649,1.1132318183472523,1.1060960764472454,8.261521060966475,389406.7952086548,0.04989364907292565,0.6174941827127103,0.030809038056840998
Basilan,52418,102.81856749049429,142.411081804131,0.3211191,129.69716924099885,0.0,0.042012083743150214,0.20176815087908226,0.18808969573975512,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.2545699805867445,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,1895.7611902109415,0.17731872965773066,1,234.60257722888613,0.20898393619484235,1.2018342573076888,0.04472175347471176,2344.224873637441,5.679108832213518e-07,0.02976875267669682,0.0,0.6478903863558401,518.7886769639955,0.04472175347471175,0.05374813537277775,0.05374813537277775,0.04472175347471176,5.679108832213518e-07,0.0005854078695242083,4.000000000000001,0.0,0.0,2.2553022472533106,0.08556360366727554,0.8342497958380622,0.6595841382060074,0.6570618332953154,0.05707541515280971,2991.7791114799793,0.00044006677622049036,0.7835554652555199,0.0003448167275849431
Bataan,159358,109.54218999437886,289.07467826880884,0.0446542,281.05779863090487,0.0,0.16199209153847166,0.06279642378544388,0.5520522499639262,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.017403960624023496,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,4108.173447182384,0.17731872965773066,1,234.60257722888613,0.565508246992708,1.2018342573076888,11.70300459704162,1864967.4065753582,4.9193484884400265e-05,7.839375364208257,0.0,0.8542154777100802,1124.2311945236197,11.703004597041616,14.06507183815398,14.06507183815398,11.70300459704162,4.9193484884400265e-05,0.011997745597000446,4.0,0.0,0.0,3.6385175506217555,0.4642753928534834,2.199505846490715,3.9092772372389284,3.81858321241818,15.771543462374018,2513321.6230769986,0.056114946958243886,0.7420329294315003,0.04163913847631897
