province,pop,cp,cr,pov_head,gdp_pc_pp,shewp,shewr,social_p,social_r,axfin_p,axfin_r,urbanization_rate,pi,rho,shareable,T_rebuild_K,income_elast,max_increased_spending,share1,finance_pre,prepare_scaleup,rating,borrow_abi,avg_prod_k,assets,eff_prod_k_gar,protection,gdp_pc_pp_nat,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Batanes,4454,101.80045308641978,175.89881860592754,0.1818182,162.42638716422857,0.5,0.33342480790340284,0.021929453199091373,0.13635869678877408,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.11395423774736026,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,2643625.526432471,0.17731872965773066,1,234.60257722888613,0.14340349625497148,1.2018342573076888,46.23935680956348,205950.09522979578,0.00038993230395156694,1.7367584818002795,0.0,0.5638877352777603,487.27916149268583,46.23935680956349,55.572043049606975,55.572043049606975,46.23935680956348,0.00038993230395156694,0.4978362508642859,3.0,0.0,0.0,1780.618899707547,1.6882436715179177,0.727422418990121,0.402728120763846,0.4910288351920965,0.46798788645523615,54.92210800737015,244623.06906482665,0.3381353791477161,0.8419079035232677,0.28467884816529887
Batangas,546431,86.02898454395351,276.5634392311325,0.1474136,248.47606934165864,0.06250698315353008,0.1012385163561432,0.11113270304263319,0.2779578240105314,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.05103848571642853,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,496150047.80131316,0.17731872965773066,1,234.60257722888613,0.29069774555613587,1.2018342573076888,4.655215523036538,2543754.0734683783,2.42611580333874e-05,13.25704884534191,0.0,0.7775263841126403,993.9042773666342,4.655215523036538,5.59479749073584,5.59479749073584,4.655215523036538,2.42611580333874e-05,0.045371648177209456,4.0,0.0,0.0,3631.931920416765,2.9495265773325423,0.2865868848396794,1.0915173062062191,0.47426310806197786,0.4675975413936078,6.46564089950797,3533026.6223590397,0.026021181503067037,0.719992897129625,0.018735065857129047
Benguet,182831,92.42916188244484,341.04516746384564,0.0280084,334.08183093311953,0.0,0.2003488830116482,0.12617150139846064,0.20737798776800195,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.007748978537496474,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,223200843.4171857,0.17731872965773066,1,234.60257722888613,0.22879396851869724,1.2018342573076888,6.433743933605283,1176287.8371249875,1.9421364156680406e-05,3.5508274301300347,0.0,0.6499786487251201,1002.2454927993588,6.4337439336052835,7.732293862152353,7.732293862152353,6.433743933605283,1.9421364156680406e-05,0.0536386589095324,3.0,0.0,0.0,3662.4124478428575,2.739216087263817,0.3894748627134095,0.6803623439782882,0.3070531396362314,0.2991450970253475,8.069229345852959,1475305.2705316423,0.02415345163583096,0.7973182639692593,0.019257988127146207
Biliran,35756,82.69809868773434,205.5642049632353,0.2088654,179.90172652956025,0.04204606320299946,0.1747737556561086,0.22976575208420721,0.30103488929698635,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.09601226066507462,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,23505927.88815331,0.17731872965773066,1,234.60257722888613,0.3146036775769541,1.2018342573076888,3.07990135706704,110124.95292328909,2.7372054790393808e-05,0.9787151910853211,0.0,0.73166505325696,719.6069061182411,3.07990135706704,3.701530960051609,3.701530960051609,3.07990135706704,2.7372054790393808e-05,0.03189220973867875,4.0,0.0,0.0,2629.592559363834,2.645824636692894,0.44115459924243877,1.218502310816751,0.6525363575541193,0.6396911022860476,4.494004783886778,160687.63505265565,0.024980331598698433,0.6853355759900399,0.017119909944616186
Bohol,272951,78.22296492720628,224.89207501477603,0.3057509,180.04786260330246,0.048025882211970516,0.15500591041499556,0.15180261258835376,0.3605043415409974,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.13283546708831112,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,179583238.6288394,0.17731872965773066,1,234.60257722888613,0.3525499622487146,1.2018342573076888,0.8452896712095552,230722.6610463193,7.439539604807861e-06,2.0306297746719104,0.0,0.6593596371321601,720.1914504132097,0.8452896712095552,1.0158980842079963,1.0158980842079963,0.8452896712095552,7.439539604807861e-06,0.009098737790612748,4.0,0.0,0.0,2631.72860519052,2.293143850700799,0.3668900115296858,1.2535911124672954,0.5975446229403286,0.5871650125837247,1.2229287653575343,333799.62943310436,0.006792242616353632,0.691201070049593,0.004694805364460077
Bukidnon,291073,78.06423230374295,209.47389468214402,0.4148774,154.95499561971516,0.06386220602848626,0.2130430442773012,0.09623107572856035,0.10679184220342829,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.2090096263218004,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,164816483.43848097,0.17731872965773066,1,234.60257722888613,0.1228767482934315,1.2018342573076888,0.3215300391806989,93588.71309444356,3.5561574887999437e-06,1.035101428737466,0.0,0.43343909406432013,464.86498685914546,0.3215300391806989,0.38642581584084734,0.38642581584084734,0.3215300391806989,3.5561574887999437e-06,0.004592545676175058,3.000000000000001,0.0,0.0,1698.7128669283752,1.5390595318432125,0.30230257194962457,0.35063420338306667,0.39794128088796527,0.39038559589300637,0.46672655987221234,135851.49996168446,0.003012013636640896,0.6889045253150633,0.002074989824592594
Bulacan,710908,101.5324967587854,293.50470803278813,0.0535976,283.2154582418087,0.0,0.15943847028485222,0.1664599610625473,0.20289596110467906,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.019214693230594774,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,735738521.0782692,0.17731872965773066,1,234.60257722888613,0.22402730450456668,1.2018342573076888,11.515906308955005,8186749.922286585,4.5984843328727366e-05,32.690993001138914,0.0,0.8475410397542404,1132.8618329672345,11.515906308955005,13.840210706047868,13.840210706047868,11.515906308955005,4.5984843328727366e-05,0.0992225411024647,4.0,0.0,0.0,4139.7115861870725,3.438097958866133,0.45267885278973835,0.8886091459358778,0.4706561037330719,0.460347556549842,14.912944169344913,10601731.313540652,0.052655826987424804,0.7722087723380023,0.04066129151440156
Cagayan,265428,84.3379001665134,213.96610821924494,0.1515935,194.31531446180324,0.03660809702512613,0.07915502839811538,0.10130978068198228,0.18155709539248274,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.0657955215949051,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,188472028.1279195,0.17731872965773066,1,234.60257722888613,0.19724808821663983,1.2018342573076888,15.510223979443687,4116847.7304157796,0.00011357861227854586,30.146943899869864,0.0,0.7744069347744001,777.2612578472128,15.510223979443687,18.640718517010605,18.640718517010605,15.510223979443687,0.00011357861227854586,0.17801198439782046,4.0,0.0,0.0,2840.273492290482,2.743701773863247,0.21811557047107236,0.7551598583450295,0.5135420181729603,0.5080999245442582,20.932939345484936,5556188.224593376,0.10772665758982031,0.7409482119762181,0.07981987432335164
Camarines Norte,122835,88.82260132018152,189.4534566609824,0.21706430000000002,167.61009048803024,0.03236695045568766,0.12888366676371502,0.2065771225135551,0.20450131330363602,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.11503016151119592,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,75234221.30615057,0.17731872965773066,1,234.60257722888613,0.22478200525272765,1.2018342573076888,10.300792930195144,1265297.8995805203,9.69384178197123e-05,11.907430552884362,0.0,0.7255462338643202,670.440361952121,10.300792930195144,12.37984582094137,12.37984582094137,10.300792930195144,9.69384178197123e-05,0.10935071692860121,4.0,0.0,0.0,2449.927831844364,2.5046625999271965,0.3237999999000435,0.8923424984434577,0.6677725037223953,0.6578973941222542,14.312626573232178,1758091.4851229745,0.08539239213795606,0.7196996915618504,0.06145687828341556
Camarines Sur,383327,92.94640543029585,215.63893477588044,0.3172596,176.713551992712,0.035744239972371604,0.12151861008050804,0.19691522249604343,0.25235329365287373,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.16686971132508066,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,247532601.53843608,0.17731872965773066,1,234.60257722888613,0.26219429824320467,1.2018342573076888,4.0542567511103735,1554106.077632886,3.5502867941449546e-05,13.609207859392033,0.0,0.6507707219430402,706.8542079708482,4.054256751110374,4.872544651405419,4.872544651405419,4.0542567511103735,3.5502867941449546e-05,0.041614982786971705,3.9999999999999996,0.0,0.0,2582.9915611312135,2.227086439686225,0.28291760318924625,1.0047482266344003,0.6451161458045138,0.636591625408002,5.6746793906018125,2175257.826761221,0.03211230449850189,0.7144468386751291,0.0229425344315278
Camiguin,18995,96.20523191380195,219.27628020358958,0.41041049999999996,168.76662973945372,0.0,0.05991606393427985,0.15177862181785917,0.2235755682809471,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.2339540547400589,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,11714372.101995245,0.17731872965773066,1,234.60257722888613,0.22462879500963026,1.2018342573076888,0.3979283627799227,7558.649251004633,3.5338244129658767e-06,0.06712499472428683,0.0,0.5812524288352002,675.0665189578148,0.39792836277992266,0.4782439383432729,0.4782439383432729,0.3979283627799227,3.5338244129658767e-06,0.00552646113318447,4.0,0.0,0.0,2466.8327669376677,2.059743737878997,0.10597764653094027,0.8351166877256784,0.47497726157635395,0.4725199693650235,0.5271666864116563,10013.531208389411,0.003123642909889887,0.754843530589083,0.0023578616424008393
Capiz,166428,85.33278461621302,248.3915829369223,0.22317670000000003,212.0006584217409,0.0,0.08277062304211626,0.13704472046017074,0.3366248913588959,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.08983127417732671,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,128930819.61975464,0.17731872965773066,1,234.60257722888613,0.33924781588577446,1.2018342573076888,1.3302654510409255,221393.41848583915,9.05411039961036e-06,1.506857485586353,0.0,0.7209845644140802,848.0026336869636,1.3302654510409253,1.5987585903738482,1.5987585903738482,1.3302654510409255,9.05411039961036e-06,0.009915869428992563,4.0,0.0,0.0,3098.777119709537,2.599439333965436,0.1928944456038984,1.2409488129413309,0.7294227041004739,0.7229425786873499,1.9016245443093067,316483.5696603093,0.00896989923741809,0.6995415867037487,0.006274817545116196
Catanduanes,51389,73.4070479201092,198.75256459662137,0.27084949999999997,164.80279407754642,0.274732380199727,0.29601558538603184,0.23561658579419464,0.21005810486717544,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.12064274963859055,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,30947664.258602075,0.17731872965773066,1,234.60257722888613,0.23307348115936838,1.2018342573076888,10.953277774829786,562877.9915707279,0.00010857328205345296,5.579472391444894,0.0,0.6854064681888002,659.2111763101858,10.953277774829786,13.164024459597371,13.164024459597371,10.953277774829786,0.00010857328205345296,0.1304281160483629,4.0,0.0,0.0,2408.8940636013212,2.2861530995893835,0.8707531197087717,0.9360308878604608,0.6277444883485661,0.60056723469756,15.629423971490807,803180.4684709411,0.09483712978881005,0.7008113539442881,0.06646293733148614
Cavite,782511,98.877564679978,310.5756049173212,0.0255369,305.16949323358415,0.0,0.2527916971026676,0.11112158564551584,0.21681268190747344,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.008274177260383667,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,872619085.2883103,0.17731872965773066,1,234.60257722888613,0.23797415038472275,1.2018342573076888,9.307104970158012,7282912.017303318,3.201256313424261e-05,25.05018279073932,0.0,0.8684826728185603,1220.6779729343366,9.307104970158012,11.18559758949455,11.18559758949455,9.307104970158012,3.201256313424261e-05,0.08149175994935859,4.0,0.0,0.0,4460.609935391631,3.673474577381975,0.7390085424387793,0.9433555070708387,0.43009205181046295,0.4143137001078644,11.611950199185515,9086478.762314856,0.03805082243360887,0.8015109271490701,0.030498149967546483
Cebu,983408,81.29791925777063,261.91609483508523,0.18873399999999999,227.82730408567636,0.06413150649504587,0.1856228205854556,0.1469790531187324,0.22477596907304495,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.06734786049799353,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,818714812.0034794,0.17731872965773066,1,234.60257722888613,0.2404788494797758,1.2018342573076888,8.275898248592005,8138584.544851367,5.0425125884624325e-05,49.588472195946636,0.0,0.7466890687616002,911.3092163427054,8.275898248592005,9.946258025150577,9.946258025150577,8.275898248592005,5.0425125884624325e-05,0.07312632736370639,4.0,0.0,0.0,3330.1124741856056,2.675552049351862,0.48807983673574845,0.9155292887618441,0.5865239588258836,0.5727979396909608,11.798552091596797,11602790.515293023,0.051787261140393656,0.7014333779554437,0.036325313516767
Compostela Valley,159581,84.0196542266187,224.18854450399,0.30660429999999994,181.21216001871971,0.18294228253760628,0.14251760006506828,0.10140608293031128,0.10555226923289274,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.14215816017939029,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,105672421.35927336,0.17731872965773066,1,234.60257722888613,0.12450001574270786,1.2018342573076888,0.7536015434911498,120260.48791186116,6.442792288692244e-06,1.0281472362217967,0.0,0.6587227467603199,724.848640074879,0.7536015434911497,0.9057041513276138,0.9057041513276138,0.7536015434911498,6.442792288692244e-06,0.008248892166594503,4.0,0.0,0.0,2648.7469400310397,2.293513447924573,0.4647359446118491,0.4830235275337681,0.577679253320312,0.5640636101262629,1.0693706172917636,170651.23247803692,0.0059012078283338975,0.7047150270499153,0.004158669834371494
Cotabato,293837,68.46911614950207,215.79078875220554,0.44835590000000003,149.73824764291507,0.0479338717512752,0.13783360272434514,0.14336364029285342,0.13898209982420023,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.2050146350491704,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,160780126.95061553,0.17731872965773066,1,234.60257722888613,0.15824246378556417,1.2018342573076888,0.3194513316146929,93866.6209276665,4.106359533533958e-06,1.2066003662550175,0.0,0.41470040091312016,449.2147429287453,0.3194513316146929,0.3839275538770966,0.3839275538770966,0.3194513316146929,4.106359533533958e-06,0.003909647600668203,2.999999999999999,0.0,0.0,1641.523636750466,1.5123199566784211,0.19505305586831298,0.46426139564606006,0.4980106391659548,0.49213523092205197,0.5119519574776735,150430.42732936714,0.0034189792223196006,0.623986932657884,0.002133398357756245
Davao,226916,89.16260085405261,212.90348833782417,0.267289,179.82891026317444,0.17575677636351644,0.2813116489438484,0.11051705816785422,0.16573581047572217,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.13252698014352182,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,149113777.19588888,0.17731872965773066,1,234.60257722888613,0.1781463206476962,1.2018342573076888,1.5680790961751594,355822.23618768255,1.3319071129474839e-05,3.022310344415913,0.0,0.6880636607936,719.3156410526975,1.5680790961751592,1.8845711759513848,1.8845711759513848,1.5680790961751594,1.3319071129474839e-05,0.015894265010363152,4.000000000000001,0.0,0.0,2628.5282165363215,2.422409752204608,0.7592939778201719,0.6729391040204559,0.6286336327582803,0.6053728228310099,2.185427370364033,495908.43717352493,0.012152814401008842,0.7175159959280459,0.008719838728268559
Davao del Sur,570933,76.83857947484817,249.41700390384807,0.1995817,214.9735085729868,0.03666584757959771,0.1589789599220981,0.10922836453853461,0.189824135229954,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.07133704249874419,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,448500808.4070392,0.17731872965773066,1,234.60257722888613,0.20494310092761425,1.2018342573076888,0.853845452672046,487488.54583040933,6.007167076114871e-06,3.4296899202674904,0.0,0.7385934562860805,859.8940342919472,0.853845452672046,1.0261807154676559,1.0261807154676559,0.853845452672046,6.007167076114871e-06,0.008449314879787595,3.999999999999999,0.0,0.0,3142.2307584745618,2.713175387383077,0.40370250308547273,0.7691513001903008,0.5550324290143474,0.5447589450041077,1.2883095350317968,735538.4277643089,0.005992875790062272,0.6627642111264606,0.003971863595379485
Davao Oriental,120320,78.41508870985494,178.70289946588332,0.37757090000000004,140.8371404997,0.07959673336415066,0.17575110161570304,0.15921125318964094,0.19147967558251744,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.21022335097624933,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,61922454.335709,0.17731872965773066,1,234.60257722888613,0.20297331081983355,1.2018342573076888,0.6196450390245718,74555.69109543647,7.761002822700795e-06,0.9338038596273597,0.0,0.6057605435001601,563.3485619988003,0.6196450390245718,0.74471063527049,0.74471063527049,0.6196450390245718,7.761002822700795e-06,0.007523162426193307,4.0,0.0,0.0,2058.5922319052193,2.113902588946597,0.41833803076809906,0.7780785978760622,0.6799157973918218,0.6665019102557881,0.882605739750728,106195.12260680759,0.006266853591454507,0.7020632328989572,0.004399727492520992
