province,pop,cp,cr,pov_head,gdp_pc_pp,shewp,shewr,social_p,social_r,axfin_p,axfin_r,urbanization_rate,pi,rho,shareable,T_rebuild_K,income_elast,max_increased_spending,share1,finance_pre,prepare_scaleup,rating,borrow_abi,avg_prod_k,assets,eff_prod_k_gar,protection,gdp_pc_pp_nat,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Abra,51167,92.82897218628722,203.89142050304676,0.27193649999999997,173.68948702635626,0.02968233433951416,0.06316269830617667,0.18220735844221658,0.21363006827542352,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.14533744227769949,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,32475558.338250034,0.17731872965773066,1,234.60257722888613,0.22854439725633677,1.2018342573076888,3.885988786319489,198834.38822960932,3.2828232084596304e-05,1.6797221510725393,0.0,0.5134464320232001,521.0684610790688,3.885988786319488,4.67031444691229,4.67031444691229,3.885988786319489,3.2828232084596304e-05,0.043732998398200135,3.0,0.0,0.0,1904.0919931743128,1.773086356776799,0.10811633062071273,0.6667109713250219,0.4305081310338128,0.42745334661519374,5.113060350708851,261619.9589647198,0.029437938002160012,0.7600123056988274,0.022373195136040764
Agusan del Norte,141357,82.34842550798723,234.81632362665314,0.2767785,192.61648748721595,0.05712460063897764,0.2491000860787229,0.15470238345291581,0.237846916265899,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.11832981686458785,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,99495609.79134291,0.17731872965773066,1,234.60257722888613,0.24799907185494457,1.2018342573076888,1.279325239669008,180841.577903892,1.0172705915778652e-05,1.4379831901367228,0.0,0.6809816697184002,770.4659499488638,1.279325239669008,1.5375368992725833,1.5375368992725833,1.279325239669008,1.0172705915778652e-05,0.01305046642742076,3.999999999999999,0.0,0.0,2815.4420309243374,2.389695574160984,0.5878961975458151,0.9277909642025459,0.5905099624724333,0.5742901076244833,1.850332740367854,261557.48518017874,0.009606305070279415,0.6914028011062879,0.006641826233872724
Agusan del Sur,141595,83.30408110359977,216.087522244498,0.37295759999999994,166.5649287168474,0.07623700505595637,0.1391886108170207,0.13276606115746656,0.11900084369761317,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.18652720232252248,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,86183597.91633473,0.17731872965773066,1,234.60257722888613,0.1402747324619768,1.2018342573076888,0.9056364346149809,128233.59095930823,8.855197457465501e-06,1.2538516839898282,0.0,0.4569025786636802,499.6947861505421,0.9056364346149809,1.0884248917862789,1.0884248917862789,0.9056364346149809,8.855197457465501e-06,0.009761712993277423,3.0,0.0,0.0,1825.9881616512187,1.590528895827348,0.23142066203245595,0.41803574779313624,0.4806186081699383,0.47343746034916034,1.2952294582119552,183398.0151355218,0.007776123510452701,0.6992092627859147,0.005437137587075852
Aklan,123269,79.44585903031265,211.61951034517918,0.2044606,184.5952062931508,0.07756705284875416,0.12851680008157856,0.1933926466001596,0.2515192606099106,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.08799550286835289,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,83150991.309774,0.17731872965773066,1,234.60257722888613,0.26695654439595573,1.2018342573076888,1.0337824854290494,127433.33319635352,8.25473728913165e-06,1.0175532108939693,0.0,0.7349523449254404,738.3808251726034,1.0337824854290496,1.2424352055933183,1.2424352055933183,1.0337824854290494,8.25473728913165e-06,0.00884262666091402,4.000000000000001,0.0,0.0,2698.1963448969004,2.689430674325548,0.35429875257752086,1.0323026480039192,0.7218030327763378,0.7092387264661375,1.4086627142869725,173644.44412744083,0.007631090441481521,0.7338750965324745,0.005600267234390294
Albay,267030,76.58221031242061,224.00858474710728,0.33910619999999997,174.01538713278356,0.08152311956797828,0.17277507678010856,0.21189458233891573,0.2242318599131798,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.14923681609161135,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,169801236.05770588,0.17731872965773066,1,234.60257722888613,0.24179659258074945,1.2018342573076888,7.921637165933943,2115314.7724193404,7.604057565564713e-05,20.305114917327455,0.0,0.6344666567948803,696.0615485311342,7.921637165933943,9.520494919981205,9.520494919981205,7.921637165933943,7.604057565564713e-05,0.08746624257839392,4.0,0.0,0.0,2543.552949971253,2.1200294407840135,0.4254929169820214,0.9437559607700456,0.6329801126686511,0.6202665983495355,11.876816606629719,3171466.3384683337,0.06825153109918398,0.666983201669716,0.04552262473139393
Antique,121378,73.00738257920132,204.4395375188618,0.23561100000000001,173.47267606137342,0.023393244282816982,0.1722569519292951,0.2553540798471319,0.3688529976625656,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.09915880014892076,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,76942128.24189499,0.17731872965773066,1,234.60257722888613,0.37795071130621855,1.2018342573076888,0.9148464961799514,111042.23801333015,8.350593748797165e-06,1.013578368041502,0.0,0.7117048761664003,693.8907042454938,0.9148464961799514,1.0994938592869732,1.0994938592869732,0.9148464961799514,8.350593748797165e-06,0.008902429032855017,4.0,0.0,0.0,2535.620235689993,2.5516577555165703,0.41154907472100233,1.4404903495152932,0.6868279085079493,0.6737554368537242,1.2981865505973902,157571.28713841003,0.0074835217860944325,0.7047111185668685,0.005273721008698137
Apayao,24614,67.65457836874164,181.0193100789096,0.5469357,119.01609118569668,0.0,0.04779411764705882,0.10187943568824788,0.12370802698781096,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.3109050533392038,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,10704860.657431092,0.17731872965773066,1,234.60257722888613,0.13331391085677266,1.2018342573076888,4.52602925297937,111403.68403283422,7.405036575189426e-05,1.8226757026171256,0.0,0.35952299980176017,357.04827355709,4.52602925297937,5.439537005807335,5.439537005807335,4.52602925297937,7.405036575189426e-05,0.08310312871132544,3.0,0.0,0.0,1304.728283590366,1.4455867707348626,0.0433076169117647,0.37133359726218346,0.39658009457824556,0.3955638490375676,6.541974282687905,161024.15499408008,0.054967141144643114,0.6918445498871264,0.03802871702379776
Aurora,47135,67.26519313472515,202.1915723228324,0.27132540000000005,165.58261851906752,0.0,0.07072148139521342,0.08656285499121828,0.14190954239152415,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.11022144471797267,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,28520123.19845494,0.17731872965773066,1,234.60257722888613,0.15594675947133296,1.2018342573076888,4.9356764076816635,232643.10747607518,5.432669465782819e-05,2.560688752696732,0.0,0.6850513051609602,662.3304740762702,4.9356764076816635,5.931864989737173,5.931864989737173,4.9356764076816635,5.432669465782819e-05,0.06297257188232548,4.0,0.0,0.0,2420.2926231848905,2.3579621843301926,0.15459884150119377,0.5761912154371481,0.5796238848295543,0.5759085342861578,7.876051539756003,371237.6893263992,0.04756569022882703,0.6266688813256,0.029807937885179055
Basilan,52418,102.81856749049429,142.411081804131,0.3211191,129.69716924099885,0.0,0.042012083743150214,0.10592827921151819,0.09874709026337145,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.2545699805867445,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,24843002.517119274,0.17731872965773066,1,234.60257722888613,0.11801276228261308,1.2018342573076888,0.0447217518301649,2344.2247874335835,5.731602791023503e-07,0.030043915509986995,0.0,0.6478903863558401,518.7886769639956,0.0447217518301649,0.053748133396305,0.053748133396305,0.0447217518301649,5.731602791023503e-07,0.0005854078695242083,4.0,0.0,0.0,1895.7611902109415,2.255302248768002,0.08556360366727554,0.46898893928968444,0.6595841382060074,0.6570618332953154,0.05760298287172707,3019.4331561701897,0.00044413446499122256,0.7763790970643537,0.00034481671490504517
Bataan,159358,109.54218999437886,289.07467826880884,0.0446542,281.05779863090487,0.0,0.16199209153847166,0.03296812248735804,0.28982743123106125,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.017403960624023496,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,163667576.04902256,0.17731872965773066,1,234.60257722888613,0.30722622756035534,1.2018342573076888,8.575059259905927,1366504.2935400892,3.355647243741841e-05,5.347492334682124,0.0,0.8542154777100801,1124.23119452362,8.575059259905927,10.305799976998461,10.305799976998461,8.575059259905927,3.355647243741841e-05,0.08116170653562801,4.0,0.0,0.0,4108.173447182384,3.557674570349823,0.4642753928534834,1.1986270413655264,0.4250944436970026,0.4153192634773097,10.758281604451378,1714418.2399221626,0.03827782632916561,0.797065886094475,0.030509949560826817
