province,pop,cp,cr,pov_head,gdp_pc_pp,shewp,shewr,social_p,social_r,axfin_p,axfin_r,urbanization_rate,pi,rho,shareable,T_rebuild_K,income_elast,max_increased_spending,share1,finance_pre,prepare_scaleup,rating,borrow_abi,avg_prod_k,k,eff_prod_k_gar,protection,gdp_pc_pp_nat,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_received,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Abra,51167,92.82897218628722,203.89142050304676,0.27193649999999997,173.68948702635626,1.0,1.0,0.17353081756401578,0.20345720788135574,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.14533744227769949,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,1904.0919931743128,0.17731872965773066,1,234.60257722888613,0.21858467824697989,1.2018342573076888,3.644708223910142,186488.78569281026,3.196262316368293e-05,1.6354315394161647,0.0,0.5134464320232002,521.0684610790688,3.6447082239101425,4.380335201386272,4.380335201386272,3.644708223910142,3.196262316368293e-05,0.014527685643126866,3.0,0.0,0.0,1.7956426904766885,2.0,0.6373020333247934,1.413111605111328,1.2246967244298177,4.9782400947372,254721.6109274183,0.028661723746019146,0.7321278513190203,0.020984046221272337
Agusan del Norte,141357,82.34842550798723,234.81632362665314,0.2767785,192.61648748721595,1.0,1.0,0.14733560328849124,0.2265208726341895,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.11832981686458785,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,2815.4420309243374,0.17731872965773066,1,234.60257722888613,0.23713168275577798,1.2018342573076888,1.5539490708557024,219661.5788089495,1.2735642310483896e-05,1.800272190083072,0.0,0.6809816697184002,770.4659499488637,1.5539490708557022,1.8675892274658363,1.8675892274658363,1.5539490708557024,1.2735642310483896e-05,0.007022981414362551,4.0,0.0,0.0,2.39278276426625,3.0,0.8865145372222046,1.3607790359755654,1.156662180579231,2.3165100939516052,327454.91735071706,0.012026541051452582,0.670814720347239,0.008067580772174753
Agusan del Sur,141595,83.30408110359977,216.087522244498,0.37295759999999994,166.5649287168474,1.0,1.0,0.12644386776901576,0.11333413685486968,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.18652720232252248,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,1825.9881616512187,0.17731872965773066,1,234.60257722888613,0.13448785819978615,1.2018342573076888,0.8996521696477036,127386.24896126657,8.840212038612768e-06,1.2517298236073748,0.0,0.4569025786636802,499.6947861505421,0.8996521696477033,1.0812327971437983,1.0812327971437983,0.8996521696477036,8.840212038612768e-06,0.008324567021881479,3.0,0.0,0.0,1.5908512010059477,2.0,0.4003607897661343,0.5673215037732984,0.4916786366035252,1.2930375753053418,183087.65547535988,0.0077629641801933305,0.6957664547646707,0.005401210066118242
Aklan,123269,79.44585903031265,211.61951034517918,0.2044606,184.5952062931508,1.0,1.0,0.18418347295253293,0.2395421529618196,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.08799550286835289,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,2698.1963448969004,0.17731872965773066,1,234.60257722888613,0.25521758726123794,1.2018342573076888,1.0089278506743233,124369.52722477313,8.185818087046765e-06,1.0090576097721677,0.0,0.7349523449254404,738.3808251726035,1.0089278506743233,1.2125640540922182,1.2125640540922182,1.0089278506743233,8.185818087046765e-06,0.005376166051170414,4.0,0.0,0.0,2.6925786620091237,3.0,0.9863891706201952,1.2646607932027292,1.0749616742223198,1.3969017209476438,172194.6782394951,0.007567378097182333,0.7222611552012957,0.005465623246315895
Albay,267030,76.58221031242061,224.00858474710728,0.33910619999999997,174.01538713278356,1.0,1.0,0.20180436413230068,0.21355415229826646,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.14923681609161135,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,2543.552949971253,0.17731872965773066,1,234.60257722888613,0.23120479438060665,1.2018342573076888,7.211664395126904,1925730.7434307374,7.307909060315727e-05,19.51430956376109,0.0,0.6344666567948802,696.0615485311342,7.211664395126904,8.667225322269648,8.667225322269648,7.211664395126904,7.307909060315727e-05,0.022357625531104437,4.0,0.0,0.0,2.1822062449618738,3.0,0.9017255708094915,2.697004695902313,2.2924539915169664,11.414260733683943,3047950.043715623,0.06559339907668175,0.6318117803148646,0.0414426822475417
Antique,121378,73.00738257920132,204.4395375188618,0.23561100000000001,173.47267606137342,1.0,1.0,0.2431943617591732,0.3512885692024434,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.09915880014892076,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,2535.620235689993,0.17731872965773066,1,234.60257722888613,0.3609085479250696,1.2018342573076888,1.0493231119963369,127364.7406878914,9.890750929041046e-06,1.2005195662651442,0.0,0.7117048761664003,693.8907042454939,1.049323111996337,1.2611124629819106,1.2611124629819106,1.0493231119963369,9.890750929041046e-06,0.004410374998847199,4.0,0.0,0.0,2.5549358972000196,3.0,1.3744520271867482,1.6635386705245916,1.414007869945903,1.537619984595614,186633.23849024644,0.00886375894755676,0.6824333206571215,0.006048924452085432
Apayao,24614,67.65457836874164,181.0193100789096,0.5469357,119.01609118569668,1.0,1.0,0.0970280339888075,0.11781716855981995,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.3109050533392038,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,1304.7282835903661,0.17731872965773066,1,234.60257722888613,0.12774154918877045,1.2018342573076888,4.00389788883428,98551.94263576699,6.839596665781282e-05,1.683498323315405,0.0,0.35952299980176017,357.04827355709006,4.003897888834279,4.81202164556297,4.81202164556297,4.00389788883428,6.839596665781282e-05,0.02463808099206418,3.0,0.0,0.0,1.4888180116014083,2.0,0.3552928460526631,1.434741288906293,1.243442450385454,6.04243679787017,148728.53934277638,0.050769914703738386,0.6626296679256238,0.03364165172075041
Aurora,47135,67.26519313472515,202.1915723228324,0.27132540000000005,165.58261851906752,1.0,1.0,0.08244081427735074,0.1351519451347849,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.11022144471797267,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,2420.2926231848905,0.17731872965773066,1,234.60257722888613,0.14947411814742156,1.2018342573076888,4.320946069177005,203667.7929706581,4.8164959971346543e-05,2.2702553882494194,0.0,0.6850513051609602,662.3304740762702,4.320946069177005,5.193061009915923,5.193061009915923,4.320946069177005,4.8164959971346543e-05,0.03386879085216801,4.0,0.0,0.0,2.3807481732798825,3.0,0.5519054363978529,1.1132318183472523,0.9462470455951644,6.982749632273973,329131.9039172337,0.04217078878644427,0.618802949658366,0.02609540849047166
Basilan,52418,102.81856749049429,142.411081804131,0.3211191,129.69716924099885,1.0,1.0,0.10088407543954113,0.09404484786987756,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.2545699805867445,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,1895.7611902109415,0.17731872965773066,1,234.60257722888613,0.11322480576091679,1.2018342573076888,0.04471124366161772,2343.673970254677,5.733096682816661e-07,0.030051746191988377,0.0,0.6478903863558401,518.7886769639956,0.04471124366161771,0.05373550431936343,0.05373550431936343,0.04471124366161772,5.733096682816661e-07,0.0005854078695242083,4.0,0.0,0.0,2.2553022472533106,3.0,0.44975325652255654,0.6595841382060074,0.5606465174751065,0.05761799658194235,3020.2201448322544,0.0004442502247283328,0.7759944169185214,0.0003447356941039847
Bataan,159358,109.54218999437886,289.07467826880884,0.0446542,281.05779863090487,1.0,1.0,0.03139821189272194,0.2760261249819631,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.017403960624023496,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,4108.173447182384,0.17731872965773066,1,234.60257722888613,0.29363243706391595,1.2018342573076888,9.9094617301003,1579152.002385324,4.2062827593827186e-05,6.703048079697114,0.0,0.8542154777100802,1124.2311945236197,9.9094617301003,11.90953057871406,11.90953057871406,9.9094617301003,4.2062827593827186e-05,0.011997745597000446,4.0,0.0,0.0,3.6385175506217555,3.0,1.1458313926721826,3.9092772372389284,3.322885651653089,13.485438470262956,2149012.503744164,0.047981015065063234,0.7348268098180031,0.03525773623208996
Batangas,546431,86.02898454395351,276.5634392311325,0.1474136,248.47606934165864,1.0,1.0,0.10102973003875744,0.25268893091866484,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.05103848571642853,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,3631.931920416765,0.17731872965773066,1,234.60257722888613,0.2661847474758458,1.2018342573076888,4.751163291791515,2596182.90869693,2.5786362834028136e-05,14.09046802976083,0.0,0.7775263841126403,993.9042773666342,4.751163291791517,5.710110806137811,5.710110806137811,4.751163291791515,2.5786362834028136e-05,0.01364162619773502,4.0,0.0,0.0,2.97643124576482,3.0,0.9990818469866026,1.8693874273084683,1.5889793132121979,6.8721106370851155,3755134.287533057,0.027657032145159424,0.6913688592485723,0.019121210764399967
Benguet,182831,92.42916188244484,341.04516746384564,0.0280084,334.08183093311953,1.0,1.0,0.11470136490769148,0.1885254434254563,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.007748978537496474,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,3662.4124478428575,0.17731872965773066,1,234.60257722888613,0.20999732612334718,1.2018342573076888,5.84096929076302,1067910.2563994937,1.8056247483671473e-05,3.301241783687139,0.0,0.6499786487251202,1002.245492799359,5.840969290763021,7.019876989521191,7.019876989521191,5.84096929076302,1.8056247483671473e-05,0.01735506299851371,3.0,0.0,0.0,2.802942286893913,2.0,0.6243711121866102,0.99730688943577,0.8643326375110005,7.502047791071812,1371606.8996894504,0.022455719217408326,0.7785833219716833,0.017483648465553146
Biliran,35756,82.69809868773434,205.5642049632353,0.2088654,179.90172652956025,1.0,1.0,0.20887795644018836,0.2736680811790785,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.09601226066507462,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,2629.592559363834,0.17731872965773066,1,234.60257722888613,0.2878446118415024,1.2018342573076888,2.88894043418662,103296.95416477678,2.6428504581188754e-05,0.9449776098049849,0.0,0.73166505325696,719.606906118241,2.88894043418662,3.472027581126828,3.472027581126828,2.88894043418662,2.6428504581188754e-05,0.013062115225647004,4.0,0.0,0.0,2.662261122335579,3.0,1.1137091687634564,1.750400374008793,1.4878403179074744,4.339090613705699,155148.52398366097,0.024119227188143348,0.6657939857401105,0.0160584364025652
Bohol,272951,78.22296492720628,224.89207501477603,0.3057509,180.04786260330246,1.0,1.0,0.1380023750803216,0.3277312195827249,0.0353108,0.22188520000000006,0.4437300000000001,0.2,0.06,0.8,3.0,1.5,0.05,0.13283546708831112,0.6666666666666666,0.7333333333333333,0.6,0.6333333333333333,0.27365718828027585,2631.72860519052,0.17731872965773066,1,234.60257722888613,0.3222386501460504,1.2018342573076888,0.7838283104843631,213946.72117501742,6.884533580415957e-06,1.8791403253081156,0.0,0.6593596371321601,720.1914504132097,0.7838283104843633,0.9420317153877151,0.9420317153877151,0.7838283104843631,6.884533580415957e-06,0.006831937372558352,4.0,0.0,0.0,2.294973756309718,3.0,1.144821782193836,0.8158139433116007,0.6934418518148606,1.1316955885441535,308897.44258871523,0.006285526371604901,0.6926140902366712,0.004353444129527734
