country,hazard,rp,0
Ecuador,tsunami,100,1.56E-05
Ecuador,tsunami,250,0.000141137
Ecuador,tsunami,500,0.00060289
Ecuador,tsunami,1000,0.00164019
Ecuador,tsunami,1500,0.002888948
Ecuador,tsunami,2000,0.008917399
Ecuador,wind,20,0
Ecuador,wind,50,0
Ecuador,wind,100,0
Ecuador,wind,250,0
Ecuador,wind,500,0
Ecuador,wind,1000,0
Ecuador,wind,1500,0
Ecuador,wind,2000,0
"Egypt, Arab Rep.",earthquake,20,0.000689137
"Egypt, Arab Rep.",earthquake,50,0.001498342
"Egypt, Arab Rep.",earthquake,100,0.002778794
"Egypt, Arab Rep.",earthquake,250,0.006391585
"Egypt, Arab Rep.",earthquake,500,0.011920914
"Egypt, Arab Rep.",earthquake,1000,0.021205479
"Egypt, Arab Rep.",earthquake,1500,0.028666724
"Egypt, Arab Rep.",earthquake,2000,-1.08E-16
"Egypt, Arab Rep.",flood,20,4.37E-05
"Egypt, Arab Rep.",flood,50,0.000586142
"Egypt, Arab Rep.",flood,100,0.005301349
"Egypt, Arab Rep.",flood,250,0.009616246
"Egypt, Arab Rep.",flood,500,0.014406548
"Egypt, Arab Rep.",flood,1000,0.022015214
"Egypt, Arab Rep.",flood,1500,0.027030478
"Egypt, Arab Rep.",flood,2000,0.040942975
"Egypt, Arab Rep.",surge,20,0
"Egypt, Arab Rep.",surge,50,0
"Egypt, Arab Rep.",surge,100,0
"Egypt, Arab Rep.",surge,250,0
"Egypt, Arab Rep.",surge,500,0
"Egypt, Arab Rep.",surge,1000,0
"Egypt, Arab Rep.",surge,1500,0
"Egypt, Arab Rep.",surge,2000,0
"Egypt, Arab Rep.",tsunami,20,0
"Egypt, Arab Rep.",tsunami,50,0
"Egypt, Arab Rep.",tsunami,100,0
"Egypt, Arab Rep.",tsunami,250,6.85E-06
"Egypt, Arab Rep.",tsunami,500,0.000344828
"Egypt, Arab Rep.",tsunami,1000,0.002851823
"Egypt, Arab Rep.",tsunami,1500,0.005976563
"Egypt, Arab Rep.",tsunami,2000,0.017023798
"Egypt, Arab Rep.",wind,20,0
"Egypt, Arab Rep.",wind,50,0
"Egypt, Arab Rep.",wind,100,0
"Egypt, Arab Rep.",wind,250,0
"Egypt, Arab Rep.",wind,500,0
"Egypt, Arab Rep.",wind,1000,0
"Egypt, Arab Rep.",wind,1500,0
"Egypt, Arab Rep.",wind,2000,0
El Salvador,earthquake,20,0.011131104
El Salvador,earthquake,50,0.021296722
El Salvador,earthquake,100,0.031793296
El Salvador,earthquake,250,0.049554278
El Salvador,earthquake,500,0.066153911
El Salvador,earthquake,1000,0.085691913
El Salvador,earthquake,1500,0.098237509
El Salvador,earthquake,2000,-8.67E-16
El Salvador,flood,20,0.000869464
El Salvador,flood,50,0.001782454
El Salvador,flood,100,0.002981099
El Salvador,flood,250,0.005134735
El Salvador,flood,500,0.006059502
El Salvador,flood,1000,0.006736399
El Salvador,flood,1500,0.006810328
El Salvador,flood,2000,-1.08E-16
El Salvador,surge,20,0
El Salvador,surge,50,0
El Salvador,surge,100,0
El Salvador,surge,250,0
El Salvador,surge,500,0
El Salvador,surge,1000,0
El Salvador,surge,1500,0
El Salvador,surge,2000,0
El Salvador,tsunami,20,0
El Salvador,tsunami,50,0
El Salvador,tsunami,100,0
El Salvador,tsunami,250,0
El Salvador,tsunami,500,0
El Salvador,tsunami,1000,0
El Salvador,tsunami,1500,0
El Salvador,tsunami,2000,0
El Salvador,wind,20,0
El Salvador,wind,50,0
El Salvador,wind,100,0
El Salvador,wind,250,0
El Salvador,wind,500,0
El Salvador,wind,1000,0
El Salvador,wind,1500,0
El Salvador,wind,2000,0
Equatorial Guinea,earthquake,20,0.00022481
Equatorial Guinea,earthquake,50,0.000649008
Equatorial Guinea,earthquake,100,0.001491421
Equatorial Guinea,earthquake,250,0.005255864
Equatorial Guinea,earthquake,500,0.012332639
Equatorial Guinea,earthquake,1000,0.024151355
Equatorial Guinea,earthquake,1500,0.033028104
Equatorial Guinea,earthquake,2000,0
Equatorial Guinea,flood,20,0.009764598
Equatorial Guinea,flood,50,0.026554759
Equatorial Guinea,flood,100,0.03286737
Equatorial Guinea,flood,250,0.037495331
Equatorial Guinea,flood,500,0.04299744
Equatorial Guinea,flood,1000,0.045495333
Equatorial Guinea,flood,1500,0.045495337
Equatorial Guinea,flood,2000,0
Equatorial Guinea,surge,20,0
Equatorial Guinea,surge,50,0
Equatorial Guinea,surge,100,0
Equatorial Guinea,surge,250,0
Equatorial Guinea,surge,500,0
Equatorial Guinea,surge,1000,0
Equatorial Guinea,surge,1500,0
Equatorial Guinea,surge,2000,0
Equatorial Guinea,tsunami,20,0
Equatorial Guinea,tsunami,50,0
Equatorial Guinea,tsunami,100,0
Equatorial Guinea,tsunami,250,0
Equatorial Guinea,tsunami,500,0
Equatorial Guinea,tsunami,1000,0
Equatorial Guinea,tsunami,1500,0
Equatorial Guinea,tsunami,2000,0
Equatorial Guinea,wind,20,0
Equatorial Guinea,wind,50,0
Equatorial Guinea,wind,100,0
Equatorial Guinea,wind,250,0
Equatorial Guinea,wind,500,0
Equatorial Guinea,wind,1000,0
Equatorial Guinea,wind,1500,0
Equatorial Guinea,wind,2000,0
Eritrea,earthquake,20,0.000111212
Eritrea,earthquake,50,0.000312714
Eritrea,earthquake,100,0.000734437
Eritrea,earthquake,250,0.002162569
Eritrea,earthquake,500,0.004613628
Eritrea,earthquake,1000,0.009238267
Eritrea,earthquake,1500,0.01319894
Eritrea,earthquake,2000,0
Eritrea,flood,20,0.006775905
Eritrea,flood,50,0.013899738
Eritrea,flood,100,0.016601798
Eritrea,flood,250,0.017649947
Eritrea,flood,500,0.019396862
Eritrea,flood,1000,0
Eritrea,flood,1500,0
Eritrea,flood,2000,0
Eritrea,surge,20,0
Eritrea,surge,50,0
Eritrea,surge,100,0
Eritrea,surge,250,0
Eritrea,surge,500,0
Eritrea,surge,1000,0
Eritrea,surge,1500,0
Eritrea,surge,2000,0
Eritrea,tsunami,20,0
Eritrea,tsunami,50,0
Eritrea,tsunami,100,0
Eritrea,tsunami,250,0
Eritrea,tsunami,500,0
Eritrea,tsunami,1000,0
Eritrea,tsunami,1500,0
Eritrea,tsunami,2000,0
Eritrea,wind,20,0
Eritrea,wind,50,0
Eritrea,wind,100,0
Eritrea,wind,250,0
Eritrea,wind,500,0
Eritrea,wind,1000,0
Eritrea,wind,1500,0
Eritrea,wind,2000,0
Estonia,earthquake,20,0
Estonia,earthquake,50,7.66E-06
Estonia,earthquake,100,0.000150093
Estonia,earthquake,250,0.000614439
Estonia,earthquake,500,0.001144098
Estonia,earthquake,1000,0.002243105
Estonia,earthquake,1500,0.003365726
Estonia,earthquake,2000,0.014697643
Estonia,flood,20,0.006383358
Estonia,flood,50,0.008822488
Estonia,flood,100,0.010457664
Estonia,flood,250,0.011973266
Estonia,flood,500,0.013641329
Estonia,flood,1000,0.016235491
Estonia,flood,1500,0.018504608
Estonia,flood,2000,-2.17E-16
Estonia,surge,20,0
Estonia,surge,50,0
Estonia,surge,100,0
Estonia,surge,250,0
Estonia,surge,500,0
Estonia,surge,1000,0
Estonia,surge,1500,0
Estonia,surge,2000,0
Estonia,tsunami,20,0
Estonia,tsunami,50,0
Estonia,tsunami,100,0
Estonia,tsunami,250,0
Estonia,tsunami,500,0
Estonia,tsunami,1000,0
Estonia,tsunami,1500,0
Estonia,tsunami,2000,0
Estonia,wind,20,0
Estonia,wind,50,0
Estonia,wind,100,0
Estonia,wind,250,0
Estonia,wind,500,0
Estonia,wind,1000,0
Estonia,wind,1500,0
Estonia,wind,2000,0
Ethiopia,earthquake,20,9.42E-05
Ethiopia,earthquake,50,0.000293145
Ethiopia,earthquake,100,0.000647877
Ethiopia,earthquake,250,0.001585088
Ethiopia,earthquake,500,0.002741814
Ethiopia,earthquake,1000,0.004288791
Ethiopia,earthquake,1500,0.005394755
Ethiopia,earthquake,2000,1.36E-17
Ethiopia,flood,20,0.008179389
Ethiopia,flood,50,0.014301874
Ethiopia,flood,100,0.016788174
Ethiopia,flood,250,0.020177305
Ethiopia,flood,500,0.021049321
Ethiopia,flood,1000,0.021149816
Ethiopia,flood,1500,0.021250311
Ethiopia,flood,2000,-4.34E-16
Ethiopia,surge,20,0
Ethiopia,surge,50,0
Ethiopia,surge,100,0
Ethiopia,surge,250,0
Ethiopia,surge,500,0
Ethiopia,surge,1000,0
Ethiopia,surge,1500,0
Ethiopia,surge,2000,0
Ethiopia,tsunami,20,0
Ethiopia,tsunami,50,0
Ethiopia,tsunami,100,0
Ethiopia,tsunami,250,0
Ethiopia,tsunami,500,0
Ethiopia,tsunami,1000,0
Ethiopia,tsunami,1500,0
Ethiopia,tsunami,2000,0
Ethiopia,wind,20,0
Ethiopia,wind,50,0
Ethiopia,wind,100,0
Ethiopia,wind,250,0
Ethiopia,wind,500,0
Ethiopia,wind,1000,0
Ethiopia,wind,1500,0
Ethiopia,wind,2000,0
Faeroe Islands,earthquake,20,0
Faeroe Islands,earthquake,50,0
Faeroe Islands,earthquake,100,0
Faeroe Islands,earthquake,250,0
Faeroe Islands,earthquake,500,0
Faeroe Islands,earthquake,1000,0
Faeroe Islands,earthquake,1500,0
Faeroe Islands,earthquake,2000,0
Faeroe Islands,surge,20,0
Faeroe Islands,surge,50,0
Faeroe Islands,surge,100,0
Faeroe Islands,surge,250,0
Faeroe Islands,surge,500,0
Faeroe Islands,surge,1000,0
Faeroe Islands,surge,1500,0
Faeroe Islands,surge,2000,0
Faeroe Islands,tsunami,20,0
Faeroe Islands,tsunami,50,0
Faeroe Islands,tsunami,100,0
Faeroe Islands,tsunami,250,0
Faeroe Islands,tsunami,500,0
Faeroe Islands,tsunami,1000,0
Faeroe Islands,tsunami,1500,0
Faeroe Islands,tsunami,2000,0
Faeroe Islands,wind,20,0
Faeroe Islands,wind,50,1.29E-05
Faeroe Islands,wind,100,6.90E-05
Faeroe Islands,wind,250,0.015899926
Faeroe Islands,wind,500,0.021463768
Faeroe Islands,wind,1000,0.02582727
Faeroe Islands,wind,1500,0.027990686
Faeroe Islands,wind,2000,0.081581444
Fiji,earthquake,20,0.000127906
Fiji,earthquake,50,0.000738916
Fiji,earthquake,100,0.002164895
Fiji,earthquake,250,0.006782473
Fiji,earthquake,500,0.013220119
Fiji,earthquake,1000,0.022582318
Fiji,earthquake,1500,0.029355285
Fiji,earthquake,2000,0
Fiji,surge,20,0.055906145
Fiji,surge,50,0.070738916
Fiji,surge,100,0.078453029
Fiji,surge,250,0.088656987
Fiji,surge,500,0.090108029
Fiji,surge,1000,0.093010976
Fiji,surge,1500,0.095913059
Fiji,surge,2000,0
Fiji,tsunami,20,0
Fiji,tsunami,50,0
Fiji,tsunami,100,0
Fiji,tsunami,250,0
Fiji,tsunami,500,0
Fiji,tsunami,1000,0
Fiji,tsunami,1500,0
Fiji,tsunami,2000,0
Fiji,wind,20,0.026616541
Fiji,wind,50,0.065127474
Fiji,wind,100,0.083078386
Fiji,wind,250,0.101345605
Fiji,wind,500,0.111344741
Fiji,wind,1000,0.119840982
Fiji,wind,1500,0.128337222
Fiji,wind,2000,0
Finland,earthquake,20,0
Finland,earthquake,50,0
Finland,earthquake,100,0
Finland,earthquake,250,0
Finland,earthquake,500,0
Finland,earthquake,1000,0
Finland,earthquake,1500,0
Finland,earthquake,2000,0
Finland,surge,20,0
Finland,surge,50,0
Finland,surge,100,0
Finland,surge,250,0
Finland,surge,500,0
Finland,surge,1000,0
Finland,surge,1500,0
Finland,surge,2000,0
Finland,tsunami,20,0
Finland,tsunami,50,0
Finland,tsunami,100,0
Finland,tsunami,250,0
Finland,tsunami,500,0
Finland,tsunami,1000,0
Finland,tsunami,1500,0
Finland,tsunami,2000,0
Finland,wind,20,0
Finland,wind,50,0
Finland,wind,100,0
Finland,wind,250,0
Finland,wind,500,0
Finland,wind,1000,0
Finland,wind,1500,0
Finland,wind,2000,0
France,earthquake,20,0.00022842
France,earthquake,50,0.000591422
France,earthquake,100,0.001101326
France,earthquake,250,0.002163306
France,earthquake,500,0.003231835
France,earthquake,1000,0.004513153
France,earthquake,1500,0.005273208
France,earthquake,2000,2.71E-17
France,flood,20,0.000462801
France,flood,50,0.001911328
France,flood,100,0.004193721
France,flood,250,0.018379082
France,flood,500,0.02664264
France,flood,1000,0.044971549
France,flood,1500,0.053438777
France,flood,2000,0
France,surge,20,0.000252718
France,surge,50,0.000641609
France,surge,100,0.000862233
France,surge,250,0.001037283
France,surge,500,0.001166341
France,surge,1000,0.001200552
France,surge,1500,0.001230692
France,surge,2000,0
France,tsunami,20,0
France,tsunami,50,0
France,tsunami,100,0
France,tsunami,250,8.67E-08
France,tsunami,500,1.84E-06
France,tsunami,1000,5.26E-06
France,tsunami,1500,7.49E-06
France,tsunami,2000,3.58E-05
France,wind,20,0.000320898
France,wind,50,0.001637012
France,wind,100,0.002526393
France,wind,250,0.003737754
France,wind,500,0.004417879
France,wind,1000,0.004882416
France,wind,1500,0.005040028
France,wind,2000,-2.71E-17
French Polynesia,earthquake,20,0
French Polynesia,earthquake,50,0
French Polynesia,earthquake,100,0
French Polynesia,earthquake,250,0
French Polynesia,earthquake,500,0
French Polynesia,earthquake,1000,0
French Polynesia,earthquake,1500,0
French Polynesia,earthquake,2000,0
French Polynesia,surge,20,0
French Polynesia,surge,50,0
French Polynesia,surge,100,0
French Polynesia,surge,250,0
French Polynesia,surge,500,0
French Polynesia,surge,1000,0
French Polynesia,surge,1500,0
French Polynesia,surge,2000,0
French Polynesia,tsunami,20,0
French Polynesia,tsunami,50,0
French Polynesia,tsunami,100,0
French Polynesia,tsunami,250,0
French Polynesia,tsunami,500,0
French Polynesia,tsunami,1000,0
French Polynesia,tsunami,1500,0
French Polynesia,tsunami,2000,0
French Polynesia,wind,20,0.011218071
French Polynesia,wind,50,0.089326425
French Polynesia,wind,100,0.123444687
French Polynesia,wind,250,0.16357513
French Polynesia,wind,500,0.193856468
French Polynesia,wind,1000,0.219872284
French Polynesia,wind,1500,0.245887647
French Polynesia,wind,2000,0
Gabon,earthquake,20,8.47E-05
Gabon,earthquake,50,0.000217709
Gabon,earthquake,100,0.000379453
Gabon,earthquake,250,0.000783521
Gabon,earthquake,500,0.001440226
Gabon,earthquake,1000,0.002624156
Gabon,earthquake,1500,0.00367944
Gabon,earthquake,2000,6.78E-18
Gabon,flood,20,0.021564442
Gabon,flood,50,0.034228771
Gabon,flood,100,0.041112532
Gabon,flood,250,0.076325738
Gabon,flood,500,0.080519909
Gabon,flood,1000,0.08890825
Gabon,flood,1500,0.097296592
Gabon,flood,2000,8.67E-16
Gabon,surge,20,0
Gabon,surge,50,0
Gabon,surge,100,0
Gabon,surge,250,0
Gabon,surge,500,0
Gabon,surge,1000,0
Gabon,surge,1500,0
Gabon,surge,2000,0
Gabon,tsunami,20,0
Gabon,tsunami,50,0
Gabon,tsunami,100,0
Gabon,tsunami,250,0
Gabon,tsunami,500,0
Gabon,tsunami,1000,0
Gabon,tsunami,1500,0
Gabon,tsunami,2000,0
Gabon,wind,20,0
Gabon,wind,50,0
Gabon,wind,100,0
Gabon,wind,250,0
Gabon,wind,500,0
Gabon,wind,1000,0
Gabon,wind,1500,0
Gabon,wind,2000,0
"Gambia, The",earthquake,20,0
"Gambia, The",earthquake,50,0.000152555
"Gambia, The",earthquake,100,0.000424292
"Gambia, The",earthquake,250,0.000924862
"Gambia, The",earthquake,500,0.001616125
"Gambia, The",earthquake,1000,0.003027255
"Gambia, The",earthquake,1500,0.004481291
"Gambia, The",earthquake,2000,0.024605782
"Gambia, The",flood,20,0.007399596
"Gambia, The",flood,50,0.014697308
"Gambia, The",flood,100,0.016458043
"Gambia, The",flood,250,0.019288798
"Gambia, The",flood,500,0.019306524
"Gambia, The",flood,1000,0.019341976
"Gambia, The",flood,1500,0.019377428
"Gambia, The",flood,2000,-2.17E-16
"Gambia, The",surge,20,0
"Gambia, The",surge,50,0
"Gambia, The",surge,100,0
"Gambia, The",surge,250,0
"Gambia, The",surge,500,0
"Gambia, The",surge,1000,0
"Gambia, The",surge,1500,0
"Gambia, The",surge,2000,0
"Gambia, The",tsunami,20,0
"Gambia, The",tsunami,50,0
"Gambia, The",tsunami,100,0
"Gambia, The",tsunami,250,0
"Gambia, The",tsunami,500,0
"Gambia, The",tsunami,1000,0
"Gambia, The",tsunami,1500,0
"Gambia, The",tsunami,2000,0
"Gambia, The",wind,20,0
"Gambia, The",wind,50,0
"Gambia, The",wind,100,0
"Gambia, The",wind,250,0
"Gambia, The",wind,500,0
"Gambia, The",wind,1000,0
"Gambia, The",wind,1500,0
"Gambia, The",wind,2000,0
Georgia,earthquake,20,0.010741591
Georgia,earthquake,50,0.023285368
Georgia,earthquake,100,0.038545988
Georgia,earthquake,250,0.065556681
Georgia,earthquake,500,0.088679666
Georgia,earthquake,1000,0.113993887
Georgia,earthquake,1500,0.127135173
Georgia,earthquake,2000,0
Georgia,flood,20,0.00650009
Georgia,flood,50,0.012050066
Georgia,flood,100,0.014220493
Georgia,flood,250,0.020758789
Georgia,flood,500,0.02232008
Georgia,flood,1000,0.025442662
Georgia,flood,1500,0.028416333
Georgia,flood,2000,0
Georgia,surge,20,0
Georgia,surge,50,0
Georgia,surge,100,0
Georgia,surge,250,0
Georgia,surge,500,0
Georgia,surge,1000,0
Georgia,surge,1500,0
Georgia,surge,2000,0
Georgia,tsunami,20,0
Georgia,tsunami,50,0
Georgia,tsunami,100,0
Georgia,tsunami,250,0
Georgia,tsunami,500,0
Georgia,tsunami,1000,0
Georgia,tsunami,1500,0
Georgia,tsunami,2000,0
Georgia,wind,20,0
Georgia,wind,50,0
Georgia,wind,100,0
Georgia,wind,250,0
Georgia,wind,500,0
Georgia,wind,1000,0
Georgia,wind,1500,0
Georgia,wind,2000,0
Germany,earthquake,20,0.000484365
Germany,earthquake,50,0.001289763
Germany,earthquake,100,0.002394982
Germany,earthquake,250,0.00472632
Germany,earthquake,500,0.007216504
Germany,earthquake,1000,0.010271594
Germany,earthquake,1500,0.012433763
Germany,earthquake,2000,0
Germany,flood,20,0.000271614
Germany,flood,50,0.001003685
Germany,flood,100,0.00268702
Germany,flood,250,0.010432421
Germany,flood,500,0.015738111
Germany,flood,1000,0.019107746
Germany,flood,1500,0.021718682
Germany,flood,2000,0
Germany,surge,20,0
Germany,surge,50,0
Germany,surge,100,0
Germany,surge,250,0
Germany,surge,500,0
Germany,surge,1000,0
Germany,surge,1500,0
Germany,surge,2000,0
Germany,tsunami,20,0
Germany,tsunami,50,0
Germany,tsunami,100,0
Germany,tsunami,250,0
Germany,tsunami,500,0
Germany,tsunami,1000,0
Germany,tsunami,1500,0
Germany,tsunami,2000,0
Germany,wind,20,0
Germany,wind,50,0
Germany,wind,100,0
Germany,wind,250,0
Germany,wind,500,0
Germany,wind,1000,0
Germany,wind,1500,0
Germany,wind,2000,0
Ghana,earthquake,20,0
Ghana,earthquake,50,0
Ghana,earthquake,100,0
Ghana,earthquake,250,0
Ghana,earthquake,500,0
Ghana,earthquake,1000,0
Ghana,earthquake,1500,0
Ghana,earthquake,2000,0
Ghana,flood,20,0.007802514
Ghana,flood,50,0.015279917
Ghana,flood,100,0.016932106
Ghana,flood,250,0.020139906
Ghana,flood,500,0.020378472
Ghana,flood,1000,0.020855604
Ghana,flood,1500,0.021332736
Ghana,flood,2000,0
Ghana,surge,20,0
Ghana,surge,50,0
Ghana,surge,100,0
Ghana,surge,250,0
Ghana,surge,500,0
Ghana,surge,1000,0
Ghana,surge,1500,0
Ghana,surge,2000,0
Ghana,tsunami,20,0
Ghana,tsunami,50,0
Ghana,tsunami,100,0
Ghana,tsunami,250,0
Ghana,tsunami,500,0
Ghana,tsunami,1000,0
Ghana,tsunami,1500,0
Ghana,tsunami,2000,0
Ghana,wind,20,0
Ghana,wind,50,0
Ghana,wind,100,0
Ghana,wind,250,0
Ghana,wind,500,0
Ghana,wind,1000,0
Ghana,wind,1500,0
Ghana,wind,2000,0
Greece,earthquake,20,0.011138198
Greece,earthquake,50,0.022493863
Greece,earthquake,100,0.036205167
Greece,earthquake,250,0.059798447
Greece,earthquake,500,0.081532295
Greece,earthquake,1000,0.104479217
Greece,earthquake,1500,0.117435062
Greece,earthquake,2000,0
Greece,flood,20,0.000146347
Greece,flood,50,0.000382737
Greece,flood,100,0.000781034
Greece,flood,250,0.001565652
Greece,flood,500,0.001804131
Greece,flood,1000,0.002133195
Greece,flood,1500,0.002155411
Greece,flood,2000,0
Greece,surge,20,0
Greece,surge,50,0
Greece,surge,100,0
Greece,surge,250,0
Greece,surge,500,0
Greece,surge,1000,0
Greece,surge,1500,0
Greece,surge,2000,0
Greece,tsunami,20,0
Greece,tsunami,50,0
Greece,tsunami,100,0
Greece,tsunami,250,0
Greece,tsunami,500,0
Greece,tsunami,1000,0
Greece,tsunami,1500,0
Greece,tsunami,2000,0
Greece,wind,20,0
Greece,wind,50,0
Greece,wind,100,0
Greece,wind,250,0
Greece,wind,500,0
Greece,wind,1000,0
Greece,wind,1500,0
Greece,wind,2000,0
Grenada,earthquake,20,0.003987928
Grenada,earthquake,50,0.015870147
Grenada,earthquake,100,0.037829103
Grenada,earthquake,250,0.088503788
Grenada,earthquake,500,0.138453195
Grenada,earthquake,1000,0.195212282
Grenada,earthquake,1500,0.222715539
Grenada,earthquake,2000,-8.67E-16
Grenada,surge,20,0.004375919
Grenada,surge,50,0.024048816
Grenada,surge,100,0.071582099
Grenada,surge,250,0.166049041
Grenada,surge,500,0.203183729
Grenada,surge,1000,0.214386964
Grenada,surge,1500,0.218665885
Grenada,surge,2000,8.67E-16
Grenada,tsunami,20,0
Grenada,tsunami,50,0
Grenada,tsunami,100,0
Grenada,tsunami,250,0
Grenada,tsunami,500,0
Grenada,tsunami,1000,0
Grenada,tsunami,1500,0
Grenada,tsunami,2000,0
Grenada,wind,20,0.003057632
Grenada,wind,50,0.026367943
Grenada,wind,100,0.057054488
Grenada,wind,250,0.166126198
Grenada,wind,500,0.201852215
Grenada,wind,1000,0.223068258
Grenada,wind,1500,0.2442843
Grenada,wind,2000,0
Guatemala,earthquake,20,0.009653292
Guatemala,earthquake,50,0.016968747
Guatemala,earthquake,100,0.024285475
Guatemala,earthquake,250,0.037153928
Guatemala,earthquake,500,0.048757345
Guatemala,earthquake,1000,0.061235484
Guatemala,earthquake,1500,0.06869824
Guatemala,earthquake,2000,0
Guatemala,flood,20,0.002031219
Guatemala,flood,50,0.003893545
Guatemala,flood,100,0.005896202
Guatemala,flood,250,0.007384532
Guatemala,flood,500,0.00843637
Guatemala,flood,1000,0.009478683
Guatemala,flood,1500,0.009885344
Guatemala,flood,2000,1.08E-16
Guatemala,surge,20,0
Guatemala,surge,50,0
Guatemala,surge,100,0
Guatemala,surge,250,0
Guatemala,surge,500,0
Guatemala,surge,1000,0
Guatemala,surge,1500,0
Guatemala,surge,2000,0
Guatemala,tsunami,20,0
Guatemala,tsunami,50,0
Guatemala,tsunami,100,0
Guatemala,tsunami,250,0
Guatemala,tsunami,500,0
Guatemala,tsunami,1000,0
Guatemala,tsunami,1500,0
Guatemala,tsunami,2000,0
Guatemala,wind,20,0
Guatemala,wind,50,0
Guatemala,wind,100,0
Guatemala,wind,250,0
Guatemala,wind,500,0
Guatemala,wind,1000,0
Guatemala,wind,1500,0
Guatemala,wind,2000,0
Guinea,earthquake,20,0
Guinea,earthquake,50,0.000214402
Guinea,earthquake,100,0.00053564
Guinea,earthquake,250,0.001350076
Guinea,earthquake,500,0.002766009
Guinea,earthquake,1000,0.005578118
Guinea,earthquake,1500,0.008047037
Guinea,earthquake,2000,0.029761182
Guinea,flood,20,0.014506172
Guinea,flood,50,0.025135285
Guinea,flood,100,0.029153297
Guinea,flood,250,0.03148213
Guinea,flood,500,0.035363519
Guinea,flood,1000,0.037794803
Guinea,flood,1500,0.037794803
Guinea,flood,2000,0
Guinea,surge,20,0
Guinea,surge,50,0
Guinea,surge,100,0
Guinea,surge,250,0
Guinea,surge,500,0
Guinea,surge,1000,0
Guinea,surge,1500,0
Guinea,surge,2000,0
Guinea,tsunami,20,0
Guinea,tsunami,50,0
Guinea,tsunami,100,0
Guinea,tsunami,250,0
Guinea,tsunami,500,0
Guinea,tsunami,1000,0
Guinea,tsunami,1500,0
Guinea,tsunami,2000,0
Guinea,wind,20,0
Guinea,wind,50,0
Guinea,wind,100,0
Guinea,wind,250,0
Guinea,wind,500,0
Guinea,wind,1000,0
Guinea,wind,1500,0
Guinea,wind,2000,0
Guinea-Bissau,earthquake,20,0
Guinea-Bissau,earthquake,50,0.000133048
Guinea-Bissau,earthquake,100,0.000408998
Guinea-Bissau,earthquake,250,0.001044669
Guinea-Bissau,earthquake,500,0.002000641
Guinea-Bissau,earthquake,1000,0.004208244
Guinea-Bissau,earthquake,1500,0.0066031
Guinea-Bissau,earthquake,2000,0.031773721
Guinea-Bissau,flood,20,0.00393202
Guinea-Bissau,flood,50,0.00935196
Guinea-Bissau,flood,100,0.01122428
Guinea-Bissau,flood,250,0.012638159
Guinea-Bissau,flood,500,0.013832443
Guinea-Bissau,flood,1000,0.015867156
Guinea-Bissau,flood,1500,0.015867198
Guinea-Bissau,flood,2000,0
Guinea-Bissau,surge,20,0
Guinea-Bissau,surge,50,0
Guinea-Bissau,surge,100,0
Guinea-Bissau,surge,250,0
Guinea-Bissau,surge,500,0
Guinea-Bissau,surge,1000,0
Guinea-Bissau,surge,1500,0
Guinea-Bissau,surge,2000,0
Guinea-Bissau,tsunami,20,0
Guinea-Bissau,tsunami,50,0
Guinea-Bissau,tsunami,100,0
Guinea-Bissau,tsunami,250,0
Guinea-Bissau,tsunami,500,0
Guinea-Bissau,tsunami,1000,0
Guinea-Bissau,tsunami,1500,0
Guinea-Bissau,tsunami,2000,0
Guinea-Bissau,wind,20,0
Guinea-Bissau,wind,50,0
Guinea-Bissau,wind,100,0
Guinea-Bissau,wind,250,0
Guinea-Bissau,wind,500,0
Guinea-Bissau,wind,1000,0
Guinea-Bissau,wind,1500,0
Guinea-Bissau,wind,2000,0
Guyana,earthquake,20,0
Guyana,earthquake,50,0
Guyana,earthquake,100,0
Guyana,earthquake,250,0
Guyana,earthquake,500,0
Guyana,earthquake,1000,0
Guyana,earthquake,1500,0
Guyana,earthquake,2000,0.014858749
Guyana,flood,20,0.038239901
Guyana,flood,50,0.068464285
Guyana,flood,100,0.081980434
Guyana,flood,250,0.091124697
Guyana,flood,500,0.106365134
Guyana,flood,1000,0.109200711
Guyana,flood,1500,0.111696386
Guyana,flood,2000,0
Guyana,surge,20,0
Guyana,surge,50,0
Guyana,surge,100,0
Guyana,surge,250,0
Guyana,surge,500,0
Guyana,surge,1000,0
Guyana,surge,1500,0
Guyana,surge,2000,0
Guyana,tsunami,20,0
Guyana,tsunami,50,0
Guyana,tsunami,100,0
Guyana,tsunami,250,0
Guyana,tsunami,500,0
Guyana,tsunami,1000,0
Guyana,tsunami,1500,0
Guyana,tsunami,2000,0
Guyana,wind,20,0
Guyana,wind,50,0
Guyana,wind,100,0
Guyana,wind,250,0
Guyana,wind,500,0
Guyana,wind,1000,0
Guyana,wind,1500,0
Guyana,wind,2000,0
Haiti,earthquake,20,0.017293393
Haiti,earthquake,50,0.042459832
Haiti,earthquake,100,0.072203434
Haiti,earthquake,250,0.122054506
Haiti,earthquake,500,0.16441175
Haiti,earthquake,1000,0.207986246
Haiti,earthquake,1500,0.238163192
Haiti,earthquake,2000,0
Haiti,flood,20,0.007180733
Haiti,flood,50,0.014545576
Haiti,flood,100,0.016928324
Haiti,flood,250,0.019726123
Haiti,flood,500,0.021639488
Haiti,flood,1000,0.024938556
Haiti,flood,1500,0.024983698
Haiti,flood,2000,0
Haiti,surge,20,0.001880886
Haiti,surge,50,0.003632299
Haiti,surge,100,0.004888463
