country,income_cat,n,c,axfin,gamma_SP,k,fa,shew
Cote d'Ivoire,poor,0.2,976.05779985,0.02885922,0.337592321328072,1660.953822329393,0.006307952081110208,0.0
Croatia,nonpoor,0.8,24945.532537612497,0.292387,1.0776290716070744,111320.18213674576,0.012385417089549013,0.8000000000000004
Croatia,poor,0.2,7857.7081995499975,0.2455249,0.6894837135717019,21657.86375081343,0.012873362590040805,0.8000000000000004
Cyprus,nonpoor,0.8,36070.26619124999,0.2639375,1.1127463956790131,181939.7965416929,0.023199571993812753,0.0
Cyprus,poor,0.2,12375.900234999997,0.15590479999999998,0.5490144172839468,48739.87983108054,0.023203735425583998,0.0
Czech Republic,nonpoor,0.8,35373.7553932875,0.42273649999999996,1.1396342038746883,146369.3861377266,0.007965998073937644,1.0
Czech Republic,poor,0.2,15199.35447685,0.3099159,0.4414631845012468,67960.67941944115,0.008694699054151225,1.0
Denmark,nonpoor,0.8,52085.06206335001,0.6937743000000001,1.0428507107699565,237517.52131668662,0.00036220316883437873,0.8000000000000004
Denmark,poor,0.2,21615.8756466,0.5787514,0.8285971569201745,49278.30162510363,0.00040213774476834314,0.8000000000000004
Dominican Republic,nonpoor,0.8,16760.038690462497,0.3398572,1.1421788441015974,44683.01571295257,0.09115299359889567,0.8000000000000004
Dominican Republic,poor,0.2,3454.2245881499994,0.16015629999999997,0.4312846235936101,8181.114279386667,0.09038948958746162,0.8000000000000004
Ecuador,nonpoor,0.8,12417.9046686875,0.17610920000000002,1.1633548947721004,48491.0131241169,0.02124695475996414,0.6000000000000002
Ecuador,poor,0.2,2449.7020752500002,0.09100455,0.34658042091159824,8469.698777734573,0.02261739708829775,0.6000000000000002
"Egypt, Arab Rep.",nonpoor,0.8,11725.255686712499,0.05446997,1.1530944263089176,23747.19633000709,0.007603453600273575,0.6000000000000002
"Egypt, Arab Rep.",poor,0.2,4695.261903149999,0.02068763,0.38762229476432974,9716.069306633432,0.012843507913319499,0.6000000000000002
El Salvador,nonpoor,0.8,9398.234272369999,0.2072156,1.1863991636242528,69861.19908201451,0.019294800390513407,0.6000000000000002
El Salvador,poor,0.2,2357.04919052,0.0411891,0.25440334550298865,18148.486541262417,0.01989022942582844,0.6000000000000002
Estonia,nonpoor,0.8,32501.975952499997,0.3648965,1.115597341427031,118365.44985848924,0.016164342199388688,0.0
Estonia,poor,0.2,10541.181389999998,0.24340720000000002,0.5376106342918765,28390.9773850762,0.016771411679658756,0.0
Ethiopia,nonpoor,0.8,1877.6826332299997,0.1639884,1.144033937920317,4976.806907507748,0.010390215366073235,0.8000000000000004
Ethiopia,poor,0.2,530.7368470800001,0.09488185,0.4238642483187311,1359.9598541029939,0.006831620932564055,0.8000000000000004
Fiji,nonpoor,0.8,9756.59016948,0.6,1.110292618161369,29195.47553159408,0.14804890405085874,1.0
Fiji,poor,0.2,3209.9604020799993,0.6,0.5588295273545235,8869.446395541707,0.1437677941103681,1.0
France,nonpoor,0.8,43817.834766825,0.5990517,1.122863009275521,199131.64377692682,0.01597710351134178,1.0
France,poor,0.2,15034.1322327,0.4053758,0.5085479628979154,55145.70005891243,0.017395891378546493,1.0
Georgia,nonpoor,0.8,10819.02863089875,0.008063393,1.1061232802782208,31837.463916355337,0.06039192664612303,0.6000000000000002
Georgia,poor,0.2,3107.7166914050003,0.01164885,0.5755068788871167,336.02730592897626,0.061080783103270184,0.6000000000000002
Germany,nonpoor,0.8,51121.27853382501,0.6140809,1.094490686392932,193624.4009438823,0.009803258551787956,0.8000000000000004
Germany,poor,0.2,17299.1745147,0.5265064,0.6220372544282718,37847.14406780887,0.010496115355671336,0.8000000000000004
Ghana,nonpoor,0.8,4706.588990345,0.2321198,1.0061650235322845,11898.036147904933,0.0037715030913859633,0.8000000000000004
Ghana,poor,0.2,1074.6545686200002,0.1174127,0.9753399058708615,1192.612100808711,0.004516545514016986,0.8000000000000004
Greece,nonpoor,0.8,28493.470931112497,0.16323,1.192105367812764,118773.44754646554,0.06235123548614488,1.0
Greece,poor,0.2,7146.077725550001,0.0654293,0.23157852874894386,36410.35338414375,0.06248696275522348,1.0
Guatemala,nonpoor,0.8,8794.079872999999,0.2047981,1.0927804006661896,13627.795174592397,0.05832172688913437,0.4000000000000002
Guatemala,poor,0.2,1657.5229079999997,0.06985804,0.6288783973352412,2369.548007984827,0.06373993599691888,0.4000000000000002
Guinea,nonpoor,0.8,2105.9563001399997,0.044386400000000006,1.224992096212182,5970.003918832424,0.00807990587478559,0.6000000000000002
Guinea,poor,0.2,692.8687394399998,0.0054247290000000005,0.10003161515127154,2088.3302455943394,0.009834856213585992,0.6000000000000002
Guinea-Bissau,nonpoor,0.8,1780.69533139375,0.0002,1.2060049540475468,4203.518632334276,0.004180046390389492,0.2000000000000001
Guinea-Bissau,poor,0.2,335.62843942499995,0.0002,0.17598018380981229,810.2350417162945,0.004473716371734618,0.2000000000000001
Haiti,nonpoor,0.8,1953.74243295,0.12755239999999998,1.1998446326513026,14646.0725649552,0.21992690897073552,0.6000000000000002
Haiti,poor,0.2,454.8395082,0.04369855,0.20062146939478936,3423.6435351574028,0.23450854488426875,0.6000000000000002
Honduras,nonpoor,0.8,5314.641795869999,0.1964441,1.1757247746209143,14683.81730611304,0.05076936355230987,0.4000000000000002
Honduras,poor,0.2,702.76255152,0.06635398,0.2971009015163429,1665.6411653273613,0.052314699742222824,0.4000000000000002
Hungary,nonpoor,0.8,29577.916740000004,0.2304348,1.0899740897623416,142750.21958606367,0.03151808663207275,1.0
Hungary,poor,0.2,10009.01304,0.1423596,0.6401036409506339,8928.715238288256,0.03889313585445867,1.0
India,nonpoor,0.8,6983.69788118625,0.18833629999999998,1.074368802678621,15563.266397306474,0.004774444032211306,0.8000000000000004
India,poor,0.2,2528.448960255,0.07480032,0.7025247892855163,5064.525352942419,0.005102443523595285,0.8000000000000004
Indonesia,nonpoor,0.8,12486.87568,0.3511817,1.0835565390321888,40663.31464666038,0.02041678224689831,0.8000000000000004
Indonesia,poor,0.2,3875.2372800000007,0.1379658,0.6657738438712437,10981.467491930242,0.020084744577681266,0.8000000000000004
"Iran, Islamic Rep.",nonpoor,0.8,21665.404197962496,0.2603003,1.0937452302604551,68854.21922883879,0.013984715800546556,0.4000000000000002
"Iran, Islamic Rep.",poor,0.2,5826.76825815,0.1516682,0.6250190789581803,15431.511991595651,0.014391569163423667,0.4000000000000002
Iraq,nonpoor,0.8,18339.086588399998,0.03651581,1.1249677724876994,31450.83211061367,0.016127135024084662,0.6000000000000002
Iraq,poor,0.2,7078.2439464,0.033137599999999996,0.5001289100492016,11905.32940105256,0.019310382573519726,0.6000000000000002
Ireland,nonpoor,0.8,72875.453703675,0.5566727,1.0968175885876217,245536.7962844288,0.008710649143694535,0.0
Ireland,poor,0.2,25003.955885299998,0.40051929999999997,0.6127296456495123,34737.03060981083,0.009616310832162986,0.0
Israel,nonpoor,0.8,38940.066149125,0.6097891,1.0932522782033902,110566.85756033876,0.006028021494058481,0.0
Israel,poor,0.2,7681.7759035,0.4204639,0.6269908871864386,13665.464435568301,0.0060344844479071616,0.0
Italy,nonpoor,0.8,40685.5944796,0.44066890000000003,1.1692501198879177,199233.61265251364,0.013669581616366142,1.0
Italy,poor,0.2,10756.958881600001,0.20171340000000001,0.32299952044832936,51008.794778390555,0.013911564889837434,1.0
Japan,nonpoor,0.8,44277.038569549986,0.6250876999999999,0.9972538092796331,218193.37092388654,0.028275220159680696,0.8000000000000004
Japan,poor,0.2,14153.3514218,0.5732915,1.0109847628814677,36080.36095558936,0.02928988943749268,0.8000000000000004
Jordan,nonpoor,0.8,9627.071248664999,0.05062747,1.1269726833232263,55040.219389335485,0.006521857701481985,0.6000000000000002
Jordan,poor,0.2,3439.737875339999,0.01797048,0.492109266707094,18556.24644196348,0.006549974182645562,0.6000000000000002
Kazakhstan,nonpoor,0.8,26377.3856925,0.1153157,1.0824581456260591,79948.85508188594,0.025108261000986613,0.8000000000000004
Kazakhstan,poor,0.2,11723.28253,0.02605716,0.6701674174957633,34842.19779397181,0.027314808722248948,0.8000000000000004
"Korea, Rep.",nonpoor,0.8,40539.8529111375,0.6404361999999999,1.0226672556743923,175492.9535947692,0.03209002044720407,1.0
"Korea, Rep.",poor,0.2,12769.835005449999,0.3633893,0.9093309773024305,36769.563140739345,0.035522987823147154,1.0
Kyrgyz Republic,nonpoor,0.8,3705.413621625,0.0561118,1.091495454490235,7203.316597997309,0.06647820962827522,0.8000000000000004
Kyrgyz Republic,poor,0.2,1646.8504985,0.03731649,0.6340181820390598,2843.197410216897,0.06664069535348441,0.8000000000000004
Lao PDR,nonpoor,0.8,7014.573367725001,0.2385275,1.2219256315570572,28127.45796180367,0.059175857197633665,0.6000000000000002
Lao PDR,poor,0.2,2307.8250041,0.1325088,0.11229747377177077,10281.333763032208,0.050538636796255865,0.6000000000000002
Latvia,nonpoor,0.8,27554.736464449998,0.2983719,1.037743970921779,119363.93780386388,0.050583010588628664,0.0
Latvia,poor,0.2,8423.622342199998,0.185183,0.849024116312884,18189.541675943557,0.04088045440363739,0.0
Lebanon,nonpoor,0.8,15274.653412124999,0.2486327,1.1321144796189864,91264.2693764,0.012295227867150767,0.6000000000000002
Lebanon,poor,0.2,5240.814851499999,0.06085023,0.4715420815240552,30626.88544557517,0.012362797420524298,0.6000000000000002
Lesotho,nonpoor,0.8,3324.6711974249997,0.1136827,1.2236656497551985,16678.492565482054,0.01215832387983704,0.4000000000000002
Lesotho,poor,0.2,383.0896852999999,0.02873374,0.10533740097920545,1965.4662441466678,0.011532244982997377,0.4000000000000002
Liberia,nonpoor,0.8,869.41682602125,0.20074909999999999,1.2152277068622774,1826.025149818139,0.010749051626176913,0.0
Liberia,poor,0.2,290.11959091499995,0.0449625,0.13908917255089037,669.8478436680792,0.010780024133426424,0.0
Lithuania,nonpoor,0.8,32799.0529971,0.3604111,1.0707658342263315,109643.90685160829,0.018290783057150675,0.0
Lithuania,poor,0.2,8522.8636116,0.16736099999999998,0.716936663094674,7861.937583879948,0.020307426553777437,0.0
Luxembourg,nonpoor,0.8,109277.7537264,0.6614446999999999,1.1335495459984213,446308.0308403311,0.004738949276019652,0.0
Luxembourg,poor,0.2,37493.7786944,0.5098123999999999,0.4658018160063143,134452.08109252405,0.0050886269089664045,0.0
"Macedonia, FYR",nonpoor,0.8,15404.771155799997,0.1795803,1.0958980051711549,59880.91441328523,0.02183451011532137,0.6000000000000002
"Macedonia, FYR",poor,0.2,3655.3694267999995,0.07452801,0.6164079793153802,7791.608595126285,0.02241046050873433,0.6000000000000002
Madagascar,nonpoor,0.8,1646.32430868125,0.04567038,1.1939805082534478,5590.940289129666,0.03671708927912486,0.4000000000000002
Madagascar,poor,0.2,398.050840275,0.01404179,0.22407796698620852,1383.228396038358,0.03307692235005048,0.4000000000000002
Malawi,nonpoor,0.8,1280.24042855625,0.08640283,1.1998895803170941,5056.802426149338,0.024356985973086984,0.8000000000000004
Malawi,poor,0.2,298.045390775,0.04726892,0.20044167873162316,1185.3103153881505,0.024525360706689977,0.8000000000000004
Malaysia,nonpoor,0.8,30610.144599299998,0.3924174,1.1131926371885639,122685.82615985154,0.01967015413930704,1.0
Malaysia,poor,0.2,5903.843402799999,0.255594,0.5472294512457437,21417.336128853294,0.02164869305852967,1.0
Maldives,nonpoor,0.8,16650.8949321,0.55,1.1071391444825833,51068.99797327456,0.0007828807458659834,0.40000000000000013
Maldives,poor,0.2,4554.090921600001,0.55,0.571443422069666,13759.65246367845,0.0007828807458659834,0.40000000000000013
Mali,nonpoor,0.8,2266.747152,0.04243126,1.2014434727965169,3512.22571522774,0.04338571907454131,0.6000000000000002
Mali,poor,0.2,788.4337919999999,0.008713539000000001,0.19422610881393249,1258.235428250976,0.024114158209995625,0.6000000000000002
Malta,nonpoor,0.8,40793.071825825,0.5080592,1.0909121012330236,187100.18177255176,0.013475578901806796,0.0
Malta,poor,0.2,15353.191146699995,0.2980542,0.6363515950679048,48885.68486603849,0.013475578901806796,0.0
Mauritania,nonpoor,0.8,4130.4493859375,0.1524401,1.1747092302200512,17320.96321037823,0.03855636320270323,0.6000000000000002
Mauritania,poor,0.2,1339.6052062499998,0.03751141,0.30116307911979445,5730.657234135603,0.042640284696703674,0.6000000000000002
Mauritius,nonpoor,0.8,22649.369281449995,0.4367753,1.1391575970056007,77434.89418930573,0.028022575061107655,0.8000000000000003
Mauritius,poor,0.2,7239.971174200001,0.2319739,0.44336961197759694,22123.392072241826,0.02874161965988645,0.8000000000000003
Mexico,nonpoor,0.8,19841.265808400003,0.19560479999999997,1.1178785755167964,54952.226130935436,0.005817762740743109,0.8000000000000004
Mexico,poor,0.2,4797.2519664,0.07032508,0.528485697932815,8729.68045783933,0.005575255778309704,0.8000000000000004
Moldova,nonpoor,0.8,5562.449654625,0.09047662,1.0877014059443781,22090.650519342467,0.02619366716084096,0.6000000000000002
Moldova,poor,0.2,2472.1998465,0.03550953,0.6491943762224873,7942.574110645007,0.02047097208838784,0.6000000000000002
Mongolia,nonpoor,0.8,13065.157382999998,0.4111103,1.0630257133689582,64345.07300544782,0.027644431232496297,0.6000000000000002
Mongolia,poor,0.2,4544.4025679999995,0.21726669999999998,0.7478971465241664,16148.371170168355,0.030339758902040624,0.6000000000000002
Montenegro,nonpoor,0.8,17999.2179174375,0.07029512,1.1460562235649288,49277.111562186765,0.008600966327008023,0.0
Montenegro,poor,0.2,6688.23398025,0.02831399,0.41577510574028415,18528.236022574598,0.009961479284029575,0.0
Myanmar,nonpoor,0.8,6147.223369998749,0.1680227,1.2126339833193434,8482.111936182402,0.07576155711944375,0.4000000000000002
Myanmar,poor,0.2,1936.3422050049994,0.06761485,0.14946406672262577,2814.655569823154,0.08353328197214767,0.4000000000000002
Namibia,nonpoor,0.8,11908.64744042125,0.3485483,1.1600212319933696,43552.58154435136,0.010978377099207392,0.8000000000000004
Namibia,poor,0.2,1625.585793315,0.14453729999999998,0.35991507202652123,4805.174927580424,0.015684206914923175,0.8000000000000004
Nepal,nonpoor,0.8,2633.68422282875,0.22368110000000002,1.178537632374339,9638.169925050663,0.024632965575571042,0.4000000000000002
Nepal,poor,0.2,953.525803685,0.08169342,0.2858494705026432,3965.056961085551,0.028774045268523826,0.4000000000000002
Netherlands,nonpoor,0.8,53946.468604187496,0.6671163,1.1102580016989407,216631.04220003507,0.02118167433742814,1.0
Netherlands,poor,0.2,20562.290333249995,0.485505,0.558967993204237,69434.42124993652,0.02321746454523971,1.0
Nicaragua,nonpoor,0.8,6093.578317157499,0.1150786,1.147297140257474,20447.574558832246,0.024380526252211855,0.6000000000000002
Nicaragua,poor,0.2,1309.8946013699997,0.02887823,0.41081143897010347,3961.754881876905,0.02518966334643944,0.6000000000000002
Niger,nonpoor,0.8,1053.9232587595,0.02122553,1.1564902336374205,4510.778208019874,0.02849766560276947,0.6000000000000002
Niger,poor,0.2,356.6421439619999,0.01784597,0.3740390654503183,1530.8836098979837,0.01583924921885137,0.6000000000000002
Nigeria,nonpoor,0.8,6426.573895087499,0.3224891,1.2374409651553866,7352.229965845546,0.005586179890896275,0.8000000000000004
Nigeria,poor,0.2,1467.3783946500002,0.1970295,0.05023613937845357,1694.892747352693,0.005387464363184326,0.8000000000000004
Norway,nonpoor,0.8,72958.734769375,0.8089857,1.0927670578833806,221093.77145978954,0.0019247334748448358,0.8000000000000003
Norway,poor,0.2,28862.7961725,0.7495815,0.6289317684664777,70219.71849590154,0.0019247334748448358,0.8000000000000003
Pakistan,nonpoor,0.8,5510.007613965,0.04381021,1.1873877774466484,14524.830592015036,0.013033146262635962,0.6000000000000002
Pakistan,poor,0.2,2233.13083914,0.01694613,0.2504488902134063,6334.0273864941855,0.013851876487622978,0.6000000000000002
Panama,nonpoor,0.8,25788.6083382,0.2403679,1.1814209662579491,47878.156358349304,0.006025499182392588,0.6000000000000002
Panama,poor,0.2,3520.2650472,0.1483164,0.27431613496820356,5944.360524875943,0.007795030245329937,0.6000000000000002
Papua New Guinea,nonpoor,0.8,4600.618818526249,0.1438,1.0656890781769337,14150.077674448474,0.01547322856636754,0.6000000000000002
Papua New Guinea,poor,0.2,988.9633708949998,0.1438,0.7372436872922649,3032.405510304265,0.016495517959251544,0.6000000000000002
Paraguay,nonpoor,0.8,10590.209325875,0.14778729999999998,1.1558418084106976,28919.25829480985,0.011147640894023201,0.8000000000000004
Paraguay,poor,0.2,1996.0603964999998,0.02127697,0.37663276635721016,4768.592855497126,0.012376719902910883,0.8000000000000004
Peru,nonpoor,0.8,14395.373913149999,0.1674962,1.2009446217733193,53182.64221137776,0.0727516580763375,0.6000000000000002
Peru,poor,0.2,2776.4662473999997,0.05837516,0.19622151290672293,10653.064766480136,0.07033121418878821,0.6000000000000002
Philippines,nonpoor,0.8,8448.575305392496,0.21633840000000001,1.1811875214298113,30767.45601260223,0.10346075195545702,0.6000000000000002
Philippines,poor,0.2,2388.0341334299997,0.04855937,0.2752499142807544,9147.917359484325,0.1027635219010282,0.6000000000000002
Poland,nonpoor,0.8,29908.668787624996,0.28244400000000003,1.1289579905598843,73614.00397594683,0.01843301163836057,1.0
Poland,poor,0.2,10544.5143495,0.09776094,0.4841680377604624,20593.25875862323,0.017508268391009624,1.0
Portugal,nonpoor,0.8,31608.481540125,0.3085544,1.1474488245183858,168451.31805253297,0.010536985575676576,0.8000000000000004
Portugal,poor,0.2,9079.3923395,0.160451,0.4102047019264566,38514.44700229274,0.01135823269155609,0.8000000000000004
Romania,nonpoor,0.8,24721.797387,0.18426589999999998,1.1084553273609616,94418.98315650084,0.01380668551377493,0.8000000000000004
Romania,poor,0.2,9186.241651999999,0.05571223,0.5661786905561528,25962.622783662664,0.014682306103507754,0.8000000000000004
Russian Federation,nonpoor,0.8,28414.846040350003,0.18236010000000002,1.1329139439929523,81969.99662694265,0.01463214875734334,0.0
Russian Federation,poor,0.2,8423.735238600002,0.11406240000000001,0.4683442240281907,21765.073326371752,0.015014918818874208,0.0
Rwanda,nonpoor,0.8,2101.8943235399997,0.3914391,1.1868224785795687,2949.328300427502,0.01993694180124056,0.8000000000000004
Rwanda,poor,0.2,461.17512584,0.06397243,0.252710085681725,648.699297286997,0.013295522386919287,0.8000000000000004
Senegal,nonpoor,0.8,2792.8809211200005,0.1060924,1.208991728548784,12247.045838200465,0.0032991123151414814,0.6000000000000002
Senegal,poor,0.2,725.73263552,0.008773695,0.16403308580486425,3605.647285235213,0.0026205370054027625,0.6000000000000002
Serbia,nonpoor,0.8,15607.513387375,0.11498039999999998,1.1107810620117473,71887.63062387257,0.02964113603556061,0.4000000000000002
Serbia,poor,0.2,6174.4009005,0.0419454,0.5568757519530104,24117.26393528299,0.03226617339977,0.4000000000000002
Seychelles,nonpoor,0.8,31122.405079975,0.94,1.0978809620555432,144163.62129961286,0.0,0.8000000000000003
Seychelles,poor,0.2,7106.172830100001,0.94,0.6084761517778271,25483.144020971144,0.0,0.8000000000000003
Sierra Leone,nonpoor,0.8,1575.8644990725,0.1585936,1.1704840424850893,3871.181619161647,0.006766735730896622,0.8000000000000004
Sierra Leone,poor,0.2,540.68749371,0.03622707,0.31806383005964284,1336.8944911462659,0.0067161530323015615,0.8000000000000004
Slovak Republic,nonpoor,0.8,33411.65756625,0.5120568,1.1336213596275408,109849.53555849158,0.013698858934343106,0.8000000000000004
Slovak Republic,poor,0.2,12415.260735,0.33115959999999994,0.46551456148983683,38081.39504500052,0.010919470022131613,0.8000000000000004
Slovenia,nonpoor,0.8,33820.9418552,0.3861343,1.04360226428817,159477.6396593467,0.027505070113226317,1.0
Slovenia,poor,0.2,14366.4177792,0.24092039999999998,0.8255909428473204,38205.8979975263,0.028434551911703906,1.0
Solomon Islands,nonpoor,0.8,2409.5260469249997,0.26,1.1748429106113236,8109.8627442947745,0.15077290659940998,0.5999999999999999
Solomon Islands,poor,0.2,725.4487023000001,0.26,0.3006283575547056,2468.065278539605,0.15456438321252905,0.5999999999999999
South Africa,nonpoor,0.8,14928.934979,0.4081099,1.1192624858619475,36820.536149218504,0.004573270350861429,0.6000000000000002
South Africa,poor,0.2,1468.4198339999998,0.21105010000000002,0.5229500565522094,1144.4923014003289,0.004733765633278978,0.6000000000000002
