country,hazard,rp,income_cat,fa,shew
Mauritania,earthquake,20,nonpoor,0.000274064252629,0.0
Mauritania,earthquake,20,poor,0.000274064252629,0.0
Mauritania,earthquake,50,nonpoor,0.00131710163947,0.0
Mauritania,earthquake,50,poor,0.00131710163947,0.0
Mauritania,earthquake,100,nonpoor,0.00259151503096,0.0
Mauritania,earthquake,100,poor,0.00259151503096,0.0
Mauritania,earthquake,250,nonpoor,0.00579279744469,0.0
Mauritania,earthquake,250,poor,0.00579279744469,0.0
Mauritania,earthquake,500,nonpoor,0.0106648486262,0.0
Mauritania,earthquake,500,poor,0.0106648486262,0.0
Mauritania,earthquake,1000,nonpoor,0.0189516015363,0.0
Mauritania,earthquake,1000,poor,0.0189516015363,0.0
Mauritania,earthquake,1500,nonpoor,0.0256651525525,0.0
Mauritania,earthquake,1500,poor,0.0256651525525,0.0
Mauritania,flood,1,nonpoor,0.00439225021153,0.0
Mauritania,flood,1,poor,0.00489096661775,0.0
Mauritania,flood,20,nonpoor,0.0692753207338,0.0
Mauritania,flood,20,poor,0.0771411610964,0.0
Mauritania,flood,50,nonpoor,0.177751965543,0.0
Mauritania,flood,50,poor,0.197934745937,0.0
Mauritania,flood,100,nonpoor,0.211772002794,0.0
Mauritania,flood,100,poor,0.235817575584,0.0
Mauritania,flood,250,nonpoor,0.245359515207,0.0
Mauritania,flood,250,poor,0.273218769522,0.0
Mauritania,flood,500,nonpoor,0.27060940855,0.0
Mauritania,flood,500,poor,0.301335652553,0.0
Mauritania,flood,1000,nonpoor,0.308019091061,0.0
Mauritania,flood,1000,poor,0.342993003463,0.0
Mauritania,flood,1500,nonpoor,0.308047289571,0.0
Mauritania,flood,1500,poor,0.343024403762,0.0
Mauritania,surge,1,nonpoor,0.0,0.0
Mauritania,surge,1,poor,0.0,0.0
Mauritania,surge,20,nonpoor,0.0,0.0
Mauritania,surge,20,poor,0.0,0.0
Mauritania,surge,50,nonpoor,0.0,0.0
Mauritania,surge,50,poor,0.0,0.0
Mauritania,surge,100,nonpoor,0.0,0.0
Mauritania,surge,100,poor,0.0,0.0
Mauritania,surge,250,nonpoor,0.0,0.0
Mauritania,surge,250,poor,0.0,0.0
Mauritania,surge,500,nonpoor,0.0,0.0
Mauritania,surge,500,poor,0.0,0.0
Mauritania,surge,1000,nonpoor,0.0,0.0
Mauritania,surge,1000,poor,0.0,0.0
Mauritania,surge,1500,nonpoor,0.0,0.0
Mauritania,surge,1500,poor,0.0,0.0
Mauritania,tsunami,1,nonpoor,0.0,0.0
Mauritania,tsunami,1,poor,0.0,0.0
Mauritania,tsunami,20,nonpoor,0.0,0.0
Mauritania,tsunami,20,poor,0.0,0.0
Mauritania,tsunami,50,nonpoor,0.0,0.0
Mauritania,tsunami,50,poor,0.0,0.0
Mauritania,tsunami,100,nonpoor,0.0,0.0
Mauritania,tsunami,100,poor,0.0,0.0
Mauritania,tsunami,250,nonpoor,0.0,0.0
Mauritania,tsunami,250,poor,0.0,0.0
Mauritania,tsunami,500,nonpoor,0.0,0.0
Mauritania,tsunami,500,poor,0.0,0.0
Mauritania,tsunami,1000,nonpoor,0.0,0.0
Mauritania,tsunami,1000,poor,0.0,0.0
Mauritania,tsunami,1500,nonpoor,0.0,0.0
Mauritania,tsunami,1500,poor,0.0,0.0
Mauritania,wind,1,nonpoor,0.0,0.0
Mauritania,wind,1,poor,0.0,0.0
Mauritania,wind,20,nonpoor,0.0,0.0
Mauritania,wind,20,poor,0.0,0.0
Mauritania,wind,50,nonpoor,0.0,0.0
Mauritania,wind,50,poor,0.0,0.0
Mauritania,wind,100,nonpoor,0.0,0.0
Mauritania,wind,100,poor,0.0,0.0
Mauritania,wind,250,nonpoor,0.0,0.0
Mauritania,wind,250,poor,0.0,0.0
Mauritania,wind,500,nonpoor,0.0,0.0
Mauritania,wind,500,poor,0.0,0.0
Mauritania,wind,1000,nonpoor,0.0,0.0
Mauritania,wind,1000,poor,0.0,0.0
Mauritania,wind,1500,nonpoor,0.0,0.0
Mauritania,wind,1500,poor,0.0,0.0
Mauritius,earthquake,1,nonpoor,0.0,0.0
Mauritius,earthquake,1,poor,0.0,0.0
Mauritius,earthquake,20,nonpoor,0.0,0.0
Mauritius,earthquake,20,poor,0.0,0.0
Mauritius,earthquake,50,nonpoor,0.0,0.0
Mauritius,earthquake,50,poor,0.0,0.0
Mauritius,earthquake,100,nonpoor,0.0,0.0
Mauritius,earthquake,100,poor,0.0,0.0
Mauritius,earthquake,250,nonpoor,0.0,0.0
Mauritius,earthquake,250,poor,0.0,0.0
Mauritius,earthquake,500,nonpoor,0.0,0.0
Mauritius,earthquake,500,poor,0.0,0.0
Mauritius,earthquake,1000,nonpoor,0.0,0.0
Mauritius,earthquake,1000,poor,0.0,0.0
Mauritius,earthquake,1500,nonpoor,0.0,0.0
Mauritius,earthquake,1500,poor,0.0,0.0
Mauritius,surge,1,nonpoor,0.00178989996241,0.0
Mauritius,surge,1,poor,0.00199313348368,0.0
Mauritius,surge,20,nonpoor,0.0144907212949,0.0
Mauritius,surge,20,poor,0.0161360648204,0.0
Mauritius,surge,50,nonpoor,0.021724656404,0.0
Mauritius,surge,50,poor,0.0241913743838,0.0
Mauritius,surge,100,nonpoor,0.0282178040013,0.0
Mauritius,surge,100,poor,0.0314217839946,0.0
Mauritius,surge,250,nonpoor,0.0365094822344,0.0
Mauritius,surge,250,poor,0.040654937729,0.0
Mauritius,surge,500,nonpoor,0.039183693765,0.0
Mauritius,surge,500,poor,0.0436327916068,0.0
Mauritius,surge,1000,nonpoor,0.0445313834796,0.0
Mauritius,surge,1000,poor,0.0495876827484,0.0
Mauritius,surge,1500,nonpoor,0.048181519481,0.0
Mauritius,surge,1500,poor,0.0536522720759,0.0
Mauritius,tsunami,1,nonpoor,0.0,0.0
Mauritius,tsunami,1,poor,0.0,0.0
Mauritius,tsunami,20,nonpoor,0.0,0.0
Mauritius,tsunami,20,poor,0.0,0.0
Mauritius,tsunami,50,nonpoor,0.0,0.0
Mauritius,tsunami,50,poor,0.0,0.0
Mauritius,tsunami,100,nonpoor,0.0,0.0
Mauritius,tsunami,100,poor,0.0,0.0
Mauritius,tsunami,250,nonpoor,0.0,0.0
Mauritius,tsunami,250,poor,0.0,0.0
Mauritius,tsunami,500,nonpoor,0.0,0.0
Mauritius,tsunami,500,poor,0.0,0.0
Mauritius,tsunami,1000,nonpoor,0.0,0.0
Mauritius,tsunami,1000,poor,0.0,0.0
Mauritius,tsunami,1500,nonpoor,0.0,0.0
Mauritius,tsunami,1500,poor,0.0,0.0
Mauritius,wind,1,nonpoor,0.00204874333333,0.0
Mauritius,wind,1,poor,0.00204874333333,0.0
Mauritius,wind,20,nonpoor,0.02034998,0.0
Mauritius,wind,20,poor,0.02034998,0.0
Mauritius,wind,50,nonpoor,0.06264959,0.0
Mauritius,wind,50,poor,0.06264959,0.0
Mauritius,wind,100,nonpoor,0.0951537733333,0.0
Mauritius,wind,100,poor,0.0951537733333,0.0
Mauritius,wind,250,nonpoor,0.124931306667,0.0
Mauritius,wind,250,poor,0.124931306667,0.0
Mauritius,wind,500,nonpoor,0.138336133333,0.0
Mauritius,wind,500,poor,0.138336133333,0.0
Mauritius,wind,1000,nonpoor,0.16376098,0.0
Mauritius,wind,1000,poor,0.16376098,0.0
Mauritius,wind,1500,nonpoor,0.16680198,0.0
Mauritius,wind,1500,poor,0.16680198,0.0
Mexico,earthquake,1,nonpoor,0.000595290620981,0.0
Mexico,earthquake,1,poor,0.000595290620981,0.0
Mexico,earthquake,20,nonpoor,0.00130688114391,0.0
Mexico,earthquake,20,poor,0.00130688114391,0.0
Mexico,earthquake,50,nonpoor,0.00268637027355,0.0
Mexico,earthquake,50,poor,0.00268637027355,0.0
Mexico,earthquake,100,nonpoor,0.00454490549855,0.0
Mexico,earthquake,100,poor,0.00454490549855,0.0
Mexico,earthquake,250,nonpoor,0.00897614989717,0.0
Mexico,earthquake,250,poor,0.00897614989717,0.0
Mexico,earthquake,500,nonpoor,0.0150081142301,0.0
Mexico,earthquake,500,poor,0.0150081142301,0.0
Mexico,earthquake,1000,nonpoor,0.0251096915177,0.0
Mexico,earthquake,1000,poor,0.0251096915177,0.0
Mexico,earthquake,1500,nonpoor,0.0335519462787,0.0
Mexico,earthquake,1500,poor,0.0335519462787,0.0
Mexico,flood,1,nonpoor,0.00017680090302,0.0
Mexico,flood,1,poor,0.000151129342604,0.0
Mexico,flood,20,nonpoor,0.00161139021063,0.0
Mexico,flood,20,poor,0.00137741572045,0.0
Mexico,flood,50,nonpoor,0.0031006191802,0.0
Mexico,flood,50,poor,0.00265040805993,0.0
Mexico,flood,100,nonpoor,0.00449406322296,0.0
Mexico,flood,100,poor,0.00384152348151,0.0
Mexico,flood,250,nonpoor,0.00725229865161,0.0
Mexico,flood,250,poor,0.00619926204482,0.0
Mexico,flood,500,nonpoor,0.00995103921257,0.0
Mexico,flood,500,poor,0.00850614441854,0.0
Mexico,flood,1000,nonpoor,0.0121769997767,0.0
Mexico,flood,1000,poor,0.0104088946363,0.0
Mexico,flood,1500,nonpoor,0.0126986045951,0.0
Mexico,flood,1500,poor,0.0108547622306,0.0
Mexico,surge,1,nonpoor,3.76910760997e-05,0.0
Mexico,surge,1,poor,3.22183170768e-05,0.0
Mexico,surge,20,nonpoor,0.000145556984674,0.0
Mexico,surge,20,poor,0.000124422053448,0.0
Mexico,surge,50,nonpoor,0.000315000688827,0.0
Mexico,surge,50,poor,0.000269262465343,0.0
Mexico,surge,100,nonpoor,0.000816336635122,0.0
Mexico,surge,100,poor,0.000697804235735,0.0
Mexico,surge,250,nonpoor,0.00183170198946,0.0
Mexico,surge,250,poor,0.00156573814264,0.0
Mexico,surge,500,nonpoor,0.00222672430439,0.0
Mexico,surge,500,poor,0.00190340306262,0.0
Mexico,surge,1000,nonpoor,0.00235403583262,0.0
Mexico,surge,1000,poor,0.00201222890705,0.0
Mexico,surge,1500,nonpoor,0.00242286172132,0.0
Mexico,surge,1500,poor,0.00207106124973,0.0
Mexico,tsunami,1,nonpoor,0.0,0.0
Mexico,tsunami,1,poor,0.0,0.0
Mexico,tsunami,20,nonpoor,0.0,0.0
Mexico,tsunami,20,poor,0.0,0.0
Mexico,tsunami,50,nonpoor,0.0,0.0
Mexico,tsunami,50,poor,0.0,0.0
Mexico,tsunami,100,nonpoor,0.0,0.0
Mexico,tsunami,100,poor,0.0,0.0
Mexico,tsunami,250,nonpoor,0.0,0.0
Mexico,tsunami,250,poor,0.0,0.0
Mexico,tsunami,500,nonpoor,0.0,0.0
Mexico,tsunami,500,poor,0.0,0.0
Mexico,tsunami,1000,nonpoor,0.0,0.0
Mexico,tsunami,1000,poor,0.0,0.0
Mexico,tsunami,1500,nonpoor,0.0,0.0
Mexico,tsunami,1500,poor,0.0,0.0
Mexico,wind,1,nonpoor,0.000183945687904,0.0
Mexico,wind,1,poor,0.000183945687904,0.0
Mexico,wind,20,nonpoor,0.0010152549986,0.0
Mexico,wind,20,poor,0.0010152549986,0.0
Mexico,wind,50,nonpoor,0.00337767139449,0.0
Mexico,wind,50,poor,0.00337767139449,0.0
Mexico,wind,100,nonpoor,0.00713509432785,0.0
Mexico,wind,100,poor,0.00713509432785,0.0
Mexico,wind,250,nonpoor,0.00966126090863,0.0
Mexico,wind,250,poor,0.00966126090863,0.0
Mexico,wind,500,nonpoor,0.0114908270955,0.0
Mexico,wind,500,poor,0.0114908270955,0.0
Mexico,wind,1000,nonpoor,0.0134505324488,0.0
Mexico,wind,1000,poor,0.0134505324488,0.0
Mexico,wind,1500,nonpoor,0.0149111960401,0.0
Mexico,wind,1500,poor,0.0149111960401,0.0
"Micronesia, Fed. Sts.",earthquake,1,nonpoor,4.99009043362e-05,0.0
"Micronesia, Fed. Sts.",earthquake,1,poor,4.99009043362e-05,0.0
"Micronesia, Fed. Sts.",earthquake,20,nonpoor,0.000153657124296,0.0
"Micronesia, Fed. Sts.",earthquake,20,poor,0.000153657124296,0.0
"Micronesia, Fed. Sts.",earthquake,50,nonpoor,0.000475017065168,0.0
"Micronesia, Fed. Sts.",earthquake,50,poor,0.000475017065168,0.0
"Micronesia, Fed. Sts.",earthquake,100,nonpoor,0.00104783237062,0.0
"Micronesia, Fed. Sts.",earthquake,100,poor,0.00104783237062,0.0
"Micronesia, Fed. Sts.",earthquake,250,nonpoor,0.00280819128052,0.0
"Micronesia, Fed. Sts.",earthquake,250,poor,0.00280819128052,0.0
"Micronesia, Fed. Sts.",earthquake,500,nonpoor,0.00512739512572,0.0
"Micronesia, Fed. Sts.",earthquake,500,poor,0.00512739512572,0.0
"Micronesia, Fed. Sts.",earthquake,1000,nonpoor,0.00841060347141,0.0
"Micronesia, Fed. Sts.",earthquake,1000,poor,0.00841060347141,0.0
"Micronesia, Fed. Sts.",earthquake,1500,nonpoor,0.0107577480569,0.0
"Micronesia, Fed. Sts.",earthquake,1500,poor,0.0107577480569,0.0
"Micronesia, Fed. Sts.",surge,1,nonpoor,0.00108289055965,0.0
"Micronesia, Fed. Sts.",surge,1,poor,0.00120584696292,0.0
"Micronesia, Fed. Sts.",surge,20,nonpoor,0.00252726264149,0.0
"Micronesia, Fed. Sts.",surge,20,poor,0.00281421973216,0.0
"Micronesia, Fed. Sts.",surge,50,nonpoor,0.0675667010068,0.0
"Micronesia, Fed. Sts.",surge,50,poor,0.075238536782,0.0
"Micronesia, Fed. Sts.",surge,100,nonpoor,0.0929486105634,0.0
"Micronesia, Fed. Sts.",surge,100,poor,0.103502425759,0.0
"Micronesia, Fed. Sts.",surge,250,nonpoor,0.111213205341,0.0
"Micronesia, Fed. Sts.",surge,250,poor,0.123840867114,0.0
"Micronesia, Fed. Sts.",surge,500,nonpoor,0.129218240459,0.0
"Micronesia, Fed. Sts.",surge,500,poor,0.143890277205,0.0
"Micronesia, Fed. Sts.",surge,1000,nonpoor,0.136731723888,0.0
"Micronesia, Fed. Sts.",surge,1000,poor,0.152256876297,0.0
"Micronesia, Fed. Sts.",surge,1500,nonpoor,0.138985768548,0.0
"Micronesia, Fed. Sts.",surge,1500,poor,0.154766855615,0.0
"Micronesia, Fed. Sts.",tsunami,1,nonpoor,1.54033734894e-05,0.0
"Micronesia, Fed. Sts.",tsunami,1,poor,1.54033734894e-05,0.0
"Micronesia, Fed. Sts.",tsunami,20,nonpoor,0.0,0.0
"Micronesia, Fed. Sts.",tsunami,20,poor,0.0,0.0
"Micronesia, Fed. Sts.",tsunami,50,nonpoor,0.0,0.0
"Micronesia, Fed. Sts.",tsunami,50,poor,0.0,0.0
"Micronesia, Fed. Sts.",tsunami,100,nonpoor,0.000139722532141,0.0
"Micronesia, Fed. Sts.",tsunami,100,poor,0.000139722532141,0.0
"Micronesia, Fed. Sts.",tsunami,250,nonpoor,0.00145299381888,0.0
"Micronesia, Fed. Sts.",tsunami,250,poor,0.00145299381888,0.0
"Micronesia, Fed. Sts.",tsunami,500,nonpoor,0.00279422091036,0.0
"Micronesia, Fed. Sts.",tsunami,500,poor,0.00279422091036,0.0
"Micronesia, Fed. Sts.",tsunami,1000,nonpoor,0.00476414478794,0.0
"Micronesia, Fed. Sts.",tsunami,1000,poor,0.00476414478794,0.0
"Micronesia, Fed. Sts.",tsunami,1500,nonpoor,0.0077819029192,0.0
"Micronesia, Fed. Sts.",tsunami,1500,poor,0.0077819029192,0.0
"Micronesia, Fed. Sts.",wind,1,nonpoor,0.00285496255078,0.0
"Micronesia, Fed. Sts.",wind,1,poor,0.00285496255078,0.0
"Micronesia, Fed. Sts.",wind,20,nonpoor,0.0322872145409,0.0
"Micronesia, Fed. Sts.",wind,20,poor,0.0322872145409,0.0
"Micronesia, Fed. Sts.",wind,50,nonpoor,0.0697716798245,0.0
"Micronesia, Fed. Sts.",wind,50,poor,0.0697716798245,0.0
"Micronesia, Fed. Sts.",wind,100,nonpoor,0.122973634434,0.0
"Micronesia, Fed. Sts.",wind,100,poor,0.122973634434,0.0
"Micronesia, Fed. Sts.",wind,250,nonpoor,0.197285923708,0.0
"Micronesia, Fed. Sts.",wind,250,poor,0.197285923708,0.0
"Micronesia, Fed. Sts.",wind,500,nonpoor,0.231375410152,0.0
"Micronesia, Fed. Sts.",wind,500,poor,0.231375410152,0.0
"Micronesia, Fed. Sts.",wind,1000,nonpoor,0.272184998658,0.0
"Micronesia, Fed. Sts.",wind,1000,poor,0.272184998658,0.0
"Micronesia, Fed. Sts.",wind,1500,nonpoor,0.282719209494,0.0
"Micronesia, Fed. Sts.",wind,1500,poor,0.282719209494,0.0
Moldova,earthquake,1,nonpoor,9.27545226617e-05,0.0
Moldova,earthquake,1,poor,9.27545226617e-05,0.0
Moldova,earthquake,20,nonpoor,0.000432180467377,0.0
Moldova,earthquake,20,poor,0.000432180467377,0.0
Moldova,earthquake,50,nonpoor,0.00108308811057,0.0
Moldova,earthquake,50,poor,0.00108308811057,0.0
Moldova,earthquake,100,nonpoor,0.00235920794741,0.0
Moldova,earthquake,100,poor,0.00235920794741,0.0
Moldova,earthquake,250,nonpoor,0.0067679816639,0.0
Moldova,earthquake,250,poor,0.0067679816639,0.0
Moldova,earthquake,500,nonpoor,0.013948378407,0.0
Moldova,earthquake,500,poor,0.013948378407,0.0
Moldova,earthquake,1000,nonpoor,0.0261831870741,0.0
Moldova,earthquake,1000,poor,0.0261831870741,0.0
Moldova,earthquake,1500,nonpoor,0.0362584079829,0.0
Moldova,earthquake,1500,poor,0.0362584079829,0.0
Moldova,flood,1,nonpoor,0.00247173939962,0.0
Moldova,flood,1,poor,0.00188775082268,0.0
Moldova,flood,20,nonpoor,0.0381059396089,0.0
Moldova,flood,20,poor,0.0291027924938,0.0
Moldova,flood,50,nonpoor,0.0883961569371,0.0
Moldova,flood,50,poor,0.0675111292095,0.0
Moldova,flood,100,nonpoor,0.120586007717,0.0
Moldova,flood,100,poor,0.0920956049442,0.0
Moldova,flood,250,nonpoor,0.166499549952,0.0
Moldova,flood,250,poor,0.12716132714,0.0
Moldova,flood,500,nonpoor,0.197869406696,0.0
Moldova,flood,500,poor,0.151119545747,0.0
Moldova,flood,1000,nonpoor,0.217971421765,0.0
Moldova,flood,1000,poor,0.166472133277,0.0
Moldova,flood,1500,nonpoor,0.238073436834,0.0
Moldova,flood,1500,poor,0.181824720807,0.0
Moldova,surge,1,nonpoor,0.0,0.0
Moldova,surge,1,poor,0.0,0.0
Moldova,surge,20,nonpoor,0.0,0.0
Moldova,surge,20,poor,0.0,0.0
Moldova,surge,50,nonpoor,0.0,0.0
Moldova,surge,50,poor,0.0,0.0
Moldova,surge,100,nonpoor,0.0,0.0
Moldova,surge,100,poor,0.0,0.0
Moldova,surge,250,nonpoor,0.0,0.0
Moldova,surge,250,poor,0.0,0.0
Moldova,surge,500,nonpoor,0.0,0.0
Moldova,surge,500,poor,0.0,0.0
Moldova,surge,1000,nonpoor,0.0,0.0
Moldova,surge,1000,poor,0.0,0.0
Moldova,surge,1500,nonpoor,0.0,0.0
Moldova,surge,1500,poor,0.0,0.0
Moldova,tsunami,1,nonpoor,0.0,0.0
Moldova,tsunami,1,poor,0.0,0.0
Moldova,tsunami,20,nonpoor,0.0,0.0
Moldova,tsunami,20,poor,0.0,0.0
Moldova,tsunami,50,nonpoor,0.0,0.0
Moldova,tsunami,50,poor,0.0,0.0
Moldova,tsunami,100,nonpoor,0.0,0.0
Moldova,tsunami,100,poor,0.0,0.0
Moldova,tsunami,250,nonpoor,0.0,0.0
Moldova,tsunami,250,poor,0.0,0.0
Moldova,tsunami,500,nonpoor,0.0,0.0
Moldova,tsunami,500,poor,0.0,0.0
Moldova,tsunami,1000,nonpoor,0.0,0.0
Moldova,tsunami,1000,poor,0.0,0.0
Moldova,tsunami,1500,nonpoor,0.0,0.0
Moldova,tsunami,1500,poor,0.0,0.0
Moldova,wind,1,nonpoor,0.0,0.0
Moldova,wind,1,poor,0.0,0.0
Moldova,wind,20,nonpoor,0.0,0.0
Moldova,wind,20,poor,0.0,0.0
Moldova,wind,50,nonpoor,0.0,0.0
Moldova,wind,50,poor,0.0,0.0
Moldova,wind,100,nonpoor,0.0,0.0
Moldova,wind,100,poor,0.0,0.0
Moldova,wind,250,nonpoor,0.0,0.0
Moldova,wind,250,poor,0.0,0.0
Moldova,wind,500,nonpoor,0.0,0.0
Moldova,wind,500,poor,0.0,0.0
Moldova,wind,1000,nonpoor,0.0,0.0
Moldova,wind,1000,poor,0.0,0.0
Moldova,wind,1500,nonpoor,0.0,0.0
Moldova,wind,1500,poor,0.0,0.0
Mongolia,earthquake,1,nonpoor,0.000409574181144,0.0
Mongolia,earthquake,1,poor,0.000409574181144,0.0
Mongolia,earthquake,20,nonpoor,0.00168714722227,0.0
Mongolia,earthquake,20,poor,0.00168714722227,0.0
Mongolia,earthquake,50,nonpoor,0.00393881053841,0.0
Mongolia,earthquake,50,poor,0.00393881053841,0.0
Mongolia,earthquake,100,nonpoor,0.00714039340182,0.0
Mongolia,earthquake,100,poor,0.00714039340182,0.0
Mongolia,earthquake,250,nonpoor,0.0144327095695,0.0
Mongolia,earthquake,250,poor,0.0144327095695,0.0
Mongolia,earthquake,500,nonpoor,0.0227724941524,0.0
Mongolia,earthquake,500,poor,0.0227724941524,0.0
Mongolia,earthquake,1000,nonpoor,0.0336773833211,0.0
Mongolia,earthquake,1000,poor,0.0336773833211,0.0
Mongolia,earthquake,1500,nonpoor,0.041874840876,0.0
Mongolia,earthquake,1500,poor,0.041874840876,0.0
Mongolia,flood,1,nonpoor,0.00202992870612,0.0
Mongolia,flood,1,poor,0.00226041620124,0.0
Mongolia,flood,20,nonpoor,0.0254377564958,0.0
Mongolia,flood,20,poor,0.0283260770357,0.0
Mongolia,flood,50,nonpoor,0.0840466529711,0.0
Mongolia,flood,50,poor,0.0935896987236,0.0
Mongolia,flood,100,nonpoor,0.105768409661,0.0
Mongolia,flood,100,poor,0.117777844146,0.0
Mongolia,flood,250,nonpoor,0.151147567379,0.0
Mongolia,flood,250,poor,0.168309561342,0.0
Mongolia,flood,500,nonpoor,0.168155986739,0.0
Mongolia,flood,500,poor,0.187249195312,0.0
Mongolia,flood,1000,nonpoor,0.201173085056,0.0
Mongolia,flood,1000,poor,0.224015207698,0.0
Mongolia,flood,1500,nonpoor,0.224276147781,0.0
Mongolia,flood,1500,poor,0.249741499033,0.0
Mongolia,surge,1,nonpoor,0.0,0.0
Mongolia,surge,1,poor,0.0,0.0
Mongolia,surge,20,nonpoor,0.0,0.0
Mongolia,surge,20,poor,0.0,0.0
Mongolia,surge,50,nonpoor,0.0,0.0
Mongolia,surge,50,poor,0.0,0.0
Mongolia,surge,100,nonpoor,0.0,0.0
Mongolia,surge,100,poor,0.0,0.0
Mongolia,surge,250,nonpoor,0.0,0.0
Mongolia,surge,250,poor,0.0,0.0
Mongolia,surge,500,nonpoor,0.0,0.0
Mongolia,surge,500,poor,0.0,0.0
Mongolia,surge,1000,nonpoor,0.0,0.0
Mongolia,surge,1000,poor,0.0,0.0
Mongolia,surge,1500,nonpoor,0.0,0.0
Mongolia,surge,1500,poor,0.0,0.0
Mongolia,tsunami,1,nonpoor,0.0,0.0
Mongolia,tsunami,1,poor,0.0,0.0
Mongolia,tsunami,20,nonpoor,0.0,0.0
Mongolia,tsunami,20,poor,0.0,0.0
Mongolia,tsunami,50,nonpoor,0.0,0.0
Mongolia,tsunami,50,poor,0.0,0.0
Mongolia,tsunami,100,nonpoor,0.0,0.0
Mongolia,tsunami,100,poor,0.0,0.0
Mongolia,tsunami,250,nonpoor,0.0,0.0
Mongolia,tsunami,250,poor,0.0,0.0
Mongolia,tsunami,500,nonpoor,0.0,0.0
Mongolia,tsunami,500,poor,0.0,0.0
Mongolia,tsunami,1000,nonpoor,0.0,0.0
Mongolia,tsunami,1000,poor,0.0,0.0
Mongolia,tsunami,1500,nonpoor,0.0,0.0
Mongolia,tsunami,1500,poor,0.0,0.0
Mongolia,wind,1,nonpoor,0.0,0.0
Mongolia,wind,1,poor,0.0,0.0
Mongolia,wind,20,nonpoor,0.0,0.0
Mongolia,wind,20,poor,0.0,0.0
Mongolia,wind,50,nonpoor,0.0,0.0
Mongolia,wind,50,poor,0.0,0.0
Mongolia,wind,100,nonpoor,0.0,0.0
Mongolia,wind,100,poor,0.0,0.0
Mongolia,wind,250,nonpoor,0.0,0.0
Mongolia,wind,250,poor,0.0,0.0
Mongolia,wind,500,nonpoor,0.0,0.0
Mongolia,wind,500,poor,0.0,0.0
Mongolia,wind,1000,nonpoor,0.0,0.0
Mongolia,wind,1000,poor,0.0,0.0
Mongolia,wind,1500,nonpoor,0.0,0.0
Mongolia,wind,1500,poor,0.0,0.0
Montenegro,earthquake,1,nonpoor,0.000799264273166,0.0
Montenegro,earthquake,1,poor,0.000799264273166,0.0
Montenegro,earthquake,20,nonpoor,0.00249098556206,0.0
Montenegro,earthquake,20,poor,0.00249098556206,0.0
Montenegro,earthquake,50,nonpoor,0.00560417571871,0.0
Montenegro,earthquake,50,poor,0.00560417571871,0.0
Montenegro,earthquake,100,nonpoor,0.0102793635429,0.0
Montenegro,earthquake,100,poor,0.0102793635429,0.0
Montenegro,earthquake,250,nonpoor,0.0221552882596,0.0
Montenegro,earthquake,250,poor,0.0221552882596,0.0
Montenegro,earthquake,500,nonpoor,0.0370666304406,0.0
Montenegro,earthquake,500,poor,0.0370666304406,0.0
Montenegro,earthquake,1000,nonpoor,0.0582605248768,0.0
Montenegro,earthquake,1000,poor,0.0582605248768,0.0
Montenegro,earthquake,1500,nonpoor,0.0739150573734,0.0
Montenegro,earthquake,1500,poor,0.0739150573734,0.0
Montenegro,flood,1,nonpoor,0.000225621213008,0.0
Montenegro,flood,1,poor,0.000318650167273,0.0
Montenegro,flood,20,nonpoor,0.00318620609318,0.0
Montenegro,flood,20,poor,0.00449995410902,0.0
Montenegro,flood,50,nonpoor,0.00811120667286,0.0
Montenegro,flood,50,poor,0.0114556487337,0.0
Montenegro,flood,100,nonpoor,0.010857914826,0.0
Montenegro,flood,100,poor,0.0153348895231,0.0
Montenegro,flood,250,nonpoor,0.0183568906929,0.0
Montenegro,flood,250,poor,0.0259258702314,0.0
Montenegro,flood,500,nonpoor,0.023460172463,0.0
Montenegro,flood,500,poor,0.0331333555915,0.0
Montenegro,flood,1000,nonpoor,0.0302418596625,0.0
Montenegro,flood,1000,poor,0.0427112925759,0.0
Montenegro,flood,1500,nonpoor,0.0366224292703,0.0
Montenegro,flood,1500,poor,0.0517227217128,0.0
Montenegro,surge,1,nonpoor,0.0,0.0
Montenegro,surge,1,poor,0.0,0.0
Montenegro,surge,20,nonpoor,0.0,0.0
Montenegro,surge,20,poor,0.0,0.0
Montenegro,surge,50,nonpoor,0.0,0.0
Montenegro,surge,50,poor,0.0,0.0
Montenegro,surge,100,nonpoor,0.0,0.0
Montenegro,surge,100,poor,0.0,0.0
Montenegro,surge,250,nonpoor,0.0,0.0
Montenegro,surge,250,poor,0.0,0.0
Montenegro,surge,500,nonpoor,0.0,0.0
Montenegro,surge,500,poor,0.0,0.0
Montenegro,surge,1000,nonpoor,0.0,0.0
Montenegro,surge,1000,poor,0.0,0.0
Montenegro,surge,1500,nonpoor,0.0,0.0
Montenegro,surge,1500,poor,0.0,0.0
Montenegro,tsunami,1,nonpoor,0.0,0.0
Montenegro,tsunami,1,poor,0.0,0.0
Montenegro,tsunami,20,nonpoor,0.0,0.0
Montenegro,tsunami,20,poor,0.0,0.0
Montenegro,tsunami,50,nonpoor,0.0,0.0
Montenegro,tsunami,50,poor,0.0,0.0
Montenegro,tsunami,100,nonpoor,0.0,0.0
Montenegro,tsunami,100,poor,0.0,0.0
Montenegro,tsunami,250,nonpoor,0.0,0.0
Montenegro,tsunami,250,poor,0.0,0.0
Montenegro,tsunami,500,nonpoor,0.0,0.0
