country,hazard,rp,income_cat,fa,shew,v
Algeria,flood,1000.0,nonpoor,0.0584637267577,0.0,0.0995068456873
Algeria,flood,1500.0,nonpoor,0.0613648140432,0.0,0.0996709904245
Algeria,flood,2000.0,nonpoor,-3.72400943352e-16,0.0,0.0997531527477
Algeria,surge,1.0,nonpoor,0.0,0.0,3.86453752302e-20
Algeria,surge,20.0,nonpoor,0.0,0.0,0.0778273260065
Algeria,surge,50.0,nonpoor,0.0,0.0,0.0905373155818
Algeria,surge,100.0,nonpoor,0.0,0.0,0.0951645110292
Algeria,surge,250.0,nonpoor,0.0,0.0,0.0980402890749
Algeria,surge,500.0,nonpoor,0.0,0.0,0.0990158479722
Algeria,surge,1000.0,nonpoor,0.0,0.0,0.0995068456873
Algeria,surge,1500.0,nonpoor,0.0,0.0,0.0996709904245
Algeria,surge,2000.0,nonpoor,0.0,0.0,0.0997531527477
Algeria,tsunami,1.0,nonpoor,0.0,0.0,3.86453752302e-20
Algeria,tsunami,20.0,nonpoor,0.0,0.0,0.0778273260065
Algeria,tsunami,50.0,nonpoor,0.0,0.0,0.0905373155818
Algeria,tsunami,100.0,nonpoor,0.0,0.0,0.0951645110292
Algeria,tsunami,250.0,nonpoor,0.0,0.0,0.0980402890749
Algeria,tsunami,500.0,nonpoor,0.0,0.0,0.0990158479722
Algeria,tsunami,1000.0,nonpoor,0.0,0.0,0.0995068456873
Algeria,tsunami,1500.0,nonpoor,0.0,0.0,0.0996709904245
Algeria,tsunami,2000.0,nonpoor,0.0,0.0,0.0997531527477
Algeria,wind,1.0,nonpoor,0.0,0.0,3.86453752302e-20
Algeria,wind,20.0,nonpoor,0.0,0.0,0.0778273260065
Algeria,wind,50.0,nonpoor,0.0,0.0,0.0905373155818
Algeria,wind,100.0,nonpoor,0.0,0.0,0.0951645110292
Algeria,wind,250.0,nonpoor,0.0,0.0,0.0980402890749
Algeria,wind,500.0,nonpoor,0.0,0.0,0.0990158479722
Algeria,wind,1000.0,nonpoor,0.0,0.0,0.0995068456873
Algeria,wind,1500.0,nonpoor,0.0,0.0,0.0996709904245
Algeria,wind,2000.0,nonpoor,0.0,0.0,0.0997531527477
Algeria,earthquake,1.0,poor,0.00588843282212,0.0,2.12701208218e-19
Algeria,earthquake,20.0,poor,0.0231717774287,0.0,0.428355687463
Algeria,earthquake,50.0,poor,0.0446897561251,0.0,0.498310504126
Algeria,earthquake,100.0,poor,0.069024904042,0.0,0.523778236202
Algeria,earthquake,250.0,poor,0.113191416906,0.0,0.539606300006
Algeria,earthquake,500.0,poor,0.153331292775,0.0,0.544975702034
Algeria,earthquake,1000.0,poor,0.198274583973,0.0,0.547678116143
Algeria,earthquake,1500.0,poor,0.226240635404,0.0,0.548581556301
Algeria,earthquake,2000.0,poor,-3.04686214797e-15,0.0,0.549033771484
Algeria,flood,1.0,poor,0.000739703374326,0.0,2.12701208218e-19
Algeria,flood,20.0,poor,0.00624087420245,0.0,0.428355687463
Algeria,flood,50.0,poor,0.0148649515419,0.0,0.498310504126
Algeria,flood,100.0,poor,0.0208913190638,0.0,0.523778236202
Algeria,flood,250.0,poor,0.0444722421736,0.0,0.539606300006
Algeria,flood,500.0,poor,0.0553627488868,0.0,0.544975702034
Algeria,flood,1000.0,poor,0.0651019687292,0.0,0.547678116143
Algeria,flood,1500.0,poor,0.0683324588846,0.0,0.548581556301
Algeria,flood,2000.0,poor,-4.14685069073e-16,0.0,0.549033771484
Algeria,surge,1.0,poor,0.0,0.0,2.12701208218e-19
Algeria,surge,20.0,poor,0.0,0.0,0.428355687463
Algeria,surge,50.0,poor,0.0,0.0,0.498310504126
Algeria,surge,100.0,poor,0.0,0.0,0.523778236202
Algeria,surge,250.0,poor,0.0,0.0,0.539606300006
Algeria,surge,500.0,poor,0.0,0.0,0.544975702034
Algeria,surge,1000.0,poor,0.0,0.0,0.547678116143
Algeria,surge,1500.0,poor,0.0,0.0,0.548581556301
Algeria,surge,2000.0,poor,0.0,0.0,0.549033771484
Algeria,tsunami,1.0,poor,0.0,0.0,2.12701208218e-19
Algeria,tsunami,20.0,poor,0.0,0.0,0.428355687463
Algeria,tsunami,50.0,poor,0.0,0.0,0.498310504126
Algeria,tsunami,100.0,poor,0.0,0.0,0.523778236202
Algeria,tsunami,250.0,poor,0.0,0.0,0.539606300006
Algeria,tsunami,500.0,poor,0.0,0.0,0.544975702034
Algeria,tsunami,1000.0,poor,0.0,0.0,0.547678116143
Algeria,tsunami,1500.0,poor,0.0,0.0,0.548581556301
Algeria,tsunami,2000.0,poor,0.0,0.0,0.549033771484
Algeria,wind,1.0,poor,0.0,0.0,2.12701208218e-19
Algeria,wind,20.0,poor,0.0,0.0,0.428355687463
Algeria,wind,50.0,poor,0.0,0.0,0.498310504126
Algeria,wind,100.0,poor,0.0,0.0,0.523778236202
Algeria,wind,250.0,poor,0.0,0.0,0.539606300006
Algeria,wind,500.0,poor,0.0,0.0,0.544975702034
Algeria,wind,1000.0,poor,0.0,0.0,0.547678116143
Algeria,wind,1500.0,poor,0.0,0.0,0.548581556301
Algeria,wind,2000.0,poor,0.0,0.0,0.549033771484
Angola,earthquake,1.0,nonpoor,1.7826629874e-05,0.0,2.70517626611e-19
Angola,earthquake,20.0,nonpoor,9.21165107164e-05,0.0,0.544791282046
Angola,earthquake,50.0,nonpoor,0.000298353748606,0.0,0.633761209073
Angola,earthquake,100.0,nonpoor,0.000568344647862,0.0,0.666151577204
Angola,earthquake,250.0,nonpoor,0.00139638924964,0.0,0.686282023524
Angola,earthquake,500.0,nonpoor,0.00278508120684,0.0,0.693110935805
Angola,earthquake,1000.0,nonpoor,0.00535321589933,0.0,0.696547919811
Angola,earthquake,1500.0,nonpoor,0.00754769724319,0.0,0.697696932971
Angola,earthquake,2000.0,nonpoor,9.98859607611e-18,0.0,0.698272069234
Angola,flood,1.0,nonpoor,0.000386328971007,0.0,2.70517626611e-19
Angola,flood,20.0,nonpoor,0.00522086047242,0.0,0.544791282046
Angola,flood,50.0,nonpoor,0.00920030294594,0.0,0.633761209073
Angola,flood,100.0,nonpoor,0.0102086687682,0.0,0.666151577204
Angola,flood,250.0,nonpoor,0.0113022122579,0.0,0.686282023524
Angola,flood,500.0,nonpoor,0.0131076346602,0.0,0.693110935805
Angola,flood,1000.0,nonpoor,0.0157268016184,0.0,0.696547919811
Angola,flood,1500.0,nonpoor,0.0172406439536,0.0,0.697696932971
Angola,flood,2000.0,nonpoor,-1.74201115567e-16,0.0,0.698272069234
Angola,surge,1.0,nonpoor,0.0,0.0,2.70517626611e-19
Angola,surge,20.0,nonpoor,0.0,0.0,0.544791282046
Angola,surge,50.0,nonpoor,0.0,0.0,0.633761209073
Angola,surge,100.0,nonpoor,0.0,0.0,0.666151577204
Angola,surge,250.0,nonpoor,0.0,0.0,0.686282023524
Angola,surge,500.0,nonpoor,0.0,0.0,0.693110935805
Angola,surge,1000.0,nonpoor,0.0,0.0,0.696547919811
Angola,surge,1500.0,nonpoor,0.0,0.0,0.697696932971
Angola,surge,2000.0,nonpoor,0.0,0.0,0.698272069234
Angola,tsunami,1.0,nonpoor,0.0,0.0,2.70517626611e-19
Angola,tsunami,20.0,nonpoor,0.0,0.0,0.544791282046
Angola,tsunami,50.0,nonpoor,0.0,0.0,0.633761209073
Angola,tsunami,100.0,nonpoor,0.0,0.0,0.666151577204
Angola,tsunami,250.0,nonpoor,0.0,0.0,0.686282023524
Angola,tsunami,500.0,nonpoor,0.0,0.0,0.693110935805
Angola,tsunami,1000.0,nonpoor,0.0,0.0,0.696547919811
Angola,tsunami,1500.0,nonpoor,0.0,0.0,0.697696932971
Angola,tsunami,2000.0,nonpoor,0.0,0.0,0.698272069234
Angola,wind,1.0,nonpoor,0.0,0.0,2.70517626611e-19
Angola,wind,20.0,nonpoor,0.0,0.0,0.544791282046
Angola,wind,50.0,nonpoor,0.0,0.0,0.633761209073
Angola,wind,100.0,nonpoor,0.0,0.0,0.666151577204
Angola,wind,250.0,nonpoor,0.0,0.0,0.686282023524
Angola,wind,500.0,nonpoor,0.0,0.0,0.693110935805
Angola,wind,1000.0,nonpoor,0.0,0.0,0.696547919811
Angola,wind,1500.0,nonpoor,0.0,0.0,0.697696932971
Angola,wind,2000.0,nonpoor,0.0,0.0,0.698272069234
Angola,earthquake,1.0,poor,1.7826629874e-05,0.0,1.15936125691e-19
Angola,earthquake,20.0,poor,9.21165107164e-05,0.0,0.23348197802
Angola,earthquake,50.0,poor,0.000298353748606,0.0,0.271611946745
Angola,earthquake,100.0,poor,0.000568344647862,0.0,0.285493533088
Angola,earthquake,250.0,poor,0.00139638924964,0.0,0.294120867225
Angola,earthquake,500.0,poor,0.00278508120684,0.0,0.297047543917
Angola,earthquake,1000.0,poor,0.00535321589933,0.0,0.298520537062
Angola,earthquake,1500.0,poor,0.00754769724319,0.0,0.299012971273
Angola,earthquake,2000.0,poor,9.98859607611e-18,0.0,0.299259458243
Angola,flood,1.0,poor,0.00199898660228,0.0,1.15936125691e-19
Angola,flood,20.0,poor,0.0270143606096,0.0,0.23348197802
Angola,flood,50.0,poor,0.0476052372615,0.0,0.271611946745
Angola,flood,100.0,poor,0.052822836562,0.0,0.285493533088
Angola,flood,250.0,poor,0.0584811716829,0.0,0.294120867225
Angola,flood,500.0,poor,0.0678229903519,0.0,0.297047543917
Angola,flood,1000.0,poor,0.0813753771812,0.0,0.298520537062
Angola,flood,1500.0,poor,0.0892084696316,0.0,0.299012971273
Angola,flood,2000.0,poor,-9.01370909908e-16,0.0,0.299259458243
Angola,surge,1.0,poor,0.0,0.0,1.15936125691e-19
Angola,surge,20.0,poor,0.0,0.0,0.23348197802
Angola,surge,50.0,poor,0.0,0.0,0.271611946745
Angola,surge,100.0,poor,0.0,0.0,0.285493533088
Angola,surge,250.0,poor,0.0,0.0,0.294120867225
Angola,surge,500.0,poor,0.0,0.0,0.297047543917
Angola,surge,1000.0,poor,0.0,0.0,0.298520537062
Angola,surge,1500.0,poor,0.0,0.0,0.299012971273
Angola,surge,2000.0,poor,0.0,0.0,0.299259458243
Angola,tsunami,1.0,poor,0.0,0.0,1.15936125691e-19
Angola,tsunami,20.0,poor,0.0,0.0,0.23348197802
Angola,tsunami,50.0,poor,0.0,0.0,0.271611946745
Angola,tsunami,100.0,poor,0.0,0.0,0.285493533088
Angola,tsunami,250.0,poor,0.0,0.0,0.294120867225
Angola,tsunami,500.0,poor,0.0,0.0,0.297047543917
Angola,tsunami,1000.0,poor,0.0,0.0,0.298520537062
Angola,tsunami,1500.0,poor,0.0,0.0,0.299012971273
Angola,tsunami,2000.0,poor,0.0,0.0,0.299259458243
Angola,wind,1.0,poor,0.0,0.0,1.15936125691e-19
Angola,wind,20.0,poor,0.0,0.0,0.23348197802
Angola,wind,50.0,poor,0.0,0.0,0.271611946745
Angola,wind,100.0,poor,0.0,0.0,0.285493533088
Angola,wind,250.0,poor,0.0,0.0,0.294120867225
Angola,wind,500.0,poor,0.0,0.0,0.297047543917
Angola,wind,1000.0,poor,0.0,0.0,0.298520537062
Angola,wind,1500.0,poor,0.0,0.0,0.299012971273
Angola,wind,2000.0,poor,0.0,0.0,0.299259458243
Antigua and Barbuda,earthquake,1.0,nonpoor,0.00366215187213,0.0,2.9524573997e-19
Antigua and Barbuda,earthquake,20.0,nonpoor,0.0307032470915,0.0,0.594590848707
Antigua and Barbuda,earthquake,50.0,nonpoor,0.0674742142733,0.0,0.691693548702
Antigua and Barbuda,earthquake,100.0,nonpoor,0.101930196215,0.0,0.727044732012
Antigua and Barbuda,earthquake,250.0,nonpoor,0.153247438791,0.0,0.749015309656
Antigua and Barbuda,earthquake,500.0,nonpoor,0.196432019448,0.0,0.75646845526
Antigua and Barbuda,earthquake,1000.0,nonpoor,0.236926549748,0.0,0.760219615208
Antigua and Barbuda,earthquake,1500.0,nonpoor,0.264752213926,0.0,0.761473660074
Antigua and Barbuda,earthquake,2000.0,nonpoor,0.0,0.0,0.762101369749
Antigua and Barbuda,surge,1.0,nonpoor,0.00654817553658,0.0,2.9524573997e-19
Antigua and Barbuda,surge,20.0,nonpoor,0.0905045581767,0.0,0.594590848707
Antigua and Barbuda,surge,50.0,nonpoor,0.170023308342,0.0,0.691693548702
Antigua and Barbuda,surge,100.0,nonpoor,0.241249729388,0.0,0.727044732012
Antigua and Barbuda,surge,250.0,nonpoor,0.337053635977,0.0,0.749015309656
Antigua and Barbuda,surge,500.0,nonpoor,0.383162653246,0.0,0.75646845526
Antigua and Barbuda,surge,1000.0,nonpoor,0.445874665598,0.0,0.760219615208
Antigua and Barbuda,surge,1500.0,nonpoor,0.456277769401,0.0,0.761473660074
Antigua and Barbuda,surge,2000.0,nonpoor,4.42311932975e-15,0.0,0.762101369749
Antigua and Barbuda,tsunami,1.0,nonpoor,0.0,0.0,2.9524573997e-19
Antigua and Barbuda,tsunami,20.0,nonpoor,0.0,0.0,0.594590848707
Antigua and Barbuda,tsunami,50.0,nonpoor,0.0,0.0,0.691693548702
Antigua and Barbuda,tsunami,100.0,nonpoor,0.0,0.0,0.727044732012
Antigua and Barbuda,tsunami,250.0,nonpoor,0.0,0.0,0.749015309656
Antigua and Barbuda,tsunami,500.0,nonpoor,0.00051467268623,0.0,0.75646845526
Antigua and Barbuda,tsunami,1000.0,nonpoor,0.00221913526654,0.0,0.760219615208
Antigua and Barbuda,tsunami,1500.0,nonpoor,0.00387984025004,0.0,0.761473660074
Antigua and Barbuda,tsunami,2000.0,nonpoor,0.0173224518146,0.0,0.762101369749
Antigua and Barbuda,wind,1.0,nonpoor,0.0182451017629,0.0,2.9524573997e-19
Antigua and Barbuda,wind,20.0,nonpoor,0.1826712971,0.0,0.594590848707
Antigua and Barbuda,wind,50.0,nonpoor,0.636810557388,0.0,0.691693548702
Antigua and Barbuda,wind,100.0,nonpoor,0.794810904671,0.0,0.727044732012
Antigua and Barbuda,wind,250.0,nonpoor,0.9,0.0,0.749015309656
Antigua and Barbuda,wind,500.0,nonpoor,0.0,0.0,0.75646845526
Antigua and Barbuda,wind,1000.0,nonpoor,0.0,0.0,0.760219615208
Antigua and Barbuda,wind,1500.0,nonpoor,0.0,0.0,0.761473660074
Antigua and Barbuda,wind,2000.0,nonpoor,0.0,0.0,0.762101369749
Antigua and Barbuda,earthquake,1.0,poor,0.00366215187213,0.0,3.82589214779e-19
Antigua and Barbuda,earthquake,20.0,poor,0.0307032470915,0.0,0.770490527464
Antigua and Barbuda,earthquake,50.0,poor,0.0674742142733,0.0,0.89631942426
Antigua and Barbuda,earthquake,100.0,poor,0.101930196215,0.0,0.942128659189
Antigua and Barbuda,earthquake,250.0,poor,0.153247438791,0.0,0.970598861842
Antigua and Barbuda,earthquake,500.0,poor,0.196432019448,0.0,0.980256894925
Antigua and Barbuda,earthquake,1000.0,poor,0.236926549748,0.0,0.985117772305
Antigua and Barbuda,earthquake,1500.0,poor,0.264752213926,0.0,0.986742805203
Antigua and Barbuda,earthquake,2000.0,poor,0.0,0.0,0.987556212203
Antigua and Barbuda,surge,1.0,poor,0.00729168567686,0.0,3.82589214779e-19
Antigua and Barbuda,surge,20.0,poor,0.100780864359,0.0,0.770490527464
Antigua and Barbuda,surge,50.0,poor,0.189328541247,0.0,0.89631942426
Antigua and Barbuda,surge,100.0,poor,0.26864233961,0.0,0.942128659189
Antigua and Barbuda,surge,250.0,poor,0.375324264913,0.0,0.970598861842
Antigua and Barbuda,surge,500.0,poor,0.426668713289,0.0,0.980256894925
Antigua and Barbuda,surge,1000.0,poor,0.49650133761,0.0,0.985117772305
Antigua and Barbuda,surge,1500.0,poor,0.508085657941,0.0,0.986742805203
Antigua and Barbuda,surge,2000.0,poor,4.92534075845e-15,0.0,0.987556212203
Antigua and Barbuda,tsunami,1.0,poor,0.0,0.0,3.82589214779e-19
Antigua and Barbuda,tsunami,20.0,poor,0.0,0.0,0.770490527464
Antigua and Barbuda,tsunami,50.0,poor,0.0,0.0,0.89631942426
Antigua and Barbuda,tsunami,100.0,poor,0.0,0.0,0.942128659189
Antigua and Barbuda,tsunami,250.0,poor,0.0,0.0,0.970598861842
Antigua and Barbuda,tsunami,500.0,poor,0.00051467268623,0.0,0.980256894925
Antigua and Barbuda,tsunami,1000.0,poor,0.00221913526654,0.0,0.985117772305
Antigua and Barbuda,tsunami,1500.0,poor,0.00387984025004,0.0,0.986742805203
Antigua and Barbuda,tsunami,2000.0,poor,0.0173224518146,0.0,0.987556212203
Antigua and Barbuda,wind,1.0,poor,0.0182451017629,0.0,3.82589214779e-19
Antigua and Barbuda,wind,20.0,poor,0.1826712971,0.0,0.770490527464
Antigua and Barbuda,wind,50.0,poor,0.636810557388,0.0,0.89631942426
Antigua and Barbuda,wind,100.0,poor,0.794810904671,0.0,0.942128659189
Antigua and Barbuda,wind,250.0,poor,0.9,0.0,0.970598861842
Antigua and Barbuda,wind,500.0,poor,0.0,0.0,0.980256894925
Antigua and Barbuda,wind,1000.0,poor,0.0,0.0,0.985117772305
Antigua and Barbuda,wind,1500.0,poor,0.0,0.0,0.986742805203
Antigua and Barbuda,wind,2000.0,poor,0.0,0.0,0.987556212203
Argentina,earthquake,1.0,nonpoor,0.00145841704402,0.0,1.53563480293e-19
Argentina,earthquake,20.0,nonpoor,0.00616519848306,0.0,0.309259127962
Argentina,earthquake,50.0,nonpoor,0.0124455837002,0.0,0.359764271774
Argentina,earthquake,100.0,nonpoor,0.0185558090946,0.0,0.378151161089
Argentina,earthquake,250.0,nonpoor,0.0277158099077,0.0,0.38957851773
Argentina,earthquake,500.0,nonpoor,0.0348287402191,0.0,0.393455054537
Argentina,earthquake,1000.0,nonpoor,0.0420111167005,0.0,0.395406111228
Argentina,earthquake,1500.0,nonpoor,0.0462306265936,0.0,0.396058366174
Argentina,earthquake,2000.0,nonpoor,0.0,0.0,0.396384851096
Argentina,flood,1.0,nonpoor,0.000704737106556,0.0,1.53563480293e-19
Argentina,flood,20.0,nonpoor,0.00523444177021,0.0,0.309259127962
Argentina,flood,50.0,nonpoor,0.0097344011727,0.0,0.359764271774
Argentina,flood,100.0,nonpoor,0.0139465027502,0.0,0.378151161089
Argentina,flood,250.0,nonpoor,0.0208523591727,0.0,0.38957851773
Argentina,flood,500.0,nonpoor,0.0275515158284,0.0,0.393455054537
Argentina,flood,1000.0,nonpoor,0.0359017772935,0.0,0.395406111228
Argentina,flood,1500.0,nonpoor,0.038726523157,0.0,0.396058366174
Argentina,flood,2000.0,nonpoor,2.57379929869e-16,0.0,0.396384851096
Argentina,surge,1.0,nonpoor,0.0,0.0,1.53563480293e-19
Argentina,surge,20.0,nonpoor,0.0,0.0,0.309259127962
Argentina,surge,50.0,nonpoor,0.0,0.0,0.359764271774
Argentina,surge,100.0,nonpoor,0.0,0.0,0.378151161089
Argentina,surge,250.0,nonpoor,0.0,0.0,0.38957851773
Argentina,surge,500.0,nonpoor,0.0,0.0,0.393455054537
Argentina,surge,1000.0,nonpoor,0.0,0.0,0.395406111228
Argentina,surge,1500.0,nonpoor,0.0,0.0,0.396058366174
Argentina,surge,2000.0,nonpoor,0.0,0.0,0.396384851096
Argentina,tsunami,1.0,nonpoor,0.0,0.0,1.53563480293e-19
Argentina,tsunami,20.0,nonpoor,0.0,0.0,0.309259127962
Argentina,tsunami,50.0,nonpoor,0.0,0.0,0.359764271774
Argentina,tsunami,100.0,nonpoor,0.0,0.0,0.378151161089
Argentina,tsunami,250.0,nonpoor,0.0,0.0,0.38957851773
Argentina,tsunami,500.0,nonpoor,0.0,0.0,0.393455054537
Argentina,tsunami,1000.0,nonpoor,0.0,0.0,0.395406111228
Argentina,tsunami,1500.0,nonpoor,0.0,0.0,0.396058366174
Argentina,tsunami,2000.0,nonpoor,0.0,0.0,0.396384851096
Argentina,wind,1.0,nonpoor,0.0,0.0,1.53563480293e-19
Argentina,wind,20.0,nonpoor,0.0,0.0,0.309259127962
Argentina,wind,50.0,nonpoor,0.0,0.0,0.359764271774
Argentina,wind,100.0,nonpoor,0.0,0.0,0.378151161089
Argentina,wind,250.0,nonpoor,0.0,0.0,0.38957851773
Argentina,wind,500.0,nonpoor,0.0,0.0,0.393455054537
Argentina,wind,1000.0,nonpoor,0.0,0.0,0.395406111228
Argentina,wind,1500.0,nonpoor,0.0,0.0,0.396058366174
Argentina,wind,2000.0,nonpoor,0.0,0.0,0.396384851096
Argentina,earthquake,1.0,poor,0.00145841704402,0.0,2.70517626611e-19
Argentina,earthquake,20.0,poor,0.00616519848306,0.0,0.544791282046
Argentina,earthquake,50.0,poor,0.0124455837002,0.0,0.633761209073
