country,income_cat,n,c,axfin,gamma_SP,k,fa,shew
Rwanda,nonpoor,0.8,2101.8943235399997,0.3914391,1.1868224785795687,2949.328300427502,0.01993694180124056,0.8000000000000004
Rwanda,poor,0.2,461.17512584,0.06397243,0.252710085681725,648.699297286997,0.013295522386919287,0.8000000000000004
Senegal,nonpoor,0.8,2792.8809211200005,0.1060924,1.208991728548784,12247.045838200465,0.0032991123151414814,0.6000000000000002
Senegal,poor,0.2,725.73263552,0.008773695,0.16403308580486425,3605.647285235213,0.0026205370054027625,0.6000000000000002
Serbia,nonpoor,0.8,15676.117841825002,0.11498039999999998,1.1168295452875594,72159.1487371094,0.02964113603556061,0.4000000000000002
Serbia,poor,0.2,5899.9830827,0.0419454,0.5326818188497632,23031.191482335653,0.03226617339977,0.4000000000000002
Seychelles,nonpoor,0.8,31122.405079975,0.94,1.0978809620555432,144163.62129961286,0.0,0.8000000000000004
Seychelles,poor,0.2,7106.172830100001,0.94,0.6084761517778271,25483.144020971144,0.0,0.8000000000000004
Sierra Leone,nonpoor,0.8,1575.8644990725,0.1585936,1.1704840424850893,3871.181619161647,0.006766735730896622,0.8000000000000004
Sierra Leone,poor,0.2,540.68749371,0.03622707,0.31806383005964284,1336.8944911462659,0.0067161530323015615,0.8000000000000004
Slovak Republic,nonpoor,0.8,33448.173039,0.5120568,1.1349785367038678,109962.17409619654,0.013698858934343106,0.8000000000000004
Slovak Republic,poor,0.2,12269.198843999999,0.33115959999999994,0.46008585318452905,37630.84089418068,0.010919470022131613,0.8000000000000004
Slovenia,nonpoor,0.8,33895.7669478,0.3861343,1.0475797862871978,159685.13290024942,0.027505070113226317,1.0
Slovenia,poor,0.2,14067.117408799999,0.24092039999999998,0.8096808548512083,37375.92503391534,0.028434551911703906,1.0
Solomon Islands,nonpoor,0.8,2409.5260469249997,0.26,1.1748429106113236,8109.8627442947745,0.12061832527952797,0.6000000000000002
Solomon Islands,poor,0.2,725.4487023000001,0.26,0.3006283575547056,2468.065278539605,0.12365150657002323,0.6000000000000002
South Africa,nonpoor,0.8,14913.638939062499,0.4081099,1.1142820256199555,36808.40694822368,0.004573270350861429,0.6000000000000002
South Africa,poor,0.2,1529.60399375,0.21105010000000002,0.5428718975201776,1193.0091053796355,0.004733765633278978,0.6000000000000002
Spain,nonpoor,0.8,39275.9913859125,0.5667167,1.1637653670109163,216715.3016365298,0.008594251571701843,0.8000000000000004
Spain,poor,0.2,9496.21000635,0.3559562,0.34493853195633534,43525.76510768638,0.009470030750339774,0.8000000000000004
Sri Lanka,nonpoor,0.8,13516.148331062497,0.3952671,1.1783659240331352,39936.23179592823,0.004415272537352341,0.8000000000000004
Sri Lanka,poor,0.2,4131.954925749998,0.21430860000000002,0.2865363038674594,12454.179352240673,0.0038344080484321004,0.8000000000000004
St. Lucia,nonpoor,0.8,14227.940351283747,0.35,1.126241320499286,16065.637947241497,0.24566871094392942,0.6000000000000002
St. Lucia,poor,0.2,3140.7461448649997,0.35,0.4950347180028555,3077.9107685200897,0.2567236841046743,0.6000000000000002
St. Vincent and the Grenadines,nonpoor,0.8,10583.547824299998,0.20600000000000002,0.7916195193668787,17355.835378259195,0.198468434376637,0.0
St. Vincent and the Grenadines,poor,0.2,10782.736302799998,0.20600000000000002,1.8335219225324846,14297.134110463281,0.2089592134341289,0.0
Sudan,nonpoor,0.8,5110.1007522049995,0.1002178,1.2499999999999998,5361.151077453321,0.008906098716232855,0.6000000000000002
Sudan,poor,0.2,1491.3598761800004,0.03672906,0.0,1671.7963341242382,0.006400834062509888,0.6000000000000002
Swaziland,nonpoor,0.8,9268.3692708,0.2348936,1.171801072848759,48824.07928304492,0.01650021089282057,0.6000000000000002
Swaziland,poor,0.2,1544.7282118,0.09158991,0.3127957086049643,7551.05224839923,0.017678198779669717,0.6000000000000002
Sweden,nonpoor,0.8,52971.301508125005,0.8096492,1.1062806883081202,150491.54172401832,0.0014632164880239039,0.8000000000000004
Sweden,poor,0.2,20955.6797175,0.6662128,0.5748772467675188,49578.22943606961,0.001624542878780961,0.8000000000000004
Switzerland,nonpoor,0.8,66113.86128667499,0.6177222,1.1014279951971973,238278.37457833966,0.01848919186691167,1.0
Switzerland,poor,0.2,22684.017553299997,0.46041340000000003,0.5942880192112115,61207.489852288476,0.019775131529523256,1.0
Tajikistan,nonpoor,0.8,3197.6926618474995,0.02125592,1.0810478059010464,8463.08742030412,0.09159661992933121,0.6000000000000002
Tajikistan,poor,0.2,1022.1566176100002,0.006333106999999999,0.6758087763958138,1985.6987038859588,0.09363807629696072,0.6000000000000002
Tanzania,nonpoor,0.8,2990.5050464974993,0.1217031,1.0744683022067678,7280.357631900718,0.008453974743439629,0.8000000000000004
Tanzania,poor,0.2,955.9281790100001,0.04258187,0.7021267911729278,2141.4248360784372,0.008098540410918077,0.8000000000000004
Thailand,nonpoor,0.8,18251.128978775,0.46914110000000003,1.1537078464646957,76184.61676362349,0.023184341472034634,0.8000000000000004
Thailand,poor,0.2,5410.646184900001,0.3132831,0.38516861414121656,21534.099948149487,0.025567450008775448,0.8000000000000004
Timor-Leste,nonpoor,0.8,2255.07079650375,0.62,1.1024986755839228,17521.28908347576,0.03471359524738671,0.6000000000000002
Timor-Leste,poor,0.2,903.020648985,0.62,0.5900052976643081,6868.067956833822,0.03484897160845944,0.6000000000000002
Togo,nonpoor,0.8,1641.2553245624997,0.08989002,1.1885113460524561,4424.765219391667,0.005860396062200512,0.2000000000000001
Togo,poor,0.2,345.52743675,0.03249362,0.24595461579017525,933.1774923990814,0.0065403839578963095,0.2000000000000001
Tonga,nonpoor,0.8,6212.925372000001,0.008,1.105265029293743,17482.833668642306,0.1735540276736555,0.6000000000000002
Tonga,poor,0.2,1784.634512,0.008,0.5789398828250285,4505.98743755706,0.1735540276736555,0.6000000000000002
Trinidad and Tobago,nonpoor,0.8,36214.982463337496,0.45466229999999996,1.1117982962546973,33944.03341941275,0.10637338579423845,0.6000000000000002
Trinidad and Tobago,poor,0.2,7463.865996649999,0.428774,0.5528068149812111,5425.821348470134,0.10678376266681418,0.6000000000000002
Tunisia,nonpoor,0.8,12539.5396279875,0.1407694,1.075488817262387,50966.553448831946,0.032536692317785214,0.6000000000000002
Tunisia,poor,0.2,3601.9256380500005,0.04612976,0.6980447309504507,11807.64901599318,0.03565450960836295,0.6000000000000002
Turkey,nonpoor,0.8,27973.260251474996,0.1221136,1.1489184618621167,68304.11888591817,0.01110179064730087,0.8000000000000004
Turkey,poor,0.2,6889.380444099999,0.04858122,0.4043261525515336,14973.621078006407,0.011327413649542725,0.8000000000000004
Uganda,nonpoor,0.8,1973.8868011199997,0.23384429999999998,1.19728945644059,3432.12953745813,0.011794587156340188,0.6000000000000002
Uganda,poor,0.2,539.86647552,0.06975457,0.21084217423763957,978.2251131659201,0.015486678805710613,0.6000000000000002
Ukraine,nonpoor,0.8,8626.562748,0.10913350000000001,1.070232275705161,36250.63426870617,0.009094894622353895,0.0
Ukraine,poor,0.2,3834.027888,0.03185545,0.7190708971793557,10944.68717015451,0.010077492901181604,0.0
United Kingdom,nonpoor,0.8,45486.467251987495,0.6278858,1.1061454333087082,155279.1205445774,0.0064517235051076574,1.0
United Kingdom,poor,0.2,14327.991842049996,0.36570890000000006,0.5754182667651669,26378.132972995125,0.006721918165533279,1.0
United States,nonpoor,0.8,63399.57086238749,0.6432125,0.9083078101071974,205116.40719643794,0.025431352345481193,0.8000000000000004
United States,poor,0.2,13628.569500449998,0.38833190000000006,1.3667687595712097,17927.704599621506,0.02576248762536957,0.8000000000000004
Uruguay,nonpoor,0.8,23780.666952087497,0.1757146,1.147182169559745,83193.04946570545,0.003235578740140946,0.6000000000000002
Uruguay,poor,0.2,5111.966341649999,0.05289780000000001,0.4112713217610195,10630.39621421032,0.00359231627312361,0.6000000000000002
Uzbekistan,nonpoor,0.8,6990.059506092499,0.02522454,1.0730851039379985,9798.01527695377,0.046783071372603166,0.0
Uzbekistan,poor,0.2,2234.4034706300004,0.008141438,0.707659584248006,2160.0579332747575,0.04748044024895352,0.0
Vanuatu,nonpoor,0.8,3327.79373615,0.19,1.1410978348235818,11227.47358113776,0.16334144727611236,0.6000000000000002
Vanuatu,poor,0.2,971.2016054000002,0.19,0.4356086607056719,3167.9700981572796,0.1654734191579162,0.6000000000000002
Vietnam,nonpoor,0.8,6778.9463325199995,0.1847556,1.2121241632821538,24939.515636058968,0.04151923961699883,0.8000000000000004
Vietnam,poor,0.2,2072.3581899199994,0.09144979,0.15150334687138522,8464.59596239312,0.03826061110709614,0.8000000000000004
West Bank and Gaza,nonpoor,0.8,5064.070339737499,0.07598995,0.7291323979755782,18159.920058847936,0.005826614432468808,0.4000000000000002
West Bank and Gaza,poor,0.2,1689.8522910499996,0.01446696,2.083470408097687,4658.945304363598,0.005853774948307929,0.4000000000000002
"Yemen, Rep.",nonpoor,0.8,2694.17481615,0.01403569,1.1258259325689848,12325.419339704353,0.019026708791539688,0.2000000000000001
"Yemen, Rep.",poor,0.2,848.6505354,0.000864128,0.4966962697240607,3750.262190152309,0.01944057807736788,0.2000000000000001
Zambia,nonpoor,0.8,4426.5005183275,0.2458853,1.1908000603205102,10416.077573501634,0.007526626655970419,0.8000000000000004
Zambia,poor,0.2,528.80953669,0.05518931,0.2367997587179585,1165.521603903354,0.012257085291584981,0.8000000000000004
Zimbabwe,nonpoor,0.8,2213.2621112999996,0.08131872,1.1444139195136958,116.00850364365341,0.0035833103483119033,0.8000000000000004
Zimbabwe,poor,0.2,545.0921547999999,0.008329735,0.4223443219452171,26.890431198666395,0.001866314346745416,0.8000000000000004
