country,income_cat,n,c,axfin,gamma_SP,k,fa,v,shew
Costa Rica,poor,0.2,3311.32088851,0.1604869,0.329356926611,6137.94217743,0.0172895700515,0.295381067077,0.0
Cote d'Ivoire,nonpoor,0.8,4064.49975508,0.1283048,1.16560191967,7065.18435125,0.00627848933532,0.693268181412,0.0
Cote d'Ivoire,poor,0.2,982.721043645,0.02885922,0.337592321328,1672.29263879,0.00613387124593,0.588029676962,0.0
Croatia,nonpoor,0.8,24860.6804462,0.292387,1.08202939391,110854.321558,0.0108521402067,0.534979536584,0.0
Croatia,poor,0.2,7600.03578765,0.2455249,0.671882424344,20931.1864415,0.0112922552104,0.296558727003,0.0
Cyprus,nonpoor,0.8,36030.8096855,0.2639375,1.11779064341,181619.228321,0.0234546580802,0.099705703906,0.0
Cyprus,poor,0.2,11854.2923641,0.1559048,0.528837426367,46654.4136294,0.0234589901085,0.463532577121,0.0
Czech Republic,nonpoor,0.8,35072.2359744,0.4227365,1.13963420387,145121.760271,0.00742134417345,0.473284212799,0.0
Czech Republic,poor,0.2,15069.7979602,0.3099159,0.441463184501,67381.3950224,0.00812040322459,0.452360068655,0.0
Denmark,nonpoor,0.8,51911.2680489,0.6937743,1.04895393561,236352.911893,0.000361529311366,0.249972904821,0.0
Denmark,poor,0.2,20787.3504618,0.5787514,0.804184257579,47315.0049071,0.000402579021703,0.299967485786,0.0
Djibouti,nonpoor,0.8,3731.811415,0.04367659,1.06658195146,14475.4679849,0.018073076402,0.370730378862,0.0
Djibouti,poor,0.2,769.122016131,0.01797438,0.733672194164,2330.09565722,0.0181129255193,0.298526689498,0.0
Dominica,nonpoor,0.8,12234.281346,0.44,0.979121318495,8488.3353953,0.262425429243,0.473528728816,0.0
Dominica,poor,0.2,1933.06732287,0.44,1.08351472602,612.063818385,0.272407697714,0.482372219507,0.0
Dominican Republic,nonpoor,0.8,16724.7915006,0.3398572,1.13795714207,44599.0569716,0.0884592623868,0.300272451318,0.0
Dominican Republic,poor,0.2,3595.2133468,0.1601563,0.448171431702,8516.94924211,0.0877183212612,0.288492954799,0.0
Ecuador,nonpoor,0.8,12489.539334,0.1761092,1.1669591741,48759.5055255,0.0206893512278,0.672123145298,0.0
Ecuador,poor,0.2,2354.04929855,0.09100455,0.332163303585,8137.1099566,0.0220238277675,0.581564246087,0.0
"Egypt, Arab Rep.",nonpoor,0.8,11725.2556839,0.05446997,1.1530944264,23747.1963238,0.00693585278469,0.647934875945,0.0
"Egypt, Arab Rep.",poor,0.2,4695.26190201,0.02068763,0.387622294408,9716.06930596,0.0117158182069,0.299046865821,0.0
El Salvador,nonpoor,0.8,9378.25927927,0.2072156,1.18422396423,69707.7336248,0.0166869025945,0.524526147628,0.0
El Salvador,poor,0.2,2436.94916309,0.0411891,0.263104143076,18762.3483712,0.0172018530533,0.291403415349,0.0
Estonia,nonpoor,0.8,32242.0985228,0.3648965,1.12426279858,117263.29038,0.0141327890966,0.158697426661,0.0
Estonia,poor,0.2,9707.29847997,0.2434072,0.502948805689,26110.3701016,0.014663561387,0.298432003951,0.0
Ethiopia,nonpoor,0.8,1849.53749754,0.1639884,1.12210158474,4904.49552879,0.00902261245419,0.368447812702,0.0
Ethiopia,poor,0.2,643.317390448,0.09488185,0.511593661053,1649.20537056,0.00593241486694,0.296688677405,0.0
Fiji,nonpoor,0.8,10236.4652112,0.6,1.11029261779,30631.4464807,0.127971690942,0.254648303404,0.0
Fiji,poor,0.2,3367.84136818,0.6,0.558829528851,9305.68752625,0.124271151031,0.272837467933,0.0
France,nonpoor,0.8,43767.7040024,0.5990517,1.12129385214,198942.78642,0.0139841610829,0.305904305845,0.0
France,poor,0.2,15223.5492182,0.4053758,0.514824591454,55851.4265884,0.0152443207034,0.2989292891,0.0
Gabon,nonpoor,0.8,19765.512662,0.2428994,1.1241142575,60303.8471329,0.0196348108864,0.419844718235,0.0
Gabon,poor,0.2,4867.93942418,0.08577912,0.503542970002,13185.4669361,0.0406492807516,0.294979423014,0.0
Georgia,nonpoor,0.8,10877.4922056,0.008063393,1.11840017674,31812.9572382,0.0505449220391,0.253007902928,0.0
Georgia,poor,0.2,2826.52619614,0.01164885,0.526399293032,303.746455084,0.0511214592992,0.291038985845,0.0
Germany,nonpoor,0.8,50628.1604909,0.6140809,1.08882158462,192008.276001,0.00980699315606,0.240162097054,0.0
Germany,poor,0.2,17849.3188238,0.5265064,0.644713661528,39101.9845987,0.0105206316953,0.29934348991,0.0
Ghana,nonpoor,0.8,4706.58899043,0.2321198,1.00616502322,11898.0361482,0.00376124178674,0.695220361815,0.0
Ghana,poor,0.2,1074.65456864,0.1174127,0.975339907108,1192.61210037,0.00450425713765,0.684886844529,0.0
Greece,nonpoor,0.8,28540.3866462,0.16323,1.19210536781,118969.013093,0.0535385973532,0.171437410508,0.0
Greece,poor,0.2,7157.84404729,0.0654293,0.231578528749,36470.3045838,0.053658543084,0.2895947576,0.0
Guatemala,nonpoor,0.8,8803.28833304,0.2047981,1.09598468416,13641.0043671,0.0571076105434,0.0965651405001,0.0
Guatemala,poor,0.2,1620.6890655,0.06985804,0.616061263372,2316.7112344,0.0624130257304,0.562790383756,0.0
Guinea,nonpoor,0.8,1403.3543102,0.0443864,1.22499209621,3978.25478661,0.00807983521947,0.675447796673,0.0
Guinea,poor,0.2,461.709643184,0.005424729,0.100031615151,1391.60876752,0.00983477021199,0.690238624337,0.0
Guinea-Bissau,nonpoor,0.8,1750.35706038,0.0002,1.20600495405,4131.90195248,0.00413334030775,0.682218597414,0.0
Guinea-Bissau,poor,0.2,329.910231276,0.0002,0.17598018381,796.430810388,0.00443232430517,0.659311987574,0.0
Guyana,nonpoor,0.8,8652.57478153,0.68,1.14124571643,22864.7268511,0.0420512223593,0.286557648972,0.0
Guyana,poor,0.2,1630.85179128,0.68,0.435017134272,3700.13932901,0.0660631258658,0.290921471038,0.0
Haiti,nonpoor,0.8,1951.67498077,0.1275524,1.19891809666,14630.5141211,0.124157276322,0.218796377638,0.0
Haiti,poor,0.2,463.109317471,0.04369855,0.204327613345,3485.87731474,0.130409307896,0.7794437485,0.0
Honduras,nonpoor,0.8,5292.68046585,0.1964441,1.16673519761,14631.4982687,0.0420148722847,0.451308103435,0.0
Honduras,poor,0.2,790.607870417,0.06635398,0.333059209572,1874.91731171,0.0432937361135,0.275537425831,0.0
Hungary,nonpoor,0.8,29315.3875419,0.2304348,1.09386011397,141237.292104,0.0277723698153,0.524008199315,0.0
Hungary,poor,0.2,9644.88940774,0.1423596,0.624559544122,8588.93881865,0.0342709430568,0.293778715942,0.0
India,nonpoor,0.8,6983.6978807,0.1883363,1.07436880268,15563.2663962,0.00430469767128,0.614951811613,0.0
India,poor,0.2,2528.44896008,0.07480032,0.702524789286,5064.52535259,0.00460042606127,0.296497235809,0.0
Indonesia,nonpoor,0.8,12486.8756769,0.3511817,1.08355653903,40663.3146365,0.0205262399642,0.195108321265,0.0
Indonesia,poor,0.2,3875.23727903,0.1379658,0.665773843871,10981.4674892,0.0201924221865,0.297276737092,0.0
"Iran, Islamic Rep.",nonpoor,0.8,18751.8430262,0.2603003,1.09374523026,59594.711406,0.0114987343382,0.365167874438,0.0
"Iran, Islamic Rep.",poor,0.2,5043.18510417,0.1516682,0.625019078958,13356.2839576,0.0118430829077,0.29462353992,0.0
Iraq,nonpoor,0.8,18339.0865869,0.03651581,1.12496777184,31450.8321103,0.0147686519294,0.682127444155,0.0
Iraq,poor,0.2,7078.24394583,0.0331376,0.500128912624,11905.3293914,0.0176837558826,0.292340333209,0.0
Ireland,nonpoor,0.8,72331.1254644,0.5566727,1.09681758859,243702.809596,0.00870471510711,0.265820252225,0.0
Ireland,poor,0.2,24817.1939704,0.4005193,0.61272964565,34477.5694916,0.00963673215443,0.299500099098,0.0
Israel,nonpoor,0.8,38849.8652666,0.6097891,1.0932522782,110310.74017,0.00529883132606,0.647789026571,0.0
Israel,poor,0.2,7663.98181545,0.4204639,0.626990887186,13633.809714,0.0053046782752,0.298979550725,0.0
Italy,nonpoor,0.8,40592.1016786,0.4406689,1.16925011989,198775.787008,0.0115960552139,0.304116291059,0.0
Italy,poor,0.2,10732.2401027,0.2017134,0.322999520448,50891.5799469,0.011807343542,0.29718204338,0.0
Jamaica,nonpoor,0.8,9694.91357139,0.3520919,1.1351534964,25635.1372221,0.0920344224626,0.466800190896,0.0
Jamaica,poor,0.2,2170.35023985,0.2147204,0.459386014401,4937.20709539,0.0932475481262,0.284995819924,0.0
Japan,nonpoor,0.8,44262.5352649,0.6250877,0.99725380928,218121.899908,0.0282854205288,0.202403268228,0.0
Japan,poor,0.2,14148.7153763,0.5732915,1.01098476288,36068.5425395,0.0293302907497,0.296522463307,0.0
Jordan,nonpoor,0.8,9627.00097821,0.05062747,1.12697268334,55039.8176363,0.00590237044532,0.648151856096,0.0
Jordan,poor,0.2,3439.71276781,0.01797048,0.492109266651,18556.1109969,0.00592781624544,0.299147010506,0.0
Kazakhstan,nonpoor,0.8,26347.3937746,0.1153157,1.08245814672,79857.9507138,0.0226591819146,0.15826575434,0.0
Kazakhstan,poor,0.2,11709.9527887,0.02605716,0.670167413111,34802.58113,0.0246505012742,0.297620240089,0.0
Kenya,nonpoor,0.8,3485.12209251,0.4164474,1.20462193406,7521.44567448,0.00463973112778,0.69414765828,0.0
Kenya,poor,0.2,687.516215521,0.1333483,0.181512263754,1510.8907833,0.00759624306845,0.297491853549,0.0
Kiribati,nonpoor,0.8,2215.6959155,0.0,1.16474591081,7804.90750975,0.00162518701713,0.544437155107,0.0
Kiribati,poor,0.2,626.278074616,0.0,0.341016356767,2198.49208752,0.00162518701713,0.299965374714,0.0
"Korea, Rep.",nonpoor,0.8,40539.8529152,0.6404362,1.02266725567,175492.953612,0.0320900204472,0.206202265528,0.0
"Korea, Rep.",poor,0.2,12769.8350067,0.3633893,0.909330977302,36769.5631444,0.0355229878231,0.295944465136,0.0
Kyrgyz Republic,nonpoor,0.8,3724.0390753,0.0561118,1.0991961209,7235.43004107,0.0540091747406,0.239701665073,0.0
Kyrgyz Republic,poor,0.2,1563.6849156,0.03731649,0.603215516385,2698.08977257,0.0541411837098,0.288155589223,0.0
Lao PDR,nonpoor,0.8,6623.44749034,0.2385275,1.22192563151,26559.0979073,0.0562729251748,0.299475064009,0.0
Lao PDR,poor,0.2,2179.14289725,0.1325088,0.112297473958,9708.05645943,0.0480594124285,0.276438520624,0.0
Latvia,nonpoor,0.8,27683.8659858,0.2983719,1.05120261268,119612.296328,0.0436062528154,0.157515742231,0.0
Latvia,poor,0.2,7824.98995743,0.185183,0.795189549296,16853.0640456,0.0352419401137,0.296209835263,0.0
Lebanon,nonpoor,0.8,14952.7256862,0.2486327,1.13358220722,89338.8271702,0.010998748758,0.597334229493,0.0
Lebanon,poor,0.2,5059.92452722,0.06085023,0.465671171136,29569.1281934,0.0110591933914,0.298667114746,0.0
Lesotho,nonpoor,0.8,3412.00714055,0.1136827,1.22366564976,17116.6206665,0.0112781760202,0.689024883895,0.0
Lesotho,poor,0.2,393.153086154,0.02873374,0.105337400979,2017.09716881,0.0106974193246,0.459090799326,0.0
Liberia,nonpoor,0.8,868.474879354,0.2007491,1.21475172632,1823.86703653,0.0104918672813,0.691856996599,0.0
Liberia,poor,0.2,293.887377829,0.0449625,0.140993094725,678.480297321,0.010522098733,0.586832710807,0.0
Lithuania,nonpoor,0.8,32787.3130948,0.3604111,1.07345015852,109521.697387,0.0165271205589,0.303749368707,0.0
Lithuania,poor,0.2,8371.22887527,0.167361,0.706199365925,7716.21659105,0.0184036862766,0.297895523082,0.0
Luxembourg,nonpoor,0.8,111692.736515,0.6614447,1.133549546,456171.211371,0.00473190301465,0.259584109088,0.0
Luxembourg,poor,0.2,38322.3721377,0.5098124,0.465801816006,137423.403715,0.005091403029,0.299782550904,0.0
"Macedonia, FYR",nonpoor,0.8,15404.6368214,0.1795803,1.09589800517,59880.3922331,0.0190220101921,0.203122693975,0.0
"Macedonia, FYR",poor,0.2,3655.33755084,0.07452801,0.616407979315,7791.54064988,0.0195384921245,0.297838229263,0.0
Madagascar,nonpoor,0.8,1645.64313169,0.04567038,1.19398050818,5588.62700261,0.031893999097,0.493542407438,0.0
Madagascar,poor,0.2,397.886144247,0.01404179,0.224077967294,1382.65607646,0.0287319978865,0.272953236298,0.0
Malawi,nonpoor,0.8,1281.79475715,0.08640283,1.20081478926,5062.97651877,0.0210039938237,0.529926979718,0.0
Malawi,poor,0.2,292.671953006,0.04726892,0.196740842957,1163.94841638,0.0211491900261,0.293075695089,0.0
Malaysia,nonpoor,0.8,30600.0983749,0.3924174,1.11319263734,122645.560772,0.0182121963092,0.244836180683,0.0
Malaysia,poor,0.2,5901.90576624,0.255594,0.547229450632,21410.3069779,0.0200986423615,0.297743097653,0.0
Maldives,nonpoor,0.8,14315.5893657,0.55,1.1071391479,43906.5171725,0.000682558033101,0.544474877054,0.0
Maldives,poor,0.2,3915.37486925,0.55,0.571443408397,11829.846708,0.000682558033101,0.299986158157,0.0
Mali,nonpoor,0.8,2257.09450513,0.04243126,1.2014434735,3497.26936033,0.043394322286,0.0985218835893,0.0
Mali,poor,0.2,785.076349612,0.008713539,0.19422610601,1252.8773975,0.0241189399494,0.63728737543,0.0
Mauritania,nonpoor,0.8,4125.98403563,0.1524401,1.17368910951,17301.8901916,0.036900855406,0.0988209761245,0.0
Mauritania,poor,0.2,1357.46660913,0.03751141,0.305243561961,5806.94931613,0.0409259539494,0.577702584196,0.0
Mauritius,nonpoor,0.8,22627.5490832,0.4367753,1.13915759699,77360.29411,0.0280183790905,0.295030794467,0.0
Mauritius,poor,0.2,7232.99625122,0.2319739,0.443369612053,22102.0785959,0.0287584035422,0.295030794467,0.0
Mexico,nonpoor,0.8,19965.921706,0.1956048,1.13113998779,55181.6565738,0.0047692659059,0.419589964879,0.0
Mexico,poor,0.2,4291.93680508,0.07032508,0.475440048823,7793.78805769,0.00457046436665,0.298613304347,0.0
Moldova,nonpoor,0.8,5580.91887759,0.09047662,1.09241362355,22151.0575804,0.0257133075605,0.419435807025,0.0
Moldova,poor,0.2,2398.00279569,0.03550953,0.630345505806,7699.69867907,0.0200955596687,0.635044623391,0.0
Mongolia,nonpoor,0.8,13013.5865015,0.4111103,1.06086733609,64109.3493265,0.0241770812025,0.158375925985,0.0
Mongolia,poor,0.2,4588.032673,0.2172667,0.75653065564,16308.054062,0.0266045026623,0.297827418905,0.0
Montenegro,nonpoor,0.8,17908.9669875,0.07029512,1.14605622353,49030.0283195,0.00759185756768,0.537352715363,0.0
Montenegro,poor,0.2,6654.69811557,0.02831399,0.415775105876,18435.3325087,0.00879274828112,0.297991818983,0.0
Morocco,nonpoor,0.8,8491.95877351,0.1725484,1.08933370299,31872.0374512,0.0100388300706,0.30704588858,0.0
Morocco,poor,0.2,2361.40030066,0.05141593,0.64266518805,7435.88120518,0.0114496666808,0.297956056267,0.0
Myanmar,nonpoor,0.8,6201.11412786,0.1680227,1.21263398332,8556.47192166,0.0733166423067,0.290340716662,0.0
Myanmar,poor,0.2,1953.31750306,0.06761485,0.149464066723,2839.33076261,0.0808375644312,0.275639920881,0.0
Namibia,nonpoor,0.8,11860.7489298,0.3485483,1.16002123199,43377.4060006,0.0102048095549,0.689032357946,0.0
Namibia,poor,0.2,1619.04742371,0.1445373,0.359915072027,4785.84773501,0.0145790532735,0.459095779216,0.0
Nepal,nonpoor,0.8,2622.30279214,0.2236811,1.17853763222,9596.51870492,0.0216710620292,0.48710253631,0.0
Nepal,poor,0.2,949.405154842,0.08169342,0.285849471111,3947.92201864,0.0253142122872,0.29326956259,0.0
Netherlands,nonpoor,0.8,53726.2742997,0.6671163,1.10869587851,215781.627406,0.0211813990757,0.259128538529,0.0
Netherlands,poor,0.2,20736.4567472,0.485505,0.565216485948,70033.8422756,0.023277736862,0.299420681357,0.0
Nicaragua,nonpoor,0.8,6099.99936878,0.1150786,1.14924605014,20467.0912141,0.0198902995387,0.410988278244,0.0
Nicaragua,poor,0.2,1284.21039343,0.02887823,0.403015799458,3883.68825608,0.0205698077629,0.292836425992,0.0
Niger,nonpoor,0.8,1045.30888001,0.02122553,1.15649023378,4473.90877598,0.0298130264877,0.10250644787,0.0
Niger,poor,0.2,353.727083041,0.01784597,0.374039064877,1518.37073385,0.0165703381845,0.691412341385,0.0
Nigeria,nonpoor,0.8,6431.5261057,0.3224891,1.23744096572,7357.89547155,0.00543007938539,0.693322693767,0.0
Nigeria,poor,0.2,1468.50913196,0.1970295,0.0502361371004,1696.19880354,0.00523691677486,0.588075914311,0.0
Norway,nonpoor,0.8,72505.0060768,0.8089857,1.09108946144,219762.908737,0.00172735792731,0.159524496038,0.0
Norway,poor,0.2,29033.9078239,0.7495815,0.635642154234,70650.1946503,0.00172735792731,0.299987315696,0.0
Pakistan,nonpoor,0.8,5523.09552266,0.04381021,1.18738777711,14559.3313905,0.0118670450792,0.608189665459,0.0
Pakistan,poor,0.2,2238.4351898,0.01694613,0.250448891565,6349.07258332,0.0126345543332,0.294198296242,0.0
Panama,nonpoor,0.8,25735.2709871,0.2403679,1.17736419107,47787.8042129,0.00585701723206,0.693461266527,0.0
Panama,poor,0.2,3733.61444372,0.1483164,0.290543235724,6305.76909178,0.00757706956541,0.600027363258,0.0
Papua New Guinea,nonpoor,0.8,3109.02175004,0.1438,1.06568902966,9562.38736366,0.0135982150446,0.621394559403,0.0
Papua New Guinea,poor,0.2,668.325012653,0.1438,0.737243881375,2049.24925439,0.0145231954446,0.291917268746,0.0
Paraguay,nonpoor,0.8,10642.030966,0.1477873,1.16396858305,29046.1476875,0.0111500012991,0.369767561347,0.0
Paraguay,poor,0.2,1819.90936228,0.02127697,0.344125667807,4345.57992495,0.0124160240231,0.695443694421,0.0
Peru,nonpoor,0.8,14395.3739091,0.1674962,1.20094462172,53182.6421973,0.0546342793361,0.20352749665,0.0
Peru,poor,0.2,2776.46624662,0.05837516,0.196221513138,10653.0647599,0.0528165996987,0.286351928428,0.0
Philippines,nonpoor,0.8,8448.57530577,0.2163384,1.18118752129,30767.4560151,0.0296180555592,0.935654737844,0.0
Philippines,poor,0.2,2388.03413354,0.04855937,0.275249914849,9147.91735517,0.0292910754281,0.935654737844,0.0
Poland,nonpoor,0.8,29903.4654038,0.282444,1.13042690246,73585.7413365,0.0162698970252,0.159012864399,0.0
Poland,poor,0.2,10401.2053578,0.09776094,0.478292390147,20309.113088,0.0154536724329,0.299025187584,0.0
Portugal,nonpoor,0.8,31564.2843163,0.3085544,1.1504621535,168146.212384,0.0105319307525,0.0999214142591,0.0
Portugal,poor,0.2,8777.23414142,0.160451,0.39815138601,37217.305625,0.0113771186633,0.104917484972,0.0
Romania,nonpoor,0.8,24651.4424218,0.1842659,1.10200931005,94250.515166,0.0119789890248,0.420930404102,0.0
Romania,poor,0.2,9633.27497492,0.05571223,0.591962759802,27255.0369516,0.0127386970245,0.29705033814,0.0
Russian Federation,nonpoor,0.8,27960.2632215,0.1823601,1.13291394409,80658.6345265,0.011127277691,0.218021177798,0.0
Russian Federation,poor,0.2,8288.97169616,0.1140624,0.46834422364,21416.8740735,0.0114183619902,0.298358956288,0.0
Rwanda,nonpoor,0.8,2101.89432348,0.3914391,1.18682247876,2949.3283003,0.0195658296985,0.684285829528,0.0
Rwanda,poor,0.2,461.175125827,0.06397243,0.25271008495,648.69929743,0.0130480356199,0.615857246575,0.0
Senegal,nonpoor,0.8,2793.9791444,0.1060924,1.20899172854,12251.8616508,0.00329908345636,0.682654417351,0.0
Senegal,poor,0.2,726.018009834,0.008773695,0.164033085847,3607.06510612,0.00262051408241,0.697603054227,0.0
Serbia,nonpoor,0.8,15675.1996596,0.1149804,1.11682954527,72154.9222288,0.0263484453109,0.527479884321,0.0
Serbia,poor,0.2,5899.63750864,0.0419454,0.532681818908,23029.8424967,0.0287512052355,0.292316970671,0.0
Seychelles,nonpoor,0.8,31122.4050742,0.94,1.09788096206,144163.621273,0.0,0.3,0.0
