country,hazard,rp,0
Albania,tsunami,2000.0,0.000525892246776
Albania,tsunami,4000.0,0.00213134472564
Albania,tsunami,5000.0,0.00250480529977
Albania,tsunami,30000.0,0.00796660286517
Algeria,earthquake,0.5,1.76005845132e-05
Algeria,earthquake,1.0,0.000342969051261
Algeria,earthquake,1.5,0.000571953929722
Algeria,earthquake,2.0,0.000718092761028
Algeria,earthquake,3.0,0.000970287907991
Algeria,earthquake,5.0,0.00155501976017
Algeria,earthquake,10.0,0.00237519827705
Algeria,earthquake,20.0,0.00405202210398
Algeria,earthquake,50.0,0.00763751483761
Algeria,earthquake,100.0,0.0109573720777
Algeria,earthquake,250.0,0.0178351779103
Algeria,earthquake,500.0,0.0226724792279
Algeria,earthquake,1000.0,0.0256620047344
Algeria,earthquake,1500.0,0.0285325328764
Algeria,earthquake,2000.0,0.0294137679846
Algeria,earthquake,4000.0,0.0369701497381
Algeria,earthquake,5000.0,0.0378234683326
Algeria,flood,1.5,1.92112695615e-08
Algeria,flood,2.0,8.78866435884e-07
Algeria,flood,3.0,2.87312919624e-05
Algeria,flood,5.0,0.000191143886634
Algeria,flood,10.0,0.000613732479098
Algeria,flood,20.0,0.00112357183831
Algeria,flood,50.0,0.00287680001294
Algeria,flood,100.0,0.00383291717865
Algeria,flood,250.0,0.0083133458164
Algeria,flood,500.0,0.01062012554
Algeria,flood,1000.0,0.0119540239043
Algeria,flood,1500.0,0.0129328571666
Algeria,flood,2000.0,0.0135418392063
Algeria,flood,4000.0,0.0146706065716
Algeria,flood,5000.0,0.0150634154583
Algeria,flood,30000.0,0.0164020091921
Algeria,tsunami,100.0,0.0
Algeria,tsunami,250.0,1.61951713211e-05
Algeria,tsunami,500.0,3.465226504e-05
Algeria,tsunami,1000.0,8.09108581587e-05
Algeria,tsunami,1500.0,0.000125933710083
Algeria,tsunami,2000.0,0.00013151619475
Algeria,tsunami,4000.0,0.000161500087897
Algeria,tsunami,5000.0,0.000176899226702
Andorra,earthquake,2.0,9.85727326254e-07
Andorra,earthquake,3.0,3.37449875975e-06
Andorra,earthquake,5.0,8.44806114134e-06
Andorra,earthquake,10.0,1.83450721989e-05
Andorra,earthquake,20.0,3.5021054955e-05
Andorra,earthquake,50.0,7.25828413334e-05
Andorra,earthquake,100.0,0.000140630588374
Andorra,earthquake,250.0,0.000418465471018
Andorra,earthquake,500.0,0.000937791557641
Andorra,earthquake,1000.0,0.00198375214161
Andorra,earthquake,1500.0,0.00385856556792
Andorra,earthquake,2000.0,0.00469122041726
Andorra,earthquake,4000.0,0.0103806036758
Andorra,earthquake,5000.0,0.0121166367103
Andorra,earthquake,30000.0,0.0780079969605
Angola,earthquake,1.5,4.26808352955e-08
Angola,earthquake,2.0,1.54405355483e-07
Angola,earthquake,3.0,6.42326379643e-07
Angola,earthquake,5.0,3.58929056933e-06
Angola,earthquake,10.0,1.88094404281e-05
Angola,earthquake,20.0,0.000127045625078
Angola,earthquake,50.0,0.000306294392757
Angola,earthquake,100.0,0.000633313278935
Angola,earthquake,250.0,0.00159103674744
Angola,earthquake,500.0,0.00302754574385
Angola,earthquake,1000.0,0.00550125928154
Angola,earthquake,1500.0,0.00655806088356
Angola,earthquake,2000.0,0.00750514478886
Angola,earthquake,4000.0,0.0104041779279
Angola,earthquake,5000.0,0.0117116797972
Angola,earthquake,30000.0,0.0156426700702
Angola,flood,1.5,8.91048424084e-10
Angola,flood,2.0,1.49909164138e-06
Angola,flood,3.0,4.53913209762e-05
Angola,flood,5.0,0.000707742575832
Angola,flood,10.0,0.00340045440027
Angola,flood,20.0,0.00951367876301
Angola,flood,50.0,0.0168064779734
Angola,flood,100.0,0.0186438262779
Angola,flood,250.0,0.0212826696016
Angola,flood,500.0,0.0229868806588
Angola,flood,1000.0,0.0242437678167
Angola,flood,1500.0,0.0310491375047
Angola,flood,2000.0,0.0319768079187
Angola,flood,4000.0,0.0334651684827
Angola,flood,5000.0,0.0343430195821
Angola,flood,30000.0,0.0364023863739
Angola,tsunami,250.0,0.0
Angola,tsunami,500.0,0.0
Angola,tsunami,1000.0,0.0
Angola,tsunami,1500.0,0.0
Angola,tsunami,2000.0,5.26342294484e-07
Angola,tsunami,4000.0,4.53057471098e-06
Angola,tsunami,5000.0,7.18226544967e-06
Anguilla,earthquake,0.5,0.000118822055462
Anguilla,earthquake,1.0,0.000316269361074
Anguilla,earthquake,1.5,0.00069493706315
Anguilla,earthquake,2.0,0.00108987526701
Anguilla,earthquake,3.0,0.00237392712906
Anguilla,earthquake,5.0,0.00570330016375
Anguilla,earthquake,10.0,0.0162944534012
Anguilla,earthquake,20.0,0.0350173725242
Anguilla,earthquake,50.0,0.0658211583856
Anguilla,earthquake,100.0,0.0779723316083
Anguilla,earthquake,250.0,0.112019866561
Anguilla,earthquake,500.0,0.147540442497
Anguilla,earthquake,1000.0,0.234717604554
Anguilla,earthquake,1500.0,0.300400310933
Anguilla,earthquake,2000.0,0.344648315091
Anguilla,earthquake,4000.0,0.455221238947
Anguilla,earthquake,5000.0,0.546570691305
Anguilla,earthquake,30000.0,0.900766287678
Anguilla,surge,0.5,0.0
Anguilla,surge,1.0,2.07133960986e-06
Anguilla,surge,1.5,4.11101163021e-05
Anguilla,surge,2.0,0.000308101952751
Anguilla,surge,3.0,0.00121298654337
Anguilla,surge,5.0,0.00569716744138
Anguilla,surge,10.0,0.0249067660615
Anguilla,surge,20.0,0.147080329568
Anguilla,surge,50.0,0.216920555582
Anguilla,surge,100.0,0.301784861627
Anguilla,tsunami,250.0,0.0
Anguilla,tsunami,500.0,3.65572076885e-05
Anguilla,tsunami,1000.0,0.000587213330114
Anguilla,tsunami,1500.0,0.000683853521462
Anguilla,tsunami,2000.0,0.00156045355259
Anguilla,tsunami,4000.0,0.00396413412816
Anguilla,tsunami,5000.0,0.00409600900238
Anguilla,tsunami,30000.0,0.121942988076
Anguilla,wind,0.5,0.0
Anguilla,wind,1.0,0.0
Anguilla,wind,1.5,0.0
Anguilla,wind,2.0,5.44825520829e-07
Anguilla,wind,3.0,0.00011573880081
Anguilla,wind,5.0,0.00290125643188
Anguilla,wind,10.0,0.0404690549156
Anguilla,wind,20.0,0.0795236343908
Anguilla,wind,50.0,0.22750810824
Anguilla,wind,100.0,0.531042750462
Antigua and Barbuda,earthquake,0.5,5.87402872211e-05
Antigua and Barbuda,earthquake,1.0,0.000392273090548
Antigua and Barbuda,earthquake,1.5,0.00106495746827
Antigua and Barbuda,earthquake,2.0,0.00192357965812
Antigua and Barbuda,earthquake,3.0,0.00414881193116
Antigua and Barbuda,earthquake,5.0,0.00841573073687
Antigua and Barbuda,earthquake,10.0,0.0171259945676
Antigua and Barbuda,earthquake,20.0,0.0255696036685
Antigua and Barbuda,earthquake,50.0,0.0348049382215
Antigua and Barbuda,earthquake,100.0,0.0537372404484
Antigua and Barbuda,earthquake,250.0,0.0903430929573
Antigua and Barbuda,earthquake,500.0,0.129944996416
Antigua and Barbuda,earthquake,1000.0,0.199871342938
Antigua and Barbuda,earthquake,1500.0,0.214658204491
Antigua and Barbuda,earthquake,2000.0,0.252433043968
Antigua and Barbuda,earthquake,4000.0,0.295679229392
Antigua and Barbuda,earthquake,5000.0,0.373580689327
Antigua and Barbuda,earthquake,30000.0,0.41476513042
Antigua and Barbuda,surge,0.5,0.0
Antigua and Barbuda,surge,1.0,8.61074486235e-06
Antigua and Barbuda,surge,1.5,6.30349917673e-05
Antigua and Barbuda,surge,2.0,0.000338973479259
Antigua and Barbuda,surge,3.0,0.00171605975755
Antigua and Barbuda,surge,5.0,0.00780400523952
Antigua and Barbuda,surge,10.0,0.0302367661019
Antigua and Barbuda,surge,20.0,0.120743070433
Antigua and Barbuda,surge,50.0,0.190284909755
Antigua and Barbuda,surge,100.0,0.254640610667
Antigua and Barbuda,tsunami,250.0,1.05113616853e-06
Antigua and Barbuda,tsunami,500.0,0.00112200357818
Antigua and Barbuda,tsunami,1000.0,0.00344733558494
Antigua and Barbuda,tsunami,1500.0,0.00528579139807
Antigua and Barbuda,tsunami,2000.0,0.00674998979951
Antigua and Barbuda,tsunami,4000.0,0.0112176806546
Antigua and Barbuda,tsunami,5000.0,0.0124187554738
Antigua and Barbuda,tsunami,30000.0,0.0859106062932
Antigua and Barbuda,wind,0.5,0.0
Antigua and Barbuda,wind,1.0,0.0
Antigua and Barbuda,wind,1.5,0.0
Antigua and Barbuda,wind,2.0,1.39559808245e-05
Antigua and Barbuda,wind,3.0,0.000613152178528
Antigua and Barbuda,wind,5.0,0.00714831375347
Antigua and Barbuda,wind,10.0,0.0705712353303
Antigua and Barbuda,wind,20.0,0.206340228686
Antigua and Barbuda,wind,50.0,0.786796908924
Antigua and Barbuda,wind,100.0,0.903373711316
Argentina,earthquake,0.1,8.52561778655e-06
Argentina,earthquake,0.5,6.45416092083e-05
Argentina,earthquake,1.0,0.000146944394791
Argentina,earthquake,1.5,0.000231895102892
Argentina,earthquake,2.0,0.000328733260989
Argentina,earthquake,3.0,0.000532501502226
Argentina,earthquake,5.0,0.000877980470741
Argentina,earthquake,10.0,0.00164998936189
Argentina,earthquake,20.0,0.00302781178458
Argentina,earthquake,50.0,0.0061466047523
Argentina,earthquake,100.0,0.00932165749199
Argentina,earthquake,250.0,0.0149661813255
Argentina,earthquake,500.0,0.0181192547433
Argentina,earthquake,1000.0,0.0222994662111
Argentina,earthquake,1500.0,0.0252850592949
Argentina,earthquake,2000.0,0.0264490123117
Argentina,earthquake,4000.0,0.0315587025829
Argentina,earthquake,5000.0,0.033589525653
Argentina,earthquake,30000.0,0.0431537159541
Argentina,flood,1.5,1.26383037426e-05
Argentina,flood,2.0,7.57175452138e-05
Argentina,flood,3.0,0.000264986208159
Argentina,flood,5.0,0.000788368017292
Argentina,flood,10.0,0.00165569985142
Argentina,flood,20.0,0.00307407055695
Argentina,flood,50.0,0.00541835245096
Argentina,flood,100.0,0.0079363878905
Argentina,flood,250.0,0.0119993803432
Argentina,flood,500.0,0.0156001875203
Argentina,flood,1000.0,0.0204472427245
Argentina,flood,1500.0,0.0235104202619
Argentina,flood,2000.0,0.0251139787004
Argentina,flood,4000.0,0.0277599858259
Argentina,flood,5000.0,0.0283056395807
Argentina,flood,30000.0,0.0329693898508
Argentina,tsunami,20.0,0.0
Argentina,tsunami,50.0,0.0
Argentina,tsunami,100.0,0.0
Argentina,tsunami,250.0,0.0
Argentina,tsunami,500.0,3.6763561481e-08
Argentina,tsunami,1000.0,4.58148876001e-06
Argentina,tsunami,1500.0,6.32275915326e-06
Argentina,tsunami,2000.0,8.03861023132e-06
Argentina,tsunami,4000.0,1.32246080451e-05
Argentina,tsunami,5000.0,1.59012763516e-05
Argentina,tsunami,30000.0,0.000510543818557
Armenia,earthquake,0.5,0.000173226557298
Armenia,earthquake,1.0,0.000388963184904
Armenia,earthquake,1.5,0.000579937220023
Armenia,earthquake,2.0,0.000749088478896
Armenia,earthquake,3.0,0.00110636999115
Armenia,earthquake,5.0,0.00176088523787
Armenia,earthquake,10.0,0.00364239032366
Armenia,earthquake,20.0,0.00732031199101
Armenia,earthquake,50.0,0.0166552776382
Armenia,earthquake,100.0,0.0338390506426
Armenia,earthquake,250.0,0.055808897085
Armenia,earthquake,500.0,0.0851734236562
Armenia,earthquake,1000.0,0.116153581858
Armenia,earthquake,1500.0,0.145079930185
Armenia,earthquake,2000.0,0.165480789071
Armenia,earthquake,4000.0,0.193176633959
Armenia,earthquake,5000.0,0.203814728665
Armenia,earthquake,30000.0,0.354575447773
Armenia,flood,3.0,1.54484574958e-06
Armenia,flood,5.0,0.00023007018867
Armenia,flood,10.0,0.00190470566616
Armenia,flood,20.0,0.00674559396725
Armenia,flood,50.0,0.0184338732085
Armenia,flood,100.0,0.0233528204263
Armenia,flood,250.0,0.029611735559
Armenia,flood,500.0,0.0324450688337
Armenia,flood,1000.0,0.0338742627723
Armenia,flood,1500.0,0.0348265728216
Armenia,flood,2000.0,0.0352113966731
Armenia,flood,4000.0,0.03646367259
Armenia,flood,5000.0,0.0365124913068
Armenia,flood,30000.0,0.040870603494
Aruba,earthquake,1.0,3.88518473613e-05
Aruba,earthquake,1.5,7.07628490308e-05
Aruba,earthquake,2.0,0.000104461982425
Aruba,earthquake,3.0,0.000173736317932
Aruba,earthquake,5.0,0.000331220111805
Aruba,earthquake,10.0,0.00106907160012
Aruba,earthquake,20.0,0.00364250572419
Aruba,earthquake,50.0,0.0211629686457
Aruba,earthquake,100.0,0.0560298687768
Aruba,earthquake,250.0,0.163904054054
Aruba,earthquake,500.0,0.20455672873
Aruba,earthquake,1000.0,0.34563239422
Aruba,earthquake,1500.0,0.346038931988
Aruba,earthquake,2000.0,0.394241824053
Aruba,earthquake,4000.0,0.686802120978
Aruba,earthquake,5000.0,0.753026046982
Aruba,earthquake,30000.0,1.15351700941
Aruba,surge,0.5,0.0
Aruba,surge,1.0,0.0
Aruba,surge,1.5,0.0
Aruba,surge,2.0,0.0
Aruba,surge,3.0,2.11541314557e-05
Aruba,surge,5.0,0.000354126088771
Aruba,surge,10.0,0.00244478402907
Aruba,surge,20.0,0.0212764824042
Aruba,surge,50.0,0.101795618033
Aruba,surge,100.0,0.110702102252
Aruba,tsunami,100.0,0.0
Aruba,tsunami,250.0,0.0
Aruba,tsunami,500.0,4.82944135394e-07
Aruba,tsunami,1000.0,0.00020514372924
Aruba,tsunami,1500.0,0.00232351735745
Aruba,tsunami,2000.0,0.00333748753992
Aruba,tsunami,4000.0,0.00397588465764
Aruba,tsunami,5000.0,0.00412132341022
Aruba,wind,0.5,0.0
Aruba,wind,1.0,0.0
Aruba,wind,1.5,0.0
Aruba,wind,2.0,0.0
Aruba,wind,3.0,0.0
Aruba,wind,5.0,0.0
Aruba,wind,10.0,0.000266662793059
Aruba,wind,20.0,0.013211831282
Aruba,wind,50.0,0.0288945307999
Aruba,wind,100.0,0.0794151207059
Australia,flood,1.5,5.60723772245e-06
Australia,flood,2.0,2.79162283326e-05
Australia,flood,3.0,0.000186354607036
Australia,flood,5.0,0.000689696918175
Australia,flood,10.0,0.00171775258488
Australia,flood,20.0,0.00355124757462
Australia,flood,50.0,0.00673582008845
Australia,flood,100.0,0.0105950463141
Australia,flood,250.0,0.0174368687699
Australia,flood,500.0,0.021685975789
Australia,flood,1000.0,0.0235376274913
Australia,flood,1500.0,0.0264449854842
Australia,flood,2000.0,0.034519405795
Australia,flood,4000.0,0.0390130042787
Australia,flood,5000.0,0.0400951768001
Australia,flood,30000.0,0.0448178342462
Australia,surge,0.5,7.92970013138e-06
Australia,surge,1.0,2.71783896014e-05
Australia,surge,1.5,6.04415101402e-05
Australia,surge,2.0,0.000101688571346
Australia,surge,3.0,0.000204200668585
Australia,surge,5.0,0.00030149180803
Australia,surge,10.0,0.000554754985994
Australia,surge,20.0,0.00067065797383
Australia,tsunami,3.0,0.0
Australia,tsunami,5.0,0.0
Australia,tsunami,10.0,0.0
Australia,tsunami,20.0,1.66635908209e-06
Australia,tsunami,50.0,5.53592807437e-05
Australia,tsunami,100.0,0.000205563255924
Australia,tsunami,250.0,0.00062481905033
Australia,tsunami,500.0,0.00125068445953
Australia,tsunami,1000.0,0.00176495212736
Australia,tsunami,1500.0,0.00247350514425
Australia,tsunami,2000.0,0.00275862191976
Australia,tsunami,4000.0,0.00456790705094
Australia,tsunami,5000.0,0.00472609478308
Australia,tsunami,30000.0,0.0205210419547
Australia,wind,0.1,0.0
Australia,wind,0.5,1.81649838604e-08
Australia,wind,1.0,1.42646814765e-06
Australia,wind,1.5,3.30021558953e-06
Australia,wind,2.0,9.76970582431e-06
Australia,wind,3.0,2.07195782325e-05
Australia,wind,5.0,4.3167296593e-05
Australia,wind,10.0,6.63912322813e-05
Australia,wind,20.0,0.00012921297842
Austria,earthquake,0.5,1.69614540402e-05
Austria,earthquake,1.0,4.73852152286e-05
Austria,earthquake,1.5,7.64212053699e-05
Austria,earthquake,2.0,0.000104019553414
Austria,earthquake,3.0,0.000147896068361
Austria,earthquake,5.0,0.000243067817368
Austria,earthquake,10.0,0.0004863243682
Austria,earthquake,20.0,0.00104008271603
Austria,earthquake,50.0,0.00254090827505
Austria,earthquake,100.0,0.0050556902766
Austria,earthquake,250.0,0.00947393589303
Austria,earthquake,500.0,0.015537822698
Austria,earthquake,1000.0,0.0234771961539
Austria,earthquake,1500.0,0.0270094836611
Austria,earthquake,2000.0,0.0314470718062
Austria,earthquake,4000.0,0.0679450948474
Austria,earthquake,5000.0,0.0750907283514
Austria,flood,1.5,3.04065980306e-08
Austria,flood,2.0,1.23895068098e-07
Austria,flood,3.0,1.17489288343e-06
Austria,flood,5.0,2.12634632658e-05
Austria,flood,10.0,0.000112927096903
Austria,flood,20.0,0.000618436827303
Austria,flood,50.0,0.00364150152345
Austria,flood,100.0,0.00925025065302
Austria,flood,250.0,0.0372042554676
Austria,flood,500.0,0.0498413911295
Austria,flood,1000.0,0.0666966634165
Austria,flood,1500.0,0.0913097282427
Austria,flood,2000.0,0.10318671595
Austria,flood,4000.0,0.12072430775
Austria,flood,5000.0,0.124066747345
Austria,flood,30000.0,0.134322812174
Azerbaijan,earthquake,0.5,0.000139669317918
Azerbaijan,earthquake,1.0,0.000354841566526
Azerbaijan,earthquake,1.5,0.00056044429676
Azerbaijan,earthquake,2.0,0.000709778965262
Azerbaijan,earthquake,3.0,0.000900565675628
Azerbaijan,earthquake,5.0,0.00160657008248
Azerbaijan,earthquake,10.0,0.00269656517748
Azerbaijan,earthquake,20.0,0.00557805709901
Azerbaijan,earthquake,50.0,0.0109773100469
Azerbaijan,earthquake,100.0,0.0195116506897
Azerbaijan,earthquake,250.0,0.0316828445232
Azerbaijan,earthquake,500.0,0.0452843172079
Azerbaijan,earthquake,1000.0,0.0640727654419
Azerbaijan,earthquake,1500.0,0.068543061795
Azerbaijan,earthquake,2000.0,0.0735244405576
Azerbaijan,earthquake,4000.0,0.0855737015385
Azerbaijan,earthquake,5000.0,0.0888831184448
Azerbaijan,earthquake,30000.0,0.13671591241
Azerbaijan,flood,2.0,0.0
Azerbaijan,flood,3.0,1.2433703997e-06
Azerbaijan,flood,5.0,2.96743498763e-05
Azerbaijan,flood,10.0,0.000400649370465
Azerbaijan,flood,20.0,0.00114740405703
Azerbaijan,flood,50.0,0.0027733762604
Azerbaijan,flood,100.0,0.00467810085016
Azerbaijan,flood,250.0,0.00576133446568
Azerbaijan,flood,500.0,0.00814649547648
Azerbaijan,flood,1000.0,0.0116269350779
Azerbaijan,flood,1500.0,0.0141516651092
Azerbaijan,flood,2000.0,0.0157498545652
Azerbaijan,flood,4000.0,0.0189487946041
Azerbaijan,flood,5000.0,0.0198352765847
Azerbaijan,flood,30000.0,0.0244345253308
"Bahamas, The",surge,0.5,0.0
"Bahamas, The",surge,1.0,4.42315838625e-05
"Bahamas, The",surge,1.5,0.000446334153881
"Bahamas, The",surge,2.0,0.0019609463344
"Bahamas, The",surge,3.0,0.00759218020252
"Bahamas, The",surge,5.0,0.036357938627
"Bahamas, The",surge,10.0,0.170781929596
"Bahamas, The",surge,20.0,0.27789172533
"Bahamas, The",surge,50.0,0.363553771162
"Bahamas, The",surge,100.0,0.379821560637
"Bahamas, The",tsunami,100.0,0.0
"Bahamas, The",tsunami,250.0,0.0
"Bahamas, The",tsunami,500.0,0.0
"Bahamas, The",tsunami,1000.0,9.63733309457e-07
"Bahamas, The",tsunami,1500.0,1.16451322846e-05
"Bahamas, The",tsunami,2000.0,1.32707624346e-05
"Bahamas, The",tsunami,4000.0,0.000184851646059
"Bahamas, The",tsunami,5000.0,0.000239687840306
"Bahamas, The",tsunami,30000.0,0.00372402211397
"Bahamas, The",wind,0.5,0.0
"Bahamas, The",wind,1.0,6.15469153646e-09
"Bahamas, The",wind,1.5,8.26264651408e-06
"Bahamas, The",wind,2.0,0.000103222964482
"Bahamas, The",wind,3.0,0.00123700299228
"Bahamas, The",wind,5.0,0.00915668909418
"Bahamas, The",wind,10.0,0.054129652691
"Bahamas, The",wind,20.0,0.17278222711
"Bahamas, The",wind,50.0,0.401892856956
"Bahamas, The",wind,100.0,0.549328710326
Bahrain,earthquake,0.5,4.93378461213e-05
Bahrain,earthquake,1.0,8.95846286289e-05
Bahrain,earthquake,1.5,0.000117985822195
Bahrain,earthquake,2.0,0.000143476873308
Bahrain,earthquake,3.0,0.000187021806288
Bahrain,earthquake,5.0,0.000254865335243
Bahrain,earthquake,10.0,0.000390377268549
Bahrain,earthquake,20.0,0.000580270349281
Bahrain,earthquake,50.0,0.000951662589966
Bahrain,earthquake,100.0,0.00157897411632
Bahrain,earthquake,250.0,0.00294007798634
Bahrain,earthquake,500.0,0.00451924880167
Bahrain,earthquake,1000.0,0.0062535389201
Bahrain,earthquake,1500.0,0.00739685257655
Bahrain,earthquake,2000.0,0.00832400717118
Bahrain,earthquake,4000.0,0.0107474815126
Bahrain,earthquake,5000.0,0.0111391482532
Bahrain,earthquake,30000.0,0.0186850714743
Bangladesh,earthquake,0.5,2.49958016657e-06
Bangladesh,earthquake,1.0,3.61833790851e-06
Bangladesh,earthquake,1.5,4.05907453882e-06
Bangladesh,earthquake,2.0,5.58017658844e-06
Bangladesh,earthquake,3.0,1.55430790964e-05
Bangladesh,earthquake,5.0,7.71725689339e-05
Bangladesh,earthquake,10.0,0.000585468083178
Bangladesh,earthquake,20.0,0.00165518422931
Bangladesh,earthquake,50.0,0.00505274273967
Bangladesh,earthquake,100.0,0.00992357355701
Bangladesh,earthquake,250.0,0.0199530995473
Bangladesh,earthquake,500.0,0.0300340231587
Bangladesh,earthquake,1000.0,0.0436543452115
Bangladesh,earthquake,1500.0,0.0519870951037
Bangladesh,earthquake,2000.0,0.0564702424777
Bangladesh,earthquake,4000.0,0.072777072002
Bangladesh,earthquake,5000.0,0.0774574281061
Bangladesh,earthquake,30000.0,0.108261313627
Bangladesh,flood,1.5,3.02028131443e-05
Bangladesh,flood,2.0,0.000444472538732
Bangladesh,flood,3.0,0.00278175637132
Bangladesh,flood,5.0,0.00848725794692
Bangladesh,flood,10.0,0.0267183245738
Bangladesh,flood,20.0,0.0491455571262
Bangladesh,flood,50.0,0.0752977257602
Bangladesh,flood,100.0,0.103246474917
Bangladesh,flood,250.0,0.127767008347
Bangladesh,flood,500.0,0.180509908973
Bangladesh,flood,1000.0,0.200970354508
Bangladesh,flood,1500.0,0.221762559926
Bangladesh,flood,2000.0,0.232185598331
Bangladesh,flood,4000.0,0.248946557482
Bangladesh,flood,5000.0,0.252791191274
Bangladesh,flood,30000.0,0.269045842373
Bangladesh,surge,1.0,0.0
Bangladesh,surge,1.5,0.0
Bangladesh,surge,2.0,1.00808182631e-08
Bangladesh,surge,3.0,9.13193064246e-06
Bangladesh,surge,5.0,0.000105245144244
Bangladesh,surge,10.0,0.00040621903769
Bangladesh,surge,20.0,0.000583327751369
Bangladesh,tsunami,250.0,0.0
Bangladesh,tsunami,500.0,3.95136179947e-05
Bangladesh,tsunami,1000.0,0.000821218310176
Bangladesh,tsunami,1500.0,0.00204357431698
Bangladesh,tsunami,2000.0,0.00373265040197
Bangladesh,tsunami,4000.0,0.0201790838379
Bangladesh,tsunami,5000.0,0.0352836393998
Bangladesh,tsunami,30000.0,0.178548539323
Bangladesh,wind,1.0,0.0
Bangladesh,wind,1.5,0.0
Bangladesh,wind,2.0,0.0
Bangladesh,wind,3.0,1.21072940662e-06
Bangladesh,wind,5.0,0.000124680615428
Bangladesh,wind,10.0,0.00100585019625
Bangladesh,wind,20.0,0.0231680422248
Barbados,earthquake,0.5,2.28689907596e-05
Barbados,earthquake,1.0,6.49826071976e-05
Barbados,earthquake,1.5,0.000106393389619
Barbados,earthquake,2.0,0.000149006644217
Barbados,earthquake,3.0,0.000232669947744
Barbados,earthquake,5.0,0.00058538692222
Barbados,earthquake,10.0,0.00231918698107
Barbados,earthquake,20.0,0.00856910366011
Barbados,earthquake,50.0,0.0290339530005
Barbados,earthquake,100.0,0.048107066487
Barbados,earthquake,250.0,0.0693638693666
Barbados,earthquake,500.0,0.102697624975
Barbados,earthquake,1000.0,0.149381099679
Barbados,earthquake,1500.0,0.197214839751
Barbados,earthquake,2000.0,0.263514662139
Barbados,earthquake,4000.0,0.367697277532
Barbados,earthquake,5000.0,0.388513406541
Barbados,earthquake,30000.0,0.722263579641
Barbados,surge,0.5,0.0
Barbados,surge,1.0,0.0
Barbados,surge,1.5,2.26225342976e-06
Barbados,surge,2.0,7.24547472804e-06
Barbados,surge,3.0,8.72545503501e-05
Barbados,surge,5.0,0.000330060412646
Barbados,surge,10.0,0.00342604433221
Barbados,surge,20.0,0.0150468609589
Barbados,surge,50.0,0.0873206778079
Barbados,surge,100.0,0.168136622185
Barbados,tsunami,100.0,0.0
