country,income_cat,n,c,axfin,gamma_SP,k,fa,v,shew
Ethiopia,nonpoor,0.8,1758.80413977,0.1639884,1.12163364356,4663.94074336,0.00902314800477,-0.186280017116,0.0
Ethiopia,poor,0.2,614.252353696,0.09488185,0.513465425744,1574.71012735,0.00593276699425,-0.15,0.0
France,nonpoor,0.8,42994.808436,0.5990517,1.12443314625,195353.112,0.0139906670655,-0.1535,0.0
France,poor,0.2,14549.2193406,0.4053758,0.502267414987,53356.5732825,0.0152150449521,-0.15,0.0
Gabon,nonpoor,0.8,22169.8557358,0.2428994,1.12369991432,67640.9366618,0.0196359993691,-0.213495257032,0.0
Gabon,poor,0.2,5480.08326109,0.08577912,0.505200342729,14843.875923,0.0406517412269,-0.15,0.0
Georgia,nonpoor,0.8,10746.6459186,0.008063393,1.12830399928,31276.6372094,0.0505332790514,-0.1305307875,0.0
Georgia,poor,0.2,2559.70121053,0.01164885,0.486784002876,273.728065909,0.0511096835065,-0.15,0.0
Germany,nonpoor,0.8,50457.2829002,0.6140809,1.0837380912,191586.444303,0.00980325855179,-0.120363346875,0.0
Germany,poor,0.2,18436.209009,0.5265064,0.665047635202,40435.413941,0.0104961153557,-0.15,0.0
Ghana,nonpoor,0.8,4682.57745856,0.2321198,1.01233968856,11826.3890619,0.00376115226772,-0.35,0.0
Ghana,poor,0.2,1035.74106724,0.1174127,0.950641245752,1148.36434836,0.00450414993458,-0.344797719905,0.0
Greece,nonpoor,0.8,29063.4896942,0.16323,1.19558330873,121242.65687,0.0534659141451,-0.08915965125,0.0
Greece,poor,0.2,6831.22785824,0.0654293,0.217666765083,34832.8980665,0.05358229969,-0.15,0.0
Guatemala,nonpoor,0.8,8715.32600284,0.2047981,1.11317088921,13499.1405778,0.0583217268891,-0.05,0.0
Guatemala,poor,0.2,1403.44581841,0.06985804,0.547316443175,2005.34414928,0.0637399359969,-0.291855322485,0.0
Guinea,nonpoor,0.8,1312.05470839,0.0443864,1.22513164835,3719.53059371,0.00807990587479,-0.3425,0.0
Guinea,poor,0.2,429.213915856,0.005424729,0.0994734065947,1293.69808445,0.00983485621359,-0.35,0.0
Haiti,nonpoor,0.8,2031.97077674,0.1275524,1.23212415881,15234.7026154,0.124157276322,-0.125924023204,0.0
Haiti,poor,0.2,164.182907078,0.04369855,0.0715033647742,1236.00705858,0.130409307896,-0.4485937735,0.0
Honduras,nonpoor,0.8,5795.93578229,0.1964441,1.17798212443,16011.2973539,0.0419320548575,-0.245687914486,0.0
Honduras,poor,0.2,741.688376682,0.06635398,0.288071502285,1757.64956833,0.0432083978596,-0.15,0.0
Hungary,nonpoor,0.8,28206.8483947,0.2304348,1.08997408976,136133.110306,0.0277976401031,-0.2675525,0.0
Hungary,poor,0.2,9545.05064984,0.1423596,0.640103640951,8514.82946888,0.0343021264452,-0.15,0.0
India,nonpoor,0.8,6575.33278689,0.1883363,1.07635364431,14651.7240668,0.00430171536343,-0.311157724375,0.0
India,poor,0.2,2349.35637702,0.07480032,0.694585422751,4705.31977707,0.00459723887188,-0.15,0.0
Indonesia,nonpoor,0.8,11991.1539417,0.3511817,1.07430763227,39071.0194626,0.0204167822469,-0.098800775,0.0
Indonesia,poor,0.2,3962.00084767,0.1379658,0.702769470925,11233.6637588,0.0200847445777,-0.15,0.0
"Iran, Islamic Rep.",nonpoor,0.8,19228.619871,0.2603003,1.08199600468,61162.4835194,0.0114785805331,-0.186491929353,0.0
"Iran, Islamic Rep.",poor,0.2,5620.64175648,0.1516682,0.67201598129,14898.4084314,0.0118125236148,-0.15,0.0
Iraq,nonpoor,0.8,15980.2621174,0.03651581,1.12496777184,27405.5383592,0.0147686519294,-0.35,0.0
Iraq,poor,0.2,6167.82046635,0.0331376,0.500128912624,10374.0327178,0.0176837558826,-0.15,0.0
Ireland,nonpoor,0.8,59859.2396762,0.5566727,1.09996126321,201470.632396,0.00871064914369,-0.13315218125,0.0
Ireland,poor,0.2,20059.0407585,0.4005193,0.600154947151,27838.0857487,0.00961631083216,-0.15,0.0
Israel,nonpoor,0.8,37763.3441429,0.6097891,1.09601125496,107188.986526,0.00529623120122,-0.325,0.0
Israel,poor,0.2,7300.09504137,0.4204639,0.615954980176,12982.0331452,0.00530190956482,-0.15,0.0
Italy,nonpoor,0.8,39368.3061193,0.4406689,1.16886048288,192784.806686,0.0115973326704,-0.1535,0.0
Italy,poor,0.2,10462.388701,0.2017134,0.324558068476,49612.4342215,0.0118026323352,-0.15,0.0
Jamaica,nonpoor,0.8,10098.2132584,0.3520919,1.13556915215,26700.7844011,0.0920339809562,-0.245687914486,0.0
Jamaica,poor,0.2,2251.62863194,0.2147204,0.457723391418,5121.95856118,0.0932126205017,-0.15,0.0
Japan,nonpoor,0.8,41456.8241971,0.6250877,0.998137097979,204264.926483,0.0282752201597,-0.102469125,0.0
Japan,poor,0.2,13193.859196,0.5732915,1.00745160808,33629.3299768,0.0292898894375,-0.15,0.0
Jordan,nonpoor,0.8,11751.2947142,0.05062747,1.12712003596,67184.5212657,0.0059020379629,-0.325,0.0
Jordan,poor,0.2,4193.14252082,0.01797048,0.491519856163,22620.4867275,0.00592748232964,-0.15,0.0
Kazakhstan,nonpoor,0.8,27412.1725037,0.1153157,1.08326433046,83084.4456366,0.0226683541409,-0.0797656205904,0.0
Kazakhstan,poor,0.2,12115.5409844,0.02605716,0.666942678169,36007.6594701,0.0246604795682,-0.15,0.0
Kenya,nonpoor,0.8,3456.55691957,0.4164474,1.20481719044,7459.82475354,0.00463918630261,-0.35,0.0
Kenya,poor,0.2,678.837028266,0.1333483,0.180731238243,1491.82278554,0.00759535107185,-0.15,0.0
Kyrgyz Republic,nonpoor,0.8,3643.30548377,0.0561118,1.09734586697,7079.53380491,0.0539572989453,-0.124879000053,0.0
Kyrgyz Republic,poor,0.2,1551.16613206,0.03731649,0.610616532117,2676.85234263,0.0540891811199,-0.15,0.0
Lao PDR,nonpoor,0.8,6192.57886933,0.2385275,1.22328980584,24840.9457069,0.0562576898054,-0.1625,0.0
Lao PDR,poor,0.2,1936.22412087,0.1325088,0.106840776634,8629.18075701,0.048046400791,-0.15,0.0
Latvia,nonpoor,0.8,26492.2429283,0.2983719,1.05828169893,114309.552685,0.0437008034538,-0.0797656205904,0.0
Latvia,poor,0.2,7173.21461308,0.185183,0.76687320426,15428.4967558,0.0353183545662,-0.15,0.0
Lesotho,nonpoor,0.8,3056.90890015,0.1136827,1.22328672297,15335.1012096,0.0112796958778,-0.35,0.0
Lesotho,poor,0.2,357.415449832,0.02873374,0.106853108137,1833.72627469,0.0106988609188,-0.233201707979,0.0
Liberia,nonpoor,0.8,919.708889573,0.2007491,1.2208885124,1933.94017155,0.0104709562226,-0.35,0.0
Liberia,poor,0.2,255.747926512,0.0449625,0.116445950386,591.187394107,0.0105011274208,-0.296869800829,0.0
Lithuania,nonpoor,0.8,30848.0399593,0.3604111,1.05984036486,103443.142444,0.0165393072766,-0.1529484,0.0
Lithuania,poor,0.2,8592.18055986,0.167361,0.760638540562,7950.57211082,0.0183628424612,-0.15,0.0
Luxembourg,nonpoor,0.8,108684.738108,0.6614447,1.1457612091,443427.295799,0.00473894927602,-0.1299185,0.0
Luxembourg,poor,0.2,33024.0693368,0.5098124,0.416955163602,118301.383121,0.00508862690897,-0.15,0.0
"Macedonia, FYR",nonpoor,0.8,15048.5191049,0.1795803,1.10127933938,58439.2382244,0.0190366712435,-0.102336,0.0
"Macedonia, FYR",poor,0.2,3429.29998839,0.07452801,0.594882642493,7302.62400632,0.0195388202834,-0.15,0.0
Madagascar,nonpoor,0.8,1605.09582659,0.04567038,1.18600206571,5449.91502345,0.0320114516924,-0.271223606357,0.0
Madagascar,poor,0.2,446.336807395,0.01404179,0.255991737167,1550.73416564,0.0288378061206,-0.15,0.0
Malawi,nonpoor,0.8,1315.41186741,0.08640283,1.2003522507,5195.74335522,0.0210088048915,-0.271223606357,0.0
Malawi,poor,0.2,303.289039761,0.04726892,0.198590997205,1206.16815214,0.0211540343518,-0.15,0.0
Malaysia,nonpoor,0.8,30192.4670307,0.3924174,1.11430379273,121007.156404,0.0182244522922,-0.123346023441,0.0
Malaysia,poor,0.2,5770.2284015,0.255594,0.54278482909,20931.8238508,0.020057574081,-0.15,0.0
Mali,nonpoor,0.8,2628.96028918,0.04243126,1.20163367395,4073.49566833,0.0433857190745,-0.05,0.0
Mali,poor,0.2,910.694925775,0.008713539,0.193465304219,1453.36095964,0.02411415821,-0.3246323,0.0
Mauritania,nonpoor,0.8,4322.36757375,0.1524401,1.18610498189,18129.8486485,0.0385563632027,-0.05,0.0
Mauritania,poor,0.2,1178.23991115,0.03751141,0.25558007242,5041.49201285,0.0426402846967,-0.293222075,0.0
Mauritius,nonpoor,0.8,21216.3505303,0.4367753,1.13886278277,72537.1649075,0.0280225750611,-0.15,0.0
Mauritius,poor,0.2,6801.69889544,0.2319739,0.444548868913,20784.5956418,0.0287416196599,-0.15,0.0
Mexico,nonpoor,0.8,19624.9334554,0.1956048,1.13648523103,54193.8342802,0.00475957091284,-0.21106055,0.0
Mexico,poor,0.2,4009.97168776,0.07032508,0.454059075893,7275.66836291,0.00456117349858,-0.15,0.0
Moldova,nonpoor,0.8,5385.52729235,0.09047662,1.10123491537,21352.2621516,0.02578400555,-0.214110814196,0.0
Moldova,poor,0.2,2167.01384337,0.03550953,0.595060338536,6950.44539789,0.0201508118241,-0.32417337549,0.0
Mongolia,nonpoor,0.8,13241.7257947,0.4111103,1.07061227996,65149.7153604,0.0242806470012,-0.0797656205904,0.0
Mongolia,poor,0.2,4387.62110795,0.2172667,0.717550880145,15575.7269048,0.0266480062407,-0.15,0.0
Montenegro,nonpoor,0.8,17427.1730481,0.07029512,1.16296029499,47718.8219604,0.00754354689313,-0.270491238075,0.0
Montenegro,poor,0.2,5343.7326487,0.02831399,0.348158820027,14806.0257374,0.00873679575608,-0.15,0.0
Morocco,nonpoor,0.8,8599.32055573,0.1725484,1.0884125555,32277.0885722,0.00999352511269,-0.15532640625,0.0
Morocco,poor,0.2,2407.0000614,0.05141593,0.646349778003,7579.96491972,0.0113979946569,-0.15,0.0
Namibia,nonpoor,0.8,11850.3680529,0.3485483,1.16080653272,43336.9320371,0.0102037766512,-0.35,0.0
Namibia,poor,0.2,1602.42752127,0.1445373,0.356773869114,4736.44568945,0.0145775776206,-0.233201707979,0.0
Nepal,nonpoor,0.8,2650.56977539,0.2236811,1.19087977653,9605.97516372,0.0216546676765,-0.2493829375,0.0
Nepal,poor,0.2,964.684788426,0.08169342,0.236480893873,4385.10691244,0.0252950618587,-0.15,0.0
Netherlands,nonpoor,0.8,52826.2022515,0.6671163,1.10760297222,212190.621613,0.0211816743374,-0.1298786,0.0
Netherlands,poor,0.2,20567.0323262,0.485505,0.569588111117,69469.4867691,0.0232174645452,-0.15,0.0
Nicaragua,nonpoor,0.8,5821.90770679,0.1150786,1.15628296749,19527.0501261,0.0198732848444,-0.210521083665,0.0
Nicaragua,poor,0.2,1133.12297649,0.02887823,0.374868130056,3425.54925853,0.0205328363153,-0.15,0.0
Niger,nonpoor,0.8,1021.572398,0.02122553,1.14288958154,4372.17261825,0.0284976656028,-0.051999275,0.0
Niger,poor,0.2,400.687010614,0.01784597,0.428441673845,1719.88908571,0.0158392492189,-0.35,0.0
Nigeria,nonpoor,0.8,6670.09890825,0.3224891,1.23751396104,7630.85329968,0.00542983006627,-0.35,0.0
Nigeria,poor,0.2,1514.04126122,0.1970295,0.0499441558354,1748.79565423,0.0052366763247,-0.296869800829,0.0
Norway,nonpoor,0.8,73070.7981509,0.8089857,1.08773866097,221566.797129,0.00172454625774,-0.0797656205904,0.0
Norway,poor,0.2,29969.5004544,0.7495815,0.649045356109,72956.1319618,0.00172454625774,-0.15,0.0
Pakistan,nonpoor,0.8,5362.27204289,0.04381021,1.18460561004,14131.2288591,0.0118835920941,-0.310447025,0.0
Pakistan,poor,0.2,2275.15491168,0.01694613,0.261577559823,6451.32542754,0.0126301083867,-0.15,0.0
Panama,nonpoor,0.8,25224.2687174,0.2403679,1.17979692264,46833.8242704,0.00585606592142,-0.35,0.0
Panama,poor,0.2,3529.62236658,0.1483164,0.280812309422,5960.59406344,0.00757583887979,-0.302842548355,0.0
Paraguay,nonpoor,0.8,10344.3331745,0.1477873,1.16071235829,28239.3010241,0.011147640894,-0.1859934875,0.0
Paraguay,poor,0.2,1841.10546578,0.02127697,0.357150566841,4397.07699157,0.0123767199029,-0.35,0.0
Peru,nonpoor,0.8,13943.833049,0.1674962,1.20276989825,51517.8298214,0.0544448862755,-0.1070865,0.0
Peru,poor,0.2,2585.37952944,0.05837516,0.188920407006,9920.53058872,0.0526335077355,-0.15,0.0
Philippines,nonpoor,0.8,8144.4130765,0.2163384,1.1883642194,29670.0459296,0.0296180555592,-0.495,0.0
Philippines,poor,0.2,2049.95431177,0.04855937,0.246543122394,7856.25713057,0.0292910754281,-0.495,0.0
Poland,nonpoor,0.8,28551.9692893,0.282444,1.12998616327,70264.4380898,0.0162658830908,-0.0797656205904,0.0
Poland,poor,0.2,9971.61306483,0.09776094,0.480055346925,19471.5294152,0.0154498598687,-0.15,0.0
Portugal,nonpoor,0.8,31210.6945502,0.3085544,1.15121593917,166245.415512,0.0105369855757,-0.05,0.0
Portugal,poor,0.2,8607.54590482,0.160451,0.395136243326,36494.0190727,0.0113582326916,-0.0525,0.0
Romania,nonpoor,0.8,22687.7163369,0.1842659,1.10184839913,86744.8578169,0.0119602410623,-0.21291815,0.0
Romania,poor,0.2,8876.82742615,0.05571223,0.592606403483,25115.5188375,0.0127187600654,-0.15,0.0
Russian Federation,nonpoor,0.8,28106.8948523,0.1823601,1.09315549825,82496.6549131,0.0111573609847,-0.109717340487,0.0
Russian Federation,poor,0.2,7049.12559527,0.1140624,0.627378007,12193.6905774,0.0114492322485,-0.15,0.0
Rwanda,nonpoor,0.8,1962.83107465,0.3914391,1.18767423574,2754.2027797,0.0195644530281,-0.35,0.0
Rwanda,poor,0.2,424.552478675,0.06397243,0.249303057034,597.186085353,0.0130471175477,-0.315,0.0
Senegal,nonpoor,0.8,2686.29467539,0.1060924,1.20926865461,11780.2767537,0.00329911231514,-0.3425,0.0
Senegal,poor,0.2,693.163539827,0.008773695,0.162925381555,3444.01644231,0.0026205370054,-0.35,0.0
Serbia,nonpoor,0.8,14733.0494595,0.1149804,1.12031315105,67794.0765139,0.0263337596072,-0.270674360787,0.0
Serbia,poor,0.2,5383.19868932,0.0419454,0.518747395804,21006.430907,0.0286658936666,-0.15,0.0
Sierra Leone,nonpoor,0.8,1723.16985563,0.1585936,1.17038170655,4233.04105318,0.00660961436405,-0.35,0.0
Sierra Leone,poor,0.2,592.041418528,0.03622707,0.318473173817,1463.87035757,0.00656020617899,-0.296869800829,0.0
Slovak Republic,nonpoor,0.8,31291.0219592,0.5120568,1.13199312038,102885.71915,0.012201677584,-0.270716613225,0.0
Slovak Republic,poor,0.2,11806.8990715,0.3311596,0.472027518499,36218.2950662,0.0097260547931,-0.15,0.0
Slovenia,nonpoor,0.8,32765.8098889,0.3861343,1.04698234909,154382.889685,0.0274430519729,-0.172319917113,0.0
Slovenia,poor,0.2,13646.0897539,0.2409204,0.812070603643,36262.2126733,0.0283704379857,-0.34677850774,0.0
South Africa,nonpoor,0.8,15104.9061014,0.4081099,1.11577257367,37272.6928339,0.00423607481798,-0.35,0.0
South Africa,poor,0.2,1530.15966658,0.2110501,0.536909705312,1193.19340253,0.00438473649159,-0.233201707979,0.0
Spain,nonpoor,0.8,38655.4245433,0.5667167,1.16286929332,213313.047884,0.0085942515717,-0.05,0.0
Spain,poor,0.2,9450.56219734,0.3559562,0.348522826719,43320.982879,0.00947003075034,-0.0525,0.0
Sri Lanka,nonpoor,0.8,12805.6269793,0.3952671,1.17662484619,37835.5593703,0.00438874646297,-0.340153884286,0.0
Sri Lanka,poor,0.2,4015.82694445,0.2143086,0.293500615244,12103.7433504,0.00381137169173,-0.337165616143,0.0
Sudan,nonpoor,0.8,4574.54199017,0.1002178,1.25,4799.2158095,0.00803365266825,-0.35,0.0
Sudan,poor,0.2,1339.27350818,0.03672906,0.0,1501.28888939,0.00577380503896,-0.15,0.0
Swaziland,nonpoor,0.8,9516.42975159,0.2348936,1.17180107285,50130.8166634,0.0143009220305,-0.17975,0.0
Swaziland,poor,0.2,1586.07162526,0.09158991,0.312795708605,7753.15011443,0.015321897643,-0.15,0.0
Sweden,nonpoor,0.8,51694.5806137,0.8096492,1.11094411653,146789.601369,0.00146321648802,-0.13043446875,0.0
Sweden,poor,0.2,19703.9584376,0.6662128,0.556223533879,46593.0961482,0.00162454287878,-0.15,0.0
Switzerland,nonpoor,0.8,63316.7724954,0.6177222,1.09801293651,228308.727065,0.0160638836238,-0.1535,0.0
Switzerland,poor,0.2,22292.7946682,0.4604134,0.607948253953,60181.1867235,0.017181140951,-0.15,0.0
Syrian Arab Republic,nonpoor,0.8,5724.99874416,0.05367074,1.21317476864,21002.7265262,0.0102744278811,-0.3,0.0
Syrian Arab Republic,poor,0.2,1896.96764019,0.04674114,0.147300925421,7575.03417399,0.010318333311,-0.15,0.0
Tajikistan,nonpoor,0.8,2997.17412604,0.02125592,1.06096091937,7952.88987745,0.0811432041326,-0.0797656205904,0.0
Tajikistan,poor,0.2,1092.25985608,0.006333107,0.756156322517,2127.36871073,0.0829516803722,-0.15,0.0
Tanzania,nonpoor,0.8,2906.53841713,0.1217031,1.07512906122,7075.77116998,0.00743626596266,-0.271223606357,0.0
Tanzania,poor,0.2,925.021618667,0.04258187,0.699483755137,2072.13950901,0.00712361962658,-0.15,0.0
Thailand,nonpoor,0.8,17906.1118094,0.4691411,1.15716766876,74735.7073137,0.0193421810556,-0.0854399675,0.0
