country,income_cat,n,c,axfin,gamma_SP,k,fa,shew
Burkina Faso,poor,0.2,534.77207023,0.05447056,0.5238404004440481,974.3991929984028,0.002080585096135569,0.6000000000000002
Burundi,nonpoor,0.8,852.07078637505,0.05378873,1.1270116711064195,1842.411478519003,0.023729558157775627,0.6000000000000002
Burundi,poor,0.2,333.7932109998,0.01814623,0.49195331557432115,712.9535751600024,0.024241471727202337,0.6000000000000002
Cambodia,nonpoor,0.8,3741.4015711412494,0.04235721,1.1217307162098267,8150.061260316833,0.08070576669537702,0.0
Cambodia,poor,0.2,1489.1559854349998,0.02697189,0.5130771351606932,3225.9276512111533,0.05698157945058835,0.0
Cameroon,nonpoor,0.8,3871.64010371025,0.1220212,0.9536024946053712,9290.989299590916,0.01744291934266018,0.8000000000000004
Cameroon,poor,0.2,958.762315159,0.01092981,1.1855900215785153,2016.0536585545358,0.02461963671382283,0.8000000000000004
Canada,nonpoor,0.8,49936.5478112375,0.6994052,0.9297384779910901,155137.99607611637,0.009280730042706964,0.8000000000000004
Canada,poor,0.2,15265.855305049998,0.5176056,1.2810460880356396,20349.26457154816,0.010129224120246468,0.8000000000000004
Central African Republic,nonpoor,0.8,756.9392380571875,0.03726327,1.1964398918338846,2405.076687373929,0.008844292218730631,0.0
Central African Republic,poor,0.2,104.29741027125,0.0062126659999999995,0.2142404326644614,330.81550805084174,0.010503225381202614,0.0
Chad,nonpoor,0.8,2435.1525151257497,0.05942366,1.25,3221.7897143257223,0.0071837521881060505,0.0
Chad,poor,0.2,497.5758344969999,0.026735900000000003,0.0,705.7412719373486,0.007975794119075142,0.0
Chile,nonpoor,0.8,26866.465363691248,0.1811644,1.1425402299903593,77900.39782364921,0.08276712001956048,0.8000000000000004
Chile,poor,0.2,5217.226995235,0.1033565,0.4298390800385628,12765.128279669825,0.08406526159487791,0.8000000000000004
China,nonpoor,0.8,16170.22199443625,0.4840392,1.1166298251390272,71312.84365414803,0.014292262081700284,0.8000000000000004
China,poor,0.2,3168.569672255,0.305054,0.5334806994438908,10754.77426679164,0.014598016425722444,0.8000000000000004
Colombia,nonpoor,0.8,15687.96599393125,0.1673623,1.1919535947646214,56145.54128836435,0.060171412648249725,0.8000000000000004
Colombia,poor,0.2,2175.051674275,0.05714529,0.2321856209415146,7482.629309415514,0.06524897092170368,0.8000000000000004
Comoros,nonpoor,0.8,1695.4944999903748,0.1475529,1.1828526509411257,8568.302542581101,0.011141681810346088,0.5999999999999999
Comoros,poor,0.2,283.31838503849997,0.03531137,0.2685893962354969,1417.545083030951,0.011369937394957445,0.5999999999999999
"Congo, Dem. Rep.",nonpoor,0.8,886.2435487342499,0.06591558,1.2192951387472997,3734.8791475542876,0.015354737909832298,0.4000000000000002
"Congo, Dem. Rep.",poor,0.2,207.51251506299997,0.02017935,0.12281944501080173,890.0202305648069,0.02940110209884123,0.4000000000000002
"Congo, Rep.",nonpoor,0.8,6536.4565490235,0.13450479999999998,1.1638607883725194,17573.243330560865,0.03829101630577072,0.0
"Congo, Rep.",poor,0.2,1568.638713906,0.04429218,0.3445568465099221,4057.6915753706976,0.04246956185035874,0.0
Costa Rica,nonpoor,0.8,17874.676789874997,0.29628730000000003,1.1710285217130623,37262.760318926485,0.021356118731809967,1.0
Costa Rica,poor,0.2,3072.3265905,0.1604869,0.3158859131477505,5693.7935650838135,0.021356118731809967,1.0
Cote d'Ivoire,nonpoor,0.8,3844.9570999229995,0.1283048,1.174250403602206,6682.730173703165,0.006456674468880085,0.4000000000000002
Cote d'Ivoire,poor,0.2,828.231880308,0.02885922,0.3029983855911768,1409.2238881008898,0.006307952081110208,0.4000000000000002
Croatia,nonpoor,0.8,24134.98835539375,0.292387,1.084456787609626,107571.93823452643,0.012385417089549013,0.8000000000000004
Croatia,poor,0.2,7255.287328424999,0.2455249,0.6621728495614949,19973.083067840365,0.012873362590040805,0.8000000000000004
Cyprus,nonpoor,0.8,35135.284753121254,0.2639375,1.1112356189521475,177259.30362658028,0.023199571993812753,0.0
Cyprus,poor,0.2,12204.365837514999,0.15590479999999998,0.5550575241914102,48073.97969685679,0.023203735425583998,0.0
Czech Republic,nonpoor,0.8,34603.253575425,0.42273649999999996,1.141357091622618,143198.38434484397,0.007965998073937643,1.0
Czech Republic,poor,0.2,14614.0882983,0.3099159,0.4345716335095277,65351.62559931899,0.008694699054151225,1.0
Denmark,nonpoor,0.8,52004.749539599994,0.6937743000000001,1.0616657533330605,236011.89289990778,0.00036220316883437873,0.8000000000000004
Denmark,poor,0.2,19274.4875916,0.5787514,0.7533369866677581,43729.463788501824,0.0004021377447683431,0.8000000000000004
Djibouti,nonpoor,0.8,3756.5331938193754,0.04367659,1.0880240344814642,14551.070815462646,0.02179078883616117,0.6000000000000002
Djibouti,poor,0.2,670.2348997225,0.01797438,0.6479038620741427,2027.6843306146598,0.021837472389232476,0.6000000000000002
Dominican Republic,nonpoor,0.8,15890.386009991249,0.3398572,1.141544728287744,42365.90919833612,0.09115299359889567,0.8000000000000004
Dominican Republic,poor,0.2,3296.0809100349998,0.16015629999999997,0.4338210868490237,7806.823774948803,0.09038948958746162,0.8000000000000004
Ecuador,nonpoor,0.8,12823.710741910001,0.17610920000000002,1.16587713560848,50067.580258619426,0.02124695475996414,0.6000000000000002
Ecuador,poor,0.2,2450.8013823600004,0.09100455,0.33649145756608,8472.132991298899,0.02261739708829775,0.6000000000000002
"Egypt, Arab Rep.",nonpoor,0.8,11452.20778659375,0.05446997,1.1514730055160476,23193.43670545911,0.007603453600273576,0.6000000000000002
"Egypt, Arab Rep.",poor,0.2,4669.219703625,0.02068763,0.3941079779358101,9661.864810647483,0.012843507913319499,0.6000000000000002
El Salvador,nonpoor,0.8,9265.131096075,0.2072156,1.1905285386294466,68881.13939635284,0.019294800390513407,0.6000000000000002
El Salvador,poor,0.2,2165.2634906999997,0.0411891,0.23788584548221273,16674.065589105507,0.019890229425828444,0.6000000000000002
Estonia,nonpoor,0.8,31967.845482213746,0.3648965,1.1213119782318737,116318.29761688913,0.016164342199388688,0.0
Estonia,poor,0.2,9876.524921145,0.24340720000000002,0.5147520870725051,26577.53524376274,0.016771411679658756,0.0
Ethiopia,nonpoor,0.8,1762.4988614379997,0.1639884,1.1216336435640502,4673.738288485519,0.010390215366073235,0.8000000000000004
Ethiopia,poor,0.2,615.5427142479999,0.09488185,0.5134654257437984,1578.0181225394895,0.006831620932564055,0.8000000000000004
France,nonpoor,0.8,43525.027877675,0.5990517,1.124433146253313,197762.24049123048,0.01597710351134178,1.0
France,poor,0.2,14728.642839299997,0.4053758,0.502267414986748,54014.57580706444,0.017395891378546493,1.0
Gabon,nonpoor,0.8,19820.894307547496,0.24289940000000002,1.1236999144372144,60474.18045424431,0.023628525002012936,0.2000000000000001
Gabon,poor,0.2,4899.45231981,0.08577912,0.5052003422511427,13271.123610034501,0.048917331168081744,0.2000000000000001
Georgia,nonpoor,0.8,10647.40082545425,0.008063393,1.1283039993836093,30987.797992466152,0.06039192664612303,0.6000000000000002
Georgia,poor,0.2,2536.062413183,0.01164885,0.4867840024655624,271.20019912099406,0.061080783103270184,0.6000000000000002
Germany,nonpoor,0.8,50325.42619402375,0.6140809,1.0837380911993768,191085.78402113967,0.009803258551787954,0.8000000000000004
Germany,poor,0.2,18388.030873904998,0.5265064,0.6650476352024923,40329.746727281505,0.010496115355671335,0.8000000000000004
Ghana,nonpoor,0.8,4654.707196617999,0.2321198,1.01233968886598,11755.99950305154,0.0037715030913859633,0.8000000000000004
Ghana,poor,0.2,1029.576433528,0.1174127,0.9506412445360802,1141.5293918909992,0.004516545514016986,0.8000000000000004
Greece,nonpoor,0.8,28536.06260985,0.16323,1.1955833087292675,119042.41657963555,0.06235123548614488,1.0
Greece,poor,0.2,6707.258760599999,0.0654293,0.2176667650829293,34200.77115891023,0.06248696275522348,1.0
Guatemala,nonpoor,0.8,8763.113593344,0.2047981,1.113170887998058,13573.158624101812,0.05832172688913437,0.4000000000000002
Guatemala,poor,0.2,1411.141146624,0.06985804,0.5473164480077678,2016.3397862041268,0.06373993599691888,0.4000000000000002
Guinea,nonpoor,0.8,2025.664430538,0.044386400000000006,1.2251316483513306,5742.535561800866,0.00807990587478559,0.6000000000000002
Guinea,poor,0.2,662.657857848,0.0054247290000000005,0.0994734065946771,1997.3238743481534,0.009834856213585992,0.6000000000000002
Haiti,nonpoor,0.8,2023.16765223625,0.12755239999999998,1.2321241588509178,15168.701181953518,0.21992690897073552,0.6000000000000002
Haiti,poor,0.2,163.471616055,0.04369855,0.07150336459632899,1230.6522945203492,0.23450854488426875,0.6000000000000002
Honduras,nonpoor,0.8,5221.91241086625,0.1964441,1.1779821246674107,14425.555338357739,0.050769363552309855,0.4000000000000002
Honduras,poor,0.2,668.232341535,0.06635398,0.28807150133035664,1583.5738083094138,0.05231469974222281,0.4000000000000002
Hungary,nonpoor,0.8,28852.204466325,0.2304348,1.0899740897623413,139247.75565886937,0.03151808663207275,1.0
Hungary,poor,0.2,9763.4357847,0.1423596,0.6401036409506338,8709.643750139403,0.03889313585445867,1.0
India,nonpoor,0.8,6602.789125057499,0.18833629999999998,1.0763536443122592,14712.904649373802,0.004774444032211306,0.8000000000000004
India,poor,0.2,2359.1664847699994,0.07480032,0.694585422750963,4724.967581245089,0.005102443523595284,0.8000000000000004
Indonesia,nonpoor,0.8,11970.800185762497,0.3511817,1.0743076322686487,39004.70040799321,0.02041678224689831,0.8000000000000004
Indonesia,poor,0.2,3955.27575695,0.1379658,0.7027694709254048,11214.595764889098,0.020084744577681266,0.8000000000000004
"Iran, Islamic Rep.",nonpoor,0.8,19221.48648158625,0.2603003,1.0819960046775345,61139.79360108905,0.013984715800546556,0.4000000000000002
"Iran, Islamic Rep.",poor,0.2,5618.556623654999,0.1516682,0.6720159812898617,14892.881453947715,0.014391569163423669,0.4000000000000002
Iraq,nonpoor,0.8,17018.930495999997,0.03651581,1.1249677724876996,29186.814902246333,0.016127135024084662,0.6000000000000002
Iraq,poor,0.2,6568.710016,0.033137599999999996,0.5001289100492017,11048.313264230906,0.019310382573519726,0.6000000000000002
Ireland,nonpoor,0.8,70982.39441288749,0.5566727,1.0999612632122076,238908.27829884848,0.008710649143694535,0.0
Ireland,poor,0.2,23786.448848449996,0.40051929999999997,0.6001549471511698,33011.01038044623,0.009616310832162984,0.0
Israel,nonpoor,0.8,38185.03763412875,0.6097891,1.0960112549559382,108385.93819868236,0.006028021494058481,0.0
Israel,poor,0.2,7381.613313485,0.4204639,0.6159549801762471,13127.000149677291,0.0060344844479071616,0.0
Italy,nonpoor,0.8,40224.483916402496,0.44066890000000003,1.168860482880991,196977.4704643382,0.013669581616366142,1.0
Italy,poor,0.2,10689.923634390001,0.20171340000000001,0.3245580684760357,50691.40024332829,0.013911564889837434,1.0
Jamaica,nonpoor,0.8,9584.790050528,0.3520919,1.13556915248543,25343.237076833255,0.108649580106313,0.8000000000000004
Jamaica,poor,0.2,2137.1491328879997,0.21472039999999998,0.4577233900582802,4861.542952158253,0.11004100847209294,0.8000000000000004
Japan,nonpoor,0.8,43788.621838735,0.6250876999999999,0.9981370979789251,215754.09583121267,0.028275220159680696,0.8000000000000004
Japan,poor,0.2,13935.96644506,0.5732915,1.0074516080842997,35520.85914838976,0.02928988943749268,0.8000000000000004
Jordan,nonpoor,0.8,9744.541613161373,0.05062747,1.1271200359455242,55711.509170956415,0.006521857701481985,0.6000000000000002
Jordan,poor,0.2,3477.085102354499,0.01797048,0.49151985621790245,18757.61603861877,0.006549974182645562,0.6000000000000002
Kazakhstan,nonpoor,0.8,26477.278266574995,0.1153157,1.0832643293662887,80250.84427467958,0.025108261000986613,0.8000000000000004
Kazakhstan,poor,0.2,11702.3395337,0.02605716,0.6669426825348452,34779.61548156474,0.027314808722248948,0.8000000000000004
Kenya,nonpoor,0.8,3378.669423273,0.4164474,1.2048171900813727,7291.730581859902,0.005226871806975166,0.4000000000000002
Kenya,poor,0.2,663.540616908,0.1333483,0.1807312396745092,1458.207153926396,0.008557519313074297,0.4000000000000002
Kyrgyz Republic,nonpoor,0.8,3657.68191807575,0.0561118,1.0973458671494094,7107.469549509489,0.06647820962827522,0.8000000000000004
Kyrgyz Republic,poor,0.2,1557.287012697,0.03731649,0.6106165314023618,2687.4151672094304,0.06664069535348441,0.8000000000000004
Lao PDR,nonpoor,0.8,6672.272113609373,0.2385275,1.223289805885674,26765.189884475516,0.059175857197633665,0.6000000000000002
Lao PDR,poor,0.2,2086.209070562499,0.1325088,0.1068407764573032,9297.6195149018,0.050538636796255865,0.6000000000000002
Latvia,nonpoor,0.8,26967.683864939998,0.2983719,1.0582816989349626,116361.00000675276,0.050583010588628644,0.0
Latvia,poor,0.2,7301.948140239999,0.185183,0.766873204260149,15705.383049226344,0.04088045440363739,0.0
Lesotho,nonpoor,0.8,3289.0464006155003,0.1136827,1.2232867229656628,16499.627919583378,0.01215832387983704,0.4000000000000002
Lesotho,poor,0.2,384.557092538,0.02873374,0.106853108137349,1972.9769517149725,0.011532244982997377,0.4000000000000002
Liberia,nonpoor,0.8,917.757298830625,0.20074909999999999,1.2208885124060216,1929.8364167562606,0.010749051626176911,0.0
Liberia,poor,0.2,255.2052381775,0.0449625,0.11644595037591389,589.9329148325517,0.010780024133426424,0.0
Lithuania,nonpoor,0.8,31518.939216821247,0.3604111,1.0598403648596015,105692.87784248251,0.018290783057150678,0.0
Lithuania,poor,0.2,8779.047782715,0.16736099999999998,0.7606385405615932,8123.485298587702,0.020307426553777437,0.0
Luxembourg,nonpoor,0.8,109307.42202320248,0.6614446999999999,1.1457612090995057,445967.8093019817,0.004738949276019652,0.0
Luxembourg,poor,0.2,33213.273057189996,0.5098123999999999,0.41695516360197693,118979.16336617741,0.0050886269089664045,0.0
"Macedonia, FYR",nonpoor,0.8,15090.078106574998,0.1795803,1.101279339376685,58600.627952115254,0.02183451011532137,0.6000000000000002
"Macedonia, FYR",poor,0.2,3438.7705737,0.07452801,0.5948826424932591,7322.791423551232,0.02241046050873433,0.6000000000000002
Madagascar,nonpoor,0.8,1609.5653489437502,0.04567038,1.1860020657955836,5465.090763437596,0.03671708927912484,0.4000000000000002
Madagascar,poor,0.2,447.5796692250001,0.01404179,0.255991736817665,1555.0523136302736,0.03307692235005048,0.4000000000000002
Malawi,nonpoor,0.8,1286.7094457843752,0.08640283,1.2003522515740046,5082.371703174309,0.024356985973086984,0.8000000000000004
Malawi,poor,0.2,296.6712418625,0.04726892,0.19859099370398195,1179.8494399232147,0.024525360706689977,0.8000000000000004
Malaysia,nonpoor,0.8,29826.92391531,0.3924174,1.1143037925749335,119542.11107074746,0.01967015413930704,1.0
Malaysia,poor,0.2,5700.3676887599995,0.255594,0.542784829700266,20678.40023592926,0.02164869305852967,1.0
Mali,nonpoor,0.8,2207.832394807875,0.04243126,1.2016336732468382,3420.97053882456,0.043385719074541314,0.6000000000000002
Mali,poor,0.2,764.8125257685,0.008713539000000001,0.19346530701264641,1220.5499716986226,0.024114158209995625,0.6000000000000002
Mauritania,nonpoor,0.8,4214.7891930875,0.1524401,1.1861049818949823,17678.619148488535,0.03855636320270323,0.6000000000000002
Mauritania,poor,0.2,1148.9149776499999,0.03751141,0.2555800724200705,4916.015514700475,0.042640284696703674,0.6000000000000002
Mauritius,nonpoor,0.8,21830.486275035,0.4367753,1.1388627827908082,74636.85051209967,0.028022575061107655,0.8000000000000003
Mauritius,poor,0.2,6998.583199860001,0.2319739,0.4445488688367672,21386.233661533803,0.02874161965988645,0.8000000000000003
Mexico,nonpoor,0.8,19827.071322215,0.19560479999999997,1.1364852308970639,54752.03367986557,0.005817762740743109,0.8000000000000004
Mexico,poor,0.2,4051.2746111399997,0.07032508,0.45405907641174487,7350.608133102991,0.005575255778309704,0.8000000000000004
Moldova,nonpoor,0.8,5391.160962668248,0.09047662,1.1012349155660683,21374.598236947317,0.026193667160840962,0.6000000000000002
Moldova,poor,0.2,2169.2807043269995,0.03550953,0.5950603377357261,6957.7160976946925,0.02047097208838784,0.6000000000000002
Mongolia,nonpoor,0.8,13173.660673231248,0.4111103,1.0706122795333834,64814.83278441104,0.027644431232496297,0.6000000000000002
Mongolia,poor,0.2,4365.067857075,0.21726669999999998,0.7175508818664661,15495.664535734857,0.030339758902040624,0.6000000000000002
Montenegro,nonpoor,0.8,17751.361901399996,0.07029512,1.1629602950219797,48606.51098001155,0.008600966327008023,0.0
Montenegro,poor,0.2,5443.139394399999,0.02831399,0.34815881991208014,15081.45472065092,0.009961479284029573,0.0
Morocco,nonpoor,0.8,8524.64361396825,0.1725484,1.0884125554991737,31996.792675798606,0.012765201524836343,0.8000000000000004
Morocco,poor,0.2,2386.0975491269996,0.05141593,0.6463497780033056,7514.140114694971,0.014559196793342638,0.8000000000000004
Namibia,nonpoor,0.8,12047.99112762025,0.3485483,1.1608065327214192,44059.64189027411,0.010978377099207392,0.8000000000000004
Namibia,poor,0.2,1629.1504595189997,0.14453729999999998,0.3567738691143229,4815.433190599865,0.015684206914923175,0.8000000000000004
Nepal,nonpoor,0.8,2651.5804449057496,0.22368110000000002,1.1908797765679255,9609.637948529467,0.024632965575571042,0.4000000000000002
Nepal,poor,0.2,965.0526253769999,0.08169342,0.2364808937282971,4386.778964995681,0.028774045268523826,0.4000000000000002
Netherlands,nonpoor,0.8,52962.8926876725,0.6671163,1.1076029722207699,212739.67544203316,0.02118167433742814,1.0
Netherlands,poor,0.2,20620.25054931,0.485505,0.56958811111692,69649.24253502491,0.02321746454523971,1.0
Nicaragua,nonpoor,0.8,5913.4075951039995,0.1150786,1.156282967507758,19833.94659307415,0.024380526252211855,0.6000000000000002
Nicaragua,poor,0.2,1150.9316795839998,0.02887823,0.374868129968968,3479.386830012089,0.02518966334643944,0.6000000000000002
Niger,nonpoor,0.8,1029.7510085373874,0.02122553,1.142889581376355,4407.175812491478,0.02849766560276947,0.6000000000000002
Niger,poor,0.2,403.89487235045,0.01784597,0.4284416744945798,1733.6583524521302,0.01583924921885137,0.6000000000000002
Nigeria,nonpoor,0.8,6707.657631138624,0.3224891,1.2375139604749366,7673.821943567496,0.0055861798908962736,0.8000000000000004
Nigeria,poor,0.2,1522.5666904454997,0.1970295,0.04994415810025331,1758.6429640585275,0.005387464363184326,0.8000000000000004
Norway,nonpoor,0.8,72569.3951935125,0.8089857,1.0877386609728694,220046.43263107896,0.0019247334748448358,0.8000000000000003
Norway,poor,0.2,29763.85337595,0.7495815,0.649045356108522,72455.5158298899,0.0019247334748448358,0.8000000000000003
Pakistan,nonpoor,0.8,5306.727825754875,0.04381021,1.1846056103965168,13984.852837259323,0.013033146262635959,0.6000000000000002
Pakistan,poor,0.2,2251.5880919805,0.01694613,0.2615775584139334,6384.500433386648,0.013851876487622978,0.6000000000000002
Panama,nonpoor,0.8,24969.3854989075,0.2403679,1.1797969228918848,46360.58336027877,0.006025499182392588,0.6000000000000002
Panama,poor,0.2,3493.9566543700003,0.1483164,0.28081230843246063,5900.364157912835,0.007795030245329937,0.6000000000000002
Paraguay,nonpoor,0.8,10339.0665377375,0.14778729999999998,1.1607123584448855,28224.92347629316,0.011147640894023201,0.8000000000000004
Paraguay,poor,0.2,1840.1680990500001,0.02127697,0.3571505662204576,4394.838298092484,0.012376719902910883,0.8000000000000004
Peru,nonpoor,0.8,14057.775658647499,0.1674962,1.2027698983041144,51938.809901985274,0.0727516580763375,0.6000000000000002
Peru,poor,0.2,2606.50606541,0.05837516,0.18892040678354205,10001.596618937923,0.07033121418878821,0.6000000000000002
Philippines,nonpoor,0.8,8084.509097616,0.21633840000000001,1.1883642194891466,29451.81610822887,0.10346075195545702,0.6000000000000002
Philippines,poor,0.2,2034.876439536,0.04855937,0.24654312204341325,7798.472606214465,0.10276352190102818,0.6000000000000002
Poland,nonpoor,0.8,29085.483012118748,0.28244400000000003,1.1299861632687962,71577.37876883287,0.01843301163836057,1.0
Poland,poor,0.2,10157.939701525,0.09776094,0.4800553469248149,19835.368702159467,0.017508268391009624,1.0
Portugal,nonpoor,0.8,31114.534854699996,0.3085544,1.1512159391683818,165733.21580727055,0.010536985575676576,0.8000000000000004
Portugal,poor,0.2,8581.0261812,0.160451,0.39513624332647257,36381.58153117398,0.01135823269155609,0.8000000000000004
Romania,nonpoor,0.8,23393.138458532503,0.18426589999999998,1.1018483991293542,89441.98875462593,0.013806685513774928,0.8000000000000004
Romania,poor,0.2,9152.83186587,0.05571223,0.5926064034825834,25896.427868682407,0.014682306103507752,0.8000000000000004
Russian Federation,nonpoor,0.8,28837.591878687497,0.18236010000000002,1.0931554982500353,84641.32655848355,0.01463214875734334,0.0
Russian Federation,poor,0.2,7232.38223525,0.11406240000000001,0.6273780069998581,12510.690854099268,0.015014918818874208,0.0
Rwanda,nonpoor,0.8,2034.8275838797497,0.3914391,1.1876742355607062,2855.226748843778,0.01993694180124056,0.8000000000000004
Rwanda,poor,0.2,440.12503448099983,0.06397243,0.24930305775717443,619.0908298609448,0.013295522386919287,0.8000000000000004
Senegal,nonpoor,0.8,2693.5575181707504,0.1060924,1.209268654621561,11812.12668388262,0.0032991123151414814,0.6000000000000002
Senegal,poor,0.2,695.037622317,0.008773695,0.162925381513756,3453.3279117657476,0.0026205370054027625,0.6000000000000002
Serbia,nonpoor,0.8,15208.060312445,0.11498039999999998,1.1203131510632554,69979.83732298571,0.02964113603556061,0.4000000000000002
Serbia,poor,0.2,5556.75935022,0.0419454,0.5187473957469785,21683.702962243246,0.03226617339977,0.4000000000000002
Sierra Leone,nonpoor,0.8,1514.850033174625,0.1585936,1.170381705589039,3721.2944266967293,0.006766735730896622,0.8000000000000004
Sierra Leone,poor,0.2,520.4675323015001,0.03622707,0.31847317764384314,1286.8981265785435,0.0067161530323015615,0.8000000000000004
Slovak Republic,nonpoor,0.8,32335.817917282493,0.5120568,1.1319931203751643,106321.03627177977,0.013698858934343102,0.8000000000000004
Slovak Republic,poor,0.2,12201.12718087,0.33115959999999994,0.47202751849934244,37427.6108994409,0.010919470022131613,0.8000000000000004
Slovenia,nonpoor,0.8,32874.35329947,0.3861343,1.046982349089151,154894.3144123205,0.027505070113226317,1.0
Slovenia,poor,0.2,13691.29520212,0.24092039999999998,0.8120706036433959,36382.33862930418,0.028434551911703906,1.0
South Africa,nonpoor,0.8,15071.53498736625,0.4081099,1.1157725739421134,37190.346656475034,0.004573270350861429,0.6000000000000002
South Africa,poor,0.2,1526.779100535,0.21105010000000002,0.5369097042315458,1190.5572913615156,0.004733765633278978,0.6000000000000002
Spain,nonpoor,0.8,38038.980825599996,0.5667167,1.1628692933202383,209911.31346209816,0.008594251571701843,0.8000000000000004
Spain,poor,0.2,9299.8526976,0.3559562,0.3485228267190463,42630.13681913644,0.009470030750339774,0.8000000000000004
Sri Lanka,nonpoor,0.8,12978.02352193875,0.3952671,1.1766248470338716,38344.922917668344,0.004415272537352341,0.8000000000000004
Sri Lanka,poor,0.2,4069.890262245,0.21430860000000002,0.2935006118645139,12266.69075338625,0.0038344080484321004,0.8000000000000004
Sudan,nonpoor,0.8,4997.21107702275,0.1002178,1.25,5242.643844085912,0.008906098716232855,0.6000000000000002
Sudan,poor,0.2,1463.016936909,0.03672906,0.0,1640.0018808423208,0.006400834062509888,0.6000000000000002
Swaziland,nonpoor,0.8,9310.1946756,0.2348936,1.171801072848759,49044.40788890164,0.01650021089282057,0.6000000000000002
